Time,Cleveland,Score,Miami,Event,Quarter,MiamiScore,OpponentScore,PointDifference,ElapsedTime
5:27.0,Personal foul by J. Richardson (drawn by M. Strus),74-63, ,,3,63,74,-11,1833.0
5:18.0,M. Strus misses 3-pt jump shot from 27 ft,74-63, ,,3,63,74,-11,1842.0
5:15.0, ,74-63,Defensive rebound by J. Jaquez,,3,63,74,-11,1845.0
4:53.0, ,74-63,J. Butler misses 2-pt jump shot from 8 ft,,3,63,74,-11,1867.0
4:50.0,Defensive rebound by J. Allen,74-63, ,,3,63,74,-11,1870.0
4:44.0,J. Allen misses 2-pt layup from 2 ft (block by J. Jaquez),74-63, ,,3,63,74,-11,1876.0
4:39.0, ,74-63,Defensive rebound by J. Richardson,,3,63,74,-11,1881.0
4:38.0, ,74-63,K. Lowry misses 3-pt jump shot from 25 ft,,3,63,74,-11,1882.0
4:37.0, ,74-63,Offensive rebound by J. Butler,,3,63,74,-11,1883.0
4:37.0, ,74-63,Personal foul by G. Niang (drawn by J. Butler),,3,63,74,-11,1883.0
4:37.0, ,74-63,J. Butler misses free throw 1 of 2,,3,63,74,-11,1883.0
4:37.0, ,74-63,Offensive rebound by Team,,3,63,74,-11,1883.0
4:37.0,D. Garland enters the game for J. Allen,74-63, ,,3,63,74,-11,1883.0
4:37.0,T. Thompson enters the game for M. Strus,74-63, ,,3,63,74,-11,1883.0
4:37.0, ,74-63,K. Love enters the game for O. Robinson,,3,63,74,-11,1883.0
4:37.0, ,74-64,J. Butler makes free throw 2 of 2,,3,64,74,-10,1883.0
4:22.0,I. Okoro makes 3-pt jump shot from 23 ft (assist by D. Mitchell),77-64, ,,3,64,77,-13,1898.0
3:57.0, ,77-64,Turnover by K. Lowry (bad pass; steal by I. Okoro),,3,64,77,-13,1923.0
3:49.0,Shooting foul by K. Love (drawn by I. Okoro),77-64, ,,3,64,77,-13,1931.0
3:49.0,I. Okoro makes free throw 1 of 2,78-64, ,,3,64,78,-14,1931.0
3:49.0,C. Porter enters the game for D. Mitchell,78-64, ,,3,64,78,-14,1931.0
3:49.0,I. Okoro makes free throw 2 of 2,79-64, ,,3,64,79,-15,1931.0
3:37.0, ,79-64,J. Butler misses 3-pt jump shot from 24 ft,,3,64,79,-15,1943.0
3:34.0,Defensive rebound by D. Garland,79-64, ,,3,64,79,-15,1946.0
3:25.0,Turnover by D. Garland (step out of bounds),79-64, ,,3,64,79,-15,1955.0
3:12.0, ,79-66,J. Jaquez makes 2-pt hook shot from 5 ft,,3,66,79,-13,1968.0
2:52.0, ,79-66,Technical foul by J. Richardson,,3,66,79,-13,1988.0
2:52.0,D. Garland misses technical free throw,79-66, ,,3,66,79,-13,1988.0
2:52.0,Offensive rebound by Team,79-66, ,,3,66,79,-13,1988.0
2:52.0,Cleveland full timeout,79-66, ,,3,66,79,-13,1988.0
2:43.0,T. Thompson misses 2-pt layup from 2 ft,79-66, ,,3,66,79,-13,1997.0
2:41.0, ,79-66,Defensive rebound by K. Love,,3,66,79,-13,1999.0
2:30.0, ,79-66,J. Jaquez misses 2-pt jump shot from 10 ft,,3,66,79,-13,2010.0
2:28.0,Defensive rebound by G. Niang,79-66, ,,3,66,79,-13,2012.0
2:16.0,C. Porter misses 2-pt layup from 3 ft,79-66, ,,3,66,79,-13,2024.0
2:16.0,Offensive rebound by Team,79-66, ,,3,66,79,-13,2024.0
2:06.0,D. Garland makes 2-pt layup from 5 ft,81-66, ,,3,66,81,-15,2034.0
1:41.0, ,81-69,K. Lowry makes 3-pt jump shot from 26 ft,,3,69,81,-12,2059.0
1:29.0,D. Garland makes 2-pt layup from 2 ft,83-69, ,,3,69,83,-14,2071.0
1:18.0, ,83-71,K. Love makes 2-pt layup from 2 ft (assist by K. Lowry),,3,71,83,-12,2082.0
1:18.0, ,83-71,C. Martin enters the game for J. Butler,,3,71,83,-12,2082.0
0:51.0,D. Garland misses 3-pt jump shot from 25 ft,83-71, ,,3,71,83,-12,2109.0
0:48.0,Offensive rebound by T. Thompson,83-71, ,,3,71,83,-12,2112.0
0:48.0,Turnover by T. Thompson (step out of bounds),83-71, ,,3,71,83,-12,2112.0
0:41.0, ,83-73,J. Jaquez makes 2-pt jump shot from 5 ft,,3,73,83,-10,2119.0
0:31.0,G. Niang makes 3-pt jump shot from 25 ft (assist by D. Garland),86-73, ,,3,73,86,-13,2129.0
0:10.0, ,86-75,J. Jaquez makes 2-pt jump shot from 6 ft,,3,75,86,-11,2150.0
0:01.0,D. Garland makes 2-pt jump shot from 12 ft,88-75, ,,3,75,88,-13,2159.0
0:00.0, ,88-75,C. Martin misses 3-pt jump shot from 37 ft,,3,75,88,-13,2160.0
0:00.0, ,88-75,Offensive rebound by Team,,3,75,88,-13,2160.0
0:00.0,End of 3rd quarter,88-75,,,3,75,88,-13,2160.0
12:00.0,Start of 4th quarter,88-75,,,4,75,88,-13,2160.0
11:43.0,G. Niang makes 2-pt jump shot from 9 ft (assist by C. Porter),90-75, ,,4,75,90,-15,2177.0
11:22.0, ,90-75,J. Jaquez misses 2-pt layup from 3 ft (block by I. Okoro),,4,75,90,-15,2198.0
11:19.0, ,90-75,Offensive rebound by J. Jaquez,,4,75,90,-15,2201.0
11:18.0, ,90-75,J. Richardson misses 2-pt jump shot from 18 ft,,4,75,90,-15,2202.0
11:17.0,Defensive rebound by J. Allen,90-75, ,,4,75,90,-15,2203.0
11:02.0,G. Niang makes 3-pt jump shot from 24 ft (assist by C. Porter),93-75, ,,4,75,93,-18,2218.0
10:46.0, ,93-75,K. Love misses 3-pt jump shot from 28 ft,,4,75,93,-18,2234.0
10:46.0,Defensive rebound by D. Garland,93-75, ,,4,75,93,-18,2234.0
10:33.0,C. Porter misses 2-pt layup from 8 ft,93-75, ,,4,75,93,-18,2247.0
10:33.0, ,93-75,Defensive rebound by Team,,4,75,93,-18,2247.0
10:16.0, ,93-78,K. Love makes 3-pt jump shot from 25 ft (assist by J. Richardson),,4,78,93,-15,2264.0
9:54.0,Turnover by D. Garland (traveling),93-78, ,,4,78,93,-15,2286.0
9:38.0, ,93-80,C. Martin makes 2-pt layup from 3 ft,,4,80,93,-13,2302.0
9:20.0,Personal foul by J. Jaquez (drawn by J. Allen),93-80, ,,4,80,93,-13,2320.0
9:10.0,G. Niang makes 2-pt jump shot from 11 ft,95-80, ,,4,80,95,-15,2330.0
8:57.0, ,95-80,D. Robinson misses 3-pt jump shot from 25 ft,,4,80,95,-15,2343.0
8:56.0, ,95-80,Offensive rebound by Team,,4,80,95,-15,2344.0
8:56.0,Loose ball foul by J. Allen (drawn by J. Richardson),95-80, ,,4,80,95,-15,2344.0
8:56.0, ,95-80,Technical foul by J. Richardson,,4,80,95,-15,2344.0
8:56.0,Technical foul by G. Niang,95-80, ,,4,80,95,-15,2344.0
8:45.0, ,95-83,C. Martin makes 3-pt jump shot from 24 ft,,4,83,95,-12,2355.0
8:31.0,G. Niang makes 3-pt jump shot from 26 ft (assist by D. Garland),98-83, ,,4,83,98,-15,2369.0
8:23.0, ,98-83,Shooting foul by J. Allen (drawn by C. Martin),,4,83,98,-15,2377.0
8:23.0, ,98-83,C. Martin misses free throw 1 of 2,,4,83,98,-15,2377.0
8:23.0, ,98-83,Offensive rebound by Team,,4,83,98,-15,2377.0
8:23.0,D. Mitchell enters the game for D. Garland,98-83, ,,4,83,98,-15,2377.0
8:23.0,M. Strus enters the game for C. Porter,98-83, ,,4,83,98,-15,2377.0
8:23.0, ,98-83,C. Martin misses free throw 2 of 2,,4,83,98,-15,2377.0
8:20.0,Defensive rebound by J. Allen,98-83, ,,4,83,98,-15,2380.0
8:10.0,G. Niang misses 3-pt jump shot from 26 ft,98-83, ,,4,83,98,-15,2390.0
8:08.0, ,98-83,Defensive rebound by Team,,4,83,98,-15,2392.0
8:08.0, ,98-83,J. Butler enters the game for D. Robinson,,4,83,98,-15,2392.0
7:51.0, ,98-83,C. Martin misses 2-pt hook shot from 9 ft,,4,83,98,-15,2409.0
7:47.0, ,98-83,Offensive rebound by J. Butler,,4,83,98,-15,2413.0
7:47.0, ,98-85,J. Butler makes 2-pt layup at rim,,4,85,98,-13,2413.0
7:36.0,G. Niang misses 2-pt jump shot from 8 ft,98-85, ,,4,85,98,-13,2424.0
7:33.0, ,98-85,Defensive rebound by K. Love,,4,85,98,-13,2427.0
7:26.0, ,98-85,K. Love misses 3-pt jump shot from 28 ft,,4,85,98,-13,2434.0
7:21.0,Defensive rebound by D. Mitchell,98-85, ,,4,85,98,-13,2439.0
7:16.0,Shooting foul by C. Martin (drawn by J. Allen),98-85, ,,4,85,98,-13,2444.0
7:16.0,D. Wade enters the game for G. Niang,98-85, ,,4,85,98,-13,2444.0
7:16.0,J. Allen misses free throw 1 of 2,98-85, ,,4,85,98,-13,2444.0
7:16.0,Offensive rebound by Team,98-85, ,,4,85,98,-13,2444.0
7:16.0,J. Allen misses free throw 2 of 2,98-85, ,,4,85,98,-13,2444.0
7:13.0, ,98-85,Defensive rebound by K. Love,,4,85,98,-13,2447.0
7:02.0, ,98-85,J. Richardson misses 3-pt jump shot from 27 ft,,4,85,98,-13,2458.0
6:59.0,Defensive rebound by J. Allen,98-85, ,,4,85,98,-13,2461.0
6:50.0,D. Mitchell misses 2-pt jump shot from 11 ft,98-85, ,,4,85,98,-13,2470.0
6:47.0, ,98-85,Defensive rebound by K. Love,,4,85,98,-13,2473.0
6:42.0, ,98-85,J. Butler misses 2-pt jump shot from 7 ft,,4,85,98,-13,2478.0
6:40.0, ,98-85,Offensive rebound by C. Martin,,4,85,98,-13,2480.0
6:39.0, ,98-88,K. Love makes 3-pt jump shot from 26 ft (assist by C. Martin),,4,88,98,-10,2481.0
6:37.0,Cleveland full timeout,98-88, ,,4,88,98,-10,2483.0
6:37.0,D. Garland enters the game for J. Allen,98-88, ,,4,88,98,-10,2483.0
6:37.0,T. Thompson enters the game for I. Okoro,98-88, ,,4,88,98,-10,2483.0
6:25.0,M. Strus misses 3-pt jump shot from 25 ft,98-88, ,,4,88,98,-10,2495.0
6:20.0, ,98-88,Defensive rebound by C. Martin,,4,88,98,-10,2500.0
6:14.0, ,98-88,Turnover by J. Butler (lost ball; steal by D. Wade),,4,88,98,-10,2506.0
6:08.0,Offensive foul by D. Mitchell (drawn by C. Martin),98-88, ,,4,88,98,-10,2512.0
6:08.0,Turnover by D. Mitchell (offensive foul),98-88, ,,4,88,98,-10,2512.0
6:08.0,Cleveland full timeout,98-88, ,,4,88,98,-10,2512.0
6:08.0,Instant Replay (Challenge: Stands),98-88, ,,4,88,98,-10,2512.0
5:51.0, ,98-88,K. Love misses 3-pt jump shot from 26 ft,,4,88,98,-10,2529.0
5:45.0,Defensive rebound by D. Mitchell,98-88, ,,4,88,98,-10,2535.0
5:34.0,Shooting foul by K. Love (drawn by D. Garland),98-88, ,,4,88,98,-10,2546.0
5:34.0,D. Garland makes free throw 1 of 2,99-88, ,,4,88,99,-11,2546.0
5:34.0, ,99-88,K. Lowry enters the game for J. Richardson,,4,88,99,-11,2546.0
5:34.0,D. Garland makes free throw 2 of 2,100-88, ,,4,88,100,-12,2546.0
5:24.0, ,100-88,Turnover by K. Lowry (lost ball; steal by D. Garland),,4,88,100,-12,2556.0
5:23.0,D. Garland makes 2-pt layup from 1 ft,102-88, ,,4,88,102,-14,2557.0
5:23.0,Shooting foul by J. Butler (drawn by D. Garland),102-88, ,,4,88,102,-14,2557.0
5:23.0,D. Garland makes free throw 1 of 1,103-88, ,,4,88,103,-15,2557.0
5:10.0, ,103-90,J. Butler makes 2-pt dunk at rim (assist by K. Lowry),,4,90,103,-13,2570.0
4:54.0,D. Mitchell misses 3-pt jump shot from 28 ft,103-90, ,,4,90,103,-13,2586.0
4:52.0, ,103-90,Defensive rebound by Team,,4,90,103,-13,2588.0
4:35.0, ,103-93,K. Love makes 3-pt jump shot from 26 ft (assist by C. Martin),,4,93,103,-10,2605.0
4:14.0,M. Strus misses 3-pt jump shot from 23 ft,103-93, ,,4,93,103,-10,2626.0
4:11.0,Offensive rebound by D. Wade,103-93, ,,4,93,103,-10,2629.0
4:00.0,D. Garland misses 3-pt jump shot from 28 ft,103-93, ,,4,93,103,-10,2640.0
3:56.0, ,103-93,Defensive rebound by K. Lowry,,4,93,103,-10,2644.0
3:51.0, ,103-93,J. Jaquez misses 2-pt layup from 4 ft,,4,93,103,-10,2649.0
3:49.0,Defensive rebound by Team,103-93, ,,4,93,103,-10,2651.0
3:49.0, ,103-93,Loose ball foul by C. Martin (drawn by D. Mitchell),,4,93,103,-10,2651.0
3:49.0,D. Mitchell misses free throw 1 of 2,103-93, ,,4,93,103,-10,2651.0
3:49.0,Offensive rebound by Team,103-93, ,,4,93,103,-10,2651.0
3:49.0,J. Allen enters the game for T. Thompson,103-93, ,,4,93,103,-10,2651.0
3:49.0,D. Mitchell makes free throw 2 of 2,104-93, ,,4,93,104,-11,2651.0
3:29.0, ,104-95,C. Martin makes 2-pt layup from 5 ft (assist by J. Butler),,4,95,104,-9,2671.0
3:11.0,D. Mitchell misses 3-pt jump shot from 26 ft,104-95, ,,4,95,104,-9,2689.0
3:10.0, ,104-95,Defensive rebound by Team,,4,95,104,-9,2690.0
2:48.0, ,104-95,J. Jaquez misses 3-pt jump shot from 24 ft,,4,95,104,-9,2712.0
2:44.0,Defensive rebound by D. Mitchell,104-95, ,,4,95,104,-9,2716.0
2:29.0,Turnover by D. Mitchell (traveling),104-95, ,,4,95,104,-9,2731.0
2:13.0, ,104-95,C. Martin misses 3-pt jump shot from 23 ft,,4,95,104,-9,2747.0
2:10.0,Defensive rebound by J. Allen,104-95, ,,4,95,104,-9,2750.0
1:47.0,D. Wade misses 3-pt jump shot from 23 ft,104-95, ,,4,95,104,-9,2773.0
1:43.0,Offensive rebound by D. Wade,104-95, ,,4,95,104,-9,2777.0
1:31.0,D. Mitchell makes 2-pt layup from 4 ft,106-95, ,,4,95,106,-11,2789.0
1:06.0, ,106-97,K. Lowry makes 2-pt jump shot from 21 ft,,4,97,106,-9,2814.0
0:52.0,J. Allen makes 2-pt layup from 1 ft (assist by D. Garland),108-97, ,,4,97,108,-11,2828.0
0:52.0, ,108-97,Miami full timeout,,4,97,108,-11,2828.0
0:48.0, ,108-97,K. Lowry misses 3-pt jump shot from 27 ft,,4,97,108,-11,2832.0
0:43.0,Defensive rebound by M. Strus,108-97, ,,4,97,108,-11,2837.0
0:41.0,Personal take foul by J. Jaquez (drawn by D. Mitchell),108-97, ,,4,97,108,-11,2839.0
0:41.0,D. Mitchell makes free throw 1 of 2,109-97, ,,4,97,109,-12,2839.0
0:41.0,I. Okoro enters the game for D. Garland,109-97, ,,4,97,109,-12,2839.0
0:41.0,D. Mitchell makes free throw 2 of 2,110-97, ,,4,97,110,-13,2839.0
0:35.0, ,110-99,J. Jaquez makes 2-pt layup from 2 ft,,4,99,110,-11,2845.0
0:32.0,Personal take foul by K. Lowry (drawn by D. Mitchell),110-99, ,,4,99,110,-11,2848.0
0:32.0,D. Mitchell misses free throw 1 of 2,110-99, ,,4,99,110,-11,2848.0
0:32.0,Offensive rebound by Team,110-99, ,,4,99,110,-11,2848.0
0:32.0,D. Mitchell makes free throw 2 of 2,111-99, ,,4,99,111,-12,2848.0
0:24.0, ,111-99,K. Lowry misses 3-pt jump shot from 24 ft,,4,99,111,-12,2856.0
0:19.0,Defensive rebound by M. Strus,111-99, ,,4,99,111,-12,2861.0
0:00.0,End of 4th quarter,111-99,,,4,99,111,-12,2880.0
