A,B,C,D,E,F,Event
1st Q
Time,Dallas,,Score,,Miami,
12:00.0,Jump ball: D. Powell vs. B. Adebayo (P. Tucker gains possession),
11:43.0, , ,0-2,+2,J. Butler makes 2-pt jump shot from 8 ft (assist by B. Adebayo),
11:18.0,D. Powell makes 2-pt jump shot from 19 ft (assist by J. Green),+2,2-2, , ,Tie
10:56.0, , ,2-4,+2,B. Adebayo makes 2-pt layup from 1 ft (assist by D. Robinson),
10:38.0,J. Brunson misses 2-pt layup from 6 ft, ,2-4, , ,
10:34.0, , ,2-4, ,Defensive rebound by K. Lowry,
10:27.0, , ,2-4, ,Turnover by J. Butler (traveling),
10:05.0,J. Brunson makes 2-pt jump shot from 14 ft (assist by J. Green),+2,4-4, , ,Tie
9:53.0, , ,4-4, ,Personal foul by D. Finney-Smith (drawn by B. Adebayo),
9:51.0, , ,4-4, ,Offensive foul by P. Tucker (drawn by J. Green),
9:51.0, , ,4-4, ,Turnover by P. Tucker (offensive foul),
9:44.0,L. Dončić makes 3-pt jump shot from 28 ft,+3,7-4, , ,Lead change
9:31.0, , ,7-6,+2,K. Lowry makes 2-pt jump shot from 8 ft,
9:12.0,L. Dončić misses 3-pt jump shot from 30 ft, ,7-6, , ,
9:10.0, , ,7-6, ,Defensive rebound by Team,
8:48.0, , ,7-6, ,J. Butler misses 2-pt jump shot from 8 ft,
8:45.0, , ,7-6, ,Offensive rebound by B. Adebayo,
8:44.0, , ,7-8,+2,B. Adebayo makes 2-pt dunk from 2 ft,Lead change
8:36.0,D. Finney-Smith misses 3-pt jump shot from 27 ft, ,7-8, , ,
8:32.0, , ,7-8, ,Defensive rebound by J. Butler,
8:12.0, , ,7-8, ,J. Butler misses 2-pt jump shot from 14 ft,
8:06.0,Defensive rebound by J. Green, ,7-8, , ,
7:56.0,J. Green makes 2-pt layup from 2 ft (assist by L. Dončić),+2,9-8, , ,Lead change
7:52.0, , ,9-8, ,J. Butler misses 2-pt layup from 1 ft (block by D. Finney-Smith),
7:52.0, , ,9-8, ,Offensive rebound by Team,
7:44.0, , ,9-8, ,P. Tucker misses 2-pt layup from 2 ft,
7:44.0, , ,9-8, ,Offensive rebound by Team,
7:44.0,Loose ball foul by J. Brunson (drawn by B. Adebayo), ,9-8, , ,
7:35.0, , ,9-8, ,J. Butler misses 2-pt jump shot from 8 ft,
7:31.0,Defensive rebound by D. Powell, ,9-8, , ,
7:13.0,J. Green makes 3-pt jump shot from 27 ft (assist by J. Brunson),+3,12-8, , ,
7:00.0, , ,12-8, ,B. Adebayo misses 2-pt jump shot from 11 ft,
6:55.0,Defensive rebound by L. Dončić, ,12-8, , ,
6:48.0,L. Dončić misses 2-pt jump shot from 8 ft (block by B. Adebayo), ,12-8, , ,
6:48.0, , ,12-8, ,Defensive rebound by B. Adebayo,
6:48.0, , ,12-8, ,Personal foul by L. Dončić (drawn by B. Adebayo),
6:48.0, , ,12-8, ,Miami full timeout,
6:48.0,S. Dinwiddie enters the game for J. Green, ,12-8, , ,
6:38.0, , ,12-8, ,Personal foul by S. Dinwiddie (drawn by K. Lowry),
6:32.0, , ,12-8, ,Offensive foul by P. Tucker (drawn by S. Dinwiddie),
6:32.0, , ,12-8, ,Turnover by P. Tucker (offensive foul),
6:32.0, , ,12-8, ,H. Highsmith enters the game for P. Tucker,
6:20.0,J. Brunson makes 3-pt jump shot from 24 ft (assist by S. Dinwiddie),+3,15-8, , ,
6:07.0, , ,15-10,+2,K. Lowry makes 2-pt jump shot from 18 ft,
5:47.0,S. Dinwiddie misses 2-pt layup from 5 ft (block by B. Adebayo), ,15-10, , ,
5:44.0, , ,15-10, ,Defensive rebound by B. Adebayo,
5:43.0, , ,15-13,+3,D. Robinson makes 3-pt jump shot from 27 ft (assist by K. Lowry),
5:20.0,D. Powell misses 2-pt jump shot from 13 ft, ,15-13, , ,
5:17.0, , ,15-13, ,Defensive rebound by B. Adebayo,
5:03.0, , ,15-15,+2,B. Adebayo makes 2-pt hook shot from 7 ft (assist by J. Butler),Tie
4:52.0,L. Dončić misses 2-pt jump shot from 9 ft, ,15-15, , ,
4:49.0, , ,15-15, ,Defensive rebound by H. Highsmith,
4:42.0, , ,15-15, ,H. Highsmith misses 3-pt jump shot from 23 ft,
4:42.0,Defensive rebound by D. Finney-Smith, ,15-15, , ,
4:26.0,Shooting foul by B. Adebayo (drawn by D. Powell), ,15-15, , ,
4:26.0,D. Powell misses free throw 1 of 2, ,15-15, , ,
4:26.0,Offensive rebound by Team, ,15-15, , ,
4:26.0, , ,15-15, ,G. Vincent enters the game for B. Adebayo,
4:26.0, , ,15-15, ,O. Yurtseven enters the game for K. Lowry,
4:26.0,D. Powell makes free throw 2 of 2,+1,16-15, , ,
4:13.0, , ,16-18,+3,H. Highsmith makes 3-pt jump shot from 23 ft (assist by G. Vincent),Lead change
3:48.0,J. Brunson misses 2-pt jump shot from 8 ft, ,16-18, , ,
3:43.0, , ,16-18, ,Defensive rebound by O. Yurtseven,
3:43.0,M. Kleber enters the game for D. Powell, ,16-18, , ,
3:29.0, , ,16-20,+2,O. Yurtseven makes 2-pt dunk from 2 ft (assist by G. Vincent),
3:18.0,L. Dončić misses 2-pt jump shot from 14 ft, ,16-20, , ,
3:14.0, , ,16-20, ,Defensive rebound by J. Butler,
3:08.0, , ,16-20, ,D. Robinson misses 3-pt jump shot from 30 ft,
3:04.0,Defensive rebound by M. Kleber, ,16-20, , ,
2:48.0,D. Finney-Smith makes 3-pt jump shot from 27 ft (assist by S. Dinwiddie),+3,19-20, , ,
2:25.0, , ,19-20, ,Turnover by G. Vincent (bad pass; steal by S. Dinwiddie),
2:16.0,M. Kleber misses 3-pt jump shot from 27 ft, ,19-20, , ,
2:13.0, , ,19-20, ,Defensive rebound by G. Vincent,
2:06.0, , ,19-20, ,Personal foul by S. Dinwiddie (drawn by J. Butler),
2:06.0,Dallas full timeout, ,19-20, , ,
2:06.0,D. Bertāns enters the game for J. Brunson, ,19-20, , ,
2:06.0,J. Green enters the game for S. Dinwiddie, ,19-20, , ,
2:06.0, , ,19-20, ,M. Strus enters the game for D. Robinson,
2:06.0, , ,19-21,+1,J. Butler makes free throw 1 of 2,
2:06.0, , ,19-22,+1,J. Butler makes free throw 2 of 2,
1:53.0,Shooting foul by O. Yurtseven (drawn by L. Dončić), ,19-22, , ,
1:53.0,L. Dončić misses free throw 1 of 2, ,19-22, , ,
1:53.0,Offensive rebound by Team, ,19-22, , ,
1:53.0,L. Dončić makes free throw 2 of 2,+1,20-22, , ,
1:34.0, , ,20-24,+2,O. Yurtseven makes 2-pt dunk from 1 ft (assist by G. Vincent),
1:20.0,Turnover by L. Dončić (bad pass), ,20-24, , ,
1:03.0, , ,20-26,+2,O. Yurtseven makes 2-pt jump shot from 5 ft (assist by J. Butler),
0:56.0, , ,20-26, ,Violation by Team (kicked ball),
0:56.0,F. Ntilikina enters the game for D. Finney-Smith, ,20-26, , ,
0:56.0, , ,20-26, ,K. Lowry enters the game for J. Butler,
0:47.0,F. Ntilikina makes 3-pt jump shot from 23 ft (assist by D. Bertāns),+3,23-26, , ,
0:33.0, , ,23-26, ,G. Vincent misses 2-pt jump shot from 13 ft,
0:25.0,Defensive rebound by L. Dončić, ,23-26, , ,
0:09.0,D. Bertāns misses 3-pt jump shot from 27 ft, ,23-26, , ,
0:05.0, , ,23-26, ,Defensive rebound by K. Lowry,
0:00.0, , ,23-28,+2,O. Yurtseven makes 2-pt jump shot from 8 ft (assist by K. Lowry),
0:00.0, , ,23-28, ,Instant Replay (Request: Ruling Stands),
0:00.0,End of 1st quarter,
2nd Q,
Time,Dallas,,Score,,Miami,
12:00.0,Start of 2nd quarter,
