A,B,C,D,E,F,Event
1st Q
Time,Miami,,Score,,Detroit,
12:00.0,Jump ball: B. Adebayo vs. L. Garza (P. Tucker gains possession),
11:48.0,Personal foul by C. Cunningham (drawn by D. Robinson), ,0-0, , ,
11:43.0,D. Robinson makes 2-pt layup from 4 ft (assist by B. Adebayo),+2,2-0, , ,
11:26.0, , ,2-3,+3,J. Grant makes 3-pt jump shot from 26 ft (assist by C. Cunningham),Lead change
10:59.0,B. Adebayo misses 2-pt jump shot from 20 ft, ,2-3, , ,
10:55.0, , ,2-3, ,Defensive rebound by J. Grant,
10:47.0, , ,2-3, ,J. Grant misses 3-pt jump shot from 30 ft,
10:42.0,Defensive rebound by J. Butler, ,2-3, , ,
10:36.0,B. Adebayo makes 2-pt layup from 3 ft (assist by J. Butler),+2,4-3, , ,Lead change
10:36.0,Shooting foul by L. Garza (drawn by B. Adebayo), ,4-3, , ,
10:36.0,B. Adebayo misses free throw 1 of 1, ,4-3, , ,
10:32.0, , ,4-3, ,Defensive rebound by L. Garza,
10:17.0, , ,4-3, ,C. Joseph misses 3-pt jump shot from 25 ft,
10:13.0, , ,4-3, ,Offensive rebound by J. Grant,
10:10.0, , ,4-3, ,J. Grant misses 2-pt layup from 5 ft,
10:07.0,Defensive rebound by D. Robinson, ,4-3, , ,
9:56.0,Turnover by J. Butler (bad pass; steal by J. Grant), ,4-3, , ,
9:48.0, , ,4-6,+3,S. Bey makes 3-pt jump shot from 27 ft,Lead change
9:28.0,J. Butler makes 2-pt jump shot from 9 ft,+2,6-6, , ,Tie
9:03.0, , ,6-6, ,S. Bey misses 3-pt jump shot from 25 ft,
8:59.0,Defensive rebound by K. Lowry, ,6-6, , ,
8:55.0,B. Adebayo makes 2-pt layup from 2 ft (assist by K. Lowry),+2,8-6, , ,Lead change
8:45.0, , ,8-6, ,C. Cunningham misses 3-pt jump shot from 25 ft,
8:45.0,Defensive rebound by P. Tucker, ,8-6, , ,
8:33.0,J. Butler misses 2-pt layup from 5 ft, ,8-6, , ,
8:31.0, , ,8-6, ,Defensive rebound by C. Cunningham,
8:27.0, , ,8-9,+3,S. Bey makes 3-pt jump shot from 25 ft (assist by C. Cunningham),Lead change
8:12.0,Shooting foul by C. Joseph (drawn by J. Butler), ,8-9, , ,
8:12.0,J. Butler makes free throw 1 of 2,+1,9-9, , ,Tie
8:12.0,J. Butler makes free throw 2 of 2,+1,10-9, , ,Lead change
7:53.0, , ,10-11,+2,S. Bey makes 2-pt layup from 4 ft,Lead change
7:41.0,B. Adebayo misses 2-pt jump shot from 15 ft, ,10-11, , ,
7:37.0, , ,10-11, ,Defensive rebound by C. Cunningham,
7:31.0, , ,10-13,+2,C. Joseph makes 2-pt layup from 1 ft (assist by L. Garza),
7:31.0, , ,10-13, ,Shooting foul by P. Tucker (drawn by C. Joseph),
7:31.0, , ,10-14,+1,C. Joseph makes free throw 1 of 1,
7:08.0,Turnover by B. Adebayo (step out of bounds), ,10-14, , ,
6:56.0, , ,10-14, ,J. Grant misses 2-pt jump shot from 17 ft,
6:53.0,Defensive rebound by P. Tucker, ,10-14, , ,
6:36.0,D. Robinson misses 2-pt layup from 6 ft, ,10-14, , ,
6:36.0,Offensive rebound by J. Butler, ,10-14, , ,
6:36.0,Shooting foul by L. Garza (drawn by J. Butler), ,10-14, , ,
