A,B,C,D,E,F,Event
1st Q
Time,San Antonio,,Score,,Miami,
12:00.0,Jump ball: Z. Collins vs. B. Adebayo (T. Jones gains possession),
11:40.0,Z. Collins misses 2-pt hook shot from 10 ft, ,0-0, , ,
11:39.0,Offensive rebound by Team, ,0-0, , ,
11:35.0,K. Bates-Diop makes 2-pt layup from 8 ft (assist by T. Jones),+2,2-0, , ,
11:18.0, , ,2-0, ,K. Lowry misses 2-pt jump shot from 12 ft,
11:18.0,Defensive rebound by T. Jones, ,2-0, , ,
11:11.0,D. McDermott misses 3-pt jump shot from 24 ft, ,2-0, , ,
11:11.0,Offensive rebound by Z. Collins, ,2-0, , ,
11:05.0,D. McDermott makes 2-pt layup from 2 ft (assist by Z. Collins),+2,4-0, , ,
10:43.0, , ,4-0, ,B. Adebayo misses 2-pt jump shot from 16 ft,
10:40.0,Defensive rebound by D. McDermott, ,4-0, , ,
10:31.0,D. McDermott misses 2-pt layup from 3 ft, ,4-0, , ,
10:28.0,Offensive rebound by Z. Collins, ,4-0, , ,
10:27.0,Z. Collins makes 2-pt layup from 2 ft,+2,6-0, , ,
10:14.0, , ,6-2,+2,J. Butler makes 2-pt layup from 4 ft,
10:01.0,D. Vassell makes 2-pt jump shot from 6 ft,+2,8-2, , ,
9:48.0, , ,8-2, ,B. Adebayo misses 2-pt layup from 4 ft,
9:45.0,Defensive rebound by Z. Collins, ,8-2, , ,
9:39.0,T. Jones makes 2-pt layup from 2 ft,+2,10-2, , ,
9:21.0, , ,10-2, ,P. Tucker misses 3-pt jump shot from 24 ft,
9:18.0,Defensive rebound by K. Bates-Diop, ,10-2, , ,
9:17.0,D. Vassell makes 2-pt dunk from 2 ft (assist by T. Jones),+2,12-2, , ,
9:06.0, , ,12-5,+3,K. Lowry makes 3-pt jump shot from 27 ft (assist by P. Tucker),
8:44.0,T. Jones makes 2-pt layup from 4 ft,+2,14-5, , ,
8:17.0, , ,14-5, ,P. Tucker misses 2-pt jump shot from 12 ft,
8:14.0,Defensive rebound by K. Bates-Diop, ,14-5, , ,
8:06.0,K. Bates-Diop makes 2-pt dunk from 2 ft (assist by D. McDermott),+2,16-5, , ,
8:04.0, , ,16-5, ,Miami full timeout,
7:43.0, , ,16-5, ,B. Adebayo misses 2-pt jump shot from 9 ft,
7:40.0,Defensive rebound by Z. Collins, ,16-5, , ,
7:32.0,D. Vassell makes 2-pt layup from 3 ft (assist by T. Jones),+2,18-5, , ,
7:18.0, , ,18-5, ,K. Lowry misses 2-pt jump shot from 22 ft,
