A,B,C,D,E,F,Event
1st Q
Time,Miami,,Score,,Utah,
12:00.0,Jump ball: B. Adebayo vs. R. Gobert (R. O'Neale gains possession),
11:47.0, , ,0-0, ,M. Conley misses 3-pt jump shot from 25 ft,
11:42.0,Defensive rebound by P. Tucker, ,0-0, , ,
11:30.0,P. Tucker makes 2-pt jump shot from 9 ft (assist by D. Robinson),+2,2-0, , ,
11:09.0, , ,2-0, ,D. Mitchell misses 2-pt layup from 4 ft,
11:07.0,Defensive rebound by K. Lowry, ,2-0, , ,
11:02.0,D. Robinson misses 3-pt jump shot from 23 ft, ,2-0, , ,
11:00.0, , ,2-0, ,Defensive rebound by D. Mitchell,
10:50.0, , ,2-2,+2,R. Gobert makes 2-pt dunk from 3 ft (assist by M. Conley),Tie
10:31.0,K. Lowry misses 3-pt jump shot from 25 ft, ,2-2, , ,
10:28.0, , ,2-2, ,Defensive rebound by R. Gobert,
10:20.0, , ,2-2, ,B. Bogdanović misses 3-pt jump shot from 23 ft,
10:18.0, , ,2-2, ,Offensive rebound by R. O'Neale,
10:12.0, , ,2-2, ,Personal foul by D. Robinson (drawn by R. O'Neale),
10:05.0, , ,2-5,+3,B. Bogdanović makes 3-pt jump shot from 25 ft (assist by M. Conley),Lead change
9:46.0,T. Herro misses 2-pt jump shot from 17 ft, ,2-5, , ,
9:41.0,Offensive rebound by B. Adebayo, ,2-5, , ,
9:40.0,B. Adebayo misses 2-pt hook shot from 5 ft, ,2-5, , ,
9:38.0,Offensive rebound by P. Tucker, ,2-5, , ,
9:34.0,T. Herro misses 2-pt jump shot from 19 ft, ,2-5, , ,
9:31.0, , ,2-5, ,Defensive rebound by D. Mitchell,
9:21.0, , ,2-5, ,D. Mitchell misses 3-pt jump shot from 26 ft,
9:16.0,Defensive rebound by B. Adebayo, ,2-5, , ,
9:10.0,K. Lowry misses 2-pt jump shot from 11 ft, ,2-5, , ,
9:08.0, , ,2-5, ,Defensive rebound by R. Gobert,
8:51.0, , ,2-5, ,R. O'Neale misses 3-pt jump shot from 26 ft,
8:47.0,Defensive rebound by K. Lowry, ,2-5, , ,
8:41.0,B. Adebayo makes 2-pt dunk from 3 ft (assist by T. Herro),+2,4-5, , ,
8:31.0, , ,4-5, ,Offensive foul by B. Bogdanović (drawn by D. Robinson),
8:31.0, , ,4-5, ,Turnover by B. Bogdanović (offensive foul),
8:20.0,Turnover by T. Herro (out of bounds lost ball), ,4-5, , ,
8:02.0, , ,4-5, ,Turnover by B. Bogdanović (lost ball; steal by B. Adebayo),
7:56.0,Turnover by D. Robinson (bad pass; steal by D. Mitchell), ,4-5, , ,
7:55.0, , ,4-5, ,Turnover by D. Mitchell (bad pass),
7:41.0,K. Lowry makes 2-pt layup from 3 ft,+2,6-5, , ,Lead change
7:27.0, , ,6-5, ,B. Bogdanović misses 3-pt jump shot from 26 ft,
7:24.0,Defensive rebound by B. Adebayo, ,6-5, , ,
7:13.0,D. Robinson makes 3-pt jump shot from 23 ft (assist by B. Adebayo),+3,9-5, , ,
7:05.0, , ,9-5, ,Offensive foul by D. Mitchell (drawn by K. Lowry),
7:05.0, , ,9-5, ,Turnover by D. Mitchell (offensive foul),
7:05.0, , ,9-5, ,J. Ingles enters the game for M. Conley,
7:05.0, , ,9-5, ,H. Whiteside enters the game for R. Gobert,
7:05.0,Miami full timeout, ,9-5, , ,
7:05.0,G. Vincent enters the game for K. Lowry, ,9-5, , ,
6:54.0,G. Vincent misses 3-pt jump shot from 25 ft, ,9-5, , ,
6:50.0,Offensive rebound by P. Tucker, ,9-5, , ,
6:50.0,P. Tucker makes 2-pt layup from 3 ft,+2,11-5, , ,
6:37.0, , ,11-5, ,Turnover by J. Ingles (bad pass),
6:30.0,D. Robinson makes 3-pt jump shot from 25 ft (assist by G. Vincent),+3,14-5, , ,
6:20.0, , ,14-5, ,Personal foul by G. Vincent (drawn by B. Bogdanović),
6:06.0, , ,14-5, ,B. Bogdanović misses 2-pt jump shot from 9 ft,
6:04.0,Defensive rebound by D. Robinson, ,14-5, , ,
5:56.0,B. Adebayo misses 2-pt jump shot from 9 ft, ,14-5, , ,
5:54.0,Offensive rebound by G. Vincent, ,14-5, , ,
5:45.0,Turnover by P. Tucker (bad pass; steal by H. Whiteside), ,14-5, , ,
5:36.0, , ,14-5, ,H. Whiteside misses 2-pt layup from 3 ft,
5:32.0,Defensive rebound by T. Herro, ,14-5, , ,
5:28.0,D. Robinson makes 3-pt jump shot from 29 ft,+3,17-5, , ,
5:28.0, , ,17-5, ,Utah full timeout,
5:28.0, , ,17-5, ,J. Clarkson enters the game for B. Bogdanović,
5:08.0, , ,17-7,+2,R. O'Neale makes 2-pt layup from 5 ft (assist by J. Clarkson),
4:54.0,T. Herro makes 2-pt layup from 2 ft (assist by P. Tucker),+2,19-7, , ,
4:31.0, , ,19-7, ,D. Mitchell misses 3-pt jump shot from 25 ft,
4:27.0,Defensive rebound by P. Tucker, ,19-7, , ,
4:14.0,D. Robinson misses 3-pt jump shot from 28 ft, ,19-7, , ,
4:11.0,Offensive rebound by G. Vincent, ,19-7, , ,
4:10.0,T. Herro misses 3-pt jump shot from 26 ft, ,19-7, , ,
4:10.0,Offensive rebound by P. Tucker, ,19-7, , ,
3:56.0,Shooting foul by H. Whiteside (drawn by B. Adebayo), ,19-7, , ,
3:56.0,B. Adebayo makes free throw 1 of 2,+1,20-7, , ,
3:56.0,B. Adebayo makes free throw 2 of 2,+1,21-7, , ,
3:45.0, , ,21-7, ,J. Ingles misses 2-pt jump shot from 6 ft,
3:42.0,Defensive rebound by G. Vincent, ,21-7, , ,
3:36.0,Shooting foul by H. Whiteside (drawn by B. Adebayo), ,21-7, , ,
3:36.0,B. Adebayo makes free throw 1 of 2,+1,22-7, , ,
3:36.0,B. Adebayo makes free throw 2 of 2,+1,23-7, , ,
3:19.0, , ,23-10,+3,J. Clarkson makes 3-pt jump shot from 25 ft (assist by D. Mitchell),
3:08.0,Offensive foul by G. Vincent (drawn by D. Mitchell), ,23-10, , ,
3:08.0,Turnover by G. Vincent (offensive foul), ,23-10, , ,
3:08.0,D. Dedmon enters the game for B. Adebayo, ,23-10, , ,
3:08.0,C. Martin enters the game for P. Tucker, ,23-10, , ,
3:08.0, , ,23-10, ,M. Conley enters the game for D. Mitchell,
3:08.0, , ,23-10, ,R. Gobert enters the game for R. O'Neale,
3:08.0, , ,23-10, ,E. Paschall enters the game for H. Whiteside,
2:51.0, , ,23-10, ,M. Conley misses 3-pt jump shot from 23 ft,
2:47.0, , ,23-10, ,Offensive rebound by R. Gobert,
2:45.0, , ,23-13,+3,M. Conley makes 3-pt jump shot from 22 ft (assist by J. Ingles),
2:30.0,T. Herro makes 2-pt layup from 3 ft,+2,25-13, , ,
2:19.0, , ,25-13, ,J. Clarkson misses 3-pt jump shot from 27 ft,
2:17.0,Defensive rebound by T. Herro, ,25-13, , ,
2:12.0,Shooting foul by J. Ingles (drawn by T. Herro), ,25-13, , ,
2:12.0,T. Herro makes free throw 1 of 2,+1,26-13, , ,
2:12.0,M. Strus enters the game for D. Robinson, ,26-13, , ,
2:12.0,T. Herro makes free throw 2 of 2,+1,27-13, , ,
1:54.0, , ,27-13, ,E. Paschall misses 3-pt jump shot from 24 ft (block by C. Martin),
1:46.0,Defensive rebound by D. Dedmon, ,27-13, , ,
1:29.0,T. Herro misses 2-pt jump shot from 16 ft, ,27-13, , ,
1:27.0, , ,27-13, ,Defensive rebound by J. Clarkson,
1:27.0, , ,27-13, ,Technical foul by R. Gobert,
1:27.0,Technical foul by D. Dedmon, ,27-13, , ,
1:27.0,K. Lowry enters the game for T. Herro, ,27-13, , ,
1:16.0, , ,27-16,+3,J. Clarkson makes 3-pt jump shot from 27 ft (assist by M. Conley),
1:01.0,G. Vincent misses 2-pt jump shot from 18 ft, ,27-16, , ,
0:57.0, , ,27-16, ,Defensive rebound by R. Gobert,
0:50.0, , ,27-19,+3,J. Clarkson makes 3-pt jump shot from 26 ft (assist by J. Ingles),
0:40.0,C. Martin misses 3-pt jump shot from 24 ft, ,27-19, , ,
0:38.0, , ,27-19, ,Defensive rebound by J. Clarkson,
0:34.0, , ,27-19, ,Shooting foul by G. Vincent (drawn by J. Clarkson),
