A,B,C,D,E,F,Event
1st Q
Time,Miami,,Score,,Charlotte,
12:00.0,Jump ball: B. Adebayo vs. M. Plumlee (P. Tucker gains possession),
11:46.0,P. Tucker makes 2-pt hook shot from 3 ft (assist by B. Adebayo),+2,2-0, , ,
11:25.0, , ,2-0, ,G. Hayward misses 2-pt jump shot from 13 ft,
11:23.0,Defensive rebound by B. Adebayo, ,2-0, , ,
11:18.0,J. Butler misses 3-pt jump shot from 25 ft, ,2-0, , ,
11:15.0, , ,2-0, ,Defensive rebound by G. Hayward,
11:05.0, , ,2-0, ,Personal foul by J. Butler (drawn by G. Hayward),
10:58.0, , ,2-2,+2,L. Ball makes 2-pt layup from 1 ft (assist by T. Rozier),Tie
10:48.0,D. Robinson misses 2-pt layup from 2 ft (block by M. Plumlee), ,2-2, , ,
10:45.0,Offensive rebound by J. Butler, ,2-2, , ,
10:43.0,D. Robinson misses 3-pt jump shot from 24 ft, ,2-2, , ,
10:40.0, , ,2-2, ,Defensive rebound by L. Ball,
10:35.0, , ,2-2, ,T. Rozier misses 2-pt layup from 1 ft,
10:33.0, , ,2-2, ,Offensive rebound by T. Rozier,
10:33.0, , ,2-2, ,Shooting foul by P. Tucker (drawn by T. Rozier),
10:33.0, , ,2-2, ,T. Rozier misses free throw 1 of 2,
10:33.0, , ,2-2, ,Offensive rebound by Team,
10:33.0, , ,2-3,+1,T. Rozier makes free throw 2 of 2,Lead change
10:21.0,P. Tucker misses 3-pt jump shot from 23 ft, ,2-3, , ,
10:18.0, , ,2-3, ,Defensive rebound by M. Plumlee,
10:08.0, , ,2-3, ,G. Hayward misses 2-pt layup from 1 ft (block by J. Butler),
10:06.0,Defensive rebound by J. Butler, ,2-3, , ,
10:04.0,Turnover by J. Butler (lost ball; steal by M. Plumlee), ,2-3, , ,
10:00.0, , ,2-5,+2,T. Rozier makes 2-pt layup from 2 ft (assist by M. Plumlee),
9:43.0,B. Adebayo misses 2-pt layup from 3 ft, ,2-5, , ,
9:41.0,Offensive rebound by B. Adebayo, ,2-5, , ,
9:40.0,B. Adebayo misses 2-pt layup from 1 ft, ,2-5, , ,
9:39.0, , ,2-5, ,Defensive rebound by M. Plumlee,
9:36.0, , ,2-5, ,Turnover by T. Rozier (out of bounds lost ball),
9:19.0,J. Butler makes 2-pt jump shot from 5 ft (assist by B. Adebayo),+2,4-5, , ,
9:00.0, , ,4-5, ,M. Bridges misses 3-pt jump shot from 26 ft,
8:58.0,Defensive rebound by J. Butler, ,4-5, , ,
8:52.0,Turnover by J. Butler (bad pass), ,4-5, , ,
8:37.0, , ,4-5, ,Shooting foul by P. Tucker (drawn by M. Plumlee),
8:37.0, , ,4-6,+1,M. Plumlee makes free throw 1 of 2,
8:37.0, , ,4-7,+1,M. Plumlee makes free throw 2 of 2,
8:30.0,Turnover by B. Adebayo (bad pass; steal by M. Plumlee), ,4-7, , ,
8:16.0, , ,4-7, ,G. Hayward misses 3-pt jump shot from 26 ft,
8:13.0,Defensive rebound by B. Adebayo, ,4-7, , ,
8:02.0,P. Tucker misses 3-pt jump shot from 23 ft, ,4-7, , ,
7:59.0, , ,4-7, ,Defensive rebound by M. Bridges,
7:51.0, , ,4-7, ,Turnover by T. Rozier (bad pass),
7:36.0,K. Lowry misses 3-pt jump shot from 23 ft, ,4-7, , ,
7:34.0, , ,4-7, ,Defensive rebound by M. Bridges,
7:23.0, , ,4-9,+2,L. Ball makes 2-pt layup from 1 ft (assist by M. Bridges),
7:01.0,J. Butler makes 2-pt layup from 2 ft (assist by B. Adebayo),+2,6-9, , ,
6:40.0, , ,6-9, ,G. Hayward misses 2-pt jump shot from 12 ft,
6:38.0,Defensive rebound by B. Adebayo, ,6-9, , ,
6:35.0,Turnover by B. Adebayo (out of bounds lost ball), ,6-9, , ,
6:35.0, , ,6-9, ,Charlotte full timeout,
6:35.0, , ,6-9, ,K. Oubre enters the game for G. Hayward,
6:25.0, , ,6-11,+2,M. Bridges makes 2-pt dunk from 2 ft (assist by L. Ball),
6:11.0,J. Butler makes 2-pt layup from 2 ft (assist by K. Lowry),+2,8-11, , ,
5:56.0, , ,8-11, ,M. Bridges misses 2-pt layup from 3 ft,
5:54.0,Defensive rebound by B. Adebayo, ,8-11, , ,
5:48.0,J. Butler makes 2-pt layup from 1 ft,+2,10-11, , ,
5:30.0, , ,10-11, ,Shooting foul by K. Lowry (drawn by K. Oubre),
5:30.0, , ,10-12,+1,K. Oubre makes free throw 1 of 3,
5:30.0, , ,10-12, ,K. Oubre misses free throw 2 of 3,
5:30.0, , ,10-12, ,Offensive rebound by Team,
5:30.0,T. Herro enters the game for K. Lowry, ,10-12, , ,
5:30.0, , ,10-12, ,C. Martin enters the game for T. Rozier,
5:30.0, , ,10-13,+1,K. Oubre makes free throw 3 of 3,
5:14.0,B. Adebayo misses 2-pt layup from 5 ft, ,10-13, , ,
5:12.0, , ,10-13, ,Defensive rebound by L. Ball,
5:02.0, , ,10-13, ,M. Plumlee misses 2-pt hook shot from 3 ft,
5:01.0,Defensive rebound by B. Adebayo, ,10-13, , ,
5:00.0,Shooting foul by M. Bridges (drawn by J. Butler), ,10-13, , ,
5:00.0,J. Butler makes free throw 1 of 2,+1,11-13, , ,
5:00.0,C. Martin enters the game for P. Tucker, ,11-13, , ,
5:00.0, , ,11-13, ,P. Washington enters the game for M. Plumlee,
5:00.0,J. Butler makes free throw 2 of 2,+1,12-13, , ,
4:41.0, , ,12-13, ,L. Ball misses 2-pt layup from 4 ft,
4:38.0, , ,12-13, ,Offensive rebound by K. Oubre,
4:38.0, , ,12-13, ,K. Oubre misses 2-pt layup at rim,
4:37.0,Defensive rebound by D. Robinson, ,12-13, , ,
4:35.0,C. Martin makes 2-pt jump shot from 21 ft (assist by D. Robinson),+2,14-13, , ,Lead change
4:35.0,Instant Replay (Request: Ruling Stands), ,14-13, , ,
4:30.0, , ,14-13, ,L. Ball misses 2-pt layup from 4 ft (block by T. Herro),
4:28.0,Defensive rebound by Team, ,14-13, , ,
4:28.0, , ,14-13, ,Loose ball foul by L. Ball (drawn by T. Herro),
4:19.0,Shooting foul by P. Washington (drawn by B. Adebayo), ,14-13, , ,
4:19.0,B. Adebayo makes free throw 1 of 2,+1,15-13, , ,
4:19.0,B. Adebayo makes free throw 2 of 2,+1,16-13, , ,
4:09.0, , ,16-16,+3,L. Ball makes 3-pt jump shot from 26 ft,Tie
3:54.0,T. Herro misses 3-pt jump shot from 26 ft (block by M. Bridges), ,16-16, , ,
3:52.0, , ,16-16, ,Defensive rebound by L. Ball,
3:37.0, , ,16-16, ,K. Oubre misses 3-pt jump shot from 28 ft,
3:33.0,Defensive rebound by T. Herro, ,16-16, , ,
3:17.0,D. Robinson misses 3-pt jump shot from 26 ft, ,16-16, , ,
3:14.0, , ,16-16, ,Defensive rebound by P. Washington,
3:03.0, , ,16-18,+2,C. Martin makes 2-pt layup from 2 ft (assist by K. Oubre),Lead change
3:03.0,Miami full timeout, ,16-18, , ,
