A,B,C,D,E,F,Event
1st Q
Time,Atlanta,,Score,,Miami,
12:00.0,Jump ball: C. Capela vs. B. Adebayo (K. Lowry gains possession),
12:00.0, , ,0-0, ,Violation by Team (delay of game),
11:36.0, , ,0-0, ,J. Butler misses 3-pt jump shot from 27 ft,
11:32.0,Defensive rebound by K. Huerter, ,0-0, , ,
11:10.0,K. Huerter misses 3-pt jump shot from 28 ft, ,0-0, , ,
11:06.0,Offensive rebound by C. Capela, ,0-0, , ,
11:02.0,D. Hunter misses 2-pt jump shot from 11 ft, ,0-0, , ,
10:58.0,Offensive rebound by C. Capela, ,0-0, , ,
10:56.0,C. Capela makes 2-pt layup from 2 ft,+2,2-0, , ,
10:41.0, , ,2-0, ,K. Lowry misses 2-pt jump shot from 6 ft,
10:39.0,Defensive rebound by C. Capela, ,2-0, , ,
10:30.0,C. Capela makes 2-pt hook shot from 4 ft (assist by K. Huerter),+2,4-0, , ,
10:19.0, , ,4-3,+3,K. Lowry makes 3-pt jump shot from 27 ft,
10:01.0,C. Capela makes 2-pt layup from 1 ft (assist by T. Young),+2,6-3, , ,
9:38.0, , ,6-3, ,J. Butler misses 2-pt jump shot from 9 ft,
9:36.0,Defensive rebound by D. Gallinari, ,6-3, , ,
9:27.0,Turnover by T. Young (bad pass; steal by M. Strus), ,6-3, , ,
9:21.0, , ,6-3, ,Turnover by C. Martin (bad pass; steal by K. Huerter),
9:07.0,D. Gallinari makes 2-pt jump shot from 16 ft,+2,8-3, , ,
8:52.0, , ,8-5,+2,B. Adebayo makes 2-pt jump shot from 11 ft,
8:40.0,T. Young misses 3-pt jump shot from 30 ft, ,8-5, , ,
8:38.0, , ,8-5, ,Defensive rebound by J. Butler,
8:31.0, , ,8-5, ,Shooting foul by K. Huerter (drawn by J. Butler),
8:31.0, , ,8-6,+1,J. Butler makes free throw 1 of 2,
8:31.0, , ,8-7,+1,J. Butler makes free throw 2 of 2,
8:10.0,D. Hunter misses 2-pt jump shot from 7 ft, ,8-7, , ,
8:07.0, , ,8-7, ,Defensive rebound by B. Adebayo,
7:55.0, , ,8-7, ,C. Martin misses 3-pt jump shot from 25 ft,
7:54.0,Defensive rebound by K. Huerter, ,8-7, , ,
7:41.0,T. Young misses 3-pt jump shot from 27 ft, ,8-7, , ,
7:38.0, , ,8-7, ,Defensive rebound by C. Martin,
7:33.0, , ,8-10,+3,C. Martin makes 3-pt jump shot from 25 ft,Lead change
7:21.0,D. Gallinari misses 3-pt jump shot from 27 ft, ,8-10, , ,
7:18.0,Offensive rebound by T. Young, ,8-10, , ,
7:17.0,T. Young makes 2-pt layup from 2 ft,+2,10-10, , ,Tie
7:05.0, , ,10-10, ,B. Adebayo misses 2-pt jump shot from 17 ft,
7:02.0,Defensive rebound by C. Capela, ,10-10, , ,
6:51.0,C. Capela misses 2-pt layup from 2 ft, ,10-10, , ,
6:48.0, , ,10-10, ,Defensive rebound by J. Butler,
6:45.0, , ,10-10, ,C. Martin misses 3-pt jump shot from 23 ft,
6:42.0,Defensive rebound by C. Capela, ,10-10, , ,
6:21.0,Personal foul by K. Lowry (drawn by T. Young), ,10-10, , ,
6:21.0, , ,10-10, ,Miami full timeout,
6:07.0,D. Gallinari misses 2-pt jump shot from 19 ft, ,10-10, , ,
6:04.0, , ,10-10, ,Defensive rebound by M. Strus,
5:52.0, , ,10-10, ,B. Adebayo misses 2-pt hook shot from 6 ft,
5:46.0, , ,10-10, ,Offensive rebound by J. Butler,
5:46.0, , ,10-12,+2,J. Butler makes 2-pt layup at rim,
5:33.0,D. Gallinari makes 2-pt jump shot from 12 ft,+2,12-12, , ,Tie
5:16.0, , ,12-12, ,K. Lowry misses 2-pt jump shot from 12 ft,
5:13.0,Defensive rebound by D. Gallinari, ,12-12, , ,
5:05.0,D. Gallinari misses 3-pt jump shot from 27 ft, ,12-12, , ,
5:01.0, , ,12-12, ,Defensive rebound by J. Butler,
4:54.0, , ,12-12, ,Personal foul by D. Hunter (drawn by J. Butler),
4:54.0,B. Bogdanović enters the game for D. Gallinari, ,12-12, , ,
4:54.0, , ,12-12, ,T. Herro enters the game for J. Butler,
4:46.0, , ,12-12, ,Turnover by M. Strus (bad pass; steal by K. Huerter),
4:41.0,B. Bogdanović makes 2-pt jump shot from 22 ft (assist by K. Huerter),+2,14-12, , ,Lead change
4:33.0, , ,14-12, ,Turnover by K. Lowry (bad pass; steal by B. Bogdanović),
4:22.0,K. Huerter misses 3-pt jump shot from 25 ft, ,14-12, , ,
4:19.0, , ,14-12, ,Defensive rebound by T. Herro,
4:08.0, , ,14-14,+2,B. Adebayo makes 2-pt jump shot from 7 ft (assist by T. Herro),Tie
3:51.0,Turnover by T. Young (bad pass; steal by K. Lowry), ,14-14, , ,
3:45.0, , ,14-16,+2,B. Adebayo makes 2-pt dunk from 1 ft (assist by T. Herro),Lead change
3:34.0,C. Capela makes 2-pt hook shot from 2 ft (assist by T. Young),+2,16-16, , ,Tie
3:34.0,Shooting foul by B. Adebayo (drawn by C. Capela), ,16-16, , ,
3:34.0,D. Wright enters the game for K. Huerter, ,16-16, , ,
3:34.0, , ,16-16, ,D. Dedmon enters the game for B. Adebayo,
3:34.0,C. Capela misses free throw 1 of 1, ,16-16, , ,
3:31.0, , ,16-16, ,Defensive rebound by D. Dedmon,
