A,B,C,D,E,F,Event
1st Q
Time,Miami,,Score,,Cleveland,
12:00.0,Jump ball: D. Dedmon vs. J. Allen (L. Markkanen gains possession),
11:45.0, , ,0-0, ,L. Markkanen misses 2-pt layup from 2 ft (block by G. Vincent),
11:45.0, , ,0-0, ,Offensive rebound by Team,
11:44.0, , ,0-0, ,Away from play foul by D. Robinson (drawn by L. Markkanen),
11:44.0, , ,0-1,+1,D. Garland makes free throw 1 of 1,
11:31.0, , ,0-1, ,E. Mobley misses 2-pt jump shot from 21 ft,
11:30.0, , ,0-1, ,Offensive rebound by Team,
11:30.0, , ,0-1, ,Turnover by Team (shot clock),
11:12.0,P. Tucker makes 3-pt jump shot from 23 ft (assist by D. Robinson),+3,3-1, , ,Lead change
10:57.0, , ,3-1, ,L. Markkanen misses 3-pt jump shot from 23 ft,
10:52.0,Defensive rebound by D. Robinson, ,3-1, , ,
10:48.0,P. Tucker misses 2-pt jump shot from 20 ft, ,3-1, , ,
10:43.0, , ,3-1, ,Defensive rebound by E. Mobley,
10:36.0, , ,3-1, ,D. Garland misses 3-pt jump shot from 31 ft,
10:31.0,Defensive rebound by P. Tucker, ,3-1, , ,
10:27.0,Turnover by K. Lowry (bad pass; steal by D. Garland), ,3-1, , ,
10:21.0, , ,3-3,+2,L. Markkanen makes 2-pt dunk from 1 ft (assist by E. Mobley),Tie
9:58.0,D. Dedmon misses 2-pt jump shot from 14 ft, ,3-3, , ,
9:54.0, , ,3-3, ,Defensive rebound by D. Garland,
9:47.0, , ,3-3, ,L. Markkanen misses 2-pt jump shot from 16 ft (block by K. Lowry),
9:46.0,Defensive rebound by P. Tucker, ,3-3, , ,
9:40.0,Turnover by P. Tucker (lost ball; steal by E. Mobley), ,3-3, , ,
9:32.0, , ,3-3, ,D. Garland misses 2-pt jump shot from 11 ft,
9:30.0,Defensive rebound by P. Tucker, ,3-3, , ,
9:18.0,P. Tucker misses 3-pt jump shot from 25 ft, ,3-3, , ,
9:14.0, , ,3-3, ,Defensive rebound by L. Markkanen,
9:01.0, , ,3-3, ,Shooting foul by D. Dedmon (drawn by J. Allen),
9:01.0, , ,3-4,+1,J. Allen makes free throw 1 of 2,Lead change
9:01.0, , ,3-5,+1,J. Allen makes free throw 2 of 2,
8:44.0,D. Robinson misses 3-pt jump shot from 26 ft, ,3-5, , ,
8:41.0,Offensive rebound by P. Tucker, ,3-5, , ,
8:39.0,Turnover by P. Tucker (bad pass; steal by D. Garland), ,3-5, , ,
8:31.0, , ,3-8,+3,I. Okoro makes 3-pt jump shot from 23 ft (assist by L. Markkanen),
8:22.0,K. Lowry makes 2-pt jump shot from 20 ft,+2,5-8, , ,
8:08.0, , ,5-11,+3,L. Markkanen makes 3-pt jump shot from 24 ft (assist by J. Allen),
7:57.0,P. Tucker misses 3-pt jump shot from 25 ft, ,5-11, , ,
7:53.0,Offensive rebound by D. Dedmon, ,5-11, , ,
7:50.0,K. Lowry makes 3-pt jump shot from 28 ft (assist by G. Vincent),+3,8-11, , ,
7:31.0, , ,8-14,+3,D. Garland makes 3-pt jump shot from 23 ft (assist by L. Markkanen),
7:12.0,D. Robinson misses 3-pt jump shot from 25 ft, ,8-14, , ,
7:09.0, , ,8-14, ,Defensive rebound by E. Mobley,
7:01.0, , ,8-14, ,Turnover by J. Allen (traveling),
6:50.0,P. Tucker misses 2-pt jump shot from 12 ft, ,8-14, , ,
6:46.0,Offensive rebound by P. Tucker, ,8-14, , ,
6:41.0,P. Tucker makes 2-pt jump shot from 14 ft,+2,10-14, , ,
6:22.0, , ,10-14, ,I. Okoro misses 3-pt jump shot from 24 ft,
6:17.0,Defensive rebound by G. Vincent, ,10-14, , ,
6:09.0,K. Lowry misses 3-pt jump shot from 30 ft, ,10-14, , ,
6:09.0, , ,10-14, ,Defensive rebound by I. Okoro,
5:56.0, , ,10-14, ,D. Garland misses 2-pt jump shot from 3 ft,
5:52.0,Defensive rebound by K. Lowry, ,10-14, , ,
5:44.0,P. Tucker makes 3-pt jump shot from 23 ft (assist by D. Dedmon),+3,13-14, , ,
5:43.0, , ,13-14, ,Cleveland full timeout,
5:43.0,T. Herro enters the game for P. Tucker, ,13-14, , ,
5:43.0,K. Okpala enters the game for G. Vincent, ,13-14, , ,
5:43.0, , ,13-14, ,K. Love enters the game for D. Garland,
5:43.0, , ,13-14, ,R. Rubio enters the game for E. Mobley,
5:25.0, , ,13-14, ,Personal foul by D. Dedmon (drawn by J. Allen),
5:25.0,O. Yurtseven enters the game for D. Dedmon, ,13-14, , ,
5:13.0, , ,13-16,+2,I. Okoro makes 2-pt dunk from 1 ft (assist by R. Rubio),
4:51.0,Personal foul by L. Markkanen (drawn by K. Lowry), ,13-16, , ,
4:51.0, , ,13-16, ,C. Osman enters the game for L. Markkanen,
4:46.0,D. Robinson makes 3-pt jump shot from 27 ft (assist by O. Yurtseven),+3,16-16, , ,Tie
4:31.0, , ,16-16, ,K. Love misses 2-pt hook shot from 8 ft,
4:28.0,Defensive rebound by D. Robinson, ,16-16, , ,
4:17.0,K. Lowry misses 2-pt layup from 2 ft, ,16-16, , ,
4:16.0,Offensive rebound by O. Yurtseven, ,16-16, , ,
4:16.0,O. Yurtseven misses 2-pt layup at rim, ,16-16, , ,
4:15.0,Offensive rebound by O. Yurtseven, ,16-16, , ,
4:14.0,O. Yurtseven misses 2-pt hook shot from 1 ft, ,16-16, , ,
4:12.0, , ,16-16, ,Defensive rebound by Team,
3:51.0, , ,16-16, ,Turnover by R. Rubio (lost ball; steal by K. Okpala),
3:42.0,Personal foul by R. Rubio (drawn by T. Herro), ,16-16, , ,
3:42.0, , ,16-16, ,D. Garland enters the game for J. Allen,
3:42.0, , ,16-16, ,E. Mobley enters the game for I. Okoro,
3:33.0,Violation by Team (kicked ball), ,16-16, , ,
3:33.0,Violation by Team (kicked ball), ,16-16, , ,
3:20.0, , ,16-16, ,C. Osman misses 2-pt layup from 1 ft,
3:16.0,Defensive rebound by O. Yurtseven, ,16-16, , ,
3:09.0,D. Robinson makes 2-pt layup from 7 ft,+2,18-16, , ,Lead change
3:02.0, , ,18-16, ,C. Osman misses 2-pt layup from 1 ft,
2:59.0,Defensive rebound by K. Okpala, ,18-16, , ,
2:53.0,Turnover by K. Okpala (bad pass; steal by D. Garland), ,18-16, , ,
2:32.0, , ,18-19,+3,R. Rubio makes 3-pt jump shot from 27 ft (assist by C. Osman),Lead change
2:28.0,T. Herro makes 2-pt jump shot from 1 ft,+2,20-19, , ,Lead change
2:22.0, , ,20-19, ,C. Osman misses 3-pt jump shot from 27 ft,
2:22.0,Defensive rebound by D. Robinson, ,20-19, , ,
2:15.0,K. Lowry misses 3-pt jump shot from 30 ft, ,20-19, , ,
2:11.0, , ,20-19, ,Defensive rebound by R. Rubio,
2:04.0, , ,20-19, ,R. Rubio misses 3-pt jump shot from 26 ft,
2:01.0,Defensive rebound by K. Okpala, ,20-19, , ,
1:54.0,T. Herro misses 3-pt jump shot from 26 ft, ,20-19, , ,
1:49.0, , ,20-19, ,Defensive rebound by K. Love,
1:40.0, , ,20-19, ,Personal foul by K. Lowry (drawn by R. Rubio),
1:40.0,Miami full timeout, ,20-19, , ,
1:40.0,M. Strus enters the game for K. Lowry, ,20-19, , ,
1:40.0,P. Tucker enters the game for D. Robinson, ,20-19, , ,
1:40.0,G. Vincent enters the game for O. Yurtseven, ,20-19, , ,
1:26.0, , ,20-19, ,R. Rubio misses 2-pt jump shot from 14 ft,
1:25.0, , ,20-19, ,Offensive rebound by Team,
1:24.0, , ,20-19, ,Turnover by Team (shot clock),
1:14.0,K. Okpala makes 3-pt jump shot from 24 ft (assist by T. Herro),+3,23-19, , ,
0:51.0, , ,23-22,+3,D. Garland makes 3-pt jump shot from 33 ft (assist by E. Mobley),
0:39.0,T. Herro misses 2-pt jump shot from 17 ft, ,23-22, , ,
0:35.0,Offensive rebound by P. Tucker, ,23-22, , ,
0:29.0,Turnover by T. Herro (bad pass), ,23-22, , ,
0:12.0, , ,23-22, ,Shooting foul by K. Okpala (drawn by E. Mobley),
0:12.0, , ,23-22, ,E. Mobley misses free throw 1 of 2,
0:12.0, , ,23-22, ,Offensive rebound by Team,
0:12.0, , ,23-22, ,I. Okoro enters the game for K. Love,
0:12.0, , ,23-23,+1,E. Mobley makes free throw 2 of 2,Tie
0:00.0,T. Herro makes 2-pt jump shot from 23 ft,+2,25-23, , ,
0:00.0,End of 1st quarter,
2nd Q,
Time,Miami,,Score,,Cleveland,
12:00.0,Start of 2nd quarter,
11:46.0,M. Strus misses 3-pt jump shot from 23 ft, ,25-23, , ,
11:43.0, , ,25-23, ,Defensive rebound by K. Love,
11:30.0, , ,25-23, ,D. Garland misses 2-pt jump shot from 11 ft,
11:26.0,Defensive rebound by T. Herro, ,25-23, , ,
11:21.0,T. Herro misses 3-pt jump shot from 25 ft, ,25-23, , ,
11:14.0, , ,25-23, ,Defensive rebound by R. Rubio,
11:08.0, , ,25-23, ,E. Mobley misses 2-pt jump shot from 8 ft,
11:07.0, , ,25-23, ,Offensive rebound by E. Mobley,
11:07.0, , ,25-23, ,Shooting foul by P. Tucker (drawn by E. Mobley),
11:07.0, , ,25-24,+1,E. Mobley makes free throw 1 of 2,
11:07.0, , ,25-25,+1,E. Mobley makes free throw 2 of 2,Tie
10:51.0,M. Strus misses 3-pt jump shot from 25 ft, ,25-25, , ,
10:50.0,Offensive rebound by P. Tucker, ,25-25, , ,
10:48.0,G. Vincent misses 3-pt jump shot from 25 ft, ,25-25, , ,
10:44.0, , ,25-25, ,Defensive rebound by Team,
10:44.0, , ,25-25, ,Cleveland full timeout,
10:44.0,O. Yurtseven enters the game for K. Okpala, ,25-25, , ,
10:44.0, , ,25-25, ,L. Stevens enters the game for C. Osman,
10:27.0, , ,25-25, ,E. Mobley misses 2-pt jump shot from 16 ft,
10:27.0,Defensive rebound by T. Herro, ,25-25, , ,
10:17.0,T. Herro makes 2-pt layup from 1 ft,+2,27-25, , ,
10:17.0, , ,27-25, ,Violation by Team (def goaltending),
10:02.0, , ,27-25, ,R. Rubio misses 2-pt jump shot from 14 ft,
10:00.0,Defensive rebound by O. Yurtseven, ,27-25, , ,
9:52.0,Personal foul by K. Love (drawn by T. Herro), ,27-25, , ,
9:46.0,M. Strus misses 3-pt jump shot from 28 ft, ,27-25, , ,
9:41.0, , ,27-25, ,Defensive rebound by D. Garland,
9:38.0, , ,27-25, ,K. Love misses 3-pt jump shot from 31 ft,
9:33.0,Defensive rebound by G. Vincent, ,27-25, , ,
9:29.0,O. Yurtseven makes 2-pt hook shot from 8 ft (assist by M. Strus),+2,29-25, , ,
9:14.0, , ,29-25, ,E. Mobley misses 2-pt jump shot from 3 ft (block by O. Yurtseven),
9:09.0,Defensive rebound by M. Strus, ,29-25, , ,
9:09.0,Turnover by G. Vincent (bad pass), ,29-25, , ,
9:09.0, , ,29-25, ,L. Markkanen enters the game for E. Mobley,
9:09.0, , ,29-25, ,I. Okoro enters the game for R. Rubio,
8:44.0, , ,29-25, ,L. Markkanen misses 3-pt jump shot from 23 ft,
8:43.0,Defensive rebound by Team, ,29-25, , ,
8:32.0,T. Herro makes 2-pt layup at rim (assist by P. Tucker),+2,31-25, , ,
8:20.0, , ,31-28,+3,L. Stevens makes 3-pt jump shot from 23 ft (assist by D. Garland),
8:05.0,T. Herro misses 2-pt jump shot from 11 ft, ,31-28, , ,
8:03.0, , ,31-28, ,Defensive rebound by K. Love,
8:02.0, , ,31-28, ,I. Okoro misses 2-pt layup from 2 ft (block by P. Tucker),
8:02.0,Defensive rebound by Team, ,31-28, , ,
8:02.0, , ,31-28, ,J. Allen enters the game for K. Love,
7:48.0,O. Yurtseven misses 2-pt dunk from 1 ft (block by J. Allen), ,31-28, , ,
7:46.0, , ,31-28, ,Defensive rebound by I. Okoro,
7:35.0, , ,31-31,+3,D. Garland makes 3-pt jump shot from 27 ft,Tie
7:26.0,Miami full timeout, ,31-31, , ,
7:26.0,D. Dedmon enters the game for M. Strus, ,31-31, , ,
7:26.0,K. Lowry enters the game for P. Tucker, ,31-31, , ,
7:26.0,K. Okpala enters the game for G. Vincent, ,31-31, , ,
7:26.0,D. Robinson enters the game for O. Yurtseven, ,31-31, , ,
7:09.0,Turnover by Team (shot clock), ,31-31, , ,
6:56.0, , ,31-33,+2,J. Allen makes 2-pt jump shot from 18 ft,Lead change
6:29.0,D. Dedmon misses 3-pt jump shot from 22 ft, ,31-33, , ,
6:25.0, , ,31-33, ,Defensive rebound by L. Stevens,
6:20.0, , ,31-35,+2,J. Allen makes 2-pt dunk from 1 ft (assist by D. Garland),
5:58.0,K. Lowry makes 2-pt jump shot from 8 ft (assist by D. Dedmon),+2,33-35, , ,
5:43.0, , ,33-37,+2,D. Garland makes 2-pt jump shot from 12 ft,
5:25.0,D. Dedmon makes 2-pt dunk from 1 ft (assist by K. Lowry),+2,35-37, , ,
5:09.0, , ,35-37, ,L. Markkanen misses 3-pt jump shot from 28 ft,
