A,B,C,D,E,F,Event
1st Q
Time,Orlando,,Score,,Miami,
12:00.0,Jump ball: M. Bamba vs. B. Adebayo (K. Lowry gains possession),
11:43.0, , ,0-2,+2,B. Adebayo makes 2-pt jump shot from 18 ft (assist by D. Robinson),
11:18.0,J. Suggs misses 2-pt hook shot from 7 ft, ,0-2, , ,
11:17.0, , ,0-2, ,Defensive rebound by Team,
11:08.0, , ,0-2, ,B. Adebayo misses 2-pt jump shot from 13 ft,
11:03.0,Defensive rebound by W. Carter, ,0-2, , ,
10:56.0,C. Anthony makes 2-pt jump shot from 16 ft (assist by W. Carter),+2,2-2, , ,Tie
10:40.0, , ,2-2, ,P. Tucker misses 3-pt jump shot from 24 ft,
10:40.0,Defensive rebound by J. Suggs, ,2-2, , ,
10:26.0,W. Carter misses 3-pt jump shot from 26 ft, ,2-2, , ,
10:25.0, , ,2-2, ,Defensive rebound by Team,
10:16.0, , ,2-2, ,D. Robinson misses 3-pt jump shot from 26 ft,
10:13.0,Defensive rebound by C. Anthony, ,2-2, , ,
9:55.0,F. Wagner makes 2-pt jump shot from 8 ft,+2,4-2, , ,Lead change
9:45.0, , ,4-2, ,Personal foul by W. Carter (drawn by B. Adebayo),
9:42.0, , ,4-4,+2,J. Butler makes 2-pt dunk from 2 ft (assist by K. Lowry),Tie
9:30.0,J. Suggs misses 3-pt jump shot from 25 ft, ,4-4, , ,
9:26.0, , ,4-4, ,Defensive rebound by D. Robinson,
9:11.0, , ,4-4, ,Turnover by K. Lowry (bad pass; steal by C. Anthony),
9:07.0,F. Wagner makes 3-pt jump shot from 27 ft (assist by C. Anthony),+3,7-4, , ,
8:45.0, , ,7-4, ,P. Tucker misses 2-pt layup from 3 ft (block by M. Bamba),
8:41.0, , ,7-4, ,Offensive rebound by B. Adebayo,
8:41.0, , ,7-4, ,D. Robinson misses 3-pt jump shot from 24 ft,
8:41.0,Defensive rebound by Team, ,7-4, , ,
8:31.0,Turnover by J. Suggs (bad pass; steal by J. Butler), ,7-4, , ,
8:26.0, , ,7-4, ,K. Lowry misses 3-pt jump shot from 24 ft,
8:21.0,Defensive rebound by J. Suggs, ,7-4, , ,
8:07.0,C. Anthony misses 3-pt jump shot from 24 ft, ,7-4, , ,
8:04.0, , ,7-4, ,Defensive rebound by B. Adebayo,
7:49.0, , ,7-4, ,J. Butler misses 2-pt layup from 2 ft,
7:45.0,Defensive rebound by C. Anthony, ,7-4, , ,
7:42.0,C. Anthony misses 2-pt jump shot from 6 ft, ,7-4, , ,
7:38.0, , ,7-4, ,Defensive rebound by B. Adebayo,
7:36.0, , ,7-6,+2,J. Butler makes 2-pt layup from 3 ft (assist by K. Lowry),
7:13.0,W. Carter misses 3-pt jump shot from 23 ft, ,7-6, , ,
7:11.0, , ,7-6, ,Defensive rebound by J. Butler,
7:06.0, , ,7-9,+3,D. Robinson makes 3-pt jump shot from 27 ft (assist by K. Lowry),Lead change
7:05.0,Orlando full timeout, ,7-9, , ,
7:05.0,G. Harris enters the game for C. Anthony, ,7-9, , ,
7:05.0,T. Ross enters the game for F. Wagner, ,7-9, , ,
6:51.0,M. Bamba misses 3-pt jump shot from 23 ft, ,7-9, , ,
6:50.0,Offensive rebound by Team, ,7-9, , ,
6:50.0, , ,7-9, ,Loose ball foul by K. Lowry (drawn by W. Carter),
6:37.0,T. Ross misses 3-pt jump shot from 26 ft, ,7-9, , ,
6:36.0,Offensive rebound by Team, ,7-9, , ,
6:36.0,Turnover by Team (shot clock), ,7-9, , ,
6:22.0, , ,7-11,+2,B. Adebayo makes 2-pt layup from 3 ft (assist by K. Lowry),
6:09.0,T. Ross misses 2-pt jump shot from 15 ft, ,7-11, , ,
6:04.0,Offensive rebound by W. Carter, ,7-11, , ,
6:04.0,W. Carter makes 2-pt dunk from 1 ft,+2,9-11, , ,
5:46.0, , ,9-13,+2,J. Butler makes 2-pt jump shot from 16 ft,
5:30.0,Turnover by J. Suggs (out of bounds lost ball), ,9-13, , ,
5:30.0,M. Wagner enters the game for M. Bamba, ,9-13, , ,
5:30.0, , ,9-13, ,T. Herro enters the game for K. Lowry,
