A,B,C,D,E,F,Event
1st Q
Time,Miami,,Score,,Boston,
12:00.0,Jump ball: B. Adebayo vs. A. Horford (G. Williams gains possession),
11:44.0, , ,0-0, ,J. Tatum misses 3-pt jump shot from 27 ft,
11:41.0, , ,0-0, ,Offensive rebound by A. Horford,
11:36.0, , ,0-0, ,J. Brown misses 3-pt jump shot from 27 ft,
11:33.0,Defensive rebound by P. Tucker, ,0-0, , ,
11:17.0,B. Adebayo makes 2-pt layup from 2 ft (assist by K. Lowry),+2,2-0, , ,
11:05.0, , ,2-3,+3,J. Brown makes 3-pt jump shot from 26 ft (assist by A. Horford),Lead change
10:56.0,M. Strus makes 3-pt jump shot from 23 ft (assist by B. Adebayo),+3,5-3, , ,Lead change
10:52.0, , ,5-3, ,Boston full timeout,
10:26.0, , ,5-3, ,M. Smart misses 3-pt jump shot from 24 ft,
10:24.0,Defensive rebound by P. Tucker, ,5-3, , ,
10:20.0,K. Lowry makes 3-pt jump shot from 25 ft (assist by P. Tucker),+3,8-3, , ,
10:10.0, , ,8-3, ,Offensive foul by J. Brown (drawn by M. Strus),
10:10.0, , ,8-3, ,Turnover by J. Brown (offensive foul),
9:50.0,K. Lowry misses 2-pt jump shot from 11 ft, ,8-3, , ,
9:48.0, , ,8-3, ,Defensive rebound by A. Horford,
9:33.0, , ,8-3, ,Shooting foul by B. Adebayo (drawn by J. Brown),
9:33.0, , ,8-4,+1,J. Brown makes free throw 1 of 2,
9:33.0, , ,8-5,+1,J. Brown makes free throw 2 of 2,
9:19.0,B. Adebayo misses 2-pt layup from 4 ft, ,8-5, , ,
9:17.0, , ,8-5, ,Defensive rebound by M. Smart,
9:01.0, , ,8-5, ,A. Horford misses 3-pt jump shot from 26 ft,
8:59.0,Defensive rebound by B. Adebayo, ,8-5, , ,
8:52.0,J. Butler makes 2-pt layup from 5 ft (assist by K. Lowry),+2,10-5, , ,
8:44.0, , ,10-5, ,J. Brown misses 2-pt jump shot from 4 ft (block by P. Tucker),
8:43.0,Defensive rebound by P. Tucker, ,10-5, , ,
8:27.0,Turnover by J. Butler (bad pass; steal by A. Horford), ,10-5, , ,
8:25.0, , ,10-5, ,Personal foul by M. Strus (drawn by M. Smart),
8:13.0, , ,10-8,+3,J. Brown makes 3-pt jump shot from 24 ft (assist by M. Smart),
7:46.0,J. Butler misses 3-pt jump shot from 25 ft, ,10-8, , ,
7:43.0, , ,10-8, ,Defensive rebound by J. Brown,
7:36.0, , ,10-11,+3,J. Brown makes 3-pt jump shot from 29 ft,Lead change
7:12.0,M. Strus makes 3-pt jump shot from 25 ft (assist by P. Tucker),+3,13-11, , ,Lead change
6:57.0, , ,13-14,+3,M. Smart makes 3-pt jump shot from 27 ft (assist by J. Brown),Lead change
6:38.0,M. Strus misses 3-pt jump shot from 26 ft, ,13-14, , ,
6:36.0, , ,13-14, ,Defensive rebound by J. Brown,
6:24.0, , ,13-14, ,Turnover by J. Brown (bad pass; steal by P. Tucker),
6:17.0,J. Butler misses 3-pt jump shot from 25 ft, ,13-14, , ,
6:14.0, , ,13-14, ,Defensive rebound by J. Brown,
6:06.0, , ,13-14, ,G. Williams misses 3-pt jump shot from 24 ft,
6:03.0,Defensive rebound by M. Strus, ,13-14, , ,
5:59.0,P. Tucker misses 2-pt hook shot from 2 ft, ,13-14, , ,
5:57.0,Offensive rebound by J. Butler, ,13-14, , ,
5:56.0,J. Butler makes 2-pt layup at rim,+2,15-14, , ,Lead change
