A,B,C,D,E,F,Event
1st Q
Time,Miami,,Score,,Houston,
12:00.0,Jump ball: O. Yurtseven vs. C. Wood (K. Porter gains possession),
11:52.0, , ,0-0, ,D. Nwaba misses 3-pt jump shot from 26 ft,
11:51.0,Defensive rebound by T. Herro, ,0-0, , ,
11:34.0,O. Yurtseven makes 2-pt layup from 1 ft (assist by K. Lowry),+2,2-0, , ,
11:18.0, , ,2-0, ,J. Green misses 3-pt jump shot from 23 ft,
11:17.0, , ,2-0, ,Offensive rebound by Team,
11:06.0, , ,2-3,+3,E. Gordon makes 3-pt jump shot from 27 ft,Lead change
10:41.0,C. Martin misses 2-pt jump shot from 10 ft, ,2-3, , ,
10:39.0, , ,2-3, ,Defensive rebound by D. Nwaba,
10:31.0, , ,2-6,+3,C. Wood makes 3-pt jump shot from 26 ft,
10:14.0,K. Lowry makes 3-pt jump shot from 27 ft (assist by T. Herro),+3,5-6, , ,
9:56.0, , ,5-8,+2,K. Porter makes 2-pt layup from 1 ft,
9:49.0,O. Yurtseven makes 2-pt layup from 1 ft (assist by K. Lowry),+2,7-8, , ,
9:39.0, , ,7-10,+2,D. Nwaba makes 2-pt dunk from 1 ft (assist by J. Green),
9:25.0,J. Butler makes 3-pt jump shot from 23 ft (assist by T. Herro),+3,10-10, , ,Tie
9:11.0, , ,10-10, ,Turnover by K. Porter (bad pass; steal by J. Butler),
9:08.0,J. Butler makes 2-pt dunk from 1 ft,+2,12-10, , ,Lead change
8:48.0, , ,12-10, ,E. Gordon misses 2-pt layup from 3 ft,
8:47.0, , ,12-10, ,Offensive rebound by K. Porter,
8:46.0, , ,12-13,+3,J. Green makes 3-pt jump shot from 23 ft (assist by K. Porter),Lead change
8:29.0,J. Butler makes 2-pt jump shot from 14 ft,+2,14-13, , ,Lead change
8:11.0, , ,14-13, ,Offensive foul by J. Green (drawn by C. Martin),
8:11.0, , ,14-13, ,Turnover by J. Green (offensive foul),
7:57.0,Shooting foul by J. Green (drawn by C. Martin), ,14-13, , ,
7:57.0,C. Martin makes free throw 1 of 2,+1,15-13, , ,
7:57.0,C. Martin makes free throw 2 of 2,+1,16-13, , ,
7:38.0, , ,16-13, ,D. Nwaba misses 2-pt layup from 3 ft (block by J. Butler),
7:37.0, , ,16-13, ,Offensive rebound by D. Nwaba,
7:35.0, , ,16-15,+2,D. Nwaba makes 2-pt layup from 2 ft,
7:12.0,O. Yurtseven makes 2-pt jump shot from 11 ft (assist by T. Herro),+2,18-15, , ,
6:59.0, , ,18-17,+2,E. Gordon makes 2-pt layup from 2 ft,
6:54.0, , ,18-17, ,Houston full timeout,
6:48.0,O. Yurtseven misses 2-pt hook shot from 8 ft (block by C. Wood), ,18-17, , ,
6:45.0, , ,18-17, ,Defensive rebound by E. Gordon,
6:40.0, , ,18-17, ,Shooting foul by O. Yurtseven (drawn by C. Wood),
6:40.0, , ,18-17, ,C. Wood misses free throw 1 of 3,
6:40.0, , ,18-17, ,Offensive rebound by Team,
6:40.0, , ,18-17, ,C. Wood misses free throw 2 of 3,
6:40.0, , ,18-17, ,Offensive rebound by Team,
6:40.0, , ,18-18,+1,C. Wood makes free throw 3 of 3,Tie
6:23.0,J. Butler misses 2-pt jump shot from 8 ft, ,18-18, , ,
6:19.0,Offensive rebound by O. Yurtseven, ,18-18, , ,
6:19.0,O. Yurtseven misses 2-pt layup from 2 ft (block by K. Porter), ,18-18, , ,
6:18.0, , ,18-18, ,Defensive rebound by C. Wood,
6:11.0, , ,18-18, ,E. Gordon misses 3-pt jump shot from 28 ft,
6:08.0,Defensive rebound by C. Martin, ,18-18, , ,
5:56.0,J. Butler makes 2-pt layup from 8 ft,+2,20-18, , ,
5:35.0, , ,20-20,+2,C. Wood makes 2-pt layup from 2 ft (assist by E. Gordon),Tie
5:24.0,Def 3 sec tech foul by Team, ,20-20, , ,
5:24.0,K. Guy enters the game for K. Lowry, ,20-20, , ,
5:24.0,H. Highsmith enters the game for C. Martin, ,20-20, , ,
5:24.0, , ,20-20, ,J. Christopher enters the game for E. Gordon,
5:24.0, , ,20-20, ,J. Tate enters the game for D. Nwaba,
5:24.0,J. Butler makes technical free throw,+1,21-20, , ,
5:13.0,T. Herro misses 3-pt jump shot from 26 ft, ,21-20, , ,
5:10.0, , ,21-20, ,Defensive rebound by J. Christopher,
5:07.0, , ,21-20, ,Personal foul by H. Highsmith (drawn by C. Wood),
4:58.0, , ,21-22,+2,K. Porter makes 2-pt jump shot from 20 ft,Lead change
4:42.0,T. Herro misses 3-pt jump shot from 25 ft, ,21-22, , ,
4:40.0, , ,21-22, ,Defensive rebound by C. Wood,
4:27.0, , ,21-22, ,Shooting foul by K. Guy (drawn by J. Green),
4:27.0, , ,21-23,+1,J. Green makes free throw 1 of 2,
4:27.0,C. Silva enters the game for O. Yurtseven, ,21-23, , ,
4:27.0, , ,21-24,+1,J. Green makes free throw 2 of 2,
4:19.0,K. Guy makes 3-pt jump shot from 28 ft (assist by T. Herro),+3,24-24, , ,Tie
4:07.0, , ,24-27,+3,J. Christopher makes 3-pt jump shot from 24 ft (assist by C. Wood),
3:54.0,Turnover by T. Herro (lost ball; steal by K. Porter), ,24-27, , ,
3:50.0, , ,24-27, ,K. Porter misses 2-pt dunk from 3 ft,
3:50.0,Defensive rebound by Team, ,24-27, , ,
3:50.0, , ,24-27, ,Loose ball foul by J. Christopher (drawn by C. Silva),
3:50.0, , ,24-27, ,A. Brooks enters the game for J. Green,
3:50.0, , ,24-27, ,D. Nix enters the game for K. Porter,
3:39.0,K. Guy makes 3-pt jump shot from 23 ft (assist by T. Herro),+3,27-27, , ,Tie
3:39.0, , ,27-27, ,A. Sengun enters the game for C. Wood,
3:19.0, , ,27-27, ,J. Tate misses 2-pt layup from 6 ft,
3:17.0,Defensive rebound by K. Guy, ,27-27, , ,
