A,B,C,D,E,F,Event
1st Q
Time,Miami,,Score,,New York,
12:00.0,Jump ball: B. Adebayo vs. M. Robinson (P. Tucker gains possession),
11:34.0,D. Robinson misses 3-pt jump shot from 26 ft, ,0-0, , ,
11:31.0, , ,0-0, ,Defensive rebound by J. Randle,
11:12.0, , ,0-2,+2,J. Randle makes 2-pt jump shot from 14 ft (assist by R. Barrett),
11:04.0,Offensive foul by K. Lowry (drawn by J. Randle), ,0-2, , ,
11:04.0,Turnover by K. Lowry (offensive foul), ,0-2, , ,
10:52.0, , ,0-2, ,J. Randle misses 3-pt jump shot from 26 ft,
10:48.0,Defensive rebound by B. Adebayo, ,0-2, , ,
10:41.0,J. Butler misses 2-pt layup from 2 ft, ,0-2, , ,
10:39.0, , ,0-2, ,Defensive rebound by M. Robinson,
10:35.0, , ,0-2, ,E. Fournier misses 3-pt jump shot from 25 ft,
10:29.0,Defensive rebound by B. Adebayo, ,0-2, , ,
10:15.0,K. Lowry misses 2-pt layup from 2 ft, ,0-2, , ,
10:14.0, , ,0-2, ,Defensive rebound by A. Burks,
10:12.0, , ,0-2, ,Shooting foul by D. Robinson (drawn by R. Barrett),
10:12.0, , ,0-3,+1,R. Barrett makes free throw 1 of 2,
10:12.0, , ,0-4,+1,R. Barrett makes free throw 2 of 2,
9:56.0,D. Robinson misses 3-pt jump shot from 26 ft, ,0-4, , ,
9:53.0, , ,0-4, ,Defensive rebound by R. Barrett,
9:45.0, , ,0-4, ,A. Burks misses 3-pt jump shot from 25 ft,
9:42.0,Defensive rebound by B. Adebayo, ,0-4, , ,
9:38.0,D. Robinson misses 3-pt jump shot from 25 ft, ,0-4, , ,
9:35.0, , ,0-4, ,Defensive rebound by A. Burks,
9:26.0, , ,0-6,+2,E. Fournier makes 2-pt layup from 1 ft,
9:11.0,Shooting foul by M. Robinson (drawn by B. Adebayo), ,0-6, , ,
9:11.0,B. Adebayo misses free throw 1 of 2, ,0-6, , ,
9:11.0,Offensive rebound by Team, ,0-6, , ,
9:11.0,B. Adebayo misses free throw 2 of 2, ,0-6, , ,
9:09.0, , ,0-6, ,Defensive rebound by R. Barrett,
8:54.0, , ,0-8,+2,A. Burks makes 2-pt jump shot from 13 ft (assist by J. Randle),
8:40.0,J. Butler misses 2-pt jump shot from 9 ft, ,0-8, , ,
8:36.0, , ,0-8, ,Defensive rebound by M. Robinson,
8:30.0, , ,0-10,+2,R. Barrett makes 2-pt layup from 1 ft,
8:17.0,Personal foul by E. Fournier (drawn by J. Butler), ,0-10, , ,
8:10.0,J. Butler makes 2-pt jump shot from 10 ft (assist by B. Adebayo),+2,2-10, , ,
8:03.0, , ,2-10, ,J. Randle misses 2-pt layup from 3 ft (block by P. Tucker),
8:03.0, , ,2-10, ,Offensive rebound by Team,
7:52.0, , ,2-10, ,J. Randle misses 2-pt jump shot from 6 ft,
7:49.0,Defensive rebound by B. Adebayo, ,2-10, , ,
7:39.0,B. Adebayo makes 2-pt layup from 1 ft (assist by D. Robinson),+2,4-10, , ,
7:20.0, , ,4-13,+3,E. Fournier makes 3-pt jump shot from 25 ft (assist by J. Randle),
7:01.0,Shooting foul by J. Randle (drawn by K. Lowry), ,4-13, , ,
7:01.0,K. Lowry makes free throw 1 of 2,+1,5-13, , ,
7:01.0,K. Lowry makes free throw 2 of 2,+1,6-13, , ,
6:53.0, , ,6-13, ,R. Barrett misses 3-pt jump shot from 26 ft,
6:50.0,Defensive rebound by D. Robinson, ,6-13, , ,
6:42.0,K. Lowry makes 2-pt layup from 1 ft,+2,8-13, , ,
6:27.0, , ,8-13, ,Personal foul by D. Robinson (drawn by J. Randle),
6:27.0, , ,8-13, ,New York full timeout,
6:12.0, , ,8-15,+2,A. Burks makes 2-pt jump shot from 19 ft (assist by E. Fournier),
5:50.0,J. Butler misses 2-pt layup from 3 ft (block by M. Robinson), ,8-15, , ,
5:48.0, , ,8-15, ,Defensive rebound by A. Burks,
5:47.0, , ,8-15, ,Shooting foul by D. Robinson (drawn by R. Barrett),
5:47.0, , ,8-15, ,R. Barrett misses free throw 1 of 2,
5:47.0, , ,8-15, ,Offensive rebound by Team,
5:47.0, , ,8-15, ,R. Barrett misses free throw 2 of 2,
5:47.0, , ,8-15, ,Offensive rebound by Team,
5:47.0,T. Herro enters the game for D. Robinson, ,8-15, , ,
5:39.0, , ,8-15, ,J. Randle misses 2-pt jump shot from 11 ft,
5:37.0,Defensive rebound by B. Adebayo, ,8-15, , ,
5:35.0,Turnover by K. Lowry (bad pass), ,8-15, , ,
5:23.0, , ,8-15, ,E. Fournier misses 3-pt jump shot from 26 ft,
5:21.0,Defensive rebound by B. Adebayo, ,8-15, , ,
5:17.0,K. Lowry makes 3-pt jump shot from 25 ft,+3,11-15, , ,
5:03.0, , ,11-15, ,E. Fournier misses 3-pt jump shot from 26 ft,
5:00.0,Defensive rebound by B. Adebayo, ,11-15, , ,
4:44.0,B. Adebayo misses 2-pt jump shot from 15 ft, ,11-15, , ,
4:41.0, , ,11-15, ,Defensive rebound by R. Barrett,
4:30.0, , ,11-15, ,J. Randle misses 2-pt layup from 2 ft (block by B. Adebayo),
4:29.0, , ,11-15, ,Offensive rebound by Team,
4:29.0,G. Vincent enters the game for K. Lowry, ,11-15, , ,
4:26.0, , ,11-15, ,Shooting foul by P. Tucker (drawn by J. Randle),
4:26.0, , ,11-16,+1,J. Randle makes free throw 1 of 2,
4:26.0, , ,11-16, ,J. Sims enters the game for M. Robinson,
4:26.0, , ,11-17,+1,J. Randle makes free throw 2 of 2,
4:15.0,B. Adebayo makes 2-pt dunk at rim (assist by T. Herro),+2,13-17, , ,
4:04.0, , ,13-17, ,Shooting foul by T. Herro (drawn by J. Randle),
4:04.0, , ,13-18,+1,J. Randle makes free throw 1 of 2,
4:04.0,O. Yurtseven enters the game for B. Adebayo, ,13-18, , ,
4:04.0, , ,13-18, ,I. Quickley enters the game for A. Burks,
4:04.0, , ,13-19,+1,J. Randle makes free throw 2 of 2,
3:48.0,J. Butler misses 2-pt jump shot from 8 ft, ,13-19, , ,
3:46.0, , ,13-19, ,Defensive rebound by J. Sims,
3:34.0, , ,13-22,+3,R. Barrett makes 3-pt jump shot from 23 ft (assist by J. Randle),
3:18.0,J. Butler misses 2-pt jump shot from 3 ft, ,13-22, , ,
3:16.0, , ,13-22, ,Defensive rebound by J. Sims,
3:09.0, , ,13-22, ,E. Fournier misses 3-pt jump shot from 25 ft,
3:07.0,Defensive rebound by T. Herro, ,13-22, , ,
3:00.0,T. Herro makes 2-pt jump shot from 5 ft,+2,15-22, , ,
2:47.0, , ,15-22, ,I. Quickley misses 3-pt jump shot from 25 ft,
2:47.0,Defensive rebound by T. Herro, ,15-22, , ,
2:44.0,Personal take foul by J. Randle (drawn by T. Herro), ,15-22, , ,
2:44.0,Miami full timeout, ,15-22, , ,
2:44.0, , ,15-22, ,Q. Grimes enters the game for E. Fournier,
2:44.0, , ,15-22, ,O. Toppin enters the game for J. Randle,
2:30.0,O. Yurtseven makes 2-pt layup from 3 ft (assist by P. Tucker),+2,17-22, , ,
2:30.0,Shooting foul by I. Quickley (drawn by O. Yurtseven), ,17-22, , ,
2:30.0, , ,17-22, ,New York full timeout,
2:30.0,C. Martin enters the game for P. Tucker, ,17-22, , ,
2:30.0, , ,17-22, ,C. Reddish enters the game for Q. Grimes,
2:30.0,O. Yurtseven makes free throw 1 of 1,+1,18-22, , ,
2:21.0, , ,18-22, ,C. Reddish misses 3-pt jump shot from 25 ft,
2:16.0,Defensive rebound by C. Martin, ,18-22, , ,
2:10.0,T. Herro misses 2-pt jump shot from 4 ft, ,18-22, , ,
2:08.0, , ,18-22, ,Defensive rebound by O. Toppin,
1:47.0, , ,18-22, ,R. Barrett misses 3-pt jump shot from 25 ft,
1:43.0,Defensive rebound by G. Vincent, ,18-22, , ,
1:39.0,J. Butler makes 2-pt layup from 1 ft (assist by G. Vincent),+2,20-22, , ,
1:31.0, , ,20-25,+3,R. Barrett makes 3-pt jump shot from 26 ft (assist by C. Reddish),
1:24.0,Shooting foul by C. Reddish (drawn by J. Butler), ,20-25, , ,
1:24.0,J. Butler makes free throw 1 of 2,+1,21-25, , ,
1:24.0,J. Butler makes free throw 2 of 2,+1,22-25, , ,
1:16.0, , ,22-27,+2,R. Barrett makes 2-pt layup from 2 ft,
1:16.0, , ,22-27, ,Shooting foul by G. Vincent (drawn by R. Barrett),
1:16.0,K. Lowry enters the game for J. Butler, ,22-27, , ,
1:16.0, , ,22-28,+1,R. Barrett makes free throw 1 of 1,
1:04.0,T. Herro misses 2-pt jump shot from 15 ft, ,22-28, , ,
1:00.0,Offensive rebound by C. Martin, ,22-28, , ,
0:59.0,T. Herro makes 3-pt jump shot from 26 ft (assist by C. Martin),+3,25-28, , ,
0:53.0, , ,25-30,+2,I. Quickley makes 2-pt jump shot from 11 ft,
0:44.0,Personal foul by I. Quickley (drawn by K. Lowry), ,25-30, , ,
0:44.0,K. Lowry makes free throw 1 of 2,+1,26-30, , ,
0:44.0, , ,26-30, ,A. Burks enters the game for R. Barrett,
0:44.0,K. Lowry makes free throw 2 of 2,+1,27-30, , ,
0:29.0, , ,27-32,+2,I. Quickley makes 2-pt jump shot from 5 ft (assist by A. Burks),
0:09.0,T. Herro makes 3-pt jump shot from 25 ft,+3,30-32, , ,
0:00.0, , ,30-32, ,I. Quickley misses 3-pt jump shot from 26 ft,
0:00.0, , ,30-32, ,Offensive rebound by Team,
0:00.0,End of 1st quarter,
2nd Q,
Time,Miami,,Score,,New York,
12:00.0,Start of 2nd quarter,
11:35.0, , ,30-32, ,Turnover by A. Burks (lost ball; steal by K. Lowry),
11:12.0,T. Herro misses 2-pt jump shot from 15 ft, ,30-32, , ,
11:10.0, , ,30-32, ,Defensive rebound by A. Burks,
11:05.0, , ,30-35,+3,C. Reddish makes 3-pt jump shot from 23 ft (assist by I. Quickley),
10:43.0,T. Herro makes 2-pt jump shot from 11 ft,+2,32-35, , ,
10:22.0, , ,32-35, ,Shooting foul by O. Yurtseven (drawn by O. Toppin),
10:22.0, , ,32-35, ,O. Toppin misses free throw 1 of 2,
10:22.0, , ,32-35, ,Offensive rebound by Team,
10:22.0, , ,32-36,+1,O. Toppin makes free throw 2 of 2,
10:16.0,Personal foul by A. Burks (drawn by K. Lowry), ,32-36, , ,
10:10.0,C. Martin makes 2-pt layup from 1 ft (assist by G. Vincent),+2,34-36, , ,
10:10.0,Shooting foul by A. Burks (drawn by C. Martin), ,34-36, , ,
10:10.0,C. Martin makes free throw 1 of 1,+1,35-36, , ,
10:10.0,Away from play foul by J. Sims (drawn by K. Lowry), ,35-36, , ,
10:10.0,K. Lowry makes free throw 1 of 1,+1,36-36, , ,Tie
9:54.0, , ,36-38,+2,O. Toppin makes 2-pt layup from 3 ft,
9:41.0,C. Martin misses 3-pt jump shot from 25 ft, ,36-38, , ,
9:39.0, , ,36-38, ,Defensive rebound by A. Burks,
9:27.0, , ,36-38, ,Turnover by I. Quickley (bad pass; steal by K. Lowry),
9:25.0,Personal foul by I. Quickley (drawn by C. Martin), ,36-38, , ,
9:25.0, , ,36-38, ,E. Fournier enters the game for I. Quickley,
9:14.0,G. Vincent makes 3-pt jump shot from 26 ft (assist by K. Lowry),+3,39-38, , ,Lead change
