A,B,C,D,E,F,Event
1st Q
Time,Miami,,Score,,Golden State,
12:00.0,Jump ball: O. Yurtseven vs. K. Looney (K. Looney gains possession),
11:36.0, , ,0-0, ,Turnover by K. Looney (off goaltending),
11:22.0,K. Lowry misses 2-pt jump shot from 10 ft, ,0-0, , ,
11:20.0,Offensive rebound by C. Martin, ,0-0, , ,
11:19.0,C. Martin makes 2-pt layup at rim,+2,2-0, , ,
10:58.0, , ,2-0, ,S. Curry misses 3-pt jump shot from 28 ft,
10:55.0,Defensive rebound by C. Martin, ,2-0, , ,
10:38.0,O. Yurtseven misses 2-pt jump shot from 13 ft, ,2-0, , ,
10:35.0, , ,2-0, ,Defensive rebound by G. Payton,
10:28.0, , ,2-3,+3,A. Wiggins makes 3-pt jump shot from 26 ft (assist by D. Green),Lead change
10:12.0,Turnover by T. Herro (lost ball; steal by G. Payton), ,2-3, , ,
10:07.0, , ,2-6,+3,A. Wiggins makes 3-pt jump shot from 24 ft (assist by S. Curry),
9:44.0,Shooting foul by S. Curry (drawn by J. Butler), ,2-6, , ,
9:44.0,C. Silva enters the game for O. Yurtseven, ,2-6, , ,
9:44.0,J. Butler makes free throw 1 of 2,+1,3-6, , ,
9:44.0,J. Butler makes free throw 2 of 2,+1,4-6, , ,
9:31.0, , ,4-6, ,Shooting foul by K. Lowry (drawn by A. Wiggins),
9:31.0, , ,4-7,+1,A. Wiggins makes free throw 1 of 2,
9:31.0, , ,4-8,+1,A. Wiggins makes free throw 2 of 2,
9:18.0,Personal foul by S. Curry (drawn by C. Martin), ,4-8, , ,
9:18.0, , ,4-8, ,J. Poole enters the game for S. Curry,
9:04.0,C. Martin misses 2-pt jump shot from 20 ft, ,4-8, , ,
9:02.0, , ,4-8, ,Defensive rebound by A. Wiggins,
8:49.0, , ,4-8, ,D. Green misses 3-pt jump shot from 26 ft,
8:47.0,Defensive rebound by C. Silva, ,4-8, , ,
8:35.0,K. Lowry misses 3-pt jump shot from 26 ft, ,4-8, , ,
8:33.0, , ,4-8, ,Defensive rebound by K. Looney,
8:15.0, , ,4-11,+3,J. Poole makes 3-pt jump shot from 28 ft (assist by K. Looney),
7:53.0,C. Silva makes 2-pt dunk from 4 ft (assist by K. Lowry),+2,6-11, , ,
7:38.0, , ,6-13,+2,A. Wiggins makes 2-pt layup from 4 ft (assist by D. Green),
7:19.0,T. Herro makes 2-pt layup from 6 ft,+2,8-13, , ,
7:08.0, , ,8-16,+3,J. Poole makes 3-pt jump shot from 29 ft (assist by A. Wiggins),
6:51.0,T. Herro misses 3-pt jump shot from 27 ft, ,8-16, , ,
6:46.0,Offensive rebound by Team, ,8-16, , ,
6:46.0, , ,8-16, ,Golden State full timeout,
6:46.0,K. Guy enters the game for T. Herro, ,8-16, , ,
6:44.0,J. Butler misses 2-pt jump shot from 15 ft, ,8-16, , ,
6:42.0, , ,8-16, ,Defensive rebound by K. Looney,
6:29.0, , ,8-18,+2,G. Payton makes 2-pt layup from 3 ft (assist by D. Green),
6:16.0,J. Butler misses 2-pt jump shot from 14 ft, ,8-18, , ,
6:14.0,Offensive rebound by C. Silva, ,8-18, , ,
6:12.0,C. Silva makes 2-pt layup at rim,+2,10-18, , ,
5:59.0, , ,10-18, ,J. Poole misses 3-pt jump shot from 27 ft,
5:57.0,Defensive rebound by J. Butler, ,10-18, , ,
5:48.0,Offensive foul by C. Silva (drawn by A. Wiggins), ,10-18, , ,
5:48.0,Turnover by C. Silva (offensive foul), ,10-18, , ,
5:48.0,P. Tucker enters the game for C. Martin, ,10-18, , ,
5:48.0, , ,10-18, ,D. Lee enters the game for K. Looney,
5:48.0, , ,10-18, ,O. Porter enters the game for G. Payton,
5:38.0, , ,10-21,+3,O. Porter makes 3-pt jump shot from 27 ft (assist by J. Poole),
5:36.0,Miami full timeout, ,10-21, , ,
5:15.0,K. Lowry makes 3-pt jump shot from 29 ft (assist by J. Butler),+3,13-21, , ,
4:48.0, , ,13-21, ,O. Porter misses 3-pt jump shot from 26 ft,
4:46.0,Defensive rebound by C. Silva, ,13-21, , ,
4:39.0,Shooting foul by D. Lee (drawn by C. Silva), ,13-21, , ,
4:39.0,C. Silva makes free throw 1 of 2,+1,14-21, , ,
4:39.0,T. Herro enters the game for K. Lowry, ,14-21, , ,
4:39.0,C. Silva makes free throw 2 of 2,+1,15-21, , ,
4:24.0, , ,15-21, ,A. Wiggins misses 2-pt jump shot from 18 ft,
4:19.0,Defensive rebound by P. Tucker, ,15-21, , ,
4:04.0,P. Tucker misses 2-pt jump shot from 6 ft, ,15-21, , ,
4:02.0,Offensive rebound by J. Butler, ,15-21, , ,
4:00.0,J. Butler misses 2-pt layup at rim, ,15-21, , ,
3:58.0, , ,15-21, ,Defensive rebound by D. Lee,
3:58.0, , ,15-23,+2,J. Poole makes 2-pt layup from 5 ft (assist by D. Green),
3:58.0,Violation by Team (def goaltending), ,15-23, , ,
3:41.0,T. Herro misses 2-pt jump shot from 13 ft, ,15-23, , ,
3:38.0, , ,15-23, ,Defensive rebound by A. Wiggins,
3:29.0, , ,15-26,+3,J. Poole makes 3-pt jump shot from 23 ft (assist by D. Green),
3:15.0,Turnover by T. Herro (lost ball; steal by D. Green), ,15-26, , ,
3:10.0, , ,15-28,+2,A. Wiggins makes 2-pt dunk from 3 ft (assist by O. Porter),
2:57.0,K. Guy makes 3-pt jump shot from 23 ft (assist by T. Herro),+3,18-28, , ,
2:42.0, , ,18-28, ,J. Poole misses 2-pt jump shot from 9 ft,
2:40.0,Defensive rebound by C. Silva, ,18-28, , ,
2:29.0,Shooting foul by D. Green (drawn by J. Butler), ,18-28, , ,
2:29.0,J. Butler makes free throw 1 of 2,+1,19-28, , ,
2:29.0,C. Martin enters the game for C. Silva, ,19-28, , ,
2:29.0, , ,19-28, ,J. Kuminga enters the game for A. Wiggins,
2:29.0,J. Butler makes free throw 2 of 2,+1,20-28, , ,
2:12.0, , ,20-28, ,O. Porter misses 3-pt jump shot from 23 ft,
2:10.0,Defensive rebound by K. Guy, ,20-28, , ,
1:54.0,Turnover by J. Butler (bad pass), ,20-28, , ,
1:54.0, , ,20-28, ,N. Bjelica enters the game for D. Green,
1:54.0, , ,20-28, ,S. Curry enters the game for D. Lee,
1:39.0, , ,20-30,+2,N. Bjelica makes 2-pt layup from 5 ft (assist by J. Poole),
1:26.0,K. Guy makes 3-pt jump shot from 26 ft (assist by P. Tucker),+3,23-30, , ,
1:09.0, , ,23-30, ,S. Curry misses 3-pt jump shot from 26 ft,
1:06.0,Defensive rebound by C. Martin, ,23-30, , ,
1:01.0,Turnover by C. Martin (lost ball; steal by J. Kuminga), ,23-30, , ,
0:59.0, , ,23-32,+2,J. Poole makes 2-pt layup from 4 ft (assist by O. Porter),
0:59.0, , ,23-32, ,Shooting foul by T. Herro (drawn by J. Poole),
0:59.0,K. Lowry enters the game for J. Butler, ,23-32, , ,
0:59.0, , ,23-33,+1,J. Poole makes free throw 1 of 1,
0:50.0,K. Guy misses 3-pt jump shot from 26 ft, ,23-33, , ,
