A,B,C,D,E,F,Event
1st Q
Time,Cleveland,,Score,,Miami,
12:00.0,Jump ball: E. Mobley vs. B. Adebayo (J. Butler gains possession),
11:38.0, , ,0-0, ,D. Robinson misses 3-pt jump shot from 25 ft,
11:32.0, , ,0-0, ,Offensive rebound by B. Adebayo,
11:27.0, , ,0-2,+2,B. Adebayo makes 2-pt layup from 2 ft (assist by K. Lowry),
11:08.0,I. Okoro misses 2-pt layup from 2 ft, ,0-2, , ,
11:06.0, , ,0-2, ,Defensive rebound by J. Butler,
10:55.0, , ,0-2, ,Turnover by K. Lowry (bad pass),
10:41.0,D. Garland misses 2-pt layup from 3 ft, ,0-2, , ,
10:39.0, , ,0-2, ,Defensive rebound by B. Adebayo,
10:28.0, , ,0-2, ,Shooting foul by D. Wade (drawn by J. Butler),
10:28.0, , ,0-3,+1,J. Butler makes free throw 1 of 2,
10:28.0, , ,0-4,+1,J. Butler makes free throw 2 of 2,
10:19.0,D. Garland misses 3-pt jump shot from 25 ft, ,0-4, , ,
10:14.0, , ,0-4, ,Defensive rebound by P. Tucker,
10:00.0, , ,0-4, ,Turnover by J. Butler (bad pass; steal by D. Garland),
10:00.0,Personal foul by P. Tucker (drawn by D. Garland), ,0-4, , ,
9:44.0,E. Mobley misses 2-pt jump shot from 10 ft, ,0-4, , ,
9:40.0, , ,0-4, ,Defensive rebound by P. Tucker,
9:36.0, , ,0-7,+3,D. Robinson makes 3-pt jump shot from 26 ft (assist by P. Tucker),
9:24.0,D. Garland misses 3-pt jump shot from 27 ft, ,0-7, , ,
9:21.0, , ,0-7, ,Defensive rebound by B. Adebayo,
9:14.0, , ,0-7, ,B. Adebayo misses 2-pt layup from 2 ft,
9:11.0,Defensive rebound by E. Mobley, ,0-7, , ,
8:58.0,L. Markkanen misses 2-pt hook shot from 6 ft, ,0-7, , ,
8:54.0, , ,0-7, ,Defensive rebound by B. Adebayo,
8:48.0, , ,0-7, ,K. Lowry misses 3-pt jump shot from 26 ft,
8:46.0, , ,0-7, ,Offensive rebound by J. Butler,
8:44.0, , ,0-9,+2,P. Tucker makes 2-pt layup from 1 ft (assist by J. Butler),
8:44.0,Cleveland full timeout, ,0-9, , ,
8:35.0,Def 3 sec tech foul by Team, ,0-9, , ,
8:35.0,D. Garland makes technical free throw,+1,1-9, , ,
8:29.0,L. Markkanen misses 3-pt jump shot from 26 ft, ,1-9, , ,
8:26.0, , ,1-9, ,Defensive rebound by B. Adebayo,
8:14.0, , ,1-9, ,Turnover by B. Adebayo (lost ball; steal by D. Wade),
8:10.0,Turnover by I. Okoro (bad pass), ,1-9, , ,
7:55.0, , ,1-11,+2,B. Adebayo makes 2-pt dunk from 1 ft (assist by K. Lowry),
7:55.0, , ,1-11, ,Shooting foul by E. Mobley (drawn by B. Adebayo),
7:55.0, , ,1-12,+1,B. Adebayo makes free throw 1 of 1,
7:35.0,L. Markkanen misses 2-pt jump shot from 16 ft, ,1-12, , ,
7:30.0,Offensive rebound by I. Okoro, ,1-12, , ,
7:29.0,I. Okoro misses 2-pt jump shot from 17 ft, ,1-12, , ,
7:26.0,Offensive rebound by E. Mobley, ,1-12, , ,
7:25.0,E. Mobley makes 2-pt dunk at rim,+2,3-12, , ,
7:02.0, , ,3-12, ,Shooting foul by D. Wade (drawn by J. Butler),
7:02.0, , ,3-12, ,J. Butler misses free throw 1 of 2,
7:02.0, , ,3-12, ,Offensive rebound by Team,
7:02.0,K. Love enters the game for D. Wade, ,3-12, , ,
7:02.0, , ,3-13,+1,J. Butler makes free throw 2 of 2,
6:48.0,E. Mobley makes 2-pt dunk from 2 ft,+2,5-13, , ,
6:39.0, , ,5-15,+2,J. Butler makes 2-pt layup from 2 ft,
6:27.0,I. Okoro makes 2-pt layup from 1 ft (assist by D. Garland),+2,7-15, , ,
6:12.0, , ,7-15, ,Turnover by B. Adebayo (bad pass),
5:51.0,L. Markkanen makes 2-pt hook shot from 6 ft (assist by E. Mobley),+2,9-15, , ,
5:43.0, , ,9-15, ,Turnover by K. Lowry (bad pass; steal by K. Love),
5:43.0,Personal take foul by K. Lowry (drawn by D. Garland), ,9-15, , ,
5:43.0, , ,9-15, ,T. Herro enters the game for K. Lowry,
5:36.0,Shooting foul by B. Adebayo (drawn by D. Garland), ,9-15, , ,
5:36.0,D. Garland misses free throw 1 of 2, ,9-15, , ,
5:36.0,Offensive rebound by Team, ,9-15, , ,
5:36.0,E. Davis enters the game for E. Mobley, ,9-15, , ,
5:36.0,D. Garland makes free throw 2 of 2,+1,10-15, , ,
5:23.0, , ,10-15, ,P. Tucker misses 3-pt jump shot from 23 ft,
5:19.0,Defensive rebound by L. Markkanen, ,10-15, , ,
5:12.0,K. Love misses 3-pt jump shot from 24 ft, ,10-15, , ,
5:07.0, , ,10-15, ,Defensive rebound by D. Robinson,
5:01.0, , ,10-17,+2,T. Herro makes 2-pt jump shot from 14 ft,
4:45.0,K. Love makes 3-pt jump shot from 27 ft (assist by D. Garland),+3,13-17, , ,
4:30.0, , ,13-19,+2,B. Adebayo makes 2-pt hook shot from 4 ft,
4:07.0,L. Markkanen misses 3-pt jump shot from 23 ft, ,13-19, , ,
4:04.0,Offensive rebound by E. Davis, ,13-19, , ,
3:57.0,I. Okoro misses 2-pt jump shot from 19 ft, ,13-19, , ,
3:51.0, , ,13-19, ,Defensive rebound by B. Adebayo,
3:46.0, , ,13-19, ,Miami full timeout,
3:46.0,C. Osman enters the game for L. Markkanen, ,13-19, , ,
3:46.0,L. Stevens enters the game for I. Okoro, ,13-19, , ,
3:46.0, , ,13-19, ,D. Dedmon enters the game for B. Adebayo,
3:37.0, , ,13-19, ,P. Tucker misses 3-pt jump shot from 23 ft,
3:32.0,Defensive rebound by K. Love, ,13-19, , ,
3:17.0,D. Garland misses 2-pt jump shot from 10 ft (block by J. Butler), ,13-19, , ,
3:13.0, , ,13-19, ,Defensive rebound by D. Dedmon,
2:53.0, , ,13-19, ,Turnover by T. Herro (traveling),
2:53.0, , ,13-19, ,V. Oladipo enters the game for D. Robinson,
2:37.0,Offensive foul by K. Love (drawn by P. Tucker), ,13-19, , ,
2:37.0,Turnover by K. Love (offensive foul), ,13-19, , ,
2:18.0, , ,13-21,+2,T. Herro makes 2-pt jump shot from 8 ft,
2:13.0,L. Stevens makes 2-pt dunk from 1 ft (assist by D. Garland),+2,15-21, , ,
2:01.0, , ,15-23,+2,D. Dedmon makes 2-pt jump shot from 7 ft (assist by J. Butler),
2:01.0, , ,15-23, ,Shooting foul by E. Davis (drawn by D. Dedmon),
2:01.0, , ,15-23, ,M. Strus enters the game for P. Tucker,
2:01.0, , ,15-24,+1,D. Dedmon makes free throw 1 of 1,
1:51.0,C. Osman misses 2-pt layup from 5 ft, ,15-24, , ,
1:49.0, , ,15-24, ,Defensive rebound by D. Dedmon,
1:42.0, , ,15-24, ,T. Herro misses 2-pt layup from 2 ft,
1:42.0,Defensive rebound by Team, ,15-24, , ,
1:42.0, , ,15-24, ,Loose ball foul by D. Dedmon (drawn by E. Davis),
1:30.0,C. Osman misses 3-pt jump shot from 27 ft, ,15-24, , ,
1:27.0, , ,15-24, ,Defensive rebound by V. Oladipo,
1:23.0, , ,15-24, ,Shooting foul by K. Love (drawn by J. Butler),
1:23.0, , ,15-25,+1,J. Butler makes free throw 1 of 2,
1:23.0, , ,15-26,+1,J. Butler makes free throw 2 of 2,
1:04.0,Turnover by D. Garland (bad pass; steal by J. Butler), ,15-26, , ,
1:00.0, , ,15-26, ,J. Butler misses 2-pt layup from 2 ft,
0:57.0,Defensive rebound by E. Davis, ,15-26, , ,
0:56.0,Cleveland full timeout, ,15-26, , ,
0:56.0,E. Mobley enters the game for E. Davis, ,15-26, , ,
0:56.0,R. Rondo enters the game for D. Garland, ,15-26, , ,
0:56.0, , ,15-26, ,K. Lowry enters the game for J. Butler,
0:45.0,Turnover by L. Stevens (bad pass; steal by T. Herro), ,15-26, , ,
0:42.0, , ,15-28,+2,M. Strus makes 2-pt dunk from 2 ft (assist by K. Lowry),
0:30.0,L. Stevens makes 2-pt jump shot from 11 ft (assist by R. Rondo),+2,17-28, , ,
0:30.0,Shooting foul by V. Oladipo (drawn by L. Stevens), ,17-28, , ,
0:30.0,L. Stevens makes free throw 1 of 1,+1,18-28, , ,
0:16.0, , ,18-28, ,D. Dedmon misses 2-pt dunk from 3 ft,
0:14.0,Defensive rebound by C. Osman, ,18-28, , ,
0:10.0,C. Osman misses 2-pt layup from 1 ft (block by M. Strus), ,18-28, , ,
0:10.0,Offensive rebound by Team, ,18-28, , ,
0:03.0,L. Stevens misses 2-pt jump shot from 9 ft, ,18-28, , ,
0:03.0, , ,18-28, ,Defensive rebound by D. Dedmon,
0:00.0,End of 1st quarter,
2nd Q,
Time,Cleveland,,Score,,Miami,
12:00.0,Start of 2nd quarter,
11:39.0,C. Osman misses 3-pt jump shot from 24 ft, ,18-28, , ,
11:38.0, , ,18-28, ,Defensive rebound by Team,
11:27.0, , ,18-28, ,M. Strus misses 3-pt jump shot from 26 ft,
11:23.0,Defensive rebound by K. Love, ,18-28, , ,
11:15.0,K. Love makes 2-pt layup from 2 ft (assist by E. Mobley),+2,20-28, , ,
10:51.0, , ,20-28, ,Turnover by K. Lowry (bad pass; steal by E. Mobley),
10:41.0,K. Love makes 2-pt dunk from 1 ft,+2,22-28, , ,
10:25.0, , ,22-28, ,M. Strus misses 3-pt jump shot from 26 ft,
10:22.0,Defensive rebound by E. Mobley, ,22-28, , ,
10:15.0,E. Mobley misses 2-pt jump shot from 9 ft, ,22-28, , ,
10:11.0, , ,22-28, ,Defensive rebound by D. Dedmon,
10:08.0, , ,22-28, ,V. Oladipo misses 3-pt jump shot from 28 ft,
10:04.0,Defensive rebound by K. Love, ,22-28, , ,
9:49.0,K. Love makes 2-pt jump shot from 15 ft (assist by R. Rondo),+2,24-28, , ,
9:32.0, , ,24-30,+2,T. Herro makes 2-pt jump shot from 8 ft,
9:32.0, , ,24-30, ,Shooting foul by L. Stevens (drawn by T. Herro),
9:32.0, , ,24-31,+1,T. Herro makes free throw 1 of 1,
9:11.0,C. Osman makes 3-pt jump shot from 27 ft (assist by K. Love),+3,27-31, , ,
8:57.0, , ,27-31, ,K. Lowry misses 3-pt jump shot from 26 ft,
8:57.0,Defensive rebound by L. Stevens, ,27-31, , ,
8:37.0,E. Mobley misses 2-pt hook shot from 5 ft, ,27-31, , ,
8:34.0, , ,27-31, ,Defensive rebound by K. Lowry,
8:34.0, , ,27-31, ,Personal foul by E. Mobley (drawn by K. Lowry),
8:34.0,L. Markkanen enters the game for C. Osman, ,27-31, , ,
8:26.0, , ,27-31, ,D. Dedmon misses 2-pt layup from 7 ft (block by E. Mobley),
8:21.0,Defensive rebound by E. Mobley, ,27-31, , ,
8:19.0,Turnover by E. Mobley (traveling), ,27-31, , ,
8:05.0, , ,27-34,+3,M. Strus makes 3-pt jump shot from 25 ft (assist by K. Lowry),
7:49.0,Offensive foul by L. Stevens (drawn by D. Dedmon), ,27-34, , ,
7:49.0,Turnover by L. Stevens (offensive foul), ,27-34, , ,
7:49.0,I. Okoro enters the game for L. Stevens, ,27-34, , ,
7:49.0, , ,27-34, ,B. Adebayo enters the game for D. Dedmon,
7:41.0, , ,27-37,+3,M. Strus makes 3-pt jump shot from 26 ft (assist by K. Lowry),
7:22.0,Turnover by K. Love (bad pass; steal by M. Strus), ,27-37, , ,
7:19.0, , ,27-39,+2,V. Oladipo makes 2-pt layup from 2 ft (assist by K. Lowry),
7:19.0,Cleveland full timeout, ,27-39, , ,
7:19.0,D. Wade enters the game for K. Love, ,27-39, , ,
7:08.0,L. Markkanen makes 3-pt jump shot from 26 ft (assist by E. Mobley),+3,30-39, , ,
6:49.0, , ,30-41,+2,T. Herro makes 2-pt jump shot from 9 ft,
6:49.0, , ,30-41, ,Shooting foul by I. Okoro (drawn by T. Herro),
