A,B,C,D,E,F,Event
1st Q
Time,Miami,,Score,,Atlanta,
12:00.0,Jump ball: B. Adebayo vs. O. Okongwu (G. Vincent gains possession),
11:46.0,D. Robinson makes 3-pt jump shot from 26 ft (assist by B. Adebayo),+3,3-0, , ,
11:23.0, , ,3-3,+3,K. Huerter makes 3-pt jump shot from 28 ft (assist by D. Hunter),Tie
11:08.0,Turnover by B. Adebayo (bad pass), ,3-3, , ,
10:56.0, , ,3-3, ,T. Young misses 3-pt jump shot from 26 ft,
10:52.0,Defensive rebound by P. Tucker, ,3-3, , ,
10:45.0,B. Adebayo misses 2-pt jump shot from 17 ft, ,3-3, , ,
10:42.0, , ,3-3, ,Defensive rebound by J. Collins,
10:30.0, , ,3-5,+2,O. Okongwu makes 2-pt dunk from 1 ft (assist by J. Collins),Lead change
10:15.0,Shooting foul by O. Okongwu (drawn by B. Adebayo), ,3-5, , ,
10:15.0,B. Adebayo makes free throw 1 of 2,+1,4-5, , ,
10:15.0,B. Adebayo makes free throw 2 of 2,+1,5-5, , ,Tie
9:58.0, , ,5-5, ,Turnover by D. Hunter (lost ball; steal by J. Butler),
9:53.0,J. Butler makes 2-pt dunk at rim (assist by G. Vincent),+2,7-5, , ,Lead change
9:26.0, , ,7-5, ,D. Hunter misses 3-pt jump shot from 23 ft,
9:23.0,Defensive rebound by J. Butler, ,7-5, , ,
9:14.0,D. Robinson makes 2-pt layup from 1 ft (assist by J. Butler),+2,9-5, , ,
9:14.0, , ,9-5, ,Violation by Team (def goaltending),
9:00.0, , ,9-5, ,K. Huerter misses 3-pt jump shot from 24 ft,
8:56.0,Defensive rebound by P. Tucker, ,9-5, , ,
8:44.0,P. Tucker misses 3-pt jump shot from 23 ft, ,9-5, , ,
8:41.0,Offensive rebound by B. Adebayo, ,9-5, , ,
8:35.0,G. Vincent misses 3-pt jump shot from 24 ft, ,9-5, , ,
8:31.0,Offensive rebound by P. Tucker, ,9-5, , ,
8:23.0,Turnover by G. Vincent (bad pass), ,9-5, , ,
8:09.0, , ,9-8,+3,T. Young makes 3-pt jump shot from 28 ft,
7:50.0,D. Robinson misses 3-pt jump shot from 27 ft, ,9-8, , ,
7:47.0,Offensive rebound by Team, ,9-8, , ,
7:37.0,Shooting foul by O. Okongwu (drawn by D. Robinson), ,9-8, , ,
7:37.0,D. Robinson makes free throw 1 of 3,+1,10-8, , ,
7:37.0,D. Robinson misses free throw 2 of 3, ,10-8, , ,
7:37.0,Offensive rebound by Team, ,10-8, , ,
7:37.0, , ,10-8, ,C. Capela enters the game for O. Okongwu,
7:37.0,D. Robinson makes free throw 3 of 3,+1,11-8, , ,
7:21.0, , ,11-10,+2,J. Collins makes 2-pt layup from 2 ft (assist by D. Hunter),
7:06.0,Turnover by J. Butler (bad pass; steal by D. Hunter), ,11-10, , ,
7:03.0, , ,11-10, ,Shooting foul by D. Robinson (drawn by T. Young),
7:03.0, , ,11-10, ,T. Young misses free throw 1 of 2,
7:03.0, , ,11-10, ,Offensive rebound by Team,
7:03.0, , ,11-11,+1,T. Young makes free throw 2 of 2,Tie
6:50.0,P. Tucker makes 2-pt jump shot from 11 ft (assist by D. Robinson),+2,13-11, , ,
6:26.0, , ,13-11, ,D. Hunter misses 2-pt jump shot from 18 ft,
6:24.0,Defensive rebound by B. Adebayo, ,13-11, , ,
6:09.0,G. Vincent makes 3-pt jump shot from 25 ft (assist by J. Butler),+3,16-11, , ,
6:00.0, , ,16-11, ,Atlanta full timeout,
5:43.0, , ,16-11, ,Turnover by D. Hunter (lost ball; steal by P. Tucker),
5:36.0,G. Vincent makes 3-pt jump shot from 24 ft (assist by B. Adebayo),+3,19-11, , ,
5:19.0, , ,19-14,+3,J. Collins makes 3-pt jump shot from 23 ft (assist by K. Huerter),
4:55.0,B. Adebayo makes 2-pt jump shot from 12 ft,+2,21-14, , ,
4:48.0, , ,21-16,+2,D. Hunter makes 2-pt layup from 1 ft (assist by T. Young),
4:34.0,D. Robinson misses 3-pt jump shot from 26 ft, ,21-16, , ,
4:31.0, , ,21-16, ,Defensive rebound by C. Capela,
4:24.0, , ,21-18,+2,T. Young makes 2-pt jump shot from 19 ft,
4:09.0,P. Tucker misses 3-pt jump shot from 22 ft, ,21-18, , ,
4:07.0, , ,21-18, ,Defensive rebound by D. Hunter,
3:56.0, , ,21-20,+2,T. Young makes 2-pt layup from 1 ft,
3:56.0,Miami full timeout, ,21-20, , ,
3:56.0,C. Martin enters the game for P. Tucker, ,21-20, , ,
3:56.0,M. Strus enters the game for G. Vincent, ,21-20, , ,
3:56.0, , ,21-20, ,D. Wright enters the game for K. Huerter,
3:43.0,Personal foul by D. Hunter (drawn by D. Robinson), ,21-20, , ,
3:29.0,J. Butler misses 2-pt layup from 2 ft, ,21-20, , ,
3:26.0, , ,21-20, ,Defensive rebound by J. Collins,
3:12.0, , ,21-22,+2,C. Capela makes 2-pt dunk from 2 ft (assist by J. Collins),Lead change
2:53.0,M. Strus makes 3-pt jump shot from 26 ft (assist by B. Adebayo),+3,24-22, , ,Lead change
2:28.0, , ,24-22, ,T. Young misses 3-pt jump shot from 26 ft,
2:24.0,Defensive rebound by J. Butler, ,24-22, , ,
2:15.0,Turnover by B. Adebayo (bad pass), ,24-22, , ,
2:15.0,D. Dedmon enters the game for B. Adebayo, ,24-22, , ,
2:15.0, , ,24-22, ,K. Knox enters the game for D. Hunter,
2:15.0, , ,24-22, ,L. Williams enters the game for T. Young,
1:53.0, , ,24-24,+2,D. Wright makes 2-pt jump shot from 22 ft (assist by L. Williams),Tie
1:40.0,M. Strus makes 3-pt jump shot from 25 ft (assist by J. Butler),+3,27-24, , ,
1:27.0, , ,27-26,+2,J. Collins makes 2-pt jump shot from 12 ft (assist by D. Wright),
1:20.0,Personal foul by K. Knox (drawn by D. Robinson), ,27-26, , ,
1:20.0,G. Vincent enters the game for J. Butler, ,27-26, , ,
1:17.0,G. Vincent makes 3-pt jump shot from 23 ft (assist by M. Strus),+3,30-26, , ,
1:04.0, , ,30-26, ,Personal foul by D. Robinson (drawn by J. Collins),
1:04.0, , ,30-26, ,K. Huerter enters the game for J. Collins,
0:49.0, , ,30-29,+3,L. Williams makes 3-pt jump shot from 23 ft (assist by D. Wright),
0:40.0,M. Strus misses 3-pt jump shot from 26 ft, ,30-29, , ,
0:36.0,Offensive rebound by D. Robinson, ,30-29, , ,
0:35.0,D. Robinson misses 3-pt jump shot from 25 ft, ,30-29, , ,
0:32.0, , ,30-29, ,Defensive rebound by C. Capela,
0:25.0, , ,30-31,+2,L. Williams makes 2-pt jump shot from 11 ft (assist by K. Huerter),Lead change
0:03.0,D. Dedmon misses 2-pt jump shot from 15 ft, ,30-31, , ,
0:03.0, , ,30-31, ,Defensive rebound by D. Wright,
0:00.0,End of 1st quarter,
2nd Q,
Time,Miami,,Score,,Atlanta,
12:00.0,Start of 2nd quarter,
11:41.0, , ,30-34,+3,K. Huerter makes 3-pt jump shot from 26 ft (assist by D. Wright),
11:19.0,C. Martin misses 3-pt jump shot from 24 ft, ,30-34, , ,
11:16.0, , ,30-34, ,Defensive rebound by C. Capela,
11:08.0, , ,30-34, ,K. Knox misses 3-pt jump shot from 25 ft,
11:05.0,Defensive rebound by D. Dedmon, ,30-34, , ,
10:47.0,G. Vincent misses 2-pt jump shot from 11 ft, ,30-34, , ,
10:44.0, , ,30-34, ,Defensive rebound by D. Wright,
