A,B,C,D,E,F,Event
4:01.0, , ,54-44,+2,M. Bridges makes 2-pt dunk from 1 ft (assist by C. Johnson),
4:01.0,Miami full timeout, ,54-44, , ,
4:01.0,T. Herro enters the game for D. Robinson, ,54-44, , ,
4:01.0, , ,54-44, ,J. McGee enters the game for D. Ayton,
3:44.0,Personal foul by D. Booker (drawn by O. Yurtseven), ,54-44, , ,
3:44.0,C. Silva enters the game for O. Yurtseven, ,54-44, , ,
3:37.0,M. Strus makes 2-pt layup from 3 ft,+2,56-44, , ,
3:37.0, , ,56-44, ,Violation by Team (def goaltending),
3:18.0, , ,56-44, ,Turnover by M. Bridges (bad pass; steal by T. Herro),
3:14.0,T. Herro makes 2-pt dunk from 1 ft,+2,58-44, , ,
3:00.0, , ,58-44, ,Turnover by D. Booker (bad pass),
2:51.0,K. Lowry makes 2-pt layup from 2 ft,+2,60-44, , ,
2:38.0, , ,60-44, ,C. Johnson misses 3-pt jump shot from 24 ft,
2:37.0,Defensive rebound by M. Strus, ,60-44, , ,
2:31.0,T. Herro makes 2-pt layup from 4 ft,+2,62-44, , ,
2:16.0, , ,62-44, ,D. Booker misses 2-pt jump shot from 7 ft,
2:16.0, , ,62-44, ,Offensive rebound by Team,
2:16.0, , ,62-44, ,D. Ayton enters the game for J. McGee,
2:16.0, , ,62-44, ,C. Paul enters the game for C. Payne,
2:14.0, , ,62-44, ,D. Booker misses 2-pt jump shot from 16 ft,
2:10.0,Defensive rebound by T. Herro, ,62-44, , ,
1:53.0,M. Strus misses 3-pt jump shot from 23 ft, ,62-44, , ,
1:51.0, , ,62-44, ,Defensive rebound by D. Ayton,
1:51.0, , ,62-44, ,Personal foul by P. Tucker (drawn by D. Ayton),
1:44.0, , ,62-44, ,Personal foul by K. Lowry (drawn by D. Booker),
1:44.0, , ,62-45,+1,D. Booker makes free throw 1 of 2,
1:44.0, , ,62-45, ,J. Crowder enters the game for C. Johnson,
1:44.0, , ,62-46,+1,D. Booker makes free throw 2 of 2,
1:20.0,T. Herro makes 3-pt jump shot from 23 ft (assist by K. Lowry),+3,65-46, , ,
1:00.0, , ,65-48,+2,D. Ayton makes 2-pt hook shot from 6 ft (assist by C. Paul),
0:39.0,Turnover by T. Herro (lost ball; steal by M. Bridges), ,65-48, , ,
0:35.0, , ,65-48, ,Shooting foul by K. Lowry (drawn by D. Booker),
0:35.0, , ,65-49,+1,D. Booker makes free throw 1 of 2,
0:35.0,C. Martin enters the game for P. Tucker, ,65-49, , ,
0:35.0, , ,65-50,+1,D. Booker makes free throw 2 of 2,
0:28.0,Flagrant foul type 1 by D. Ayton (drawn by T. Herro), ,65-50, , ,
0:28.0,Instant Replay (Request: Ruling Stands), ,65-50, , ,
0:28.0,T. Herro makes flagrant free throw 1 of 3,+1,66-50, , ,
0:28.0,T. Herro makes flagrant free throw 2 of 3,+1,67-50, , ,
0:28.0,T. Herro makes flagrant free throw 3 of 3,+1,68-50, , ,
0:28.0,D. Robinson enters the game for C. Martin, ,68-50, , ,
0:06.0,D. Robinson makes 3-pt jump shot from 23 ft (assist by T. Herro),+3,71-50, , ,
0:00.0,End of 2nd quarter,
3rd Q,
Time,Miami,,Score,,Phoenix,
12:00.0,Start of 3rd quarter,
11:38.0,Turnover by M. Strus (bad pass; steal by J. Crowder), ,71-50, , ,
11:25.0, , ,71-53,+3,M. Bridges makes 3-pt jump shot from 24 ft (assist by D. Booker),
11:11.0,K. Lowry makes 2-pt jump shot from 14 ft,+2,73-53, , ,
10:46.0, , ,73-55,+2,M. Bridges makes 2-pt jump shot from 7 ft (assist by D. Ayton),
10:26.0,M. Strus makes 3-pt jump shot from 25 ft (assist by K. Lowry),+3,76-55, , ,
10:09.0, , ,76-58,+3,M. Bridges makes 3-pt jump shot from 23 ft (assist by C. Paul),
9:44.0,O. Yurtseven makes 2-pt jump shot from 9 ft (assist by K. Lowry),+2,78-58, , ,
9:24.0, , ,78-58, ,Turnover by D. Booker (bad pass; steal by P. Tucker),
9:05.0,C. Martin makes 2-pt jump shot from 12 ft (assist by P. Tucker),+2,80-58, , ,
8:54.0, , ,80-58, ,D. Booker misses 3-pt jump shot from 26 ft,
8:52.0, , ,80-58, ,Offensive rebound by Team,
8:41.0, , ,80-58, ,Shooting foul by K. Lowry (drawn by J. Crowder),
8:41.0, , ,80-58, ,J. Crowder misses free throw 1 of 2,
8:41.0, , ,80-58, ,Offensive rebound by Team,
8:41.0, , ,80-59,+1,J. Crowder makes free throw 2 of 2,
8:24.0,P. Tucker misses 2-pt hook shot from 11 ft, ,80-59, , ,
8:20.0, , ,80-59, ,Defensive rebound by M. Bridges,
8:14.0, , ,80-61,+2,M. Bridges makes 2-pt layup from 3 ft (assist by C. Paul),
8:02.0,C. Martin misses 2-pt jump shot from 18 ft, ,80-61, , ,
8:01.0, , ,80-61, ,Defensive rebound by D. Booker,
7:56.0, , ,80-61, ,Turnover by D. Booker (bad pass; steal by P. Tucker),
7:49.0,C. Martin makes 2-pt layup from 2 ft (assist by K. Lowry),+2,82-61, , ,
7:34.0, , ,82-61, ,D. Booker misses 3-pt jump shot from 25 ft,
7:31.0,Defensive rebound by O. Yurtseven, ,82-61, , ,
7:25.0,M. Strus makes 3-pt jump shot from 25 ft (assist by K. Lowry),+3,85-61, , ,
7:24.0, , ,85-61, ,Phoenix full timeout,
7:12.0, , ,85-61, ,M. Bridges misses 3-pt jump shot from 25 ft,
7:08.0,Defensive rebound by O. Yurtseven, ,85-61, , ,
6:52.0,Shooting foul by D. Booker (drawn by O. Yurtseven), ,85-61, , ,
6:52.0,O. Yurtseven makes free throw 1 of 2,+1,86-61, , ,
6:52.0,O. Yurtseven makes free throw 2 of 2,+1,87-61, , ,
6:40.0, , ,87-61, ,Shooting foul by M. Strus (drawn by D. Booker),
6:40.0, , ,87-62,+1,D. Booker makes free throw 1 of 2,
6:40.0, , ,87-63,+1,D. Booker makes free throw 2 of 2,
6:20.0,P. Tucker misses 2-pt jump shot from 6 ft, ,87-63, , ,
6:19.0,Offensive rebound by P. Tucker, ,87-63, , ,
6:17.0,M. Strus misses 3-pt jump shot from 25 ft, ,87-63, , ,
6:17.0, , ,87-63, ,Defensive rebound by J. Crowder,
6:10.0, , ,87-66,+3,D. Booker makes 3-pt jump shot from 25 ft (assist by M. Bridges),
5:55.0,Turnover by M. Strus (bad pass; steal by J. Crowder), ,87-66, , ,
5:51.0, , ,87-68,+2,D. Booker makes 2-pt layup at rim,
5:51.0,Miami full timeout, ,87-68, , ,
