A,B,C,D,E,F,Event
1st Q
Time,Washington,,Score,,Miami,
12:00.0,Jump ball: M. Harrell vs. B. Adebayo (K. Lowry gains possession),
11:41.0, , ,0-0, ,D. Robinson misses 3-pt jump shot from 23 ft,
11:38.0,Defensive rebound by K. Kuzma, ,0-0, , ,
11:28.0,A. Holiday makes 2-pt layup from 2 ft (assist by K. Kuzma),+2,2-0, , ,
11:16.0, , ,2-2,+2,B. Adebayo makes 2-pt jump shot from 12 ft,Tie
10:48.0,B. Beal makes 3-pt jump shot from 27 ft (assist by K. Kuzma),+3,5-2, , ,
10:28.0, , ,5-2, ,K. Lowry misses 3-pt jump shot from 27 ft,
10:25.0,Defensive rebound by M. Harrell, ,5-2, , ,
10:09.0,Turnover by B. Beal (bad pass; steal by D. Robinson), ,5-2, , ,
10:01.0, , ,5-2, ,B. Adebayo misses 2-pt layup from 1 ft,
9:59.0,Defensive rebound by K. Kuzma, ,5-2, , ,
9:55.0,Turnover by K. Kuzma (bad pass; steal by D. Robinson), ,5-2, , ,
9:51.0, , ,5-2, ,D. Robinson misses 3-pt jump shot from 26 ft,
9:47.0,Defensive rebound by K. Caldwell-Pope, ,5-2, , ,
9:36.0,M. Harrell misses 2-pt jump shot from 11 ft, ,5-2, , ,
9:33.0, , ,5-2, ,Defensive rebound by K. Lowry,
9:29.0, , ,5-2, ,Turnover by K. Lowry (lost ball; steal by A. Holiday),
9:15.0,M. Harrell misses 2-pt layup from 1 ft, ,5-2, , ,
9:13.0,Offensive rebound by M. Harrell, ,5-2, , ,
9:12.0,M. Harrell makes 2-pt layup from 2 ft,+2,7-2, , ,
9:00.0, , ,7-2, ,B. Adebayo misses 2-pt jump shot from 12 ft,
8:56.0,Defensive rebound by K. Kuzma, ,7-2, , ,
8:50.0,Turnover by K. Kuzma (lost ball; steal by J. Butler), ,7-2, , ,
8:44.0, , ,7-4,+2,J. Butler makes 2-pt layup from 3 ft (assist by K. Lowry),
8:37.0,Personal foul by D. Robinson (drawn by K. Caldwell-Pope), ,7-4, , ,
8:29.0,A. Holiday misses 2-pt jump shot from 5 ft, ,7-4, , ,
8:27.0, , ,7-4, ,Defensive rebound by P. Tucker,
8:18.0, , ,7-4, ,D. Robinson misses 3-pt jump shot from 27 ft,
8:14.0,Defensive rebound by M. Harrell, ,7-4, , ,
8:06.0,Personal foul by B. Adebayo (drawn by B. Beal), ,7-4, , ,
7:58.0,M. Harrell makes 2-pt dunk from 1 ft (assist by B. Beal),+2,9-4, , ,
7:39.0, , ,9-6,+2,B. Adebayo makes 2-pt layup from 2 ft (assist by K. Lowry),
7:25.0,B. Beal misses 3-pt jump shot from 25 ft, ,9-6, , ,
7:22.0, , ,9-6, ,Defensive rebound by B. Adebayo,
7:09.0, , ,9-6, ,B. Adebayo misses 2-pt jump shot from 10 ft,
7:06.0,Defensive rebound by B. Beal, ,9-6, , ,
7:03.0,Offensive foul by B. Beal (drawn by K. Lowry), ,9-6, , ,
7:03.0,Turnover by B. Beal (offensive foul), ,9-6, , ,
6:46.0, , ,9-6, ,J. Butler misses 2-pt jump shot from 12 ft,
6:43.0,Defensive rebound by M. Harrell, ,9-6, , ,
6:25.0,M. Harrell makes 2-pt jump shot from 9 ft,+2,11-6, , ,
6:04.0, , ,11-6, ,K. Lowry misses 2-pt jump shot from 22 ft,
6:00.0,Defensive rebound by K. Kuzma, ,11-6, , ,
5:56.0,B. Beal makes 2-pt layup from 2 ft (assist by A. Holiday),+2,13-6, , ,
5:56.0, , ,13-6, ,Miami full timeout,
5:56.0,R. Neto enters the game for A. Holiday, ,13-6, , ,
5:41.0, , ,13-6, ,J. Butler misses 2-pt layup from 1 ft,
5:39.0,Defensive rebound by M. Harrell, ,13-6, , ,
5:23.0,K. Caldwell-Pope misses 3-pt jump shot from 23 ft, ,13-6, , ,
5:18.0, , ,13-6, ,Defensive rebound by K. Lowry,
5:14.0, , ,13-8,+2,B. Adebayo makes 2-pt layup from 1 ft (assist by K. Lowry),
4:55.0,M. Harrell makes 2-pt layup from 1 ft (assist by B. Beal),+2,15-8, , ,
4:41.0, , ,15-10,+2,J. Butler makes 2-pt jump shot from 11 ft,
4:29.0,Turnover by B. Beal (bad pass), ,15-10, , ,
4:29.0,D. Avdija enters the game for K. Caldwell-Pope, ,15-10, , ,
4:29.0,A. Gill enters the game for M. Harrell, ,15-10, , ,
4:29.0,C. Kispert enters the game for K. Kuzma, ,15-10, , ,
4:29.0, , ,15-10, ,D. Dedmon enters the game for B. Adebayo,
4:29.0, , ,15-10, ,G. Vincent enters the game for K. Lowry,
4:07.0, , ,15-10, ,Turnover by J. Butler (bad pass; steal by B. Beal),
4:02.0,B. Beal misses 3-pt jump shot from 25 ft, ,15-10, , ,
3:57.0,Offensive rebound by C. Kispert, ,15-10, , ,
