A,B,C,D,E,F,Event
1st Q
Time,Denver,,Score,,Miami,
12:00.0,Jump ball: N. Jokić vs. B. Adebayo (A. Gordon gains possession),
11:37.0,Shooting foul by P. Tucker (drawn by N. Jokić), ,0-0, , ,
11:37.0,N. Jokić makes free throw 1 of 3,+1,1-0, , ,
11:37.0,N. Jokić makes free throw 2 of 3,+1,2-0, , ,
11:37.0,N. Jokić makes free throw 3 of 3,+1,3-0, , ,
11:25.0, , ,3-0, ,Turnover by B. Adebayo (bad pass),
11:05.0,Turnover by N. Jokić (lost ball; steal by P. Tucker), ,3-0, , ,
11:00.0, , ,3-0, ,P. Tucker misses 3-pt jump shot from 23 ft,
10:56.0,Defensive rebound by M. Morris, ,3-0, , ,
10:50.0,A. Gordon misses 2-pt jump shot from 16 ft, ,3-0, , ,
10:46.0, , ,3-0, ,Defensive rebound by D. Robinson,
10:27.0, , ,3-2,+2,P. Tucker makes 2-pt jump shot from 5 ft (assist by K. Lowry),
10:09.0,Turnover by J. Green (bad pass), ,3-2, , ,
10:01.0, , ,3-2, ,B. Adebayo misses 2-pt jump shot from 12 ft,
9:56.0,Defensive rebound by W. Barton, ,3-2, , ,
9:55.0,Denver full timeout, ,3-2, , ,
9:55.0,Instant Replay (Challenge: Ruling Stands), ,3-2, , ,
9:55.0,Shooting foul by B. Adebayo (drawn by W. Barton), ,3-2, , ,
9:55.0,W. Barton makes free throw 1 of 2,+1,4-2, , ,
9:55.0,W. Barton makes free throw 2 of 2,+1,5-2, , ,
9:45.0, , ,5-5,+3,D. Robinson makes 3-pt jump shot from 23 ft (assist by K. Lowry),Tie
9:24.0,Shooting foul by K. Lowry (drawn by J. Green), ,5-5, , ,
9:24.0,J. Green misses free throw 1 of 2, ,5-5, , ,
9:24.0,Offensive rebound by Team, ,5-5, , ,
9:24.0,J. Green makes free throw 2 of 2,+1,6-5, , ,
9:06.0, , ,6-7,+2,P. Tucker makes 2-pt layup from 2 ft (assist by B. Adebayo),Lead change
8:52.0,M. Morris makes 2-pt jump shot from 12 ft,+2,8-7, , ,Lead change
8:46.0, , ,8-9,+2,C. Martin makes 2-pt dunk from 2 ft (assist by K. Lowry),Lead change
8:34.0,W. Barton misses 2-pt jump shot from 8 ft, ,8-9, , ,
8:28.0,Offensive rebound by N. Jokić, ,8-9, , ,
8:28.0,N. Jokić makes 2-pt layup from 2 ft,+2,10-9, , ,Lead change
