A,B,C,D,E,F,Event
1st Q
Time,Chicago,,Score,,Miami,
12:00.0,Jump ball: N. Vučević vs. B. Adebayo (A. Dosunmu gains possession),
11:39.0,N. Vučević misses 2-pt jump shot from 15 ft, ,0-0, , ,
11:31.0,Offensive rebound by J. Green, ,0-0, , ,
11:31.0,J. Green makes 2-pt layup at rim,+2,2-0, , ,
11:20.0, , ,2-0, ,D. Robinson misses 3-pt jump shot from 27 ft,
11:17.0,Defensive rebound by N. Vučević, ,2-0, , ,
11:10.0,Z. LaVine misses 3-pt jump shot from 26 ft, ,2-0, , ,
11:07.0, , ,2-0, ,Defensive rebound by P. Tucker,
11:04.0, , ,2-0, ,Turnover by B. Adebayo (bad pass),
10:52.0,N. Vučević makes 2-pt dunk from 1 ft (assist by Z. LaVine),+2,4-0, , ,
10:39.0, , ,4-2,+2,B. Adebayo makes 2-pt jump shot from 16 ft (assist by G. Vincent),
10:22.0,D. DeRozan makes 2-pt jump shot from 19 ft,+2,6-2, , ,
10:09.0, , ,6-2, ,D. Robinson misses 3-pt jump shot from 27 ft,
10:06.0, , ,6-2, ,Offensive rebound by D. Robinson,
9:57.0, , ,6-2, ,J. Butler misses 2-pt jump shot from 6 ft,
9:56.0, , ,6-2, ,Offensive rebound by J. Butler,
9:54.0, , ,6-4,+2,J. Butler makes 2-pt layup from 2 ft,
9:46.0,Turnover by Z. LaVine (lost ball; steal by J. Butler), ,6-4, , ,
9:40.0, , ,6-4, ,J. Butler misses 2-pt layup from 3 ft,
9:39.0,Defensive rebound by Team, ,6-4, , ,
9:28.0,Turnover by D. DeRozan (bad pass; steal by P. Tucker), ,6-4, , ,
9:17.0, , ,6-4, ,P. Tucker misses 3-pt jump shot from 27 ft,
9:12.0,Defensive rebound by Z. LaVine, ,6-4, , ,
9:04.0,D. DeRozan misses 3-pt jump shot from 27 ft, ,6-4, , ,
9:00.0, , ,6-4, ,Defensive rebound by P. Tucker,
8:51.0, , ,6-4, ,Shooting foul by N. Vučević (drawn by B. Adebayo),
8:51.0, , ,6-5,+1,B. Adebayo makes free throw 1 of 2,
8:51.0, , ,6-6,+1,B. Adebayo makes free throw 2 of 2,Tie
8:40.0,N. Vučević misses 3-pt jump shot from 26 ft, ,6-6, , ,
8:36.0, , ,6-6, ,Defensive rebound by J. Butler,
8:26.0, , ,6-9,+3,G. Vincent makes 3-pt jump shot from 27 ft (assist by D. Robinson),Lead change
8:14.0,Turnover by D. DeRozan (bad pass; steal by B. Adebayo), ,6-9, , ,
8:10.0, , ,6-11,+2,J. Butler makes 2-pt dunk from 1 ft (assist by P. Tucker),
7:49.0,N. Vučević makes 2-pt layup from 3 ft (assist by Z. LaVine),+2,8-11, , ,
7:39.0, , ,8-13,+2,B. Adebayo makes 2-pt layup from 2 ft,
7:28.0,Z. LaVine makes 2-pt jump shot from 17 ft,+2,10-13, , ,
7:18.0, , ,10-13, ,Personal foul by A. Dosunmu (drawn by D. Robinson),
7:10.0, , ,10-16,+3,D. Robinson makes 3-pt jump shot from 27 ft (assist by B. Adebayo),
6:49.0,Turnover by A. Dosunmu (bad pass; steal by J. Butler), ,10-16, , ,
6:43.0, , ,10-16, ,Shooting foul by Z. LaVine (drawn by J. Butler),
