A,B,C,D,E,F,Event
1st Q
Time,Charlotte,,Score,,Miami,
12:00.0,Jump ball: M. Plumlee vs. B. Adebayo (P. Tucker gains possession),
11:40.0, , ,0-0, ,G. Vincent misses 2-pt jump shot from 21 ft,
11:37.0, , ,0-0, ,Offensive rebound by B. Adebayo,
11:34.0, , ,0-0, ,P. Tucker misses 3-pt jump shot from 23 ft,
11:29.0,Defensive rebound by P. Washington, ,0-0, , ,
11:12.0,T. Rozier makes 2-pt layup from 5 ft (assist by L. Ball),+2,2-0, , ,
11:12.0,Shooting foul by G. Vincent (drawn by T. Rozier), ,2-0, , ,
11:12.0,T. Rozier makes free throw 1 of 1,+1,3-0, , ,
11:00.0, , ,3-0, ,G. Vincent misses 3-pt jump shot from 27 ft,
10:56.0, , ,3-0, ,Offensive rebound by B. Adebayo,
10:55.0, , ,3-0, ,B. Adebayo misses 2-pt jump shot from 11 ft,
10:51.0,Defensive rebound by L. Ball, ,3-0, , ,
10:42.0,L. Ball makes 3-pt jump shot from 31 ft (assist by T. Rozier),+3,6-0, , ,
10:22.0, , ,6-0, ,J. Butler misses 2-pt layup from 2 ft,
10:19.0,Defensive rebound by M. Plumlee, ,6-0, , ,
10:16.0,L. Ball makes 3-pt jump shot from 25 ft (assist by M. Plumlee),+3,9-0, , ,
10:08.0, , ,9-0, ,Personal foul by P. Washington (drawn by J. Butler),
10:04.0, , ,9-0, ,Personal foul by M. Bridges (drawn by B. Adebayo),
9:57.0, , ,9-0, ,Shooting foul by M. Plumlee (drawn by B. Adebayo),
9:57.0, , ,9-1,+1,B. Adebayo makes free throw 1 of 2,
9:57.0, , ,9-2,+1,B. Adebayo makes free throw 2 of 2,
9:40.0,M. Bridges makes 3-pt jump shot from 26 ft (assist by P. Washington),+3,12-2, , ,
9:23.0, , ,12-4,+2,B. Adebayo makes 2-pt jump shot from 15 ft (assist by M. Strus),
9:03.0,T. Rozier makes 2-pt jump shot from 8 ft (assist by P. Washington),+2,14-4, , ,
8:51.0, , ,14-4, ,B. Adebayo misses 2-pt jump shot from 6 ft,
8:51.0,Defensive rebound by T. Rozier, ,14-4, , ,
8:40.0,M. Bridges misses 3-pt jump shot from 22 ft, ,14-4, , ,
8:38.0, , ,14-4, ,Defensive rebound by G. Vincent,
8:28.0, , ,14-7,+3,M. Strus makes 3-pt jump shot from 28 ft (assist by G. Vincent),
7:56.0,P. Washington misses 2-pt jump shot from 23 ft, ,14-7, , ,
7:54.0, , ,14-7, ,Defensive rebound by J. Butler,
7:49.0, , ,14-7, ,Shooting foul by M. Plumlee (drawn by J. Butler),
7:49.0, , ,14-8,+1,J. Butler makes free throw 1 of 2,
7:49.0,C. Martin enters the game for M. Plumlee, ,14-8, , ,
7:49.0, , ,14-9,+1,J. Butler makes free throw 2 of 2,
7:42.0,L. Ball misses 3-pt jump shot from 29 ft, ,14-9, , ,
7:39.0, , ,14-9, ,Defensive rebound by J. Butler,
7:30.0, , ,14-12,+3,M. Strus makes 3-pt jump shot from 25 ft (assist by G. Vincent),
7:12.0,T. Rozier misses 2-pt jump shot from 17 ft, ,14-12, , ,
7:09.0, , ,14-12, ,Defensive rebound by B. Adebayo,
7:03.0, , ,14-12, ,M. Strus misses 3-pt jump shot from 29 ft,
6:59.0,Defensive rebound by L. Ball, ,14-12, , ,
6:53.0,M. Bridges makes 2-pt layup from 3 ft,+2,16-12, , ,
6:30.0, , ,16-14,+2,G. Vincent makes 2-pt layup from 7 ft,
6:15.0,C. Martin makes 2-pt layup from 2 ft (assist by T. Rozier),+2,18-14, , ,
6:05.0, , ,18-14, ,Offensive foul by B. Adebayo (drawn by M. Bridges),
6:05.0, , ,18-14, ,Turnover by B. Adebayo (offensive foul),
6:05.0, , ,18-14, ,Miami full timeout,
6:05.0,K. Oubre enters the game for L. Ball, ,18-14, , ,
6:05.0, , ,18-14, ,T. Herro enters the game for J. Butler,
5:52.0,Turnover by P. Washington (lost ball; steal by P. Tucker), ,18-14, , ,
5:37.0, , ,18-14, ,Turnover by P. Tucker (bad pass; steal by C. Martin),
5:33.0,M. Bridges misses 2-pt layup from 2 ft, ,18-14, , ,
5:32.0, , ,18-14, ,Defensive rebound by M. Strus,
5:32.0, , ,18-14, ,Turnover by M. Strus (out of bounds lost ball),
5:16.0,K. Oubre misses 3-pt jump shot from 25 ft, ,18-14, , ,
5:12.0, , ,18-14, ,Defensive rebound by P. Tucker,
4:57.0, , ,18-16,+2,P. Tucker makes 2-pt layup from 3 ft (assist by M. Strus),
4:44.0,P. Washington makes 2-pt dunk from 2 ft (assist by M. Bridges),+2,20-16, , ,
4:23.0, , ,20-18,+2,B. Adebayo makes 2-pt dunk from 1 ft,
4:21.0, , ,20-18, ,Violation by Team (delay of game),
4:00.0,M. Bridges misses 2-pt jump shot from 7 ft, ,20-18, , ,
3:56.0, , ,20-18, ,Defensive rebound by B. Adebayo,
3:50.0, , ,20-18, ,Turnover by T. Herro (bad pass; steal by C. Martin),
3:46.0,T. Rozier makes 2-pt layup from 2 ft,+2,22-18, , ,
3:29.0, , ,22-21,+3,T. Herro makes 3-pt jump shot from 27 ft (assist by P. Tucker),
3:12.0,K. Oubre misses 3-pt jump shot from 27 ft, ,22-21, , ,
3:09.0, , ,22-21, ,Defensive rebound by P. Tucker,
3:00.0, , ,22-21, ,T. Herro misses 2-pt jump shot from 21 ft,
2:57.0, , ,22-21, ,Offensive rebound by P. Tucker,
2:55.0, , ,22-21, ,G. Vincent misses 3-pt jump shot from 26 ft,
2:51.0,Defensive rebound by K. Oubre, ,22-21, , ,
2:49.0,Charlotte full timeout, ,22-21, , ,
2:49.0,L. Ball enters the game for M. Bridges, ,22-21, , ,
2:49.0,J. McDaniels enters the game for T. Rozier, ,22-21, , ,
2:49.0, , ,22-21, ,J. Butler enters the game for B. Adebayo,
2:49.0, , ,22-21, ,C. Martin enters the game for M. Strus,
2:49.0, , ,22-21, ,D. Robinson enters the game for P. Tucker,
2:49.0, , ,22-21, ,O. Yurtseven enters the game for G. Vincent,
2:42.0,P. Washington makes 2-pt dunk from 2 ft (assist by L. Ball),+2,24-21, , ,
2:32.0, , ,24-24,+3,D. Robinson makes 3-pt jump shot from 26 ft (assist by J. Butler),Tie
2:11.0,J. McDaniels misses 3-pt jump shot from 24 ft, ,24-24, , ,
2:10.0, , ,24-24, ,Defensive rebound by Team,
2:10.0,M. Plumlee enters the game for P. Washington, ,24-24, , ,
1:56.0, , ,24-24, ,T. Herro misses 2-pt jump shot from 17 ft,
1:51.0,Defensive rebound by C. Martin, ,24-24, , ,
1:39.0,K. Oubre makes 2-pt layup from 2 ft (assist by L. Ball),+2,26-24, , ,
1:20.0, , ,26-24, ,J. Butler misses 2-pt jump shot from 7 ft,
1:17.0,Defensive rebound by M. Plumlee, ,26-24, , ,
1:15.0,C. Martin makes 2-pt dunk from 1 ft (assist by L. Ball),+2,28-24, , ,
1:03.0, , ,28-24, ,Shooting foul by J. McDaniels (drawn by T. Herro),
1:03.0, , ,28-25,+1,T. Herro makes free throw 1 of 2,
1:03.0, , ,28-26,+1,T. Herro makes free throw 2 of 2,
0:50.0,J. McDaniels makes 2-pt layup from 2 ft (assist by K. Oubre),+2,30-26, , ,
0:31.0, , ,30-26, ,T. Herro misses 2-pt layup from 2 ft,
0:28.0,Defensive rebound by M. Plumlee, ,30-26, , ,
0:24.0,C. Martin misses 3-pt jump shot from 23 ft, ,30-26, , ,
0:22.0,Offensive rebound by L. Ball, ,30-26, , ,
0:21.0,Turnover by L. Ball (bad pass; steal by J. Butler), ,30-26, , ,
0:12.0, , ,30-29,+3,D. Robinson makes 3-pt jump shot from 28 ft (assist by T. Herro),
0:02.0,J. McDaniels makes 2-pt dunk from 2 ft (assist by L. Ball),+2,32-29, , ,
0:00.0,End of 1st quarter,
2nd Q,
Time,Charlotte,,Score,,Miami,
12:00.0,Start of 2nd quarter,
11:40.0,I. Thomas misses 3-pt jump shot from 26 ft, ,32-29, , ,
11:38.0,Offensive rebound by Team, ,32-29, , ,
11:38.0, , ,32-29, ,Loose ball foul by O. Yurtseven (drawn by L. Ball),
11:31.0,L. Ball makes 2-pt layup from 3 ft,+2,34-29, , ,
11:07.0, , ,34-31,+2,J. Butler makes 2-pt jump shot from 11 ft,
10:58.0,J. McDaniels makes 3-pt jump shot from 29 ft (assist by L. Ball),+3,37-31, , ,
10:34.0, , ,37-33,+2,C. Martin makes 2-pt dunk from 2 ft (assist by T. Herro),
10:22.0,M. Plumlee makes 2-pt layup from 3 ft (assist by L. Ball),+2,39-33, , ,
10:15.0, , ,39-33, ,D. Robinson misses 3-pt jump shot from 26 ft,
10:13.0,Defensive rebound by Team, ,39-33, , ,
10:13.0, , ,39-33, ,Loose ball foul by C. Martin (drawn by I. Thomas),
10:13.0, , ,39-33, ,B. Adebayo enters the game for O. Yurtseven,
9:56.0,K. Oubre makes 2-pt jump shot from 7 ft (assist by L. Ball),+2,41-33, , ,
9:49.0, , ,41-36,+3,J. Butler makes 3-pt jump shot from 26 ft (assist by B. Adebayo),
9:35.0,Personal foul by C. Martin (drawn by K. Oubre), ,41-36, , ,
9:20.0,Turnover by Team (shot clock), ,41-36, , ,
9:08.0, , ,41-39,+3,D. Robinson makes 3-pt jump shot from 27 ft (assist by J. Butler),
8:50.0,K. Oubre misses 3-pt jump shot from 27 ft, ,41-39, , ,
8:46.0, , ,41-39, ,Defensive rebound by B. Adebayo,
8:34.0, , ,41-39, ,Turnover by T. Herro (out of bounds lost ball),
8:22.0,L. Ball misses 3-pt jump shot from 30 ft, ,41-39, , ,
8:18.0, , ,41-39, ,Defensive rebound by B. Adebayo,
8:06.0, , ,41-41,+2,J. Butler makes 2-pt jump shot from 11 ft,Tie
8:06.0, , ,41-41, ,Shooting foul by K. Oubre (drawn by J. Butler),
8:06.0,M. Bridges enters the game for L. Ball, ,41-41, , ,
8:06.0,T. Rozier enters the game for K. Oubre, ,41-41, , ,
8:06.0, , ,41-42,+1,J. Butler makes free throw 1 of 1,Lead change
7:50.0,T. Rozier misses 3-pt jump shot from 27 ft, ,41-42, , ,
7:46.0,Offensive rebound by M. Plumlee, ,41-42, , ,
7:45.0,I. Thomas makes 3-pt jump shot from 25 ft (assist by M. Plumlee),+3,44-42, , ,Lead change
7:33.0, , ,44-44,+2,J. Butler makes 2-pt layup from 1 ft,Tie
7:26.0,I. Thomas misses 2-pt layup from 2 ft (block by B. Adebayo), ,44-44, , ,
7:24.0, , ,44-44, ,Defensive rebound by J. Butler,
7:23.0, , ,44-44, ,Turnover by J. Butler (lost ball; steal by M. Plumlee),
7:19.0,I. Thomas misses 3-pt jump shot from 22 ft, ,44-44, , ,
7:17.0, , ,44-44, ,Defensive rebound by J. Butler,
7:00.0, , ,44-46,+2,T. Herro makes 2-pt jump shot from 6 ft,Lead change
7:00.0,Charlotte full timeout, ,44-46, , ,
7:00.0,C. Martin enters the game for J. McDaniels, ,44-46, , ,
7:00.0,P. Washington enters the game for M. Plumlee, ,44-46, , ,
6:39.0,T. Rozier makes 2-pt jump shot from 8 ft,+2,46-46, , ,Tie
6:16.0, , ,46-48,+2,T. Herro makes 2-pt jump shot from 8 ft (assist by J. Butler),
6:02.0,I. Thomas makes 3-pt jump shot from 23 ft (assist by M. Bridges),+3,49-48, , ,Lead change
5:54.0, , ,49-48, ,C. Martin misses 2-pt layup from 4 ft (block by I. Thomas),
5:54.0, , ,49-48, ,Offensive rebound by Team,
5:54.0, , ,49-48, ,G. Vincent enters the game for J. Butler,
5:52.0, , ,49-51,+3,D. Robinson makes 3-pt jump shot from 23 ft (assist by G. Vincent),Lead change
5:35.0,Turnover by M. Bridges (lost ball; steal by G. Vincent), ,49-51, , ,
