A,B,C,D,E,F,Event
1st Q
Time,Brooklyn,,Score,,Miami,
12:00.0,Jump ball: B. Griffin vs. B. Adebayo (D. Robinson gains possession),
11:45.0, , ,0-0, ,Personal foul by K. Edwards (drawn by K. Lowry),
11:37.0, , ,0-0, ,J. Butler misses 3-pt jump shot from 23 ft,
11:32.0,Defensive rebound by B. Griffin, ,0-0, , ,
11:14.0,B. Griffin makes 2-pt hook shot from 5 ft,+2,2-0, , ,
10:59.0, , ,2-0, ,D. Robinson misses 3-pt jump shot from 25 ft,
10:56.0,Defensive rebound by K. Irving, ,2-0, , ,
10:53.0,P. Mills makes 3-pt jump shot from 25 ft (assist by K. Irving),+3,5-0, , ,
10:39.0, , ,5-0, ,B. Adebayo misses 2-pt hook shot from 8 ft,
10:39.0, , ,5-0, ,Offensive rebound by P. Tucker,
10:39.0, , ,5-2,+2,P. Tucker makes 2-pt layup from 1 ft,
10:39.0, , ,5-2, ,Shooting foul by B. Griffin (drawn by P. Tucker),
10:39.0, , ,5-2, ,P. Tucker misses free throw 1 of 1,
10:36.0,Defensive rebound by B. Brown, ,5-2, , ,
10:21.0,P. Mills misses 3-pt jump shot from 27 ft, ,5-2, , ,
10:19.0, , ,5-2, ,Defensive rebound by B. Adebayo,
10:04.0, , ,5-2, ,Turnover by B. Adebayo (lost ball; steal by K. Irving),
10:00.0,K. Edwards misses 3-pt jump shot from 26 ft, ,5-2, , ,
9:55.0, , ,5-2, ,Defensive rebound by J. Butler,
9:41.0, , ,5-5,+3,D. Robinson makes 3-pt jump shot from 22 ft (assist by B. Adebayo),Tie
9:19.0,B. Griffin makes 3-pt jump shot from 28 ft (assist by P. Mills),+3,8-5, , ,
9:00.0, , ,8-7,+2,J. Butler makes 2-pt jump shot from 10 ft,
8:49.0,K. Edwards misses 3-pt jump shot from 27 ft, ,8-7, , ,
8:47.0, , ,8-7, ,Defensive rebound by D. Robinson,
8:38.0, , ,8-7, ,P. Tucker misses 3-pt jump shot from 24 ft,
8:34.0,Defensive rebound by K. Edwards, ,8-7, , ,
8:23.0,Personal foul by K. Lowry (drawn by K. Irving), ,8-7, , ,
8:11.0,B. Brown misses 2-pt jump shot from 9 ft, ,8-7, , ,
8:09.0, , ,8-7, ,Defensive rebound by P. Tucker,
