A,B,C,D,E,F,Event
1st Q
Time,Miami,,Score,,Memphis,
12:00.0,Jump ball: D. Dedmon vs. S. Adams (J. Jackson gains possession),
11:46.0, , ,0-0, ,D. Bane misses 2-pt jump shot from 6 ft,
11:42.0,Defensive rebound by D. Robinson, ,0-0, , ,
11:22.0,K. Lowry makes 3-pt jump shot from 27 ft (assist by D. Dedmon),+3,3-0, , ,
11:05.0, , ,3-0, ,J. Morant misses 3-pt jump shot from 29 ft,
11:03.0,Defensive rebound by D. Dedmon, ,3-0, , ,
10:53.0,Shooting foul by S. Adams (drawn by J. Butler), ,3-0, , ,
10:53.0,J. Butler makes free throw 1 of 2,+1,4-0, , ,
10:53.0,J. Butler makes free throw 2 of 2,+1,5-0, , ,
10:33.0, , ,5-0, ,J. Jackson misses 2-pt jump shot from 12 ft,
10:29.0,Defensive rebound by D. Robinson, ,5-0, , ,
10:11.0,D. Robinson makes 3-pt jump shot from 24 ft (assist by J. Butler),+3,8-0, , ,
9:55.0, , ,8-0, ,Shooting foul by D. Dedmon (drawn by J. Morant),
9:55.0, , ,8-1,+1,J. Morant makes free throw 1 of 2,
9:55.0, , ,8-2,+1,J. Morant makes free throw 2 of 2,
9:42.0,Turnover by D. Dedmon (bad pass; steal by D. Melton), ,8-2, , ,
9:33.0, , ,8-2, ,Shooting foul by D. Dedmon (drawn by S. Adams),
9:33.0, , ,8-3,+1,S. Adams makes free throw 1 of 2,
9:33.0,M. Morris enters the game for D. Dedmon, ,8-3, , ,
9:33.0, , ,8-4,+1,S. Adams makes free throw 2 of 2,
9:23.0,M. Morris misses 2-pt jump shot from 18 ft, ,8-4, , ,
9:20.0, , ,8-4, ,Defensive rebound by S. Adams,
9:12.0, , ,8-6,+2,J. Jackson makes 2-pt hook shot from 7 ft (assist by S. Adams),
9:01.0,K. Lowry makes 3-pt jump shot from 27 ft (assist by J. Butler),+3,11-6, , ,
8:45.0, , ,11-6, ,D. Melton misses 2-pt layup from 3 ft,
8:44.0,Defensive rebound by Team, ,11-6, , ,
8:29.0,M. Morris makes 2-pt jump shot from 22 ft (assist by K. Lowry),+2,13-6, , ,
8:11.0, , ,13-8,+2,J. Morant makes 2-pt layup from 1 ft (assist by D. Melton),
7:56.0,J. Butler makes 2-pt layup at rim (assist by M. Morris),+2,15-8, , ,
7:43.0, , ,15-8, ,J. Jackson misses 3-pt jump shot from 25 ft,
7:37.0,Defensive rebound by K. Lowry, ,15-8, , ,
7:22.0,M. Morris makes 3-pt jump shot from 23 ft (assist by P. Tucker),+3,18-8, , ,
7:21.0, , ,18-8, ,Memphis full timeout,
7:01.0, , ,18-10,+2,D. Melton makes 2-pt jump shot from 11 ft,
6:39.0,M. Morris makes 3-pt jump shot from 25 ft (assist by J. Butler),+3,21-10, , ,
6:27.0, , ,21-10, ,D. Melton misses 2-pt jump shot from 16 ft,
6:26.0, , ,21-10, ,Offensive rebound by Team,
6:26.0, , ,21-10, ,K. Anderson enters the game for D. Bane,
6:26.0, , ,21-10, ,Z. Williams enters the game for J. Jackson,
6:14.0, , ,21-10, ,J. Morant misses 2-pt layup from 3 ft,
6:11.0,Defensive rebound by J. Butler, ,21-10, , ,
5:57.0,Turnover by M. Morris (bad pass; steal by Z. Williams), ,21-10, , ,
5:52.0, , ,21-13,+3,D. Melton makes 3-pt jump shot from 23 ft (assist by J. Morant),
5:43.0,Shooting foul by Z. Williams (drawn by J. Butler), ,21-13, , ,
5:43.0,J. Butler makes free throw 1 of 2,+1,22-13, , ,
5:43.0,T. Herro enters the game for K. Lowry, ,22-13, , ,
5:43.0,J. Butler makes free throw 2 of 2,+1,23-13, , ,
5:22.0, , ,23-15,+2,S. Adams makes 2-pt dunk at rim (assist by J. Morant),
5:01.0,Shooting foul by Z. Williams (drawn by J. Butler), ,23-15, , ,
5:01.0,J. Butler makes free throw 1 of 2,+1,24-15, , ,
5:01.0, , ,24-15, ,X. Tillman enters the game for S. Adams,
