A,B,C,D,E,F,Event
1st Q
Time,Orlando,,Score,,Miami,
12:00.0,Jump ball: W. Carter vs. O. Yurtseven (H. Gravett gains possession),
11:41.0,F. Wagner misses 2-pt layup from 3 ft, ,0-0, , ,
11:40.0,Offensive rebound by W. Carter, ,0-0, , ,
11:37.0,G. Harris misses 3-pt jump shot from 26 ft, ,0-0, , ,
11:34.0,Offensive rebound by F. Wagner, ,0-0, , ,
11:28.0,F. Wagner makes 2-pt hook shot from 2 ft,+2,2-0, , ,
11:10.0, , ,2-2,+2,M. Strus makes 2-pt layup from 3 ft (assist by O. Yurtseven),Tie
10:52.0,W. Carter misses 2-pt jump shot from 11 ft, ,2-2, , ,
10:49.0, , ,2-2, ,Defensive rebound by O. Yurtseven,
10:40.0, , ,2-2, ,D. Robinson misses 3-pt jump shot from 25 ft,
10:37.0,Defensive rebound by A. Schofield, ,2-2, , ,
10:24.0,H. Gravett makes 2-pt jump shot from 12 ft (assist by W. Carter),+2,4-2, , ,
10:03.0, , ,4-4,+2,O. Yurtseven makes 2-pt hook shot from 7 ft (assist by G. Vincent),Tie
10:03.0, , ,4-4, ,Shooting foul by A. Schofield (drawn by O. Yurtseven),
10:03.0, , ,4-4, ,O. Yurtseven misses free throw 1 of 1,
10:01.0,Defensive rebound by A. Schofield, ,4-4, , ,
9:52.0,Shooting foul by D. Robinson (drawn by G. Harris), ,4-4, , ,
9:52.0,G. Harris makes free throw 1 of 2,+1,5-4, , ,
9:52.0,G. Harris makes free throw 2 of 2,+1,6-4, , ,
9:41.0, , ,6-4, ,D. Robinson misses 3-pt jump shot from 26 ft,
9:37.0,Defensive rebound by W. Carter, ,6-4, , ,
9:18.0,H. Gravett makes 3-pt jump shot from 28 ft (assist by F. Wagner),+3,9-4, , ,
9:03.0, , ,9-4, ,Offensive foul by G. Vincent (drawn by G. Harris),
9:03.0, , ,9-4, ,Turnover by G. Vincent (offensive foul),
8:49.0,A. Schofield makes 2-pt jump shot from 3 ft (assist by W. Carter),+2,11-4, , ,
8:36.0, , ,11-4, ,Shooting foul by A. Schofield (drawn by J. Butler),
8:36.0, , ,11-5,+1,J. Butler makes free throw 1 of 2,
8:36.0, , ,11-5, ,J. Butler misses free throw 2 of 2,
8:34.0,Defensive rebound by W. Carter, ,11-5, , ,
8:17.0,Turnover by W. Carter (out of bounds lost ball), ,11-5, , ,
8:07.0, , ,11-5, ,G. Vincent misses 3-pt jump shot from 27 ft,
8:05.0,Defensive rebound by W. Carter, ,11-5, , ,
7:56.0,Turnover by F. Wagner (bad pass; steal by J. Butler), ,11-5, , ,
7:47.0, , ,11-5, ,Shooting foul by H. Gravett (drawn by J. Butler),
7:47.0, , ,11-6,+1,J. Butler makes free throw 1 of 2,
7:47.0, , ,11-7,+1,J. Butler makes free throw 2 of 2,
7:22.0,G. Harris makes 2-pt jump shot from 19 ft,+2,13-7, , ,
7:06.0, , ,13-7, ,M. Strus misses 3-pt jump shot from 26 ft,
7:04.0, , ,13-7, ,Offensive rebound by J. Butler,
6:57.0, , ,13-9,+2,J. Butler makes 2-pt jump shot from 14 ft (assist by M. Strus),
6:57.0, , ,13-9, ,Shooting foul by A. Schofield (drawn by J. Butler),
6:57.0, , ,13-9, ,Miami full timeout,
6:57.0,A. Ford enters the game for W. Carter, ,13-9, , ,
6:57.0,R. Lopez enters the game for A. Schofield, ,13-9, , ,
6:57.0, , ,13-10,+1,J. Butler makes free throw 1 of 1,
6:43.0,G. Harris makes 2-pt layup from 2 ft,+2,15-10, , ,
6:24.0, , ,15-12,+2,O. Yurtseven makes 2-pt dunk from 1 ft (assist by D. Robinson),
5:58.0,Turnover by F. Wagner (bad pass; steal by J. Butler), ,15-12, , ,
5:49.0, , ,15-12, ,J. Butler misses 2-pt jump shot from 15 ft,
5:46.0,Defensive rebound by G. Harris, ,15-12, , ,
5:38.0,Shooting foul by O. Yurtseven (drawn by H. Gravett), ,15-12, , ,
5:38.0,H. Gravett misses free throw 1 of 2, ,15-12, , ,
5:38.0,Offensive rebound by Team, ,15-12, , ,
5:38.0, , ,15-12, ,T. Herro enters the game for G. Vincent,
5:38.0,H. Gravett makes free throw 2 of 2,+1,16-12, , ,
