A,B,C,D,E,F,Event
1st Q
Time,Washington,,Score,,Miami,
12:00.0,Jump ball: D. Gafford vs. O. Yurtseven (D. Robinson gains possession),
11:45.0, , ,0-0, ,D. Robinson misses 3-pt jump shot from 26 ft,
11:43.0,Defensive rebound by K. Kuzma, ,0-0, , ,
11:22.0,K. Kuzma makes 2-pt dunk from 1 ft (assist by C. Kispert),+2,2-0, , ,
11:06.0, , ,2-3,+3,D. Robinson makes 3-pt jump shot from 26 ft (assist by O. Yurtseven),Lead change
10:53.0,Turnover by D. Avdija (lost ball; steal by G. Vincent), ,2-3, , ,
10:45.0, , ,2-3, ,D. Robinson misses 3-pt jump shot from 26 ft,
10:41.0,Defensive rebound by K. Kuzma, ,2-3, , ,
10:35.0,Shooting foul by O. Yurtseven (drawn by D. Avdija), ,2-3, , ,
10:35.0,D. Avdija misses free throw 1 of 2, ,2-3, , ,
10:35.0,Offensive rebound by Team, ,2-3, , ,
10:35.0,D. Avdija makes free throw 2 of 2,+1,3-3, , ,Tie
10:18.0, , ,3-3, ,C. Martin misses 3-pt jump shot from 26 ft,
10:14.0,Defensive rebound by S. Dinwiddie, ,3-3, , ,
10:11.0,K. Kuzma makes 2-pt layup from 1 ft,+2,5-3, , ,Lead change
10:11.0,Shooting foul by D. Robinson (drawn by K. Kuzma), ,5-3, , ,
10:11.0,K. Kuzma makes free throw 1 of 1,+1,6-3, , ,
9:54.0, , ,6-3, ,D. Robinson misses 3-pt jump shot from 23 ft,
9:51.0,Defensive rebound by S. Dinwiddie, ,6-3, , ,
9:49.0,Offensive foul by D. Avdija (drawn by C. Martin), ,6-3, , ,
9:49.0,Turnover by D. Avdija (offensive foul), ,6-3, , ,
9:34.0, , ,6-6,+3,G. Vincent makes 3-pt jump shot from 27 ft (assist by J. Butler),Tie
9:13.0,C. Kispert misses 2-pt jump shot from 19 ft, ,6-6, , ,
9:11.0, , ,6-6, ,Defensive rebound by J. Butler,
9:05.0, , ,6-6, ,J. Butler misses 2-pt jump shot from 7 ft,
9:05.0,Defensive rebound by C. Kispert, ,6-6, , ,
8:50.0,K. Kuzma misses 2-pt jump shot from 9 ft, ,6-6, , ,
8:48.0, , ,6-6, ,Defensive rebound by O. Yurtseven,
8:38.0, , ,6-8,+2,O. Yurtseven makes 2-pt dunk from 1 ft (assist by D. Robinson),Lead change
8:21.0,K. Kuzma makes 3-pt jump shot from 25 ft (assist by D. Gafford),+3,9-8, , ,Lead change
8:10.0, , ,9-8, ,Shooting foul by D. Gafford (drawn by J. Butler),
8:10.0, , ,9-9,+1,J. Butler makes free throw 1 of 2,Tie
8:10.0, , ,9-10,+1,J. Butler makes free throw 2 of 2,Lead change
7:58.0,C. Kispert makes 3-pt jump shot from 28 ft (assist by S. Dinwiddie),+3,12-10, , ,Lead change
7:36.0, , ,12-13,+3,D. Robinson makes 3-pt jump shot from 26 ft (assist by J. Butler),Lead change
7:18.0,C. Kispert misses 3-pt jump shot from 24 ft, ,12-13, , ,
7:15.0, , ,12-13, ,Defensive rebound by J. Butler,
6:56.0, , ,12-13, ,C. Martin misses 2-pt layup from 4 ft,
6:53.0,Defensive rebound by D. Avdija, ,12-13, , ,
6:48.0,K. Kuzma misses 2-pt jump shot from 9 ft, ,12-13, , ,
6:45.0, , ,12-13, ,Defensive rebound by O. Yurtseven,
6:38.0, , ,12-13, ,Miami full timeout,
6:27.0, , ,12-15,+2,C. Martin makes 2-pt layup from 2 ft,
6:13.0,Turnover by D. Avdija (bad pass; steal by O. Yurtseven), ,12-15, , ,
6:03.0, , ,12-15, ,G. Vincent misses 3-pt jump shot from 25 ft,
6:00.0, , ,12-15, ,Offensive rebound by O. Yurtseven,
5:58.0, , ,12-15, ,O. Yurtseven misses 2-pt dunk from 1 ft (block by C. Kispert),
5:54.0,Defensive rebound by D. Gafford, ,12-15, , ,
5:42.0,D. Gafford makes 2-pt jump shot from 5 ft (assist by S. Dinwiddie),+2,14-15, , ,
5:35.0, , ,14-15, ,Personal foul by C. Kispert (drawn by G. Vincent),
5:35.0,D. Bertāns enters the game for K. Kuzma, ,14-15, , ,
5:35.0, , ,14-15, ,T. Herro enters the game for G. Vincent,
5:30.0, , ,14-15, ,J. Butler misses 2-pt layup from 2 ft,
5:28.0,Defensive rebound by D. Avdija, ,14-15, , ,
5:19.0,C. Kispert makes 2-pt jump shot from 15 ft,+2,16-15, , ,Lead change
5:04.0, , ,16-17,+2,J. Butler makes 2-pt layup from 2 ft (assist by C. Martin),Lead change
4:54.0,D. Bertāns makes 3-pt jump shot from 23 ft (assist by S. Dinwiddie),+3,19-17, , ,Lead change
4:44.0, , ,19-20,+3,T. Herro makes 3-pt jump shot from 24 ft (assist by J. Butler),Lead change
4:27.0,D. Gafford makes 2-pt dunk from 1 ft (assist by S. Dinwiddie),+2,21-20, , ,Lead change
