A,B,C,D,E,F,Event
1st Q
Time,Miami,,Score,,Dallas,
12:00.0,Jump ball: B. Adebayo vs. D. Powell (K. Lowry gains possession),
11:43.0,K. Lowry misses 3-pt jump shot from 25 ft, ,0-0, , ,
11:40.0, , ,0-0, ,Defensive rebound by T. Hardaway,
11:18.0, , ,0-0, ,Turnover by Team (shot clock),
10:56.0,J. Butler makes 2-pt jump shot from 11 ft,+2,2-0, , ,
10:42.0, , ,2-0, ,Shooting foul by B. Adebayo (drawn by L. Dončić),
10:42.0, , ,2-0, ,L. Dončić misses free throw 1 of 2,
10:42.0, , ,2-0, ,Offensive rebound by Team,
10:42.0, , ,2-1,+1,L. Dončić makes free throw 2 of 2,
10:29.0,J. Butler misses 2-pt jump shot from 14 ft, ,2-1, , ,
10:26.0, , ,2-1, ,Defensive rebound by D. Finney-Smith,
10:22.0, , ,2-1, ,D. Finney-Smith misses 3-pt jump shot from 25 ft,
10:20.0,Defensive rebound by J. Butler, ,2-1, , ,
10:08.0,B. Adebayo misses 2-pt jump shot from 11 ft, ,2-1, , ,
10:06.0, , ,2-1, ,Defensive rebound by J. Brunson,
9:57.0, , ,2-4,+3,T. Hardaway makes 3-pt jump shot from 26 ft (assist by L. Dončić),Lead change
9:43.0,Turnover by B. Adebayo (lost ball; steal by D. Powell), ,2-4, , ,
9:30.0, , ,2-4, ,L. Dončić misses 2-pt jump shot from 9 ft,
9:28.0,Defensive rebound by K. Lowry, ,2-4, , ,
9:23.0,D. Robinson misses 2-pt jump shot from 22 ft, ,2-4, , ,
9:21.0, , ,2-4, ,Defensive rebound by J. Brunson,
9:13.0, , ,2-4, ,T. Hardaway misses 3-pt jump shot from 24 ft,
9:10.0,Defensive rebound by K. Lowry, ,2-4, , ,
9:08.0,J. Butler makes 2-pt layup from 1 ft (assist by K. Lowry),+2,4-4, , ,Tie
8:46.0, , ,4-6,+2,D. Finney-Smith makes 2-pt layup at rim (assist by D. Powell),
8:38.0,Shooting foul by D. Powell (drawn by B. Adebayo), ,4-6, , ,
8:38.0,B. Adebayo makes free throw 1 of 2,+1,5-6, , ,
8:38.0,B. Adebayo misses free throw 2 of 2, ,5-6, , ,
8:36.0, , ,5-6, ,Defensive rebound by T. Hardaway,
8:15.0, , ,5-9,+3,D. Finney-Smith makes 3-pt jump shot from 23 ft (assist by T. Hardaway),
7:54.0,P. Tucker misses 3-pt jump shot from 24 ft, ,5-9, , ,
7:52.0, , ,5-9, ,Defensive rebound by J. Brunson,
7:46.0, , ,5-12,+3,L. Dončić makes 3-pt jump shot from 30 ft (assist by T. Hardaway),
7:34.0,Shooting foul by D. Powell (drawn by J. Butler), ,5-12, , ,
7:34.0,J. Butler makes free throw 1 of 2,+1,6-12, , ,
7:34.0, , ,6-12, ,W. Cauley-Stein enters the game for D. Powell,
7:34.0,J. Butler makes free throw 2 of 2,+1,7-12, , ,
7:19.0, , ,7-14,+2,L. Dončić makes 2-pt jump shot from 5 ft,
7:06.0,J. Butler misses 2-pt jump shot from 10 ft, ,7-14, , ,
7:03.0, , ,7-14, ,Defensive rebound by J. Brunson,
6:54.0, , ,7-17,+3,T. Hardaway makes 3-pt jump shot from 23 ft (assist by J. Brunson),
6:53.0,Miami full timeout, ,7-17, , ,
6:35.0,J. Butler makes 2-pt layup from 2 ft (assist by P. Tucker),+2,9-17, , ,
6:19.0, , ,9-17, ,T. Hardaway misses 3-pt jump shot from 23 ft,
6:17.0,Defensive rebound by Team, ,9-17, , ,
6:17.0, , ,9-17, ,R. Bullock enters the game for J. Brunson,
6:01.0,B. Adebayo misses 2-pt layup from 2 ft, ,9-17, , ,
5:58.0, , ,9-17, ,Defensive rebound by D. Finney-Smith,
5:43.0, , ,9-17, ,L. Dončić misses 3-pt jump shot from 25 ft,
5:42.0, , ,9-17, ,Offensive rebound by Team,
5:42.0,Loose ball foul by K. Lowry (drawn by W. Cauley-Stein), ,9-17, , ,
5:42.0,T. Herro enters the game for K. Lowry, ,9-17, , ,
5:42.0, , ,9-17, ,F. Ntilikina enters the game for T. Hardaway,
5:34.0, , ,9-17, ,F. Ntilikina misses 3-pt jump shot from 23 ft,
5:30.0,Defensive rebound by B. Adebayo, ,9-17, , ,
5:22.0,T. Herro misses 3-pt jump shot from 23 ft, ,9-17, , ,
5:20.0, , ,9-17, ,Defensive rebound by R. Bullock,
5:03.0, , ,9-17, ,Personal foul by J. Butler (drawn by R. Bullock),
5:03.0,D. Dedmon enters the game for B. Adebayo, ,9-17, , ,
4:56.0, , ,9-20,+3,R. Bullock makes 3-pt jump shot from 23 ft (assist by D. Finney-Smith),
4:39.0,Shooting foul by F. Ntilikina (drawn by J. Butler), ,9-20, , ,
4:39.0,J. Butler makes free throw 1 of 2,+1,10-20, , ,
4:39.0,J. Butler makes free throw 2 of 2,+1,11-20, , ,
4:27.0, , ,11-20, ,Offensive foul by W. Cauley-Stein (drawn by P. Tucker),
4:27.0, , ,11-20, ,Turnover by W. Cauley-Stein (offensive foul),
4:06.0,D. Dedmon makes 2-pt hook shot from 7 ft (assist by T. Herro),+2,13-20, , ,
3:52.0, , ,13-20, ,Turnover by L. Dončić (lost ball; steal by J. Butler),
3:46.0,T. Herro misses 2-pt layup from 6 ft (block by D. Finney-Smith), ,13-20, , ,
3:46.0,Offensive rebound by J. Butler, ,13-20, , ,
3:46.0,Shooting foul by R. Bullock (drawn by J. Butler), ,13-20, , ,
3:46.0, , ,13-20, ,Dallas full timeout,
3:46.0,J. Butler makes free throw 1 of 2,+1,14-20, , ,
3:46.0,J. Butler makes free throw 2 of 2,+1,15-20, , ,
3:25.0, , ,15-22,+2,F. Ntilikina makes 2-pt jump shot from 19 ft (assist by R. Bullock),
3:10.0,Turnover by J. Butler (bad pass), ,15-22, , ,
3:10.0, , ,15-22, ,S. Brown enters the game for D. Finney-Smith,
2:59.0, , ,15-22, ,F. Ntilikina misses 3-pt jump shot from 23 ft,
2:53.0,Defensive rebound by D. Dedmon, ,15-22, , ,
2:49.0,D. Robinson makes 3-pt jump shot from 26 ft (assist by T. Herro),+3,18-22, , ,
2:40.0, , ,18-22, ,Personal foul by P. Tucker (drawn by L. Dončić),
2:28.0, , ,18-22, ,L. Dončić misses 2-pt jump shot from 12 ft,
2:25.0, , ,18-22, ,Offensive rebound by L. Dončić,
2:25.0, , ,18-22, ,W. Cauley-Stein misses 2-pt layup from 2 ft (block by D. Dedmon),
2:25.0, , ,18-22, ,Offensive rebound by Team,
2:21.0, , ,18-22, ,Shooting foul by J. Butler (drawn by L. Dončić),
2:21.0, , ,18-23,+1,L. Dončić makes free throw 1 of 2,
2:21.0,K. Lowry enters the game for J. Butler, ,18-23, , ,
2:21.0, , ,18-23, ,T. Hardaway enters the game for W. Cauley-Stein,
2:21.0, , ,18-23, ,B. Marjanović enters the game for F. Ntilikina,
2:21.0, , ,18-24,+1,L. Dončić makes free throw 2 of 2,
2:13.0,Turnover by K. Lowry (bad pass), ,18-24, , ,
2:13.0, , ,18-24, ,J. Brunson enters the game for L. Dončić,
2:03.0, , ,18-24, ,Turnover by B. Marjanović (traveling),
2:03.0,C. Martin enters the game for P. Tucker, ,18-24, , ,
1:50.0,D. Dedmon misses 2-pt layup from 1 ft, ,18-24, , ,
1:48.0, , ,18-24, ,Defensive rebound by B. Marjanović,
1:40.0, , ,18-24, ,B. Marjanović misses 2-pt hook shot from 8 ft,
1:38.0,Defensive rebound by D. Dedmon, ,18-24, , ,
1:33.0,Personal foul by J. Brunson (drawn by K. Lowry), ,18-24, , ,
1:33.0,K. Lowry makes free throw 1 of 2,+1,19-24, , ,
1:33.0,M. Morris enters the game for D. Robinson, ,19-24, , ,
1:33.0,K. Lowry makes free throw 2 of 2,+1,20-24, , ,
1:25.0, , ,20-24, ,Personal foul by C. Martin (drawn by J. Brunson),
1:25.0, , ,20-25,+1,J. Brunson makes free throw 1 of 2,
1:25.0, , ,20-25, ,J. Brunson misses free throw 2 of 2,
1:21.0,Defensive rebound by D. Dedmon, ,20-25, , ,
1:13.0,D. Dedmon makes 2-pt dunk from 1 ft (assist by K. Lowry),+2,22-25, , ,
1:02.0, , ,22-27,+2,J. Brunson makes 2-pt jump shot from 12 ft,
0:44.0,C. Martin misses 3-pt jump shot from 23 ft, ,22-27, , ,
0:40.0,Offensive rebound by M. Morris, ,22-27, , ,
0:28.0,T. Herro misses 2-pt layup from 3 ft, ,22-27, , ,
0:26.0, , ,22-27, ,Defensive rebound by S. Brown,
0:10.0, , ,22-29,+2,J. Brunson makes 2-pt layup from 3 ft,
0:10.0, , ,22-29, ,Shooting foul by M. Morris (drawn by J. Brunson),
0:10.0,D. Robinson enters the game for C. Martin, ,22-29, , ,
0:10.0, , ,22-29, ,W. Cauley-Stein enters the game for B. Marjanović,
0:10.0, , ,22-30,+1,J. Brunson makes free throw 1 of 1,
0:03.0,T. Herro makes 2-pt jump shot from 16 ft,+2,24-30, , ,
0:00.0, , ,24-30, ,T. Hardaway misses 3-pt jump shot from 53 ft,
0:00.0, , ,24-30, ,Offensive rebound by Team,
0:00.0,End of 1st quarter,
2nd Q,
Time,Miami,,Score,,Dallas,
12:00.0,Start of 2nd quarter,
11:43.0, , ,24-30, ,S. Brown misses 2-pt layup from 2 ft (block by C. Martin),
11:40.0, , ,24-30, ,Offensive rebound by J. Green,
11:39.0, , ,24-30, ,J. Green misses 2-pt layup from 1 ft (block by B. Adebayo),
11:37.0,Defensive rebound by C. Martin, ,24-30, , ,
11:29.0,M. Morris makes 2-pt jump shot from 7 ft,+2,26-30, , ,
11:23.0, , ,26-30, ,Shooting foul by M. Morris (drawn by T. Hardaway),
11:23.0, , ,26-30, ,T. Hardaway misses free throw 1 of 2,
11:23.0, , ,26-30, ,Offensive rebound by Team,
11:23.0, , ,26-31,+1,T. Hardaway makes free throw 2 of 2,
11:07.0,K. Lowry makes 3-pt jump shot from 25 ft (assist by T. Herro),+3,29-31, , ,
10:45.0, , ,29-33,+2,S. Brown makes 2-pt layup from 1 ft (assist by J. Brunson),
10:37.0,B. Adebayo misses 2-pt layup from 5 ft, ,29-33, , ,
10:35.0,Offensive rebound by B. Adebayo, ,29-33, , ,
10:34.0,B. Adebayo makes 2-pt layup at rim,+2,31-33, , ,
10:23.0, , ,31-36,+3,T. Hardaway makes 3-pt jump shot from 25 ft,
10:10.0,T. Herro makes 3-pt jump shot from 25 ft (assist by M. Morris),+3,34-36, , ,
9:51.0, , ,34-36, ,S. Brown misses 3-pt jump shot from 24 ft,
9:49.0,Defensive rebound by M. Morris, ,34-36, , ,
9:44.0,T. Herro makes 3-pt jump shot from 25 ft (assist by K. Lowry),+3,37-36, , ,Lead change
9:42.0, , ,37-36, ,Dallas full timeout,
9:42.0, , ,37-36, ,L. Dončić enters the game for J. Green,
9:18.0, , ,37-36, ,T. Hardaway misses 3-pt jump shot from 23 ft,
9:15.0,Defensive rebound by T. Herro, ,37-36, , ,
9:09.0,T. Herro makes 2-pt layup at rim (assist by K. Lowry),+2,39-36, , ,
