A,B,C,D,E,F,Event
1st Q
Time,Miami,,Score,,Indiana,
12:00.0,Jump ball: D. Dedmon vs. M. Turner (C. LeVert gains possession),
11:39.0, , ,0-2,+2,M. Turner makes 2-pt jump shot from 16 ft (assist by M. Brogdon),
11:21.0,Turnover by K. Lowry (bad pass; steal by T. Craig), ,0-2, , ,
11:09.0, , ,0-4,+2,C. Duarte makes 2-pt jump shot from 19 ft,
10:45.0,D. Robinson makes 3-pt jump shot from 25 ft (assist by P. Tucker),+3,3-4, , ,
10:30.0, , ,3-4, ,C. Duarte misses 2-pt jump shot from 18 ft,
10:27.0,Defensive rebound by T. Herro, ,3-4, , ,
10:13.0,K. Lowry makes 3-pt jump shot from 23 ft (assist by D. Robinson),+3,6-4, , ,Lead change
9:55.0, , ,6-6,+2,C. LeVert makes 2-pt layup from 2 ft (assist by M. Brogdon),Tie
9:44.0,K. Lowry makes 2-pt jump shot from 19 ft,+2,8-6, , ,
9:21.0, , ,8-6, ,T. Craig misses 3-pt jump shot from 23 ft,
9:18.0,Defensive rebound by D. Dedmon, ,8-6, , ,
9:08.0,K. Lowry makes 3-pt jump shot from 26 ft,+3,11-6, , ,
8:54.0, , ,11-6, ,Personal foul by D. Dedmon (drawn by M. Brogdon),
8:44.0, , ,11-6, ,Shooting foul by T. Herro (drawn by C. LeVert),
8:44.0, , ,11-7,+1,C. LeVert makes free throw 1 of 2,
8:44.0, , ,11-7, ,C. LeVert misses free throw 2 of 2,
8:42.0,Defensive rebound by P. Tucker, ,11-7, , ,
8:26.0,D. Robinson makes 3-pt jump shot from 25 ft (assist by K. Lowry),+3,14-7, , ,
8:19.0, , ,14-7, ,Indiana full timeout,
8:19.0, , ,14-7, ,D. Sabonis enters the game for T. Craig,
8:01.0, , ,14-9,+2,C. LeVert makes 2-pt jump shot from 11 ft (assist by M. Brogdon),
7:42.0,D. Robinson misses 3-pt jump shot from 25 ft, ,14-9, , ,
7:40.0, , ,14-9, ,Defensive rebound by C. LeVert,
7:33.0, , ,14-9, ,M. Turner misses 3-pt jump shot from 27 ft,
7:29.0, , ,14-9, ,Offensive rebound by Team,
7:20.0, , ,14-11,+2,C. LeVert makes 2-pt jump shot from 11 ft,
7:04.0,D. Dedmon misses 2-pt jump shot from 7 ft (block by M. Turner), ,14-11, , ,
7:02.0, , ,14-11, ,Defensive rebound by D. Sabonis,
6:56.0, , ,14-13,+2,C. LeVert makes 2-pt jump shot from 14 ft,
6:41.0,Shooting foul by C. Duarte (drawn by D. Robinson), ,14-13, , ,
6:41.0,D. Robinson makes free throw 1 of 2,+1,15-13, , ,
6:41.0,D. Robinson makes free throw 2 of 2,+1,16-13, , ,
6:30.0, , ,16-13, ,Turnover by M. Brogdon (bad pass),
6:25.0,K. Lowry makes 3-pt jump shot from 25 ft,+3,19-13, , ,
6:06.0, , ,19-15,+2,C. Duarte makes 2-pt layup from 2 ft (assist by D. Sabonis),
5:57.0,T. Herro makes 3-pt jump shot from 26 ft (assist by K. Lowry),+3,22-15, , ,
5:43.0, , ,22-15, ,M. Turner misses 2-pt jump shot from 6 ft,
5:40.0,Defensive rebound by D. Dedmon, ,22-15, , ,
5:28.0,T. Herro makes 2-pt jump shot from 14 ft,+2,24-15, , ,
5:13.0, , ,24-15, ,Turnover by C. Duarte (lost ball; steal by P. Tucker),
5:07.0,T. Herro misses 3-pt jump shot from 26 ft, ,24-15, , ,
5:03.0,Offensive rebound by P. Tucker, ,24-15, , ,
5:03.0,Miami full timeout, ,24-15, , ,
5:03.0,G. Vincent enters the game for T. Herro, ,24-15, , ,
5:03.0, , ,24-15, ,O. Brissett enters the game for C. LeVert,
5:03.0, , ,24-15, ,K. Martin enters the game for M. Turner,
5:00.0,K. Lowry misses 3-pt jump shot from 29 ft, ,24-15, , ,
4:56.0, , ,24-15, ,Defensive rebound by D. Sabonis,
4:40.0, , ,24-15, ,D. Sabonis misses 2-pt jump shot from 2 ft,
4:37.0, , ,24-15, ,Offensive rebound by K. Martin,
4:36.0, , ,24-15, ,Turnover by M. Brogdon (lost ball; steal by P. Tucker),
4:24.0,P. Tucker makes 2-pt hook shot from 8 ft,+2,26-15, , ,
4:09.0, , ,26-15, ,Offensive foul by D. Sabonis (drawn by K. Lowry),
4:09.0, , ,26-15, ,Turnover by D. Sabonis (offensive foul),
4:09.0, , ,26-15, ,J. Lamb enters the game for C. Duarte,
3:54.0,Personal foul by O. Brissett (drawn by G. Vincent), ,26-15, , ,
3:54.0,U. Haslem enters the game for D. Dedmon, ,26-15, , ,
3:54.0,Turnover by G. Vincent (bad pass; steal by D. Sabonis), ,26-15, , ,
3:49.0, , ,26-17,+2,D. Sabonis makes 2-pt dunk from 1 ft,
3:30.0,P. Tucker misses 2-pt jump shot from 8 ft, ,26-17, , ,
3:29.0,Offensive rebound by P. Tucker, ,26-17, , ,
3:28.0,Personal foul by J. Lamb (drawn by P. Tucker), ,26-17, , ,
3:19.0,D. Robinson makes 3-pt jump shot from 23 ft (assist by K. Lowry),+3,29-17, , ,
3:19.0,Shooting foul by M. Brogdon (drawn by D. Robinson), ,29-17, , ,
3:19.0,D. Robinson makes free throw 1 of 1,+1,30-17, , ,
2:59.0, , ,30-17, ,J. Lamb misses 2-pt jump shot from 18 ft,
2:53.0,Defensive rebound by U. Haslem, ,30-17, , ,
2:44.0,K. Lowry misses 3-pt jump shot from 22 ft, ,30-17, , ,
2:41.0, , ,30-17, ,Defensive rebound by D. Sabonis,
2:26.0, , ,30-20,+3,J. Lamb makes 3-pt jump shot from 26 ft (assist by M. Brogdon),
2:06.0,D. Robinson makes 2-pt layup from 6 ft (assist by G. Vincent),+2,32-20, , ,
1:55.0, , ,32-23,+3,K. Martin makes 3-pt jump shot from 23 ft (assist by D. Sabonis),
1:40.0,G. Vincent misses 2-pt jump shot from 11 ft, ,32-23, , ,
1:38.0, , ,32-23, ,Defensive rebound by D. Sabonis,
1:30.0, , ,32-23, ,Turnover by M. Brogdon (out of bounds lost ball),
1:30.0,T. Herro enters the game for K. Lowry, ,32-23, , ,
1:30.0,C. Martin enters the game for P. Tucker, ,32-23, , ,
1:17.0,Turnover by D. Robinson (traveling), ,32-23, , ,
1:06.0, , ,32-23, ,M. Brogdon misses 3-pt jump shot from 27 ft,
1:01.0,Defensive rebound by T. Herro, ,32-23, , ,
0:58.0,Turnover by G. Vincent (bad pass), ,32-23, , ,
0:44.0, , ,32-23, ,J. Lamb misses 2-pt jump shot from 12 ft,
0:41.0,Defensive rebound by T. Herro, ,32-23, , ,
0:28.0,C. Martin misses 3-pt jump shot from 23 ft, ,32-23, , ,
0:25.0, , ,32-23, ,Defensive rebound by J. Lamb,
0:09.0, , ,32-25,+2,O. Brissett makes 2-pt layup from 2 ft (assist by D. Sabonis),
0:00.0,End of 1st quarter,
2nd Q,
Time,Miami,,Score,,Indiana,
12:00.0,Start of 2nd quarter,
11:44.0,M. Strus misses 3-pt jump shot from 26 ft, ,32-25, , ,
11:41.0, , ,32-25, ,Defensive rebound by D. Sabonis,
11:34.0, , ,32-25, ,Shooting foul by M. Strus (drawn by K. Martin),
11:34.0, , ,32-25, ,K. Martin misses free throw 1 of 2,
11:34.0, , ,32-25, ,Offensive rebound by Team,
11:34.0, , ,32-26,+1,K. Martin makes free throw 2 of 2,
11:24.0,T. Herro misses 2-pt jump shot from 15 ft, ,32-26, , ,
11:21.0, , ,32-26, ,Defensive rebound by J. Lamb,
11:12.0, , ,32-29,+3,O. Brissett makes 3-pt jump shot from 26 ft (assist by J. Lamb),
10:58.0,T. Herro makes 2-pt layup from 7 ft (assist by G. Vincent),+2,34-29, , ,
10:58.0,Shooting foul by K. Martin (drawn by T. Herro), ,34-29, , ,
10:58.0,T. Herro makes free throw 1 of 1,+1,35-29, , ,
10:54.0, , ,35-29, ,Turnover by C. LeVert (lost ball; steal by G. Vincent),
10:51.0,G. Vincent makes 2-pt layup from 2 ft,+2,37-29, , ,
10:30.0, , ,37-31,+2,D. Sabonis makes 2-pt hook shot from 7 ft,
10:16.0,M. Strus misses 3-pt jump shot from 23 ft, ,37-31, , ,
10:12.0, , ,37-31, ,Defensive rebound by D. Sabonis,
10:06.0, , ,37-31, ,K. Martin misses 3-pt jump shot from 23 ft,
10:04.0,Defensive rebound by C. Martin, ,37-31, , ,
9:48.0,T. Herro makes 2-pt layup from 4 ft,+2,39-31, , ,
9:45.0, , ,39-31, ,Indiana full timeout,
9:45.0,O. Yurtseven enters the game for U. Haslem, ,39-31, , ,
9:45.0, , ,39-31, ,C. Duarte enters the game for J. Lamb,
9:45.0, , ,39-31, ,M. Turner enters the game for K. Martin,
9:45.0, , ,39-31, ,B. Wanamaker enters the game for D. Sabonis,
9:30.0, , ,39-33,+2,C. LeVert makes 2-pt jump shot from 11 ft (assist by B. Wanamaker),
9:11.0,Turnover by O. Yurtseven (lost ball; steal by C. Duarte), ,39-33, , ,
9:07.0, , ,39-35,+2,C. Duarte makes 2-pt layup from 3 ft,
8:48.0,G. Vincent misses 3-pt jump shot from 26 ft, ,39-35, , ,
8:44.0,Offensive rebound by C. Martin, ,39-35, , ,
8:35.0,T. Herro makes 2-pt layup from 3 ft,+2,41-35, , ,
8:09.0, , ,41-35, ,O. Brissett misses 3-pt jump shot from 23 ft,
8:06.0,Defensive rebound by Team, ,41-35, , ,
8:06.0,K. Lowry enters the game for G. Vincent, ,41-35, , ,
7:51.0,K. Lowry makes 3-pt jump shot from 23 ft (assist by C. Martin),+3,44-35, , ,
7:38.0, , ,44-35, ,Personal foul by T. Herro (drawn by M. Turner),
7:38.0, , ,44-35, ,M. Brogdon enters the game for C. LeVert,
7:33.0, , ,44-35, ,Shooting foul by O. Yurtseven (drawn by C. Duarte),
7:33.0, , ,44-35, ,C. Duarte misses free throw 1 of 2,
7:33.0, , ,44-35, ,Offensive rebound by Team,
7:33.0, , ,44-36,+1,C. Duarte makes free throw 2 of 2,
7:14.0,C. Martin makes 2-pt layup from 4 ft,+2,46-36, , ,
7:14.0,Shooting foul by B. Wanamaker (drawn by C. Martin), ,46-36, , ,
7:14.0,C. Martin makes free throw 1 of 1,+1,47-36, , ,
6:54.0, , ,47-36, ,C. Duarte misses 2-pt jump shot from 7 ft (block by O. Yurtseven),
6:51.0,Defensive rebound by K. Lowry, ,47-36, , ,
6:48.0,O. Yurtseven misses 2-pt jump shot from 4 ft (block by M. Turner), ,47-36, , ,
6:44.0, , ,47-36, ,Defensive rebound by O. Brissett,
6:40.0, , ,47-39,+3,M. Turner makes 3-pt jump shot from 26 ft (assist by B. Wanamaker),
6:22.0,K. Lowry makes 2-pt jump shot from 12 ft,+2,49-39, , ,
6:08.0, , ,49-39, ,M. Brogdon misses 2-pt jump shot from 13 ft,
6:08.0, , ,49-39, ,Offensive rebound by B. Wanamaker,
6:05.0, , ,49-41,+2,B. Wanamaker makes 2-pt jump shot from 12 ft,
5:50.0,T. Herro misses 2-pt layup from 3 ft, ,49-41, , ,
5:50.0,Offensive rebound by O. Yurtseven, ,49-41, , ,
5:47.0,O. Yurtseven makes 2-pt layup at rim,+2,51-41, , ,
5:31.0, , ,51-43,+2,M. Turner makes 2-pt jump shot from 17 ft (assist by B. Wanamaker),
5:30.0,Miami full timeout, ,51-43, , ,
5:30.0,D. Dedmon enters the game for C. Martin, ,51-43, , ,
5:30.0,D. Robinson enters the game for M. Strus, ,51-43, , ,
5:30.0,P. Tucker enters the game for O. Yurtseven, ,51-43, , ,
5:30.0, , ,51-43, ,C. LeVert enters the game for O. Brissett,
5:30.0, , ,51-43, ,D. Sabonis enters the game for B. Wanamaker,
5:13.0,Turnover by T. Herro (step out of bounds), ,51-43, , ,
4:59.0, , ,51-45,+2,D. Sabonis makes 2-pt hook shot from 4 ft,
4:49.0,Shooting foul by M. Turner (drawn by D. Robinson), ,51-45, , ,
4:49.0,D. Robinson makes free throw 1 of 2,+1,52-45, , ,
4:49.0,D. Robinson makes free throw 2 of 2,+1,53-45, , ,
4:38.0, , ,53-45, ,Def 3 sec tech foul by Team,
4:38.0, , ,53-46,+1,M. Brogdon makes technical free throw,
4:34.0, , ,53-46, ,Shooting foul by P. Tucker (drawn by C. LeVert),
4:34.0, , ,53-47,+1,C. LeVert makes free throw 1 of 2,
