A,B,C,D,E,F,Event
1st Q
Time,Miami,,Score,,Chicago,
12:00.0,Jump ball: B. Adebayo vs. N. Vučević (M. Strus gains possession),
11:43.0,P. Tucker makes 2-pt jump shot from 9 ft (assist by K. Lowry),+2,2-0, , ,
11:24.0, , ,2-3,+3,Z. LaVine makes 3-pt jump shot from 24 ft (assist by N. Vučević),Lead change
11:09.0,Turnover by B. Adebayo (bad pass; steal by A. Caruso), ,2-3, , ,
11:04.0, , ,2-5,+2,A. Dosunmu makes 2-pt layup from 1 ft (assist by A. Caruso),
10:49.0,M. Strus misses 3-pt jump shot from 26 ft, ,2-5, , ,
10:47.0, , ,2-5, ,Defensive rebound by Z. LaVine,
10:40.0, , ,2-8,+3,Z. LaVine makes 3-pt jump shot from 25 ft,
10:24.0,K. Lowry makes 2-pt jump shot from 22 ft (assist by B. Adebayo),+2,4-8, , ,
10:11.0, , ,4-8, ,A. Dosunmu misses 2-pt layup from 2 ft,
10:09.0, , ,4-8, ,Offensive rebound by A. Caruso,
10:07.0, , ,4-8, ,A. Caruso misses 2-pt layup from 2 ft (block by M. Strus),
10:07.0,Defensive rebound by M. Strus, ,4-8, , ,
9:56.0,B. Adebayo makes 2-pt layup from 1 ft (assist by J. Butler),+2,6-8, , ,
9:41.0, , ,6-11,+3,Z. LaVine makes 3-pt jump shot from 28 ft,
9:20.0,B. Adebayo makes 2-pt jump shot from 11 ft (assist by M. Strus),+2,8-11, , ,
8:56.0, , ,8-13,+2,N. Vučević makes 2-pt layup from 1 ft (assist by A. Dosunmu),
8:46.0,J. Butler makes 3-pt jump shot from 23 ft (assist by P. Tucker),+3,11-13, , ,
8:35.0, , ,11-13, ,Personal foul by B. Adebayo (drawn by N. Vučević),
8:29.0, , ,11-13, ,N. Vučević misses 3-pt jump shot from 26 ft,
8:25.0,Defensive rebound by B. Adebayo, ,11-13, , ,
8:13.0,K. Lowry makes 3-pt jump shot from 23 ft (assist by J. Butler),+3,14-13, , ,Lead change
7:55.0, , ,14-13, ,A. Caruso misses 3-pt jump shot from 24 ft,
7:51.0,Defensive rebound by P. Tucker, ,14-13, , ,
