A,B,C,D,E,F,Event
1st Q
Time,Miami,,Score,,Philadelphia,
12:00.0,Jump ball: D. Dedmon vs. J. Embiid (K. Lowry gains possession),
11:42.0,Turnover by K. Lowry (bad pass; steal by M. Thybulle), ,0-0, , ,
11:20.0, , ,0-0, ,T. Harris misses 2-pt jump shot from 7 ft,
11:17.0, , ,0-0, ,Offensive rebound by J. Embiid,
11:15.0, , ,0-2,+2,J. Embiid makes 2-pt layup at rim,
11:00.0,G. Vincent misses 2-pt jump shot from 13 ft (block by M. Thybulle), ,0-2, , ,
11:00.0,Offensive rebound by Team, ,0-2, , ,
10:52.0,D. Dedmon makes 2-pt jump shot from 12 ft (assist by K. Lowry),+2,2-2, , ,Tie
10:38.0, , ,2-2, ,Offensive foul by M. Thybulle (drawn by D. Dedmon),
10:38.0, , ,2-2, ,Turnover by M. Thybulle (offensive foul),
10:21.0,K. Lowry misses 3-pt jump shot from 25 ft, ,2-2, , ,
10:19.0, , ,2-2, ,Defensive rebound by T. Harris,
10:10.0, , ,2-4,+2,T. Harris makes 2-pt hook shot from 2 ft (assist by J. Embiid),
9:59.0,G. Vincent misses 3-pt jump shot from 26 ft, ,2-4, , ,
9:57.0,Offensive rebound by P. Tucker, ,2-4, , ,
9:53.0,G. Vincent makes 3-pt jump shot from 26 ft (assist by P. Tucker),+3,5-4, , ,Lead change
9:41.0, , ,5-4, ,Shooting foul by G. Vincent (drawn by J. Embiid),
9:41.0, , ,5-5,+1,J. Embiid makes free throw 1 of 2,Tie
9:41.0, , ,5-6,+1,J. Embiid makes free throw 2 of 2,Lead change
9:30.0,Shooting foul by S. Curry (drawn by G. Vincent), ,5-6, , ,
9:30.0,G. Vincent makes free throw 1 of 2,+1,6-6, , ,Tie
9:30.0,G. Vincent misses free throw 2 of 2, ,6-6, , ,
9:28.0, , ,6-6, ,Defensive rebound by J. Embiid,
9:11.0, , ,6-9,+3,T. Harris makes 3-pt jump shot from 25 ft (assist by S. Curry),
9:00.0,D. Robinson misses 3-pt jump shot from 25 ft, ,6-9, , ,
8:58.0, , ,6-9, ,Defensive rebound by J. Embiid,
8:53.0, , ,6-9, ,J. Embiid misses 3-pt jump shot from 25 ft,
8:50.0,Defensive rebound by K. Lowry, ,6-9, , ,
8:45.0,D. Robinson makes 3-pt jump shot from 25 ft (assist by K. Lowry),+3,9-9, , ,Tie
8:31.0, , ,9-9, ,T. Maxey misses 3-pt jump shot from 28 ft,
8:29.0,Defensive rebound by D. Dedmon, ,9-9, , ,
8:11.0,D. Dedmon misses 2-pt jump shot from 13 ft, ,9-9, , ,
