A,B,C,D,E,F,Event
1st Q
Time,Miami,,Score,,Brooklyn,
12:00.0,Jump ball: B. Adebayo vs. K. Durant (K. Lowry gains possession),
11:43.0,K. Lowry makes 2-pt jump shot from 14 ft,+2,2-0, , ,
11:23.0, , ,2-3,+3,J. Harris makes 3-pt jump shot from 26 ft (assist by J. Harden),Lead change
11:16.0,B. Adebayo misses 2-pt jump shot from 14 ft, ,2-3, , ,
11:13.0, , ,2-3, ,Defensive rebound by K. Durant,
11:05.0, , ,2-3, ,B. Brown misses 3-pt jump shot from 23 ft,
11:02.0,Defensive rebound by D. Robinson, ,2-3, , ,
10:57.0,J. Butler makes 2-pt jump shot from 19 ft (assist by K. Lowry),+2,4-3, , ,Lead change
10:37.0, , ,4-3, ,J. Harris misses 2-pt jump shot from 20 ft,
10:35.0,Defensive rebound by J. Butler, ,4-3, , ,
10:26.0,D. Robinson misses 3-pt jump shot from 25 ft, ,4-3, , ,
10:23.0, , ,4-3, ,Defensive rebound by K. Durant,
10:17.0, , ,4-3, ,J. Harden misses 2-pt jump shot from 7 ft,
10:14.0,Defensive rebound by B. Adebayo, ,4-3, , ,
10:02.0,B. Adebayo makes 2-pt jump shot from 12 ft (assist by K. Lowry),+2,6-3, , ,
9:48.0, , ,6-3, ,J. Harris misses 3-pt jump shot from 25 ft,
9:45.0,Defensive rebound by B. Adebayo, ,6-3, , ,
9:32.0,J. Butler misses 2-pt jump shot from 6 ft, ,6-3, , ,
9:30.0, , ,6-3, ,Defensive rebound by B. Brown,
9:26.0, , ,6-5,+2,B. Brown makes 2-pt layup from 1 ft,
9:21.0,Turnover by K. Lowry (bad pass), ,6-5, , ,
9:01.0, , ,6-8,+3,B. Griffin makes 3-pt jump shot from 23 ft (assist by K. Durant),Lead change
8:48.0,D. Robinson misses 3-pt jump shot from 23 ft, ,6-8, , ,
8:44.0, , ,6-8, ,Defensive rebound by J. Harden,
8:22.0, , ,6-8, ,Turnover by Team (shot clock),
8:12.0,P. Tucker makes 3-pt jump shot from 23 ft (assist by D. Robinson),+3,9-8, , ,Lead change
7:59.0, , ,9-10,+2,K. Durant makes 2-pt jump shot from 12 ft,Lead change
7:50.0,P. Tucker misses 3-pt jump shot from 23 ft, ,9-10, , ,
7:48.0, , ,9-10, ,Defensive rebound by J. Harris,
7:43.0, , ,9-10, ,Personal foul by P. Tucker (drawn by K. Durant),
7:43.0, , ,9-10, ,P. Mills enters the game for B. Brown,
7:40.0, , ,9-10, ,J. Harden misses 3-pt jump shot from 25 ft,
7:38.0,Defensive rebound by J. Butler, ,9-10, , ,
7:27.0,J. Butler makes 2-pt layup from 1 ft,+2,11-10, , ,Lead change
7:20.0, , ,11-10, ,P. Mills misses 3-pt jump shot from 23 ft,
7:17.0,Defensive rebound by J. Butler, ,11-10, , ,
7:10.0,Turnover by J. Butler (out of bounds lost ball), ,11-10, , ,
6:58.0, , ,11-10, ,K. Durant misses 2-pt layup from 3 ft,
6:56.0,Defensive rebound by D. Robinson, ,11-10, , ,
6:49.0,J. Butler misses 2-pt jump shot from 4 ft, ,11-10, , ,
6:47.0,Offensive rebound by J. Butler, ,11-10, , ,
6:46.0,J. Butler makes 2-pt layup from 1 ft,+2,13-10, , ,
6:37.0, , ,13-10, ,Brooklyn full timeout,
6:30.0, , ,13-10, ,K. Durant misses 2-pt jump shot from 10 ft,
6:28.0, , ,13-10, ,Offensive rebound by Team,
6:28.0,Loose ball foul by D. Robinson (drawn by B. Griffin), ,13-10, , ,
6:24.0, , ,13-10, ,J. Harden misses 3-pt jump shot from 26 ft,
6:21.0,Defensive rebound by K. Lowry, ,13-10, , ,
6:19.0,J. Butler makes 2-pt layup from 1 ft (assist by K. Lowry),+2,15-10, , ,
6:11.0, , ,15-10, ,Shooting foul by B. Adebayo (drawn by K. Durant),
6:11.0, , ,15-11,+1,K. Durant makes free throw 1 of 3,
6:11.0, , ,15-12,+1,K. Durant makes free throw 2 of 3,
6:11.0, , ,15-12, ,L. Aldridge enters the game for B. Griffin,
6:11.0, , ,15-13,+1,K. Durant makes free throw 3 of 3,
5:56.0,B. Adebayo misses 2-pt jump shot from 12 ft, ,15-13, , ,
5:53.0, , ,15-13, ,Defensive rebound by K. Durant,
5:44.0, , ,15-13, ,K. Durant misses 2-pt jump shot from 4 ft,
5:41.0,Defensive rebound by D. Robinson, ,15-13, , ,
5:37.0,K. Lowry misses 3-pt jump shot from 25 ft, ,15-13, , ,
5:33.0, , ,15-13, ,Defensive rebound by P. Mills,
5:19.0, , ,15-15,+2,L. Aldridge makes 2-pt layup from 1 ft (assist by P. Mills),Tie
5:03.0,B. Adebayo misses 2-pt jump shot from 9 ft (block by L. Aldridge), ,15-15, , ,
5:00.0, , ,15-15, ,Defensive rebound by J. Harden,
4:59.0, , ,15-18,+3,J. Harris makes 3-pt jump shot from 23 ft (assist by J. Harden),Lead change
4:58.0,Miami full timeout, ,15-18, , ,
4:58.0,D. Dedmon enters the game for B. Adebayo, ,15-18, , ,
4:58.0,T. Herro enters the game for K. Lowry, ,15-18, , ,
4:41.0,T. Herro misses 3-pt jump shot from 24 ft, ,15-18, , ,
4:40.0,Offensive rebound by Team, ,15-18, , ,
4:36.0,T. Herro makes 2-pt layup from 1 ft (assist by J. Butler),+2,17-18, , ,
4:14.0, , ,17-18, ,K. Durant misses 2-pt jump shot from 13 ft,
4:11.0,Defensive rebound by D. Dedmon, ,17-18, , ,
4:02.0,D. Dedmon makes 2-pt jump shot from 11 ft (assist by J. Butler),+2,19-18, , ,Lead change
3:49.0, , ,19-18, ,Turnover by J. Harden (lost ball; steal by J. Butler),
3:49.0, , ,19-18, ,Clear path foul by T. Herro,
3:49.0, , ,19-18, ,Instant Replay (Request: Ruling Stands),
3:49.0,T. Herro misses clear path free throw 1 of 2, ,19-18, , ,
3:49.0,Offensive rebound by Team, ,19-18, , ,
3:49.0,T. Herro makes clear path free throw 2 of 2,+1,20-18, , ,
3:37.0,J. Butler misses 2-pt jump shot from 14 ft, ,20-18, , ,
3:34.0,Offensive rebound by P. Tucker, ,20-18, , ,
3:32.0,P. Tucker misses 2-pt hook shot from 4 ft (block by K. Durant), ,20-18, , ,
3:29.0,Offensive rebound by J. Butler, ,20-18, , ,
3:27.0,J. Butler misses 2-pt jump shot from 14 ft, ,20-18, , ,
3:25.0,Offensive rebound by T. Herro, ,20-18, , ,
3:22.0,P. Tucker makes 3-pt jump shot from 23 ft (assist by T. Herro),+3,23-18, , ,
2:59.0, , ,23-18, ,L. Aldridge misses 2-pt hook shot from 7 ft,
2:57.0,Defensive rebound by J. Butler, ,23-18, , ,
2:44.0,T. Herro makes 2-pt jump shot from 9 ft (assist by P. Tucker),+2,25-18, , ,
2:30.0, , ,25-18, ,K. Durant misses 3-pt jump shot from 26 ft,
2:26.0,Defensive rebound by T. Herro, ,25-18, , ,
2:23.0,Personal foul by J. Harden (drawn by T. Herro), ,25-18, , ,
2:23.0, , ,25-18, ,D. Bembry enters the game for J. Harden,
2:23.0, , ,25-18, ,B. Brown enters the game for J. Harris,
2:16.0,T. Herro makes 2-pt jump shot from 13 ft,+2,27-18, , ,
1:52.0, , ,27-20,+2,D. Bembry makes 2-pt jump shot from 6 ft,
1:41.0,T. Herro misses 3-pt jump shot from 27 ft, ,27-20, , ,
1:38.0, , ,27-20, ,Defensive rebound by K. Durant,
1:31.0, , ,27-20, ,Offensive foul by D. Bembry (drawn by D. Dedmon),
1:31.0, , ,27-20, ,Turnover by D. Bembry (offensive foul),
1:31.0,K. Lowry enters the game for J. Butler, ,27-20, , ,
1:31.0,M. Strus enters the game for D. Robinson, ,27-20, , ,
1:19.0,T. Herro misses 2-pt jump shot from 11 ft, ,27-20, , ,
1:16.0, , ,27-20, ,Defensive rebound by K. Durant,
1:13.0, , ,27-20, ,Offensive foul by K. Durant (drawn by K. Lowry),
1:13.0, , ,27-20, ,Turnover by K. Durant (offensive foul),
1:01.0,Personal foul by D. Bembry (drawn by T. Herro), ,27-20, , ,
0:52.0,T. Herro misses 2-pt jump shot from 13 ft, ,27-20, , ,
0:51.0,Offensive rebound by D. Dedmon, ,27-20, , ,
0:50.0,D. Dedmon misses 2-pt layup from 1 ft, ,27-20, , ,
0:49.0,Offensive rebound by P. Tucker, ,27-20, , ,
0:39.0,K. Lowry misses 3-pt jump shot from 25 ft, ,27-20, , ,
0:36.0, , ,27-20, ,Defensive rebound by K. Durant,
0:30.0, , ,27-22,+2,K. Durant makes 2-pt jump shot from 10 ft,
0:05.0,P. Tucker misses 2-pt jump shot from 10 ft, ,27-22, , ,
