A,B,C,D,E,F,Event
1st Q
Time,Miami,,Score,,Indiana,
12:00.0,Jump ball: B. Adebayo vs. M. Turner (P. Tucker gains possession),
11:39.0,D. Robinson makes 3-pt jump shot from 24 ft (assist by J. Butler),+3,3-0, , ,
11:25.0, , ,3-0, ,M. Turner misses 3-pt jump shot from 27 ft,
11:22.0,Defensive rebound by B. Adebayo, ,3-0, , ,
11:06.0,B. Adebayo makes 2-pt jump shot from 18 ft,+2,5-0, , ,
10:53.0, , ,5-0, ,J. Holiday misses 3-pt jump shot from 26 ft,
10:51.0,Defensive rebound by B. Adebayo, ,5-0, , ,
10:42.0,G. Vincent misses 3-pt jump shot from 23 ft, ,5-0, , ,
10:38.0, , ,5-0, ,Defensive rebound by D. Sabonis,
10:33.0, , ,5-0, ,M. Brogdon misses 3-pt jump shot from 26 ft,
10:31.0,Defensive rebound by B. Adebayo, ,5-0, , ,
10:25.0,B. Adebayo misses 2-pt jump shot from 17 ft, ,5-0, , ,
10:23.0, , ,5-0, ,Defensive rebound by D. Sabonis,
10:10.0, , ,5-2,+2,D. Sabonis makes 2-pt layup from 2 ft (assist by J. Holiday),
9:56.0,B. Adebayo makes 2-pt jump shot from 10 ft (assist by J. Butler),+2,7-2, , ,
9:36.0, , ,7-2, ,C. Duarte misses 2-pt jump shot from 19 ft,
9:33.0,Defensive rebound by B. Adebayo, ,7-2, , ,
9:22.0,D. Robinson misses 3-pt jump shot from 25 ft, ,7-2, , ,
9:20.0, , ,7-2, ,Defensive rebound by M. Turner,
9:15.0, , ,7-5,+3,C. Duarte makes 3-pt jump shot from 25 ft,
9:00.0,Shooting foul by J. Holiday (drawn by J. Butler), ,7-5, , ,
9:00.0,J. Butler misses free throw 1 of 2, ,7-5, , ,
9:00.0,Offensive rebound by Team, ,7-5, , ,
9:00.0,J. Butler makes free throw 2 of 2,+1,8-5, , ,
8:54.0, , ,8-5, ,Personal foul by P. Tucker (drawn by J. Holiday),
8:42.0, , ,8-7,+2,C. Duarte makes 2-pt jump shot from 13 ft,
8:23.0,D. Robinson misses 3-pt jump shot from 24 ft, ,8-7, , ,
8:20.0, , ,8-7, ,Defensive rebound by C. Duarte,
8:13.0, , ,8-9,+2,C. Duarte makes 2-pt jump shot from 9 ft,Lead change
8:00.0,Turnover by J. Butler (bad pass), ,8-9, , ,
7:52.0, , ,8-9, ,Personal foul by B. Adebayo (drawn by D. Sabonis),
7:52.0, , ,8-9, ,T. Craig enters the game for D. Sabonis,
7:41.0, , ,8-9, ,M. Turner misses 3-pt jump shot from 27 ft,
7:37.0,Defensive rebound by B. Adebayo, ,8-9, , ,
7:30.0,B. Adebayo misses 2-pt layup from 4 ft (block by M. Turner), ,8-9, , ,
7:27.0,Offensive rebound by G. Vincent, ,8-9, , ,
7:21.0,Shooting foul by M. Turner (drawn by J. Butler), ,8-9, , ,
7:21.0,J. Butler makes free throw 1 of 2,+1,9-9, , ,Tie
7:21.0,J. Butler makes free throw 2 of 2,+1,10-9, , ,Lead change
7:10.0, , ,10-9, ,Turnover by M. Brogdon (bad pass),
6:56.0,P. Tucker misses 3-pt jump shot from 23 ft, ,10-9, , ,
6:53.0,Offensive rebound by B. Adebayo, ,10-9, , ,
6:51.0,Turnover by B. Adebayo (bad pass), ,10-9, , ,
6:51.0, , ,10-9, ,Indiana full timeout,
6:43.0, , ,10-9, ,M. Brogdon misses 3-pt jump shot from 26 ft,
6:39.0,Defensive rebound by B. Adebayo, ,10-9, , ,
6:31.0,D. Robinson makes 3-pt jump shot from 25 ft (assist by B. Adebayo),+3,13-9, , ,
6:11.0, , ,13-9, ,T. Craig misses 3-pt jump shot from 23 ft,
6:09.0,Defensive rebound by P. Tucker, ,13-9, , ,
6:04.0,B. Adebayo makes 2-pt jump shot from 2 ft (assist by P. Tucker),+2,15-9, , ,
5:55.0, , ,15-11,+2,M. Brogdon makes 2-pt layup from 3 ft,
5:34.0,J. Butler misses 2-pt jump shot from 13 ft, ,15-11, , ,
5:32.0, , ,15-11, ,Defensive rebound by J. Holiday,
5:16.0, , ,15-11, ,C. Duarte misses 3-pt jump shot from 28 ft,
5:14.0,Defensive rebound by J. Butler, ,15-11, , ,
4:54.0,Turnover by G. Vincent (bad pass), ,15-11, , ,
4:54.0,T. Herro enters the game for J. Butler, ,15-11, , ,
4:54.0, , ,15-11, ,D. Sabonis enters the game for M. Turner,
4:47.0, , ,15-11, ,M. Brogdon misses 2-pt jump shot from 11 ft,
4:44.0, , ,15-11, ,Offensive rebound by D. Sabonis,
4:43.0, , ,15-11, ,D. Sabonis misses 2-pt hook shot from 8 ft,
4:40.0,Defensive rebound by B. Adebayo, ,15-11, , ,
4:33.0,B. Adebayo misses 2-pt layup from 7 ft, ,15-11, , ,
4:31.0, , ,15-11, ,Defensive rebound by M. Brogdon,
4:26.0, , ,15-13,+2,T. Craig makes 2-pt layup from 3 ft (assist by M. Brogdon),
4:20.0,Miami full timeout, ,15-13, , ,
4:20.0, , ,15-13, ,J. Lamb enters the game for C. Duarte,
4:20.0, , ,15-13, ,T. McConnell enters the game for J. Holiday,
4:02.0,D. Robinson misses 3-pt jump shot from 23 ft, ,15-13, , ,
4:00.0, , ,15-13, ,Defensive rebound by D. Sabonis,
3:43.0, , ,15-13, ,Turnover by J. Lamb (traveling),
3:43.0,D. Dedmon enters the game for B. Adebayo, ,15-13, , ,
3:29.0,G. Vincent misses 3-pt jump shot from 24 ft, ,15-13, , ,
3:26.0, , ,15-13, ,Defensive rebound by D. Sabonis,
3:15.0, , ,15-15,+2,T. McConnell makes 2-pt layup from 3 ft,Tie
3:15.0, , ,15-15, ,Shooting foul by G. Vincent (drawn by T. McConnell),
3:15.0,M. Morris enters the game for D. Robinson, ,15-15, , ,
3:15.0,M. Strus enters the game for P. Tucker, ,15-15, , ,
3:15.0, , ,15-15, ,T. McConnell misses free throw 1 of 1,
3:15.0, , ,15-15, ,Offensive rebound by T. Craig,
3:15.0, , ,15-15, ,T. Craig misses 2-pt layup from 3 ft,
3:13.0, , ,15-15, ,Offensive rebound by T. Craig,
3:08.0, , ,15-17,+2,D. Sabonis makes 2-pt dunk from 1 ft (assist by M. Brogdon),Lead change
2:52.0,M. Morris misses 2-pt jump shot from 18 ft, ,15-17, , ,
2:46.0,Offensive rebound by M. Strus, ,15-17, , ,
2:46.0,M. Strus makes 2-pt layup at rim,+2,17-17, , ,Tie
2:39.0, , ,17-20,+3,J. Lamb makes 3-pt jump shot from 26 ft (assist by D. Sabonis),
2:25.0,T. Herro makes 3-pt jump shot from 25 ft (assist by G. Vincent),+3,20-20, , ,Tie
2:08.0, , ,20-23,+3,J. Lamb makes 3-pt jump shot from 29 ft (assist by T. Craig),
1:55.0,G. Vincent makes 2-pt layup from 4 ft (assist by D. Dedmon),+2,22-23, , ,
1:36.0, , ,22-26,+3,J. Lamb makes 3-pt jump shot from 27 ft (assist by T. McConnell),
1:21.0,Turnover by T. Herro (lost ball; steal by D. Sabonis), ,22-26, , ,
1:18.0, , ,22-26, ,D. Sabonis misses 2-pt layup from 1 ft,
1:18.0, , ,22-26, ,Offensive rebound by D. Sabonis,
1:15.0, , ,22-26, ,D. Sabonis misses 2-pt layup from 1 ft,
1:15.0, , ,22-26, ,Offensive rebound by M. Brogdon,
1:14.0, , ,22-28,+2,M. Brogdon makes 2-pt layup from 2 ft,
1:04.0,Turnover by M. Morris (lost ball; steal by T. Craig), ,22-28, , ,
0:56.0, , ,22-28, ,M. Brogdon misses 3-pt jump shot from 26 ft,
0:53.0,Defensive rebound by T. Herro, ,22-28, , ,
0:49.0,T. Herro makes 2-pt jump shot from 6 ft,+2,24-28, , ,
0:34.0, , ,24-28, ,J. Lamb misses 3-pt jump shot from 26 ft,
0:34.0, , ,24-28, ,Offensive rebound by D. Sabonis,
0:18.0, , ,24-28, ,M. Brogdon misses 3-pt jump shot from 23 ft,
0:15.0,Defensive rebound by D. Dedmon, ,24-28, , ,
0:00.0,T. Herro misses 3-pt jump shot from 24 ft, ,24-28, , ,
0:00.0,Offensive rebound by Team, ,24-28, , ,
0:00.0,End of 1st quarter,
2nd Q,
Time,Miami,,Score,,Indiana,
12:00.0,Start of 2nd quarter,
11:43.0, , ,24-28, ,D. Sabonis misses 2-pt layup from 3 ft,
11:41.0, , ,24-28, ,Offensive rebound by Team,
11:34.0, , ,24-30,+2,D. Sabonis makes 2-pt layup from 2 ft (assist by T. McConnell),
11:18.0,J. Butler misses 2-pt jump shot from 14 ft, ,24-30, , ,
11:16.0, , ,24-30, ,Defensive rebound by J. Lamb,
11:12.0, , ,24-30, ,Offensive foul by D. Sabonis (drawn by M. Strus),
11:12.0, , ,24-30, ,Turnover by D. Sabonis (offensive foul),
11:03.0,T. Herro makes 2-pt layup from 4 ft,+2,26-30, , ,
11:03.0,Shooting foul by T. McConnell (drawn by T. Herro), ,26-30, , ,
11:03.0,T. Herro makes free throw 1 of 1,+1,27-30, , ,
10:45.0, , ,27-32,+2,D. Sabonis makes 2-pt layup from 3 ft,
10:37.0,T. Herro misses 3-pt jump shot from 24 ft, ,27-32, , ,
10:36.0,Offensive rebound by M. Morris, ,27-32, , ,
10:36.0,M. Morris misses 2-pt layup at rim, ,27-32, , ,
10:34.0,Offensive rebound by J. Butler, ,27-32, , ,
10:31.0,J. Butler misses 2-pt layup from 6 ft, ,27-32, , ,
10:29.0,Offensive rebound by J. Butler, ,27-32, , ,
10:29.0,J. Butler makes 2-pt layup from 5 ft,+2,29-32, , ,
10:29.0,Shooting foul by D. Sabonis (drawn by J. Butler), ,29-32, , ,
10:29.0,J. Butler makes free throw 1 of 1,+1,30-32, , ,
10:19.0, , ,30-34,+2,C. Duarte makes 2-pt layup from 3 ft (assist by T. McConnell),
10:00.0,Turnover by J. Butler (bad pass; steal by D. Sabonis), ,30-34, , ,
9:55.0, , ,30-37,+3,J. Lamb makes 3-pt jump shot from 25 ft (assist by D. Sabonis),
9:43.0,T. Herro makes 2-pt jump shot from 11 ft,+2,32-37, , ,
9:29.0, , ,32-39,+2,O. Brissett makes 2-pt layup from 2 ft (assist by T. McConnell),
9:29.0,Miami full timeout, ,32-39, , ,
9:29.0, , ,32-39, ,M. Turner enters the game for D. Sabonis,
9:11.0,Offensive foul by D. Dedmon (drawn by O. Brissett), ,32-39, , ,
9:11.0,Turnover by D. Dedmon (offensive foul), ,32-39, , ,
9:11.0,B. Adebayo enters the game for D. Dedmon, ,32-39, , ,
8:55.0, , ,32-41,+2,M. Turner makes 2-pt layup from 3 ft (assist by O. Brissett),
8:40.0,M. Strus misses 3-pt jump shot from 25 ft, ,32-41, , ,
8:35.0, , ,32-41, ,Defensive rebound by M. Turner,
8:23.0, , ,32-41, ,C. Duarte misses 2-pt jump shot from 18 ft,
8:21.0,Defensive rebound by M. Strus, ,32-41, , ,
8:10.0,Shooting foul by M. Turner (drawn by B. Adebayo), ,32-41, , ,
8:10.0,B. Adebayo makes free throw 1 of 2,+1,33-41, , ,
8:10.0,B. Adebayo misses free throw 2 of 2, ,33-41, , ,
8:10.0, , ,33-41, ,Defensive rebound by M. Turner,
8:10.0,D. Robinson enters the game for M. Strus, ,33-41, , ,
8:10.0, , ,33-41, ,J. Holiday enters the game for J. Lamb,
7:49.0, , ,33-41, ,C. Duarte misses 2-pt layup from 3 ft,
7:48.0,Defensive rebound by B. Adebayo, ,33-41, , ,
7:42.0,T. Herro misses 2-pt layup from 3 ft (block by M. Turner), ,33-41, , ,
7:39.0, , ,33-41, ,Defensive rebound by O. Brissett,
7:33.0, , ,33-44,+3,O. Brissett makes 3-pt jump shot from 26 ft (assist by J. Holiday),
7:20.0,B. Adebayo makes 2-pt dunk from 1 ft,+2,35-44, , ,
7:06.0, , ,35-44, ,Personal foul by B. Adebayo (drawn by M. Turner),
7:06.0,P. Tucker enters the game for M. Morris, ,35-44, , ,
6:54.0, , ,35-44, ,T. McConnell misses 2-pt layup from 2 ft,
6:51.0, , ,35-44, ,Offensive rebound by T. McConnell,
6:43.0, , ,35-47,+3,O. Brissett makes 3-pt jump shot from 27 ft (assist by C. Duarte),
6:17.0,T. Herro misses 3-pt jump shot from 25 ft, ,35-47, , ,
6:13.0, , ,35-47, ,Defensive rebound by M. Turner,
