A,B,C,D,E,F,Event
1st Q
Time,Miami,,Score,,Atlanta,
12:00.0,Jump ball: O. Yurtseven vs. O. Okongwu (C. Martin gains possession),
11:53.0,Turnover by C. Martin (traveling), ,0-0, , ,
11:29.0, , ,0-2,+2,B. Bogdanović makes 2-pt jump shot from 16 ft,
11:08.0,K. Lowry misses 3-pt jump shot from 23 ft, ,0-2, , ,
11:06.0, , ,0-2, ,Defensive rebound by T. Young,
11:00.0, , ,0-2, ,T. Young misses 3-pt jump shot from 26 ft,
10:57.0,Defensive rebound by P. Tucker, ,0-2, , ,
10:46.0,O. Yurtseven misses 2-pt layup from 5 ft (block by B. Bogdanović), ,0-2, , ,
10:41.0, , ,0-2, ,Defensive rebound by J. Collins,
10:38.0, , ,0-2, ,Turnover by B. Bogdanović (bad pass; steal by P. Tucker),
10:29.0,M. Strus misses 2-pt jump shot from 7 ft, ,0-2, , ,
10:25.0, , ,0-2, ,Defensive rebound by J. Collins,
10:22.0, , ,0-2, ,B. Bogdanović misses 3-pt jump shot from 26 ft,
10:19.0,Defensive rebound by O. Yurtseven, ,0-2, , ,
10:10.0,O. Yurtseven misses 2-pt jump shot from 13 ft, ,0-2, , ,
10:07.0, , ,0-2, ,Defensive rebound by O. Okongwu,
10:00.0, , ,0-2, ,Turnover by T. Young (bad pass; steal by P. Tucker),
9:48.0,Turnover by C. Martin (bad pass; steal by J. Collins), ,0-2, , ,
9:44.0, , ,0-4,+2,T. Luwawu-Cabarrot makes 2-pt layup from 1 ft (assist by T. Young),
9:26.0,P. Tucker misses 3-pt jump shot from 23 ft, ,0-4, , ,
9:24.0, , ,0-4, ,Defensive rebound by T. Young,
9:19.0, , ,0-6,+2,T. Young makes 2-pt layup from 2 ft,
8:58.0,M. Strus misses 3-pt jump shot from 25 ft, ,0-6, , ,
8:55.0, , ,0-6, ,Defensive rebound by O. Okongwu,
8:46.0, , ,0-6, ,Shooting foul by P. Tucker (drawn by T. Luwawu-Cabarrot),
8:46.0, , ,0-7,+1,T. Luwawu-Cabarrot makes free throw 1 of 2,
8:46.0, , ,0-8,+1,T. Luwawu-Cabarrot makes free throw 2 of 2,
8:30.0,C. Martin makes 2-pt jump shot from 20 ft (assist by O. Yurtseven),+2,2-8, , ,
8:13.0, , ,2-8, ,T. Luwawu-Cabarrot misses 3-pt jump shot from 23 ft,
8:08.0, , ,2-8, ,Offensive rebound by O. Okongwu,
8:08.0, , ,2-10,+2,O. Okongwu makes 2-pt layup at rim,
7:59.0,C. Martin misses 2-pt jump shot from 5 ft, ,2-10, , ,
7:55.0, , ,2-10, ,Defensive rebound by B. Bogdanović,
7:49.0, , ,2-10, ,Offensive foul by J. Collins (drawn by P. Tucker),
7:49.0, , ,2-10, ,Turnover by J. Collins (offensive foul),
7:30.0,Turnover by O. Yurtseven (lost ball; steal by O. Okongwu), ,2-10, , ,
7:21.0, , ,2-13,+3,B. Bogdanović makes 3-pt jump shot from 25 ft (assist by T. Young),
7:19.0,Miami full timeout, ,2-13, , ,
7:07.0,Shooting foul by O. Okongwu (drawn by K. Lowry), ,2-13, , ,
7:07.0,K. Lowry makes free throw 1 of 2,+1,3-13, , ,
7:07.0,K. Lowry makes free throw 2 of 2,+1,4-13, , ,
6:52.0, , ,4-13, ,T. Young misses 3-pt jump shot from 23 ft,
6:49.0,Defensive rebound by P. Tucker, ,4-13, , ,
6:33.0,C. Martin misses 3-pt jump shot from 23 ft, ,4-13, , ,
6:30.0, , ,4-13, ,Defensive rebound by B. Bogdanović,
6:24.0, , ,4-13, ,B. Bogdanović misses 3-pt jump shot from 26 ft,
6:21.0,Defensive rebound by O. Yurtseven, ,4-13, , ,
6:18.0,Personal foul by T. Luwawu-Cabarrot (drawn by M. Strus), ,4-13, , ,
6:18.0,T. Herro enters the game for C. Martin, ,4-13, , ,
6:18.0, , ,4-13, ,D. Gallinari enters the game for O. Okongwu,
6:05.0,T. Herro makes 2-pt layup from 1 ft (assist by O. Yurtseven),+2,6-13, , ,
5:50.0, , ,6-16,+3,J. Collins makes 3-pt jump shot from 23 ft (assist by T. Luwawu-Cabarrot),
5:39.0,Turnover by T. Herro (bad pass; steal by B. Bogdanović), ,6-16, , ,
5:23.0, , ,6-16, ,T. Luwawu-Cabarrot misses 2-pt layup from 2 ft,
5:20.0,Defensive rebound by K. Lowry, ,6-16, , ,
5:14.0,M. Strus makes 3-pt jump shot from 24 ft (assist by T. Herro),+3,9-16, , ,
5:11.0, , ,9-16, ,Atlanta full timeout,
5:11.0,D. Dedmon enters the game for M. Strus, ,9-16, , ,
5:11.0,D. Robinson enters the game for O. Yurtseven, ,9-16, , ,
5:11.0, , ,9-16, ,K. Huerter enters the game for T. Luwawu-Cabarrot,
5:11.0, , ,9-16, ,D. Wright enters the game for T. Young,
5:00.0, , ,9-16, ,Turnover by K. Huerter (traveling),
4:41.0,P. Tucker makes 2-pt hook shot from 1 ft (assist by T. Herro),+2,11-16, , ,
4:24.0, , ,11-16, ,Personal foul by K. Lowry (drawn by J. Collins),
4:14.0, , ,11-18,+2,J. Collins makes 2-pt jump shot from 11 ft (assist by B. Bogdanović),
3:59.0,Personal foul by J. Collins (drawn by D. Dedmon), ,11-18, , ,
3:46.0,T. Herro misses 2-pt layup from 2 ft, ,11-18, , ,
3:42.0,Offensive rebound by D. Dedmon, ,11-18, , ,
3:42.0,D. Dedmon makes 2-pt layup at rim,+2,13-18, , ,
3:21.0, , ,13-20,+2,J. Collins makes 2-pt layup from 1 ft (assist by K. Huerter),
3:11.0,Turnover by D. Robinson (lost ball; steal by K. Huerter), ,13-20, , ,
3:06.0, , ,13-20, ,Turnover by J. Collins (traveling),
3:06.0, , ,13-20, ,D. Hunter enters the game for B. Bogdanović,
3:06.0, , ,13-20, ,O. Okongwu enters the game for J. Collins,
3:06.0, , ,13-20, ,T. Young enters the game for D. Wright,
2:51.0,Turnover by K. Lowry (bad pass), ,13-20, , ,
2:51.0,C. Martin enters the game for P. Tucker, ,13-20, , ,
2:38.0, , ,13-20, ,Shooting foul by D. Dedmon (drawn by O. Okongwu),
2:38.0, , ,13-20, ,O. Okongwu misses free throw 1 of 2,
2:38.0, , ,13-20, ,Offensive rebound by Team,
2:38.0, , ,13-20, ,O. Okongwu misses free throw 2 of 2,
2:36.0,Defensive rebound by C. Martin, ,13-20, , ,
2:23.0,T. Herro makes 2-pt layup from 1 ft,+2,15-20, , ,
2:09.0, , ,15-20, ,T. Young misses 3-pt jump shot from 28 ft,
2:05.0,Defensive rebound by D. Dedmon, ,15-20, , ,
1:54.0,T. Herro makes 2-pt layup from 1 ft,+2,17-20, , ,
1:28.0, , ,17-22,+2,D. Gallinari makes 2-pt jump shot from 21 ft (assist by K. Huerter),
1:15.0,T. Herro makes 2-pt jump shot from 12 ft,+2,19-22, , ,
1:03.0, , ,19-22, ,T. Young misses 2-pt jump shot from 15 ft,
1:00.0,Defensive rebound by D. Dedmon, ,19-22, , ,
0:55.0,Turnover by K. Lowry (bad pass; steal by T. Young), ,19-22, , ,
0:52.0, , ,19-24,+2,T. Young makes 2-pt layup from 1 ft,
0:30.0,C. Martin makes 2-pt layup from 2 ft (assist by T. Herro),+2,21-24, , ,
0:15.0, , ,21-27,+3,D. Hunter makes 3-pt jump shot from 26 ft (assist by O. Okongwu),
0:01.0,T. Herro misses 2-pt jump shot from 12 ft, ,21-27, , ,
0:01.0,Offensive rebound by Team, ,21-27, , ,
