A,B,C,D,E,F,Event
1st Q
Time,Miami,,Score,,Washington,
12:00.0,Jump ball: B. Adebayo vs. D. Gafford (J. Butler gains possession),
11:41.0,B. Adebayo makes 2-pt jump shot from 14 ft (assist by K. Lowry),+2,2-0, , ,
11:23.0, , ,2-0, ,S. Dinwiddie misses 3-pt jump shot from 28 ft,
11:20.0,Defensive rebound by J. Butler, ,2-0, , ,
11:14.0,B. Adebayo misses 2-pt jump shot from 16 ft, ,2-0, , ,
11:11.0, , ,2-0, ,Defensive rebound by K. Caldwell-Pope,
10:54.0, , ,2-3,+3,B. Beal makes 3-pt jump shot from 23 ft (assist by S. Dinwiddie),Lead change
10:34.0,K. Lowry misses 3-pt jump shot from 24 ft, ,2-3, , ,
10:31.0, , ,2-3, ,Defensive rebound by K. Kuzma,
10:22.0, , ,2-3, ,Turnover by D. Gafford (out of bounds lost ball),
10:04.0,Turnover by D. Robinson (bad pass; steal by K. Caldwell-Pope), ,2-3, , ,
9:56.0, , ,2-3, ,Offensive foul by D. Gafford (drawn by K. Lowry),
9:56.0, , ,2-3, ,Turnover by D. Gafford (offensive foul),
9:46.0,B. Adebayo misses 2-pt jump shot from 19 ft, ,2-3, , ,
9:43.0, , ,2-3, ,Defensive rebound by S. Dinwiddie,
9:38.0, , ,2-5,+2,D. Gafford makes 2-pt layup from 4 ft (assist by S. Dinwiddie),
9:16.0,J. Butler misses 3-pt jump shot from 26 ft, ,2-5, , ,
9:12.0,Offensive rebound by B. Adebayo, ,2-5, , ,
9:12.0,Turnover by Team (shot clock), ,2-5, , ,
9:01.0, , ,2-7,+2,B. Beal makes 2-pt jump shot from 18 ft (assist by S. Dinwiddie),
9:01.0, , ,2-7, ,Shooting foul by D. Robinson (drawn by B. Beal),
9:01.0, , ,2-8,+1,B. Beal makes free throw 1 of 1,
8:53.0,J. Butler makes 2-pt jump shot from 14 ft,+2,4-8, , ,
8:35.0, , ,4-8, ,K. Caldwell-Pope misses 3-pt jump shot from 29 ft,
8:31.0,Defensive rebound by D. Robinson, ,4-8, , ,
8:20.0,J. Butler makes 2-pt jump shot from 12 ft,+2,6-8, , ,
8:03.0, , ,6-10,+2,B. Beal makes 2-pt layup from 4 ft,
7:57.0,Personal foul by D. Gafford (drawn by B. Adebayo), ,6-10, , ,
7:57.0, , ,6-10, ,M. Harrell enters the game for D. Gafford,
7:50.0,K. Lowry misses 2-pt jump shot from 19 ft, ,6-10, , ,
7:46.0, , ,6-10, ,Defensive rebound by M. Harrell,
7:31.0, , ,6-10, ,K. Kuzma misses 2-pt jump shot from 12 ft,
7:29.0,Defensive rebound by Team, ,6-10, , ,
7:29.0, , ,6-10, ,Loose ball foul by M. Harrell (drawn by K. Lowry),
7:03.0,K. Lowry misses 2-pt jump shot from 6 ft, ,6-10, , ,
6:57.0,Offensive rebound by B. Adebayo, ,6-10, , ,
6:57.0,B. Adebayo makes 2-pt layup at rim,+2,8-10, , ,
6:47.0, , ,8-13,+3,S. Dinwiddie makes 3-pt jump shot from 26 ft (assist by B. Beal),
6:34.0,D. Robinson misses 3-pt jump shot from 27 ft, ,8-13, , ,
6:32.0, , ,8-13, ,Defensive rebound by K. Caldwell-Pope,
6:27.0, , ,8-13, ,Turnover by K. Caldwell-Pope (lost ball; steal by J. Butler),
6:23.0,J. Butler makes 2-pt layup from 3 ft,+2,10-13, , ,
5:57.0, , ,10-13, ,Turnover by M. Harrell (lost ball; steal by P. Tucker),
5:57.0,Personal foul by B. Beal (drawn by P. Tucker), ,10-13, , ,
5:57.0, , ,10-13, ,Washington full timeout,
5:57.0,T. Herro enters the game for K. Lowry, ,10-13, , ,
5:57.0, , ,10-13, ,D. Avdija enters the game for K. Caldwell-Pope,
5:57.0, , ,10-13, ,R. Neto enters the game for S. Dinwiddie,
5:47.0,D. Robinson misses 3-pt jump shot from 27 ft, ,10-13, , ,
5:43.0, , ,10-13, ,Defensive rebound by K. Kuzma,
5:30.0, , ,10-15,+2,B. Beal makes 2-pt jump shot from 6 ft,
5:19.0,T. Herro misses 2-pt jump shot from 18 ft, ,10-15, , ,
5:14.0, , ,10-15, ,Defensive rebound by M. Harrell,
5:05.0, , ,10-17,+2,M. Harrell makes 2-pt dunk from 1 ft (assist by B. Beal),
4:46.0,T. Herro makes 3-pt jump shot from 24 ft (assist by J. Butler),+3,13-17, , ,
4:32.0, , ,13-17, ,Turnover by M. Harrell (bad pass),
4:32.0,D. Dedmon enters the game for B. Adebayo, ,13-17, , ,
4:20.0,D. Robinson makes 2-pt jump shot from 6 ft (assist by T. Herro),+2,15-17, , ,
4:01.0, , ,15-17, ,K. Kuzma misses 2-pt jump shot from 15 ft,
3:58.0,Defensive rebound by J. Butler, ,15-17, , ,
3:45.0,D. Robinson makes 2-pt layup from 5 ft (assist by T. Herro),+2,17-17, , ,Tie
3:30.0, , ,17-17, ,Shooting foul by D. Robinson (drawn by R. Neto),
3:30.0, , ,17-18,+1,R. Neto makes free throw 1 of 2,
