A,B,C,D,E,F,Event
1st Q
Time,Miami,,Score,,Orlando,
12:00.0,Jump ball: D. Dedmon vs. R. Lopez (W. Carter gains possession),
11:45.0, , ,0-0, ,Personal foul by D. Dedmon (drawn by R. Lopez),
11:41.0, , ,0-2,+2,G. Harris makes 2-pt layup from 4 ft (assist by R. Lopez),
11:26.0,Personal foul by G. Harris (drawn by K. Lowry), ,0-2, , ,
11:18.0,D. Robinson misses 2-pt jump shot from 18 ft, ,0-2, , ,
11:17.0, , ,0-2, ,Defensive rebound by Team,
11:02.0, , ,0-2, ,R. Lopez misses 2-pt hook shot from 8 ft,
10:57.0,Defensive rebound by D. Dedmon, ,0-2, , ,
10:41.0,Shooting foul by G. Harris (drawn by P. Tucker), ,0-2, , ,
10:41.0,P. Tucker makes free throw 1 of 2,+1,1-2, , ,
10:41.0,P. Tucker misses free throw 2 of 2, ,1-2, , ,
10:37.0, , ,1-2, ,Defensive rebound by C. Okeke,
10:28.0, , ,1-4,+2,F. Wagner makes 2-pt layup from 1 ft (assist by R. Lopez),
10:16.0,G. Vincent misses 3-pt jump shot from 27 ft, ,1-4, , ,
10:13.0, , ,1-4, ,Defensive rebound by W. Carter,
10:05.0, , ,1-4, ,W. Carter misses 3-pt jump shot from 25 ft,
10:02.0,Defensive rebound by G. Vincent, ,1-4, , ,
9:54.0,P. Tucker misses 2-pt layup from 2 ft, ,1-4, , ,
9:47.0,Offensive rebound by D. Dedmon, ,1-4, , ,
9:47.0,D. Dedmon makes 2-pt dunk at rim,+2,3-4, , ,
9:36.0, , ,3-7,+3,C. Okeke makes 3-pt jump shot from 25 ft (assist by W. Carter),
9:15.0,D. Dedmon misses 3-pt jump shot from 22 ft, ,3-7, , ,
9:12.0, , ,3-7, ,Defensive rebound by W. Carter,
9:03.0, , ,3-7, ,G. Harris misses 3-pt jump shot from 24 ft,
9:00.0,Defensive rebound by D. Robinson, ,3-7, , ,
8:55.0,Personal foul by W. Carter (drawn by D. Dedmon), ,3-7, , ,
8:43.0,Turnover by D. Dedmon (bad pass; steal by C. Okeke), ,3-7, , ,
8:27.0, , ,3-7, ,C. Okeke misses 3-pt jump shot from 25 ft,
8:24.0,Defensive rebound by Team, ,3-7, , ,
8:15.0,D. Dedmon makes 3-pt jump shot from 27 ft (assist by K. Lowry),+3,6-7, , ,
7:58.0, , ,6-7, ,Personal foul by D. Robinson (drawn by W. Carter),
7:45.0, , ,6-9,+2,R. Lopez makes 2-pt hook shot from 5 ft (assist by C. Okeke),
7:33.0,Turnover by G. Vincent (traveling), ,6-9, , ,
7:21.0, , ,6-11,+2,R. Lopez makes 2-pt hook shot from 5 ft,
7:14.0,G. Vincent makes 2-pt layup from 4 ft,+2,8-11, , ,
6:51.0, , ,8-11, ,W. Carter misses 2-pt layup from 3 ft (block by G. Vincent),
6:51.0, , ,8-11, ,Offensive rebound by Team,
6:51.0, , ,8-11, ,Orlando full timeout,
6:51.0,K. Okpala enters the game for P. Tucker, ,8-11, , ,
6:47.0, , ,8-13,+2,F. Wagner makes 2-pt jump shot from 16 ft (assist by G. Harris),
6:31.0,K. Okpala misses 2-pt layup from 3 ft, ,8-13, , ,
6:25.0,Offensive rebound by K. Okpala, ,8-13, , ,
6:25.0,K. Okpala misses 2-pt layup at rim, ,8-13, , ,
6:24.0, , ,8-13, ,Defensive rebound by R. Lopez,
6:21.0, , ,8-13, ,F. Wagner misses 2-pt jump shot from 11 ft,
6:21.0, , ,8-13, ,Offensive rebound by F. Wagner,
6:18.0, , ,8-15,+2,F. Wagner makes 2-pt layup from 1 ft,
6:03.0,K. Okpala misses 2-pt jump shot from 14 ft, ,8-15, , ,
6:00.0, , ,8-15, ,Defensive rebound by C. Okeke,
5:49.0, , ,8-18,+3,G. Harris makes 3-pt jump shot from 25 ft (assist by C. Okeke),
5:48.0,Miami full timeout, ,8-18, , ,
5:48.0,M. Strus enters the game for G. Vincent, ,8-18, , ,
5:48.0, , ,8-18, ,M. Mulder enters the game for W. Carter,
5:26.0,D. Robinson makes 3-pt jump shot from 24 ft (assist by K. Lowry),+3,11-18, , ,
5:06.0, , ,11-18, ,R. Lopez misses 2-pt hook shot from 9 ft,
5:03.0,Defensive rebound by K. Lowry, ,11-18, , ,
4:59.0,K. Lowry makes 3-pt jump shot from 26 ft,+3,14-18, , ,
4:46.0, , ,14-18, ,F. Wagner misses 3-pt jump shot from 25 ft,
4:42.0,Defensive rebound by M. Strus, ,14-18, , ,
4:30.0,D. Dedmon makes 2-pt layup from 2 ft (assist by K. Lowry),+2,16-18, , ,
4:10.0, , ,16-18, ,F. Wagner misses 2-pt jump shot from 12 ft,
4:07.0,Defensive rebound by M. Strus, ,16-18, , ,
3:58.0,D. Robinson makes 3-pt jump shot from 23 ft (assist by K. Lowry),+3,19-18, , ,Lead change
3:56.0, , ,19-18, ,Orlando full timeout,
3:56.0,O. Yurtseven enters the game for D. Dedmon, ,19-18, , ,
3:56.0, , ,19-18, ,W. Carter enters the game for G. Harris,
3:56.0, , ,19-18, ,H. Gravett enters the game for R. Lopez,
3:56.0, , ,19-18, ,B. Johnson enters the game for F. Wagner,
3:44.0, , ,19-18, ,W. Carter misses 2-pt jump shot from 12 ft,
3:42.0,Defensive rebound by O. Yurtseven, ,19-18, , ,
3:37.0,K. Lowry makes 2-pt jump shot from 4 ft,+2,21-18, , ,
3:18.0, , ,21-18, ,B. Johnson misses 3-pt jump shot from 25 ft,
