A,B,C,D,E,F,Event
1st Q
Time,New Orleans,,Score,,Miami,
12:00.0,Jump ball: J. Valančiūnas vs. D. Dedmon (D. Robinson gains possession),
11:45.0, , ,0-0, ,Offensive foul by P. Tucker (drawn by N. Alexander-Walker),
11:45.0, , ,0-0, ,Turnover by P. Tucker (offensive foul),
11:21.0,D. Graham makes 3-pt jump shot from 24 ft (assist by J. Hart),+3,3-0, , ,
11:03.0, , ,3-3,+3,P. Tucker makes 3-pt jump shot from 22 ft (assist by J. Butler),Tie
10:55.0,Personal foul by P. Tucker (drawn by B. Ingram), ,3-3, , ,
10:55.0, , ,3-3, ,K. Okpala enters the game for P. Tucker,
10:52.0,J. Hart makes 3-pt jump shot from 24 ft (assist by N. Alexander-Walker),+3,6-3, , ,
10:29.0, , ,6-5,+2,D. Dedmon makes 2-pt hook shot from 2 ft (assist by J. Butler),
10:18.0,N. Alexander-Walker makes 3-pt jump shot from 23 ft (assist by J. Hart),+3,9-5, , ,
10:08.0, , ,9-5, ,K. Okpala misses 3-pt jump shot from 25 ft,
10:04.0,Defensive rebound by D. Graham, ,9-5, , ,
9:51.0,Shooting foul by D. Dedmon (drawn by J. Valančiūnas), ,9-5, , ,
9:51.0,J. Valančiūnas makes free throw 1 of 2,+1,10-5, , ,
9:51.0,J. Valančiūnas makes free throw 2 of 2,+1,11-5, , ,
9:38.0, , ,11-5, ,Shooting foul by J. Hart (drawn by J. Butler),
9:38.0, , ,11-5, ,J. Butler misses free throw 1 of 2,
9:38.0, , ,11-5, ,Offensive rebound by Team,
9:38.0, , ,11-6,+1,J. Butler makes free throw 2 of 2,
9:24.0,B. Ingram misses 3-pt jump shot from 26 ft, ,11-6, , ,
9:20.0,Offensive rebound by J. Hart, ,11-6, , ,
9:09.0,N. Alexander-Walker makes 3-pt jump shot from 26 ft (assist by B. Ingram),+3,14-6, , ,
8:54.0, , ,14-6, ,J. Butler misses 2-pt layup from 2 ft,
8:51.0,Defensive rebound by J. Valančiūnas, ,14-6, , ,
8:31.0,J. Hart misses 3-pt jump shot from 23 ft, ,14-6, , ,
8:30.0,Offensive rebound by Team, ,14-6, , ,
8:30.0,Turnover by Team (shot clock), ,14-6, , ,
8:20.0, , ,14-6, ,T. Herro misses 3-pt jump shot from 26 ft,
8:16.0, , ,14-6, ,Offensive rebound by D. Dedmon,
8:13.0, , ,14-6, ,T. Herro misses 3-pt jump shot from 25 ft,
8:13.0,Defensive rebound by J. Valančiūnas, ,14-6, , ,
7:58.0,N. Alexander-Walker makes 3-pt jump shot from 22 ft (assist by J. Hart),+3,17-6, , ,
7:57.0, , ,17-6, ,Miami full timeout,
