A,B,C,D,E,F,Event
1st Q
Time,Detroit,,Score,,Miami,
12:00.0,Jump ball: I. Stewart vs. B. Adebayo (P. Tucker gains possession),
11:39.0, , ,0-0, ,D. Robinson misses 3-pt jump shot from 28 ft,
11:35.0,Defensive rebound by I. Stewart, ,0-0, , ,
11:30.0,R. McGruder misses 3-pt jump shot from 23 ft, ,0-0, , ,
11:26.0, , ,0-0, ,Defensive rebound by P. Tucker,
11:18.0, , ,0-0, ,Turnover by P. Tucker (bad pass; steal by J. Grant),
11:08.0,I. Stewart misses 2-pt hook shot from 6 ft, ,0-0, , ,
11:05.0,Offensive rebound by I. Stewart, ,0-0, , ,
11:05.0,I. Stewart misses 2-pt layup at rim, ,0-0, , ,
11:03.0,Offensive rebound by I. Stewart, ,0-0, , ,
11:03.0,I. Stewart misses 2-pt layup at rim, ,0-0, , ,
11:02.0, , ,0-0, ,Defensive rebound by J. Butler,
10:53.0, , ,0-2,+2,B. Adebayo makes 2-pt hook shot from 9 ft (assist by J. Butler),
10:38.0,S. Bey misses 3-pt jump shot from 23 ft, ,0-2, , ,
10:34.0, , ,0-2, ,Defensive rebound by B. Adebayo,
10:17.0, , ,0-2, ,J. Butler misses 2-pt layup from 5 ft,
10:13.0,Defensive rebound by C. Joseph, ,0-2, , ,
10:13.0,Shooting foul by D. Robinson (drawn by S. Bey), ,0-2, , ,
10:13.0,S. Bey misses free throw 1 of 2, ,0-2, , ,
10:13.0,Offensive rebound by Team, ,0-2, , ,
10:13.0,S. Bey makes free throw 2 of 2,+1,1-2, , ,
10:01.0, , ,1-5,+3,D. Robinson makes 3-pt jump shot from 23 ft (assist by J. Butler),
9:47.0,J. Grant makes 2-pt jump shot from 19 ft,+2,3-5, , ,
9:38.0, , ,3-5, ,Turnover by K. Lowry (bad pass),
9:26.0,C. Joseph misses 3-pt jump shot from 26 ft, ,3-5, , ,
9:23.0, , ,3-5, ,Defensive rebound by B. Adebayo,
9:09.0, , ,3-7,+2,B. Adebayo makes 2-pt jump shot from 11 ft (assist by D. Robinson),
8:54.0,R. McGruder makes 3-pt jump shot from 23 ft (assist by S. Bey),+3,6-7, , ,
8:31.0, , ,6-7, ,B. Adebayo misses 2-pt dunk from 7 ft (block by I. Stewart),
8:27.0,Defensive rebound by R. McGruder, ,6-7, , ,
8:25.0,Turnover by R. McGruder (bad pass; steal by D. Robinson), ,6-7, , ,
8:22.0, , ,6-9,+2,J. Butler makes 2-pt dunk from 2 ft (assist by K. Lowry),
8:07.0,C. Joseph misses 3-pt jump shot from 28 ft, ,6-9, , ,
8:03.0, , ,6-9, ,Defensive rebound by D. Robinson,
7:41.0, , ,6-9, ,J. Butler misses 2-pt layup from 2 ft,
7:39.0,Defensive rebound by I. Stewart, ,6-9, , ,
7:36.0,J. Grant misses 3-pt jump shot from 27 ft, ,6-9, , ,
7:32.0, , ,6-9, ,Defensive rebound by B. Adebayo,
7:30.0, , ,6-9, ,Shooting foul by C. Joseph (drawn by B. Adebayo),
7:30.0, , ,6-9, ,B. Adebayo misses free throw 1 of 2,
7:30.0, , ,6-9, ,Offensive rebound by Team,
7:30.0, , ,6-10,+1,B. Adebayo makes free throw 2 of 2,
7:17.0,C. Joseph makes 2-pt jump shot from 3 ft,+2,8-10, , ,
7:00.0, , ,8-10, ,D. Robinson misses 2-pt layup from 3 ft,
6:57.0, , ,8-10, ,Offensive rebound by D. Robinson,
6:52.0, , ,8-10, ,Shooting foul by I. Stewart (drawn by B. Adebayo),
6:52.0, , ,8-10, ,Miami full timeout,
6:52.0, , ,8-11,+1,B. Adebayo makes free throw 1 of 2,
6:52.0, , ,8-11, ,B. Adebayo misses free throw 2 of 2,
6:49.0,Defensive rebound by I. Stewart, ,8-11, , ,
6:37.0,Offensive foul by I. Stewart (drawn by B. Adebayo), ,8-11, , ,
6:37.0,Turnover by I. Stewart (offensive foul), ,8-11, , ,
6:37.0,M. Bagley enters the game for I. Stewart, ,8-11, , ,
6:28.0, , ,8-11, ,Shooting foul by C. Joseph (drawn by D. Robinson),
6:28.0, , ,8-12,+1,D. Robinson makes free throw 1 of 3,
6:28.0, , ,8-13,+1,D. Robinson makes free throw 2 of 3,
6:28.0, , ,8-14,+1,D. Robinson makes free throw 3 of 3,
6:05.0,C. Joseph makes 2-pt layup from 2 ft (assist by S. Bey),+2,10-14, , ,
5:55.0, , ,10-14, ,Shooting foul by R. McGruder (drawn by J. Butler),
5:55.0, , ,10-15,+1,J. Butler makes free throw 1 of 2,
5:55.0, , ,10-16,+1,J. Butler makes free throw 2 of 2,
5:38.0,J. Grant misses 2-pt layup from 3 ft, ,10-16, , ,
5:34.0, , ,10-16, ,Defensive rebound by K. Lowry,
5:24.0, , ,10-16, ,J. Butler misses 2-pt jump shot from 6 ft,
5:20.0,Defensive rebound by J. Grant, ,10-16, , ,
5:16.0,S. Bey misses 3-pt jump shot from 27 ft, ,10-16, , ,
5:13.0,Offensive rebound by Team, ,10-16, , ,
5:13.0, , ,10-16, ,Loose ball foul by B. Adebayo (drawn by C. Joseph),
5:13.0,K. Hayes enters the game for C. Joseph, ,10-16, , ,
5:13.0,I. Livers enters the game for R. McGruder, ,10-16, , ,
5:13.0, , ,10-16, ,D. Dedmon enters the game for B. Adebayo,
5:13.0, , ,10-16, ,T. Herro enters the game for K. Lowry,
5:06.0,K. Hayes makes 2-pt jump shot from 15 ft,+2,12-16, , ,
4:37.0, , ,12-16, ,P. Tucker misses 2-pt layup from 4 ft,
4:35.0,Defensive rebound by M. Bagley, ,12-16, , ,
4:29.0,J. Grant misses 3-pt jump shot from 26 ft, ,12-16, , ,
4:26.0, , ,12-16, ,Defensive rebound by D. Robinson,
4:22.0, , ,12-16, ,Personal foul by I. Livers (drawn by D. Robinson),
4:22.0, , ,12-17,+1,D. Robinson makes free throw 1 of 2,
4:22.0, , ,12-18,+1,D. Robinson makes free throw 2 of 2,
4:08.0,K. Hayes misses 2-pt layup from 3 ft, ,12-18, , ,
4:03.0,Offensive rebound by M. Bagley, ,12-18, , ,
