A,B,C,D,E,F,Event
1st Q
Time,Miami,,Score,,New Orleans,
12:00.0,Jump ball: B. Adebayo vs. J. Valančiūnas (C. McCollum gains possession),
11:45.0, , ,0-0, ,Turnover by H. Jones (traveling),
11:26.0,K. Lowry makes 3-pt jump shot from 25 ft (assist by P. Tucker),+3,3-0, , ,
11:09.0, , ,3-2,+2,B. Ingram makes 2-pt jump shot from 15 ft (assist by C. McCollum),
11:03.0,Personal foul by J. Valančiūnas (drawn by P. Tucker), ,3-2, , ,
10:56.0,D. Robinson misses 3-pt jump shot from 27 ft, ,3-2, , ,
10:53.0, , ,3-2, ,Defensive rebound by J. Valančiūnas,
10:41.0, , ,3-2, ,B. Ingram misses 2-pt jump shot from 23 ft,
10:37.0,Defensive rebound by P. Tucker, ,3-2, , ,
10:32.0,B. Adebayo makes 2-pt layup from 4 ft (assist by K. Lowry),+2,5-2, , ,
10:20.0, , ,5-4,+2,C. McCollum makes 2-pt jump shot from 13 ft (assist by D. Graham),
9:57.0,J. Butler makes 2-pt layup from 1 ft,+2,7-4, , ,
9:57.0,Shooting foul by D. Graham (drawn by J. Butler), ,7-4, , ,
9:57.0,J. Butler makes free throw 1 of 1,+1,8-4, , ,
9:49.0, , ,8-6,+2,D. Graham makes 2-pt jump shot from 8 ft,
9:40.0,B. Adebayo makes 2-pt jump shot from 15 ft (assist by K. Lowry),+2,10-6, , ,
9:29.0, , ,10-6, ,J. Valančiūnas misses 3-pt jump shot from 25 ft,
9:26.0,Defensive rebound by K. Lowry, ,10-6, , ,
9:23.0,Personal foul by B. Ingram (drawn by K. Lowry), ,10-6, , ,
9:11.0,J. Butler misses 3-pt jump shot from 23 ft, ,10-6, , ,
9:09.0, , ,10-6, ,Defensive rebound by C. McCollum,
9:04.0, , ,10-6, ,C. McCollum misses 3-pt jump shot from 26 ft,
9:01.0,Defensive rebound by B. Adebayo, ,10-6, , ,
8:47.0,B. Adebayo misses 2-pt layup from 4 ft (block by J. Valančiūnas), ,10-6, , ,
8:43.0, , ,10-6, ,Defensive rebound by D. Graham,
8:41.0, , ,10-6, ,D. Graham misses 3-pt jump shot from 25 ft,
8:40.0, , ,10-6, ,Offensive rebound by Team,
8:40.0,Loose ball foul by P. Tucker (drawn by H. Jones), ,10-6, , ,
8:28.0, , ,10-6, ,C. McCollum misses 2-pt layup from 2 ft (block by J. Butler),
8:27.0, , ,10-6, ,Offensive rebound by C. McCollum,
8:27.0, , ,10-8,+2,C. McCollum makes 2-pt layup at rim,
8:06.0,B. Adebayo makes 2-pt jump shot from 12 ft (assist by K. Lowry),+2,12-8, , ,
7:48.0, , ,12-11,+3,B. Ingram makes 3-pt jump shot from 26 ft (assist by J. Valančiūnas),
7:21.0,K. Lowry makes 2-pt layup from 4 ft (assist by D. Robinson),+2,14-11, , ,
7:10.0, , ,14-13,+2,J. Valančiūnas makes 2-pt jump shot from 6 ft (assist by D. Graham),
7:01.0,B. Adebayo makes 2-pt jump shot from 5 ft,+2,16-13, , ,
6:41.0, , ,16-13, ,C. McCollum misses 2-pt jump shot from 9 ft,
6:38.0, , ,16-13, ,Offensive rebound by H. Jones,
6:36.0, , ,16-13, ,D. Graham misses 3-pt jump shot from 27 ft,
6:34.0, , ,16-13, ,Offensive rebound by D. Graham,
6:32.0, , ,16-13, ,C. McCollum misses 3-pt jump shot from 26 ft,
6:30.0,Defensive rebound by B. Adebayo, ,16-13, , ,
6:09.0,Shooting foul by H. Jones (drawn by J. Butler), ,16-13, , ,
6:09.0, , ,16-13, ,New Orleans full timeout,
6:09.0,D. Dedmon enters the game for B. Adebayo, ,16-13, , ,
6:09.0, , ,16-13, ,G. Clark enters the game for C. McCollum,
6:09.0,J. Butler makes free throw 1 of 2,+1,17-13, , ,
6:09.0,J. Butler makes free throw 2 of 2,+1,18-13, , ,
5:49.0, , ,18-15,+2,H. Jones makes 2-pt dunk from 2 ft (assist by D. Graham),
5:49.0, , ,18-15, ,Shooting foul by D. Robinson (drawn by H. Jones),
5:49.0, , ,18-15, ,J. Alvarado enters the game for D. Graham,
5:49.0, , ,18-16,+1,H. Jones makes free throw 1 of 1,
5:31.0,D. Dedmon makes 2-pt layup from 2 ft (assist by K. Lowry),+2,20-16, , ,
5:10.0, , ,20-16, ,Shooting foul by D. Dedmon (drawn by J. Valančiūnas),
5:10.0, , ,20-17,+1,J. Valančiūnas makes free throw 1 of 2,
5:10.0,G. Vincent enters the game for K. Lowry, ,20-17, , ,
5:10.0, , ,20-18,+1,J. Valančiūnas makes free throw 2 of 2,
4:48.0,J. Butler makes 2-pt jump shot from 16 ft (assist by G. Vincent),+2,22-18, , ,
4:29.0, , ,22-18, ,J. Alvarado misses 2-pt jump shot from 6 ft,
4:27.0,Defensive rebound by G. Vincent, ,22-18, , ,
4:12.0,D. Robinson misses 3-pt jump shot from 26 ft, ,22-18, , ,
4:07.0, , ,22-18, ,Defensive rebound by G. Clark,
4:01.0, , ,22-18, ,Offensive foul by J. Valančiūnas (drawn by G. Vincent),
4:01.0, , ,22-18, ,Turnover by J. Valančiūnas (offensive foul),
4:01.0, , ,22-18, ,J. Hayes enters the game for J. Valančiūnas,
3:46.0,Shooting foul by H. Jones (drawn by J. Butler), ,22-18, , ,
3:46.0,J. Butler makes free throw 1 of 2,+1,23-18, , ,
3:46.0,M. Strus enters the game for D. Robinson, ,23-18, , ,
3:46.0, , ,23-18, ,N. Marshall enters the game for H. Jones,
3:46.0,J. Butler makes free throw 2 of 2,+1,24-18, , ,
3:31.0, , ,24-18, ,B. Ingram misses 3-pt jump shot from 25 ft,
3:28.0, , ,24-18, ,Offensive rebound by J. Hayes,
3:25.0, , ,24-18, ,N. Marshall misses 3-pt jump shot from 23 ft,
3:25.0, , ,24-18, ,Offensive rebound by G. Clark,
3:25.0, , ,24-18, ,Shooting foul by D. Dedmon (drawn by G. Clark),
3:25.0, , ,24-19,+1,G. Clark makes free throw 1 of 2,
3:25.0, , ,24-20,+1,G. Clark makes free throw 2 of 2,
3:14.0,M. Strus misses 3-pt jump shot from 25 ft, ,24-20, , ,
3:10.0,Offensive rebound by D. Dedmon, ,24-20, , ,
3:09.0,D. Dedmon makes 2-pt layup from 3 ft,+2,26-20, , ,
2:49.0, , ,26-20, ,B. Ingram misses 2-pt layup from 3 ft,
2:45.0, , ,26-20, ,Offensive rebound by N. Marshall,
2:44.0, , ,26-22,+2,N. Marshall makes 2-pt layup from 2 ft,
2:30.0,G. Vincent misses 3-pt jump shot from 27 ft, ,26-22, , ,
2:28.0, , ,26-22, ,Defensive rebound by J. Alvarado,
2:16.0, , ,26-24,+2,B. Ingram makes 2-pt jump shot from 10 ft,
1:52.0,Turnover by J. Butler (bad pass; steal by G. Clark), ,26-24, , ,
1:47.0, , ,26-24, ,N. Marshall misses 2-pt layup from 2 ft (block by D. Dedmon),
1:42.0,Defensive rebound by D. Dedmon, ,26-24, , ,
1:40.0,Turnover by M. Strus (out of bounds lost ball), ,26-24, , ,
1:40.0,Miami full timeout, ,26-24, , ,
1:40.0,B. Adebayo enters the game for P. Tucker, ,26-24, , ,
1:40.0, , ,26-24, ,C. McCollum enters the game for B. Ingram,
1:11.0, , ,26-24, ,N. Marshall misses 2-pt jump shot from 21 ft,
1:08.0,Defensive rebound by J. Butler, ,26-24, , ,
0:55.0,J. Butler misses 2-pt jump shot from 20 ft, ,26-24, , ,
0:52.0, , ,26-24, ,Defensive rebound by G. Clark,
0:47.0, , ,26-24, ,J. Alvarado misses 3-pt jump shot from 26 ft,
0:44.0,Defensive rebound by D. Dedmon, ,26-24, , ,
0:44.0,K. Lowry enters the game for J. Butler, ,26-24, , ,
0:30.0,Shooting foul by C. McCollum (drawn by B. Adebayo), ,26-24, , ,
0:30.0,B. Adebayo makes free throw 1 of 2,+1,27-24, , ,
0:30.0,B. Adebayo misses free throw 2 of 2, ,27-24, , ,
0:28.0, , ,27-24, ,Defensive rebound by G. Clark,
0:07.0, , ,27-24, ,C. McCollum misses 2-pt jump shot from 12 ft,
0:04.0,Defensive rebound by D. Dedmon, ,27-24, , ,
0:00.0,B. Adebayo misses 2-pt jump shot from 21 ft, ,27-24, , ,
0:00.0,Offensive rebound by Team, ,27-24, , ,
0:00.0,End of 1st quarter,
2nd Q,
Time,Miami,,Score,,New Orleans,
12:00.0,Start of 2nd quarter,
11:46.0,G. Vincent misses 2-pt jump shot from 14 ft, ,27-24, , ,
11:42.0, , ,27-24, ,Defensive rebound by G. Clark,
11:20.0, , ,27-27,+3,C. McCollum makes 3-pt jump shot from 26 ft (assist by G. Temple),Tie
11:02.0,B. Adebayo misses 2-pt hook shot from 5 ft, ,27-27, , ,
10:55.0,Offensive rebound by B. Adebayo, ,27-27, , ,
10:55.0,B. Adebayo makes 2-pt layup at rim,+2,29-27, , ,
10:40.0, , ,29-27, ,G. Temple misses 2-pt jump shot from 22 ft,
10:39.0,Defensive rebound by Team, ,29-27, , ,
10:30.0,Personal foul by G. Clark (drawn by B. Adebayo), ,29-27, , ,
10:30.0, , ,29-27, ,J. Valančiūnas enters the game for G. Clark,
