A,B,C,D,E,F,Event
1st Q
Time,Phoenix,,Score,,Miami,
12:00.0,Jump ball: D. Ayton vs. B. Adebayo (C. Payne gains possession),
11:45.0,Turnover by C. Payne (bad pass; steal by B. Adebayo), ,0-0, , ,
11:38.0, , ,0-0, ,P. Tucker misses 3-pt jump shot from 23 ft,
11:35.0,Defensive rebound by J. Crowder, ,0-0, , ,
11:35.0,Turnover by J. Crowder (bad pass), ,0-0, , ,
11:23.0, , ,0-3,+3,D. Robinson makes 3-pt jump shot from 26 ft (assist by G. Vincent),
11:10.0,J. Crowder misses 3-pt jump shot from 26 ft, ,0-3, , ,
11:07.0, , ,0-3, ,Defensive rebound by B. Adebayo,
11:02.0, , ,0-3, ,D. Robinson misses 2-pt jump shot from 5 ft,
10:59.0,Defensive rebound by M. Bridges, ,0-3, , ,
10:42.0,D. Ayton makes 2-pt layup from 4 ft (assist by D. Booker),+2,2-3, , ,
10:35.0, , ,2-3, ,Turnover by K. Lowry (bad pass),
10:23.0,D. Ayton misses 2-pt jump shot from 14 ft, ,2-3, , ,
10:19.0, , ,2-3, ,Defensive rebound by K. Lowry,
10:18.0, , ,2-6,+3,K. Lowry makes 3-pt jump shot from 27 ft,
10:06.0,J. Crowder misses 2-pt layup from 2 ft, ,2-6, , ,
10:06.0, , ,2-6, ,Defensive rebound by D. Robinson,
9:48.0, , ,2-6, ,D. Robinson misses 2-pt layup from 6 ft,
9:47.0,Defensive rebound by M. Bridges, ,2-6, , ,
9:41.0,C. Payne misses 2-pt layup from 4 ft, ,2-6, , ,
9:38.0, , ,2-6, ,Defensive rebound by K. Lowry,
9:32.0, , ,2-9,+3,D. Robinson makes 3-pt jump shot from 27 ft (assist by K. Lowry),
9:17.0,D. Ayton makes 2-pt layup from 1 ft (assist by D. Booker),+2,4-9, , ,
9:17.0,Shooting foul by P. Tucker (drawn by D. Ayton), ,4-9, , ,
9:17.0,D. Ayton makes free throw 1 of 1,+1,5-9, , ,
