A,B,C,D,E,F,Event
1st Q
Time,Utah,,Score,,Miami,
12:00.0,Jump ball: R. Gobert vs. B. Adebayo (P. Tucker gains possession),
11:41.0, , ,0-2,+2,B. Adebayo makes 2-pt jump shot from 18 ft (assist by D. Robinson),
11:19.0,D. Mitchell makes 2-pt layup from 3 ft (assist by M. Conley),+2,2-2, , ,Tie
11:07.0, , ,2-2, ,Turnover by B. Adebayo (bad pass; steal by R. O'Neale),
11:01.0,D. Mitchell makes 3-pt jump shot from 29 ft,+3,5-2, , ,Lead change
10:38.0, , ,5-2, ,B. Adebayo misses 2-pt jump shot from 14 ft,
10:34.0,Defensive rebound by R. O'Neale, ,5-2, , ,
10:22.0,Personal foul by D. Robinson (drawn by R. Gobert), ,5-2, , ,
10:07.0,R. O'Neale makes 2-pt jump shot from 9 ft,+2,7-2, , ,
9:58.0, , ,7-5,+3,K. Lowry makes 3-pt jump shot from 23 ft (assist by B. Adebayo),
9:40.0,B. Bogdanović misses 3-pt jump shot from 23 ft, ,7-5, , ,
9:36.0, , ,7-5, ,Defensive rebound by J. Butler,
9:25.0, , ,7-7,+2,K. Lowry makes 2-pt jump shot from 17 ft,Tie
8:58.0,D. Mitchell misses 3-pt jump shot from 27 ft, ,7-7, , ,
8:56.0, , ,7-7, ,Defensive rebound by P. Tucker,
8:40.0, , ,7-9,+2,J. Butler makes 2-pt layup from 4 ft (assist by P. Tucker),Lead change
8:30.0,Shooting foul by D. Robinson (drawn by R. O'Neale), ,7-9, , ,
8:30.0,R. O'Neale makes free throw 1 of 2,+1,8-9, , ,
8:30.0,R. O'Neale makes free throw 2 of 2,+1,9-9, , ,Tie
8:17.0, , ,9-9, ,B. Adebayo misses 2-pt jump shot from 17 ft,
8:14.0,Defensive rebound by R. Gobert, ,9-9, , ,
8:09.0,B. Bogdanović misses 2-pt layup from 11 ft, ,9-9, , ,
8:09.0, , ,9-9, ,Defensive rebound by D. Robinson,
