A,B,C,D,E,F,Event
1st Q
Time,Sacramento,,Score,,Detroit,
12:00.0,Jump ball: D. Sabonis vs. J. Duren (D. Fox gains possession),
11:48.0,K. Murray misses 3-pt jump shot from 23 ft, ,0-0, , ,
11:44.0, , ,0-0, ,Defensive rebound by J. Duren,
11:30.0, , ,0-0, ,J. Ivey misses 3-pt jump shot from 24 ft,
11:28.0,Defensive rebound by K. Murray, ,0-0, , ,
11:20.0,D. Fox misses 2-pt jump shot from 7 ft, ,0-0, , ,
11:18.0, , ,0-0, ,Defensive rebound by J. Duren,
11:10.0, , ,0-0, ,Personal foul by D. Fox (drawn by J. Duren),
10:58.0, , ,0-2,+2,J. Duren makes 2-pt layup from 4 ft,
10:50.0,Shooting foul by B. Bogdanović (drawn by H. Barnes), ,0-2, , ,
10:50.0,H. Barnes misses free throw 1 of 2, ,0-2, , ,
10:50.0,Offensive rebound by Team, ,0-2, , ,
10:50.0,H. Barnes misses free throw 2 of 2, ,0-2, , ,
10:47.0, , ,0-2, ,Defensive rebound by J. Duren,
10:41.0, , ,0-4,+2,B. Bogdanović makes 2-pt jump shot from 11 ft (assist by J. Duren),
10:28.0,K. Murray makes 2-pt layup from 4 ft (assist by D. Sabonis),+2,2-4, , ,
10:15.0, , ,2-6,+2,J. Duren makes 2-pt layup from 3 ft (assist by K. Hayes),
10:09.0,D. Sabonis makes 2-pt dunk from 3 ft (assist by D. Fox),+2,4-6, , ,
9:58.0, , ,4-6, ,Personal foul by K. Murray (drawn by B. Bogdanović),
9:49.0, , ,4-8,+2,J. Ivey makes 2-pt jump shot from 6 ft,
9:31.0,K. Huerter misses 2-pt jump shot from 5 ft, ,4-8, , ,
9:29.0,Offensive rebound by D. Sabonis, ,4-8, , ,
9:29.0,D. Sabonis makes 2-pt layup from 2 ft,+2,6-8, , ,
9:09.0, , ,6-8, ,I. Livers misses 3-pt jump shot from 27 ft,
9:06.0,Defensive rebound by K. Huerter, ,6-8, , ,
8:42.0,D. Fox misses 3-pt jump shot from 33 ft, ,6-8, , ,
8:38.0,Offensive rebound by D. Sabonis, ,6-8, , ,
8:38.0,D. Sabonis misses 2-pt layup from 4 ft, ,6-8, , ,
8:36.0, , ,6-8, ,Defensive rebound by J. Duren,
8:32.0, , ,6-10,+2,J. Duren makes 2-pt jump shot from 4 ft,
8:20.0,D. Sabonis makes 2-pt hook shot from 3 ft,+2,8-10, , ,
8:04.0, , ,8-13,+3,B. Bogdanović makes 3-pt jump shot from 24 ft (assist by J. Ivey),
7:57.0,D. Fox makes 2-pt layup from 3 ft,+2,10-13, , ,
7:57.0,Shooting foul by J. Ivey (drawn by D. Fox), ,10-13, , ,
7:57.0,D. Fox makes free throw 1 of 1,+1,11-13, , ,
7:50.0, , ,11-13, ,Offensive foul by K. Hayes (drawn by D. Fox),
7:50.0, , ,11-13, ,Turnover by K. Hayes (offensive foul),
7:31.0,Turnover by D. Sabonis (bad pass; steal by B. Bogdanović), ,11-13, , ,
7:28.0, , ,11-15,+2,J. Duren makes 2-pt dunk from 6 ft (assist by B. Bogdanović),
7:20.0,Personal foul by J. Duren (drawn by D. Sabonis), ,11-15, , ,
7:08.0,K. Huerter misses 3-pt jump shot from 28 ft, ,11-15, , ,
7:06.0, , ,11-15, ,Defensive rebound by B. Bogdanović,
6:59.0, , ,11-17,+2,B. Bogdanović makes 2-pt jump shot from 12 ft,
6:50.0,D. Fox makes 2-pt layup from 3 ft,+2,13-17, , ,
6:33.0, , ,13-20,+3,B. Bogdanović makes 3-pt jump shot from 27 ft (assist by K. Hayes),
6:32.0,Sacramento full timeout, ,13-20, , ,
6:24.0,Turnover by D. Fox (bad pass), ,13-20, , ,
6:04.0, , ,13-20, ,J. Ivey misses 2-pt jump shot from 6 ft,
6:03.0, , ,13-20, ,Offensive rebound by J. Ivey,
6:03.0, , ,13-22,+2,J. Ivey makes 2-pt layup at rim,
5:48.0,D. Sabonis makes 2-pt dunk from 3 ft,+2,15-22, , ,
5:37.0, , ,15-24,+2,J. Duren makes 2-pt jump shot from 7 ft,
5:25.0,D. Fox misses 2-pt layup from 4 ft, ,15-24, , ,
5:23.0, , ,15-24, ,Defensive rebound by J. Duren,
5:18.0, , ,15-27,+3,B. Bogdanović makes 3-pt jump shot from 24 ft (assist by I. Livers),
5:09.0,K. Huerter misses 3-pt jump shot from 28 ft, ,15-27, , ,
5:06.0, , ,15-27, ,Defensive rebound by J. Duren,
4:57.0, , ,15-30,+3,I. Livers makes 3-pt jump shot from 24 ft (assist by J. Duren),
4:44.0,D. Sabonis makes 2-pt hook shot from 3 ft (assist by D. Fox),+2,17-30, , ,
4:33.0, , ,17-32,+2,J. Ivey makes 2-pt layup from 3 ft (assist by K. Hayes),
4:17.0,D. Sabonis makes 2-pt layup from 2 ft (assist by H. Barnes),+2,19-32, , ,
3:59.0, , ,19-35,+3,J. Ivey makes 3-pt jump shot from 27 ft (assist by K. Hayes),
3:50.0,Turnover by D. Fox (bad pass), ,19-35, , ,
3:50.0,K. Ellis enters the game for H. Barnes, ,19-35, , ,
3:50.0,T. Lyles enters the game for D. Fox, ,19-35, , ,
3:50.0,M. Monk enters the game for K. Huerter, ,19-35, , ,
3:50.0, , ,19-35, ,A. Burks enters the game for B. Bogdanović,
3:50.0, , ,19-35, ,K. Knox enters the game for J. Duren,
3:50.0, , ,19-35, ,M. Sasser enters the game for K. Hayes,
3:50.0, , ,19-35, ,A. Thompson enters the game for J. Ivey,
3:50.0, , ,19-35, ,J. Wiseman enters the game for I. Livers,
3:38.0, , ,19-35, ,M. Sasser misses 3-pt jump shot from 27 ft,
3:36.0, , ,19-35, ,Offensive rebound by J. Wiseman,
3:30.0, , ,19-37,+2,J. Wiseman makes 2-pt layup from 2 ft,
3:23.0,D. Sabonis makes 2-pt layup from 3 ft (assist by M. Monk),+2,21-37, , ,
3:23.0,Shooting foul by A. Thompson (drawn by D. Sabonis), ,21-37, , ,
3:23.0,J. Toscano-Anderson enters the game for K. Murray, ,21-37, , ,
3:23.0,D. Sabonis makes free throw 1 of 1,+1,22-37, , ,
3:09.0, , ,22-37, ,Personal foul by M. Monk (drawn by A. Burks),
2:59.0, , ,22-37, ,Turnover by K. Knox (bad pass; steal by D. Sabonis),
2:55.0,M. Monk makes 2-pt layup from 3 ft (assist by D. Sabonis),+2,24-37, , ,
2:36.0, , ,24-40,+3,K. Knox makes 3-pt jump shot from 28 ft (assist by J. Wiseman),
2:24.0,M. Monk makes 2-pt jump shot from 6 ft (assist by D. Sabonis),+2,26-40, , ,
2:14.0, , ,26-43,+3,A. Burks makes 3-pt jump shot from 28 ft,
2:03.0,Personal foul by A. Thompson (drawn by T. Lyles), ,26-43, , ,
2:03.0, , ,26-43, ,Detroit full timeout,
2:03.0,A. Len enters the game for D. Sabonis, ,26-43, , ,
2:03.0,T. Lyles misses free throw 1 of 2, ,26-43, , ,
2:03.0,Offensive rebound by Team, ,26-43, , ,
2:03.0,T. Lyles makes free throw 2 of 2,+1,27-43, , ,
1:51.0, , ,27-43, ,Shooting foul by M. Monk (drawn by A. Burks),
1:51.0, , ,27-44,+1,A. Burks makes free throw 1 of 2,
1:51.0, , ,27-44, ,A. Burks misses free throw 2 of 2,
1:48.0,Defensive rebound by T. Lyles, ,27-44, , ,
1:30.0,M. Monk misses 3-pt jump shot from 25 ft, ,27-44, , ,
1:27.0, , ,27-44, ,Defensive rebound by M. Sasser,
1:21.0, , ,27-46,+2,K. Knox makes 2-pt layup from 4 ft (assist by A. Burks),
1:21.0, , ,27-46, ,Shooting foul by A. Len (drawn by K. Knox),
1:21.0,D. Fox enters the game for K. Ellis, ,27-46, , ,
1:21.0, , ,27-47,+1,K. Knox makes free throw 1 of 1,
1:07.0,Turnover by D. Fox (lost ball; steal by A. Thompson), ,27-47, , ,
1:01.0, , ,27-47, ,A. Burks misses 2-pt layup from 4 ft,
0:58.0,Defensive rebound by T. Lyles, ,27-47, , ,
0:53.0,A. Len makes 2-pt dunk from 2 ft (assist by M. Monk),+2,29-47, , ,
0:36.0,Jump ball: D. Fox vs. A. Burks (T. Lyles gains possession),
0:36.0, , ,29-47, ,Turnover by A. Burks (lost ball; steal by D. Fox),
0:29.0,D. Fox misses 3-pt jump shot from 27 ft, ,29-47, , ,
0:27.0, , ,29-47, ,Defensive rebound by A. Burks,
0:07.0, , ,29-47, ,M. Sasser misses 2-pt jump shot from 21 ft,
0:05.0,Defensive rebound by D. Fox, ,29-47, , ,
0:01.0,Turnover by D. Fox (traveling), ,29-47, , ,
0:00.0,End of 1st quarter,
2nd Q,
Time,Sacramento,,Score,,Detroit,
12:00.0,Start of 2nd quarter,
11:42.0, , ,29-47, ,A. Burks misses 3-pt jump shot from 26 ft,
11:42.0, , ,29-47, ,Offensive rebound by Team,
