A,B,C,D,E,F,Event
1st Q
Time,Memphis,,Score,,Detroit,
12:00.0,Jump ball: J. Jackson vs. J. Duren (J. Duren gains possession),
11:41.0, , ,0-0, ,T. Evbuomwan misses 3-pt jump shot from 25 ft,
11:38.0,Defensive rebound by G. Jackson, ,0-0, , ,
11:28.0,S. Pippen  misses 3-pt jump shot from 25 ft, ,0-0, , ,
11:26.0, , ,0-0, ,Defensive rebound by T. Brown,
11:19.0, , ,0-0, ,Turnover by J. Duren (bad pass),
11:08.0,G. Jackson misses 3-pt jump shot from 27 ft, ,0-0, , ,
11:04.0, , ,0-0, ,Defensive rebound by J. Duren,
10:54.0, , ,0-2,+2,T. Evbuomwan makes 2-pt layup from 2 ft (assist by C. Cunningham),
10:42.0,J. Jackson misses 3-pt jump shot from 27 ft, ,0-2, , ,
10:39.0, , ,0-2, ,Defensive rebound by T. Brown,
10:28.0, , ,0-5,+3,J. Ivey makes 3-pt jump shot from 28 ft (assist by T. Evbuomwan),
10:03.0,S. Pippen  misses 3-pt jump shot from 24 ft, ,0-5, , ,
10:02.0, , ,0-5, ,Defensive rebound by C. Cunningham,
9:54.0, , ,0-5, ,Turnover by C. Cunningham (bad pass),
9:37.0,L. Kennard makes 3-pt jump shot from 27 ft (assist by J. Jackson),+3,3-5, , ,
9:23.0, , ,3-7,+2,C. Cunningham makes 2-pt jump shot from 17 ft (assist by J. Duren),
9:13.0,J. Jackson makes 2-pt layup from 2 ft,+2,5-7, , ,
8:58.0, , ,5-7, ,Turnover by J. Ivey (bad pass; steal by J. Jackson),
8:46.0,Turnover by L. Kennard (bad pass; steal by J. Duren), ,5-7, , ,
8:44.0, , ,5-7, ,Turnover by J. Duren (lost ball; steal by J. Jackson),
8:42.0,Shooting foul by J. Ivey (drawn by J. Jackson), ,5-7, , ,
8:42.0,J. Jackson makes free throw 1 of 2,+1,6-7, , ,
8:42.0,J. Jackson makes free throw 2 of 2,+1,7-7, , ,Tie
8:25.0, , ,7-9,+2,C. Cunningham makes 2-pt jump shot from 15 ft (assist by J. Ivey),
8:03.0,G. Jackson makes 3-pt jump shot from 26 ft (assist by J. Jackson),+3,10-9, , ,Lead change
7:46.0, , ,10-12,+3,J. Ivey makes 3-pt jump shot from 25 ft (assist by C. Cunningham),Lead change
7:25.0,S. Aldama misses 3-pt jump shot from 26 ft, ,10-12, , ,
7:22.0,Offensive rebound by J. Jackson, ,10-12, , ,
7:19.0,Shooting foul by J. Duren (drawn by G. Jackson), ,10-12, , ,
7:19.0,G. Jackson makes free throw 1 of 2,+1,11-12, , ,
7:19.0,G. Jackson makes free throw 2 of 2,+1,12-12, , ,Tie
7:04.0, , ,12-12, ,J. Ivey misses 2-pt jump shot from 13 ft,
7:03.0,Defensive rebound by J. Jackson, ,12-12, , ,
6:55.0,Turnover by J. Jackson (traveling), ,12-12, , ,
6:55.0, , ,12-12, ,Detroit full timeout,
6:55.0, , ,12-12, ,J. Wiseman enters the game for J. Duren,
6:38.0, , ,12-14,+2,J. Wiseman makes 2-pt dunk from 1 ft (assist by C. Cunningham),
6:22.0,L. Kennard makes 3-pt jump shot from 26 ft (assist by S. Pippen ),+3,15-14, , ,Lead change
6:10.0, , ,15-14, ,C. Cunningham misses 2-pt jump shot from 3 ft (block by J. Jackson),
6:09.0, , ,15-14, ,Offensive rebound by C. Cunningham,
6:08.0, , ,15-16,+2,C. Cunningham makes 2-pt layup from 1 ft,Lead change
6:08.0, , ,15-16, ,Shooting foul by G. Jackson (drawn by C. Cunningham),
6:08.0, , ,15-17,+1,C. Cunningham makes free throw 1 of 1,
5:57.0,L. Kennard misses 3-pt jump shot from 25 ft, ,15-17, , ,
5:55.0, , ,15-17, ,Defensive rebound by J. Wiseman,
5:47.0, , ,15-19,+2,C. Cunningham makes 2-pt jump shot from 19 ft,
5:29.0,Turnover by S. Pippen  (bad pass; steal by C. Cunningham), ,15-19, , ,
5:16.0, , ,15-22,+3,C. Cunningham makes 3-pt jump shot from 26 ft,
5:02.0,G. Jackson misses 3-pt jump shot from 24 ft, ,15-22, , ,
4:59.0, , ,15-22, ,Defensive rebound by J. Ivey,
4:51.0, , ,15-22, ,Turnover by T. Evbuomwan (lost ball; steal by S. Pippen ),
4:40.0,S. Aldama misses 3-pt jump shot from 27 ft, ,15-22, , ,
4:36.0, , ,15-22, ,Defensive rebound by T. Brown,
4:31.0, , ,15-22, ,T. Brown misses 2-pt layup from 3 ft (block by S. Aldama),
4:28.0,Defensive rebound by S. Aldama, ,15-22, , ,
4:22.0,Turnover by L. Kennard (bad pass; steal by T. Brown), ,15-22, , ,
4:11.0, , ,15-22, ,J. Ivey misses 3-pt jump shot from 24 ft,
4:07.0,Defensive rebound by S. Aldama, ,15-22, , ,
4:02.0,Memphis full timeout, ,15-22, , ,
4:02.0,J. Goodwin enters the game for S. Aldama, ,15-22, , ,
4:02.0,J. LaRavia enters the game for L. Kennard, ,15-22, , ,
4:02.0,L. Stevens enters the game for S. Pippen , ,15-22, , ,
4:02.0, , ,15-22, ,E. Fournier enters the game for T. Brown,
4:02.0, , ,15-22, ,C. Metu enters the game for T. Evbuomwan,
3:50.0,J. Jackson makes 2-pt hook shot from 5 ft (assist by G. Jackson),+2,17-22, , ,
3:28.0, , ,17-22, ,E. Fournier misses 3-pt jump shot from 25 ft,
3:23.0,Defensive rebound by J. Jackson, ,17-22, , ,
3:15.0,L. Stevens misses 2-pt jump shot from 8 ft, ,17-22, , ,
3:12.0, , ,17-22, ,Defensive rebound by J. Wiseman,
3:02.0, , ,17-24,+2,J. Ivey makes 2-pt layup from 3 ft (assist by C. Cunningham),
2:49.0,J. Jackson makes 3-pt jump shot from 26 ft (assist by J. Goodwin),+3,20-24, , ,
2:36.0, , ,20-26,+2,J. Ivey makes 2-pt jump shot from 7 ft,
2:36.0, , ,20-26, ,Shooting foul by J. Goodwin (drawn by J. Ivey),
2:36.0,B. Clarke enters the game for J. Jackson, ,20-26, , ,
2:36.0, , ,20-26, ,M. Flynn enters the game for C. Cunningham,
2:36.0, , ,20-27,+1,J. Ivey makes free throw 1 of 1,
2:24.0,Turnover by J. LaRavia (bad pass), ,20-27, , ,
2:24.0, , ,20-27, ,J. Rhoden enters the game for J. Ivey,
2:05.0, , ,20-27, ,E. Fournier misses 2-pt layup from 2 ft,
2:02.0,Defensive rebound by J. Goodwin, ,20-27, , ,
2:00.0,Personal foul by J. Rhoden (drawn by J. LaRavia), ,20-27, , ,
1:51.0,L. Stevens misses 2-pt jump shot from 6 ft, ,20-27, , ,
1:49.0, , ,20-27, ,Defensive rebound by C. Metu,
1:40.0, , ,20-27, ,Turnover by J. Wiseman (3 sec),
1:24.0,L. Stevens misses 3-pt jump shot from 23 ft (block by C. Metu), ,20-27, , ,
1:22.0,Offensive rebound by Team, ,20-27, , ,
1:18.0,J. Goodwin makes 2-pt jump shot from 12 ft (assist by G. Jackson),+2,22-27, , ,
