A,B,C,D,E,F,Event
1st Q
Time,Indiana,,Score,,Detroit,
12:00.0,Jump ball: M. Turner vs. I. Stewart (T. Haliburton gains possession),
11:41.0,B. Brown misses 3-pt jump shot from 24 ft, ,0-0, , ,
11:36.0, , ,0-0, ,Defensive rebound by I. Stewart,
11:26.0, , ,0-2,+2,A. Thompson makes 2-pt layup from 3 ft (assist by C. Cunningham),
11:26.0, , ,0-2, ,Shooting foul by O. Toppin (drawn by A. Thompson),
11:26.0, , ,0-2, ,A. Thompson misses free throw 1 of 1,
11:23.0,Defensive rebound by O. Toppin, ,0-2, , ,
11:18.0,Turnover by B. Brown (bad pass), ,0-2, , ,
11:07.0, , ,0-4,+2,C. Cunningham makes 2-pt layup from 4 ft,
10:57.0,M. Turner makes 2-pt layup from 7 ft (assist by T. Haliburton),+2,2-4, , ,
10:57.0,Shooting foul by C. Cunningham (drawn by M. Turner), ,2-4, , ,
10:57.0,M. Turner misses free throw 1 of 1, ,2-4, , ,
10:54.0, , ,2-4, ,Defensive rebound by I. Stewart,
10:39.0, , ,2-6,+2,C. Cunningham makes 2-pt layup from 3 ft,
10:23.0,B. Hield makes 2-pt layup from 7 ft (assist by T. Haliburton),+2,4-6, , ,
10:05.0, , ,4-6, ,C. Cunningham misses 3-pt jump shot from 29 ft,
10:05.0,Defensive rebound by T. Haliburton, ,4-6, , ,
9:56.0,B. Hield makes 3-pt jump shot from 25 ft (assist by T. Haliburton),+3,7-6, , ,Lead change
9:44.0, , ,7-6, ,K. Hayes misses 2-pt jump shot from 12 ft (block by T. Haliburton),
9:41.0,Defensive rebound by B. Brown, ,7-6, , ,
9:33.0,M. Turner makes 2-pt dunk from 4 ft (assist by T. Haliburton),+2,9-6, , ,
9:08.0, , ,9-6, ,Turnover by C. Cunningham (bad pass; steal by B. Brown),
8:59.0,M. Turner makes 2-pt dunk from 4 ft (assist by T. Haliburton),+2,11-6, , ,
8:59.0, , ,11-6, ,Detroit full timeout,
8:40.0, , ,11-6, ,B. Bogdanović misses 2-pt layup from 4 ft (block by M. Turner),
8:36.0,Defensive rebound by M. Turner, ,11-6, , ,
8:34.0,B. Hield misses 3-pt jump shot from 24 ft, ,11-6, , ,
8:28.0,Offensive rebound by M. Turner, ,11-6, , ,
