A,B,C,D,E,F,Event
1st Q
Time,Washington,,Score,,Detroit,
12:00.0,Jump ball: D. Gafford vs. J. Duren (J. Ivey gains possession),
11:34.0, , ,0-0, ,J. Ivey misses 2-pt layup from 2 ft,
11:30.0, , ,0-0, ,Offensive rebound by J. Ivey,
11:29.0, , ,0-2,+2,J. Ivey makes 2-pt layup from 1 ft,
11:09.0,J. Poole misses 2-pt layup from 4 ft (block by J. Duren), ,0-2, , ,
11:07.0, , ,0-2, ,Defensive rebound by C. Cunningham,
10:55.0, , ,0-4,+2,C. Cunningham makes 2-pt layup from 2 ft,
10:34.0,K. Kuzma misses 3-pt jump shot from 23 ft, ,0-4, , ,
10:29.0, , ,0-4, ,Defensive rebound by J. Duren,
10:26.0, , ,0-6,+2,A. Thompson makes 2-pt layup from 1 ft (assist by C. Cunningham),
10:08.0,T. Jones misses 2-pt jump shot from 4 ft, ,0-6, , ,
10:07.0,Offensive rebound by D. Gafford, ,0-6, , ,
10:04.0,Turnover by J. Poole (traveling), ,0-6, , ,
9:52.0, , ,0-6, ,J. Ivey misses 3-pt jump shot from 25 ft,
9:52.0,Defensive rebound by D. Avdija, ,0-6, , ,
9:43.0,D. Gafford makes 2-pt layup from 2 ft (assist by D. Avdija),+2,2-6, , ,
9:31.0, , ,2-6, ,Turnover by J. Ivey (lost ball; steal by J. Poole),
9:22.0,K. Kuzma misses 2-pt layup from 7 ft (block by J. Ivey), ,2-6, , ,
9:18.0, , ,2-6, ,Defensive rebound by J. Ivey,
9:16.0, , ,2-8,+2,A. Thompson makes 2-pt dunk from 1 ft (assist by J. Ivey),
9:11.0,Turnover by D. Avdija (bad pass; steal by A. Thompson), ,2-8, , ,
9:04.0, , ,2-10,+2,I. Stewart makes 2-pt jump shot from 9 ft (assist by J. Duren),
9:04.0,Washington full timeout, ,2-10, , ,
8:52.0,Shooting foul by J. Duren (drawn by J. Poole), ,2-10, , ,
8:52.0,J. Poole makes free throw 1 of 2,+1,3-10, , ,
8:52.0,J. Poole makes free throw 2 of 2,+1,4-10, , ,
8:34.0, , ,4-10, ,A. Thompson misses 2-pt layup from 2 ft,
8:32.0,Defensive rebound by D. Gafford, ,4-10, , ,
8:25.0,Personal foul by C. Cunningham (drawn by J. Poole), ,4-10, , ,
8:18.0,J. Poole misses 3-pt jump shot from 29 ft, ,4-10, , ,
8:18.0, , ,4-10, ,Defensive rebound by Team,
8:06.0, , ,4-10, ,C. Cunningham misses 2-pt layup from 4 ft,
8:03.0,Defensive rebound by D. Gafford, ,4-10, , ,
7:53.0,D. Avdija makes 3-pt jump shot from 24 ft (assist by K. Kuzma),+3,7-10, , ,
7:53.0,Shooting foul by A. Thompson (drawn by D. Avdija), ,7-10, , ,
7:53.0,D. Avdija makes free throw 1 of 1,+1,8-10, , ,
7:41.0, , ,8-10, ,I. Stewart misses 3-pt jump shot from 24 ft,
7:39.0,Defensive rebound by D. Avdija, ,8-10, , ,
7:34.0,Turnover by D. Avdija (bad pass), ,8-10, , ,
7:24.0, , ,8-10, ,C. Cunningham misses 2-pt layup from 2 ft,
7:22.0,Defensive rebound by D. Gafford, ,8-10, , ,
7:15.0,J. Poole makes 2-pt jump shot from 6 ft (assist by K. Kuzma),+2,10-10, , ,Tie
6:57.0, , ,10-10, ,I. Stewart misses 3-pt jump shot from 25 ft,
6:54.0, , ,10-10, ,Offensive rebound by J. Ivey,
6:49.0, , ,10-12,+2,A. Thompson makes 2-pt dunk from 1 ft (assist by J. Ivey),
6:35.0,Turnover by K. Kuzma (bad pass; steal by C. Cunningham), ,10-12, , ,
6:31.0, , ,10-14,+2,J. Duren makes 2-pt layup from 1 ft (assist by J. Ivey),
6:17.0,J. Poole misses 2-pt layup from 3 ft, ,10-14, , ,
6:16.0,Offensive rebound by Team, ,10-14, , ,
6:16.0,C. Kispert enters the game for D. Avdija, ,10-14, , ,
6:16.0, , ,10-14, ,I. Livers enters the game for A. Thompson,
6:12.0,C. Kispert makes 2-pt layup at rim (assist by T. Jones),+2,12-14, , ,
5:52.0, , ,12-16,+2,J. Duren makes 2-pt layup from 2 ft (assist by C. Cunningham),
5:39.0,D. Gafford makes 2-pt layup from 4 ft (assist by J. Poole),+2,14-16, , ,
5:29.0, , ,14-16, ,Shooting foul by D. Gafford (drawn by J. Duren),
5:29.0, , ,14-17,+1,J. Duren makes free throw 1 of 2,
5:29.0,B. Coulibaly enters the game for T. Jones, ,14-17, , ,
5:29.0, , ,14-17, ,M. Sasser enters the game for J. Ivey,
5:29.0, , ,14-17, ,J. Duren misses free throw 2 of 2,
5:26.0,Defensive rebound by D. Gafford, ,14-17, , ,
5:12.0,Shooting foul by I. Stewart (drawn by K. Kuzma), ,14-17, , ,
5:12.0,K. Kuzma makes free throw 1 of 2,+1,15-17, , ,
5:12.0,K. Kuzma makes free throw 2 of 2,+1,16-17, , ,
4:57.0, , ,16-17, ,J. Duren misses 2-pt layup from 3 ft,
4:55.0, , ,16-17, ,Offensive rebound by J. Duren,
4:54.0, , ,16-17, ,J. Duren misses 2-pt layup from 2 ft (block by D. Gafford),
4:54.0, , ,16-17, ,Offensive rebound by M. Sasser,
4:52.0, , ,16-17, ,I. Livers misses 3-pt jump shot from 26 ft,
4:52.0, , ,16-17, ,Offensive rebound by J. Duren,
4:51.0, , ,16-17, ,Personal foul by C. Kispert (drawn by J. Duren),
4:46.0, , ,16-17, ,Turnover by J. Duren (bad pass; steal by B. Coulibaly),
4:31.0,C. Kispert misses 2-pt layup from 3 ft, ,16-17, , ,
4:31.0,Offensive rebound by D. Gafford, ,16-17, , ,
4:31.0,Shooting foul by J. Duren (drawn by D. Gafford), ,16-17, , ,
4:31.0,D. Gafford makes free throw 1 of 2,+1,17-17, , ,Tie
4:31.0, , ,17-17, ,Detroit full timeout,
4:31.0, , ,17-17, ,A. Burks enters the game for C. Cunningham,
4:31.0, , ,17-17, ,K. Hayes enters the game for J. Duren,
4:31.0, , ,17-17, ,J. Wiseman enters the game for I. Stewart,
4:31.0,D. Gafford makes free throw 2 of 2,+1,18-17, , ,Lead change
4:07.0, , ,18-17, ,A. Burks misses 2-pt layup from 5 ft (block by D. Gafford),
4:07.0, , ,18-17, ,Offensive rebound by J. Wiseman,
4:07.0, , ,18-17, ,Turnover by Team (shot clock),
4:07.0,D. Gallinari enters the game for D. Gafford, ,18-17, , ,
3:44.0,K. Kuzma makes 3-pt jump shot from 26 ft,+3,21-17, , ,
3:34.0, , ,21-17, ,J. Wiseman misses 2-pt layup from 1 ft (block by B. Coulibaly),
3:31.0,Defensive rebound by C. Kispert, ,21-17, , ,
3:29.0,J. Poole misses 3-pt jump shot from 26 ft, ,21-17, , ,
3:25.0, , ,21-17, ,Defensive rebound by J. Wiseman,
3:14.0, , ,21-17, ,M. Sasser misses 3-pt jump shot from 25 ft,
3:10.0,Defensive rebound by K. Kuzma, ,21-17, , ,
2:58.0,D. Gallinari makes 2-pt jump shot from 20 ft (assist by K. Kuzma),+2,23-17, , ,
2:41.0, , ,23-19,+2,A. Burks makes 2-pt jump shot from 17 ft (assist by I. Livers),
2:16.0,J. Poole makes 2-pt jump shot from 12 ft,+2,25-19, , ,
2:16.0,D. Avdija enters the game for K. Kuzma, ,25-19, , ,
2:16.0,L. Shamet enters the game for J. Poole, ,25-19, , ,
1:53.0, , ,25-19, ,Shooting foul by C. Kispert (drawn by J. Wiseman),
1:53.0, , ,25-19, ,J. Wiseman misses free throw 1 of 2,
1:53.0, , ,25-19, ,Offensive rebound by Team,
1:53.0, , ,25-20,+1,J. Wiseman makes free throw 2 of 2,
1:40.0,D. Gallinari misses 3-pt jump shot from 30 ft, ,25-20, , ,
1:36.0, , ,25-20, ,Defensive rebound by K. Hayes,
1:27.0, , ,25-20, ,M. Sasser misses 3-pt jump shot from 25 ft,
1:25.0,Defensive rebound by D. Avdija, ,25-20, , ,
1:14.0,Def 3 sec tech foul by Team, ,25-20, , ,
1:14.0,D. Gallinari makes technical free throw,+1,26-20, , ,
1:08.0,L. Shamet makes 3-pt jump shot from 27 ft (assist by D. Avdija),+3,29-20, , ,
0:56.0, , ,29-22,+2,J. Wiseman makes 2-pt dunk at rim (assist by A. Burks),
0:47.0,B. Coulibaly misses 3-pt jump shot from 25 ft, ,29-22, , ,
0:43.0, , ,29-22, ,Defensive rebound by K. Hayes,
0:40.0, , ,29-22, ,Shooting foul by D. Avdija (drawn by A. Burks),
0:40.0, , ,29-23,+1,A. Burks makes free throw 1 of 2,
0:40.0, , ,29-24,+1,A. Burks makes free throw 2 of 2,
0:24.0,C. Kispert makes 2-pt layup from 2 ft (assist by D. Gallinari),+2,31-24, , ,
0:03.0, , ,31-27,+3,I. Livers makes 3-pt jump shot from 25 ft (assist by M. Sasser),
0:00.0,D. Avdija misses 3-pt jump shot from 25 ft, ,31-27, , ,
0:00.0,Offensive rebound by Team, ,31-27, , ,
0:00.0,End of 1st quarter,
2nd Q,
Time,Washington,,Score,,Detroit,
12:00.0,Start of 2nd quarter,
11:50.0,Turnover by B. Coulibaly (traveling), ,31-27, , ,
11:26.0, , ,31-27, ,A. Thompson misses 2-pt jump shot from 20 ft,
11:24.0,Defensive rebound by B. Coulibaly, ,31-27, , ,
11:18.0,Turnover by B. Coulibaly (out of bounds lost ball), ,31-27, , ,
11:02.0, , ,31-27, ,Turnover by I. Livers (traveling),
10:42.0,L. Shamet misses 2-pt jump shot from 18 ft, ,31-27, , ,
10:40.0, , ,31-27, ,Defensive rebound by A. Thompson,
10:33.0, , ,31-29,+2,J. Wiseman makes 2-pt dunk at rim (assist by A. Thompson),
10:15.0,B. Coulibaly misses 3-pt jump shot from 23 ft, ,31-29, , ,
10:13.0, , ,31-29, ,Defensive rebound by K. Hayes,
10:06.0, , ,31-29, ,I. Livers misses 3-pt jump shot from 24 ft,
10:03.0, , ,31-29, ,Offensive rebound by J. Wiseman,
10:01.0, , ,31-31,+2,J. Wiseman makes 2-pt layup from 2 ft,Tie
9:46.0,D. Gallinari makes 3-pt jump shot from 26 ft (assist by L. Shamet),+3,34-31, , ,
9:26.0, , ,34-31, ,A. Burks misses 3-pt jump shot from 25 ft,
9:24.0,Defensive rebound by D. Avdija, ,34-31, , ,
9:20.0,D. Gallinari makes 3-pt jump shot from 28 ft (assist by D. Avdija),+3,37-31, , ,
9:03.0, , ,37-31, ,A. Burks misses 3-pt jump shot from 25 ft,
9:00.0,Defensive rebound by D. Gallinari, ,37-31, , ,
8:59.0,D. Avdija makes 2-pt layup from 2 ft (assist by D. Gallinari),+2,39-31, , ,
8:59.0,Shooting foul by A. Burks (drawn by D. Avdija), ,39-31, , ,
8:59.0, , ,39-31, ,J. Duren enters the game for A. Burks,
8:59.0, , ,39-31, ,J. Ivey enters the game for I. Livers,
8:59.0, , ,39-31, ,I. Stewart enters the game for J. Wiseman,
8:59.0,D. Avdija makes free throw 1 of 1,+1,40-31, , ,
8:46.0, , ,40-34,+3,I. Stewart makes 3-pt jump shot from 27 ft (assist by A. Thompson),
8:27.0,J. Davis makes 2-pt layup from 2 ft (assist by D. Avdija),+2,42-34, , ,
8:09.0, , ,42-34, ,I. Stewart misses 2-pt hook shot from 3 ft,
8:07.0,Defensive rebound by D. Gallinari, ,42-34, , ,
8:00.0,L. Shamet misses 3-pt jump shot from 25 ft (block by K. Hayes), ,42-34, , ,
7:56.0, , ,42-34, ,Defensive rebound by A. Thompson,
7:54.0, , ,42-36,+2,J. Ivey makes 2-pt layup from 1 ft (assist by K. Hayes),
7:40.0,Turnover by J. Davis (lost ball; steal by J. Duren), ,42-36, , ,
7:38.0, , ,42-36, ,Turnover by J. Duren (bad pass; steal by L. Shamet),
7:28.0,B. Coulibaly misses 2-pt jump shot from 5 ft, ,42-36, , ,
7:22.0, , ,42-36, ,Defensive rebound by A. Thompson,
7:19.0, , ,42-38,+2,A. Thompson makes 2-pt layup at rim,
7:06.0,Personal foul by J. Ivey (drawn by D. Gallinari), ,42-38, , ,
7:06.0,K. Kuzma enters the game for D. Avdija, ,42-38, , ,
