A,B,C,D,E,F,Event
1st Q
Time,Orlando,,Score,,Detroit,
12:00.0,Jump ball: W. Carter vs. J. Duren (J. Suggs gains possession),
11:40.0,G. Harris makes 3-pt jump shot from 25 ft (assist by F. Wagner),+3,3-0, , ,
11:20.0, , ,3-3,+3,J. Ivey makes 3-pt jump shot from 27 ft (assist by C. Cunningham),Tie
11:03.0,Turnover by F. Wagner (traveling), ,3-3, , ,
10:52.0, , ,3-3, ,C. Cunningham misses 2-pt layup from 3 ft,
10:50.0,Defensive rebound by G. Harris, ,3-3, , ,
10:38.0,F. Wagner misses 2-pt layup from 2 ft (block by J. Duren), ,3-3, , ,
10:36.0, , ,3-3, ,Defensive rebound by C. Cunningham,
10:32.0, , ,3-3, ,C. Cunningham misses 3-pt jump shot from 26 ft,
10:27.0,Defensive rebound by P. Banchero, ,3-3, , ,
10:20.0,W. Carter makes 2-pt hook shot from 7 ft (assist by P. Banchero),+2,5-3, , ,
10:02.0, , ,5-5,+2,J. Duren makes 2-pt layup from 2 ft (assist by S. Fontecchio),Tie
10:02.0, , ,5-5, ,Shooting foul by W. Carter (drawn by J. Duren),
10:02.0, , ,5-5, ,J. Duren misses free throw 1 of 1,
10:00.0,Defensive rebound by W. Carter, ,5-5, , ,
9:49.0,P. Banchero makes 2-pt jump shot from 9 ft,+2,7-5, , ,
9:49.0,Shooting foul by C. Cunningham (drawn by P. Banchero), ,7-5, , ,
9:49.0,P. Banchero misses free throw 1 of 1, ,7-5, , ,
9:47.0, , ,7-5, ,Defensive rebound by A. Thompson,
9:41.0, , ,7-5, ,J. Ivey misses 3-pt jump shot from 24 ft,
9:37.0,Defensive rebound by P. Banchero, ,7-5, , ,
9:29.0,Personal foul by A. Thompson (drawn by F. Wagner), ,7-5, , ,
9:16.0,F. Wagner makes 2-pt hook shot from 4 ft (assist by P. Banchero),+2,9-5, , ,
9:00.0, , ,9-7,+2,C. Cunningham makes 2-pt layup from 3 ft (assist by J. Duren),
8:47.0,P. Banchero misses 2-pt layup from 3 ft, ,9-7, , ,
8:46.0, , ,9-7, ,Defensive rebound by J. Duren,
8:35.0, , ,9-9,+2,S. Fontecchio makes 2-pt jump shot from 17 ft (assist by J. Ivey),Tie
8:09.0,Turnover by F. Wagner (lost ball; steal by J. Duren), ,9-9, , ,
8:08.0, , ,9-9, ,Shooting foul by J. Suggs (drawn by J. Duren),
8:08.0, , ,9-10,+1,J. Duren makes free throw 1 of 2,Lead change
8:08.0,G. Bitadze enters the game for W. Carter, ,9-10, , ,
8:08.0, , ,9-10, ,J. Duren misses free throw 2 of 2,
8:05.0,Defensive rebound by P. Banchero, ,9-10, , ,
7:50.0,J. Suggs makes 2-pt jump shot from 6 ft (assist by P. Banchero),+2,11-10, , ,Lead change
7:42.0, , ,11-10, ,Personal foul by G. Harris (drawn by C. Cunningham),
7:31.0, , ,11-12,+2,J. Duren makes 2-pt jump shot from 5 ft,Lead change
7:11.0,P. Banchero misses 2-pt jump shot from 14 ft, ,11-12, , ,
7:09.0,Offensive rebound by Team, ,11-12, , ,
7:04.0,G. Bitadze misses 3-pt jump shot from 25 ft, ,11-12, , ,
7:00.0,Offensive rebound by J. Suggs, ,11-12, , ,
6:59.0,J. Suggs makes 2-pt layup from 1 ft,+2,13-12, , ,Lead change
6:52.0, , ,13-14,+2,A. Thompson makes 2-pt jump shot from 11 ft,Lead change
6:36.0,P. Banchero misses 2-pt layup from 3 ft, ,13-14, , ,
6:35.0,Offensive rebound by G. Bitadze, ,13-14, , ,
6:33.0,G. Bitadze makes 2-pt layup at rim,+2,15-14, , ,Lead change
6:27.0, , ,15-14, ,S. Fontecchio misses 3-pt jump shot from 26 ft,
6:24.0,Defensive rebound by F. Wagner, ,15-14, , ,
6:23.0,Personal foul by A. Thompson (drawn by F. Wagner), ,15-14, , ,
6:23.0, , ,15-14, ,Detroit full timeout,
6:23.0, , ,15-14, ,Q. Grimes enters the game for A. Thompson,
6:10.0,J. Suggs makes 2-pt jump shot from 14 ft,+2,17-14, , ,
5:47.0, , ,17-14, ,S. Fontecchio misses 2-pt dunk from 2 ft (block by G. Bitadze),
5:45.0,Defensive rebound by F. Wagner, ,17-14, , ,
5:38.0,G. Harris makes 3-pt jump shot from 26 ft (assist by G. Bitadze),+3,20-14, , ,
5:38.0,Shooting foul by J. Ivey (drawn by G. Harris), ,20-14, , ,
5:38.0,G. Harris misses free throw 1 of 1, ,20-14, , ,
5:38.0, , ,20-14, ,Defensive rebound by J. Duren,
5:21.0, , ,20-16,+2,C. Cunningham makes 2-pt layup from 2 ft,
5:04.0,P. Banchero misses 2-pt jump shot from 10 ft, ,20-16, , ,
5:03.0, , ,20-16, ,Defensive rebound by C. Cunningham,
4:58.0, , ,20-19,+3,S. Fontecchio makes 3-pt jump shot from 25 ft (assist by C. Cunningham),
4:31.0,J. Suggs makes 3-pt jump shot from 27 ft (assist by G. Bitadze),+3,23-19, , ,
4:17.0, , ,23-22,+3,C. Cunningham makes 3-pt jump shot from 26 ft (assist by J. Ivey),
3:56.0,F. Wagner makes 2-pt jump shot from 7 ft,+2,25-22, , ,
3:56.0,Shooting foul by Q. Grimes (drawn by F. Wagner), ,25-22, , ,
3:56.0,A. Black enters the game for J. Suggs, ,25-22, , ,
3:56.0, , ,25-22, ,E. Fournier enters the game for J. Duren,
3:56.0, , ,25-22, ,J. Wiseman enters the game for J. Ivey,
3:56.0,F. Wagner makes free throw 1 of 1,+1,26-22, , ,
3:41.0, , ,26-22, ,S. Fontecchio misses 2-pt layup from 6 ft (block by G. Bitadze),
3:36.0,Defensive rebound by F. Wagner, ,26-22, , ,
3:33.0,P. Banchero makes 2-pt dunk from 1 ft (assist by F. Wagner),+2,28-22, , ,
3:15.0, , ,28-25,+3,E. Fournier makes 3-pt jump shot from 23 ft (assist by C. Cunningham),
2:59.0,Turnover by F. Wagner (bad pass), ,28-25, , ,
2:59.0,Orlando full timeout, ,28-25, , ,
2:59.0,C. Anthony enters the game for P. Banchero, ,28-25, , ,
2:59.0,J. Ingles enters the game for G. Harris, ,28-25, , ,
2:59.0,J. Isaac enters the game for F. Wagner, ,28-25, , ,
2:59.0, , ,28-25, ,M. Flynn enters the game for C. Cunningham,
2:48.0, , ,28-27,+2,E. Fournier makes 2-pt jump shot from 7 ft (assist by M. Flynn),
2:29.0,C. Anthony misses 2-pt jump shot from 10 ft, ,28-27, , ,
2:25.0,Offensive rebound by G. Bitadze, ,28-27, , ,
2:13.0,G. Bitadze misses 2-pt layup from 4 ft (block by J. Wiseman), ,28-27, , ,
2:10.0, , ,28-27, ,Defensive rebound by Q. Grimes,
2:05.0, , ,28-27, ,Q. Grimes misses 3-pt jump shot from 25 ft,
2:00.0,Defensive rebound by J. Isaac, ,28-27, , ,
1:47.0,J. Isaac misses 2-pt jump shot from 14 ft, ,28-27, , ,
1:45.0, , ,28-27, ,Defensive rebound by Q. Grimes,
1:34.0, , ,28-27, ,Shooting foul by G. Bitadze (drawn by J. Wiseman),
1:34.0, , ,28-28,+1,J. Wiseman makes free throw 1 of 2,Tie
1:34.0, , ,28-28, ,T. Brown enters the game for S. Fontecchio,
1:34.0, , ,28-28, ,J. Wiseman misses free throw 2 of 2,
1:32.0,Defensive rebound by J. Isaac, ,28-28, , ,
1:13.0,J. Ingles misses 2-pt jump shot from 5 ft, ,28-28, , ,
1:11.0, , ,28-28, ,Defensive rebound by E. Fournier,
1:03.0, , ,28-28, ,E. Fournier misses 2-pt layup from 7 ft (block by G. Bitadze),
1:01.0,Defensive rebound by J. Isaac, ,28-28, , ,
0:50.0,C. Anthony makes 2-pt jump shot from 7 ft,+2,30-28, , ,
0:32.0, , ,30-30,+2,M. Flynn makes 2-pt layup from 3 ft,Tie
0:11.0,C. Anthony makes 2-pt jump shot from 6 ft,+2,32-30, , ,
0:02.0, , ,32-30, ,Q. Grimes misses 3-pt jump shot from 23 ft,
0:02.0, , ,32-30, ,Offensive rebound by T. Brown,
0:01.0, , ,32-30, ,T. Brown misses 2-pt layup from 2 ft (block by J. Isaac),
0:01.0,Defensive rebound by Team, ,32-30, , ,
0:00.0,End of 1st quarter,
2nd Q,
Time,Orlando,,Score,,Detroit,
12:00.0,Start of 2nd quarter,
11:45.0, , ,32-30, ,M. Flynn misses 3-pt jump shot from 28 ft,
11:42.0, , ,32-30, ,Offensive rebound by J. Wiseman,
11:37.0, , ,32-33,+3,M. Flynn makes 3-pt jump shot from 26 ft (assist by Q. Grimes),Lead change
11:09.0,A. Black makes 3-pt jump shot from 23 ft (assist by C. Anthony),+3,35-33, , ,Lead change
10:53.0, , ,35-33, ,J. Wiseman misses 2-pt layup from 3 ft,
10:50.0,Defensive rebound by J. Ingles, ,35-33, , ,
10:37.0,A. Black misses 2-pt layup from 4 ft, ,35-33, , ,
10:36.0, , ,35-33, ,Defensive rebound by T. Brown,
10:26.0, , ,35-33, ,Personal foul by C. Anthony (drawn by J. Wiseman),
