A,B,C,D,E,F,Event
1st Q
Time,Chicago,,Score,,Detroit,
12:00.0,Jump ball: N. Vučević vs. J. Duren (A. Thompson gains possession),
11:38.0, , ,0-0, ,J. Duren misses 2-pt layup from 3 ft,
11:36.0,Defensive rebound by N. Vučević, ,0-0, , ,
11:31.0,Z. LaVine makes 2-pt jump shot from 17 ft,+2,2-0, , ,
11:05.0, , ,2-0, ,I. Stewart misses 2-pt layup from 2 ft,
11:05.0,Defensive rebound by Team, ,2-0, , ,
10:52.0,Turnover by C. White (bad pass; steal by K. Hayes), ,2-0, , ,
10:48.0, , ,2-2,+2,J. Duren makes 2-pt dunk from 1 ft (assist by A. Thompson),Tie
10:25.0,P. Williams misses 2-pt jump shot from 18 ft, ,2-2, , ,
10:22.0, , ,2-2, ,Defensive rebound by C. Cunningham,
10:19.0, , ,2-4,+2,C. Cunningham makes 2-pt layup from 3 ft,Lead change
10:19.0, , ,2-4, ,Shooting foul by Z. LaVine (drawn by C. Cunningham),
10:19.0, , ,2-4, ,C. Cunningham misses free throw 1 of 1,
10:16.0,Defensive rebound by P. Williams, ,2-4, , ,
9:56.0,D. DeRozan makes 2-pt jump shot from 3 ft,+2,4-4, , ,Tie
9:39.0, , ,4-7,+3,K. Hayes makes 3-pt jump shot from 24 ft (assist by C. Cunningham),
9:24.0,Z. LaVine makes 3-pt jump shot from 28 ft,+3,7-7, , ,Tie
9:17.0, , ,7-9,+2,C. Cunningham makes 2-pt layup from 3 ft (assist by K. Hayes),
9:17.0, , ,7-9, ,Shooting foul by N. Vučević (drawn by C. Cunningham),
9:17.0, , ,7-10,+1,C. Cunningham makes free throw 1 of 1,
9:00.0,N. Vučević misses 2-pt jump shot from 9 ft, ,7-10, , ,
8:56.0, , ,7-10, ,Defensive rebound by I. Stewart,
8:43.0, , ,7-10, ,C. Cunningham misses 3-pt jump shot from 26 ft,
8:37.0,Defensive rebound by Z. LaVine, ,7-10, , ,
8:33.0,Z. LaVine makes 2-pt layup from 3 ft,+2,9-10, , ,
8:20.0, , ,9-12,+2,I. Stewart makes 2-pt layup from 3 ft (assist by J. Duren),
8:06.0,Z. LaVine makes 2-pt jump shot from 15 ft,+2,11-12, , ,
7:51.0, , ,11-14,+2,I. Stewart makes 2-pt hook shot from 3 ft (assist by J. Duren),
7:33.0,N. Vučević misses 2-pt jump shot from 10 ft, ,11-14, , ,
7:30.0, , ,11-14, ,Defensive rebound by C. Cunningham,
7:13.0, , ,11-14, ,I. Stewart misses 3-pt jump shot from 23 ft,
7:07.0,Defensive rebound by D. DeRozan, ,11-14, , ,
7:02.0,Z. LaVine makes 3-pt jump shot from 28 ft,+3,14-14, , ,Tie
6:45.0, , ,14-16,+2,A. Thompson makes 2-pt dunk from 3 ft (assist by J. Duren),
6:20.0,P. Williams misses 3-pt jump shot from 30 ft, ,14-16, , ,
6:19.0,Offensive rebound by Z. LaVine, ,14-16, , ,
6:18.0,Personal foul by C. Cunningham (drawn by P. Williams), ,14-16, , ,
6:18.0, , ,14-16, ,Detroit full timeout,
6:11.0,Z. LaVine misses 3-pt jump shot from 31 ft, ,14-16, , ,
6:03.0, , ,14-16, ,Defensive rebound by J. Duren,
5:51.0, , ,14-16, ,A. Thompson misses 2-pt layup from 7 ft (block by D. DeRozan),
5:46.0,Defensive rebound by Z. LaVine, ,14-16, , ,
5:37.0,N. Vučević makes 2-pt hook shot from 4 ft (assist by P. Williams),+2,16-16, , ,Tie
5:37.0,Shooting foul by A. Thompson (drawn by N. Vučević), ,16-16, , ,
5:37.0,N. Vučević makes free throw 1 of 1,+1,17-16, , ,Lead change
5:37.0,T. Craig enters the game for D. DeRozan, ,17-16, , ,
5:37.0, , ,17-16, ,A. Burks enters the game for K. Hayes,
5:19.0, , ,17-16, ,Personal foul by T. Craig (drawn by A. Burks),
5:08.0, , ,17-16, ,Turnover by C. Cunningham (lost ball; steal by P. Williams),
5:06.0,Shooting foul by I. Stewart (drawn by Z. LaVine), ,17-16, , ,
5:06.0,Z. LaVine makes free throw 1 of 2,+1,18-16, , ,
5:06.0,Z. LaVine misses free throw 2 of 2, ,18-16, , ,
5:03.0, , ,18-16, ,Defensive rebound by I. Stewart,
4:54.0, , ,18-18,+2,J. Duren makes 2-pt layup from 2 ft,Tie
4:40.0,Personal foul by I. Stewart (drawn by N. Vučević), ,18-18, , ,
4:40.0, , ,18-18, ,M. Bagley enters the game for J. Duren,
4:40.0, , ,18-18, ,J. Ivey enters the game for A. Thompson,
4:35.0,Z. LaVine misses 3-pt jump shot from 29 ft, ,18-18, , ,
4:30.0, , ,18-18, ,Defensive rebound by M. Bagley,
4:17.0, , ,18-20,+2,M. Bagley makes 2-pt dunk from 2 ft (assist by J. Ivey),Lead change
4:00.0,N. Vučević makes 2-pt layup from 4 ft,+2,20-20, , ,Tie
3:48.0, , ,20-20, ,A. Burks misses 3-pt jump shot from 28 ft,
3:45.0,Defensive rebound by P. Williams, ,20-20, , ,
3:38.0,Z. LaVine makes 2-pt jump shot from 17 ft,+2,22-20, , ,Lead change
3:10.0, , ,22-20, ,C. Cunningham misses 2-pt layup from 2 ft,
3:08.0,Defensive rebound by Z. LaVine, ,22-20, , ,
3:00.0,Z. LaVine makes 2-pt jump shot from 13 ft,+2,24-20, , ,
2:42.0, , ,24-23,+3,M. Bagley makes 3-pt jump shot from 27 ft (assist by C. Cunningham),
2:20.0,P. Williams misses 2-pt jump shot from 12 ft, ,24-23, , ,
2:20.0, , ,24-23, ,Defensive rebound by Team,
2:20.0,Chicago full timeout, ,24-23, , ,
2:20.0,J. Carter enters the game for N. Vučević, ,24-23, , ,
2:20.0,A. Caruso enters the game for C. White, ,24-23, , ,
2:20.0,A. Drummond enters the game for P. Williams, ,24-23, , ,
2:20.0, , ,24-23, ,J. Harris enters the game for C. Cunningham,
2:20.0, , ,24-23, ,M. Sasser enters the game for I. Stewart,
2:04.0, , ,24-26,+3,A. Burks makes 3-pt jump shot from 27 ft (assist by J. Ivey),Lead change
1:36.0,Z. LaVine misses 3-pt jump shot from 26 ft, ,24-26, , ,
1:32.0,Offensive rebound by A. Caruso, ,24-26, , ,
1:28.0,J. Carter misses 3-pt jump shot from 27 ft, ,24-26, , ,
1:25.0, , ,24-26, ,Defensive rebound by A. Burks,
1:21.0, , ,24-29,+3,J. Harris makes 3-pt jump shot from 24 ft (assist by J. Ivey),
1:03.0,Z. LaVine makes 2-pt layup from 4 ft (assist by A. Drummond),+2,26-29, , ,
1:03.0,Shooting foul by M. Bagley (drawn by Z. LaVine), ,26-29, , ,
1:03.0,A. Dosunmu enters the game for A. Caruso, ,26-29, , ,
1:03.0,Z. LaVine misses free throw 1 of 1, ,26-29, , ,
1:02.0, , ,26-29, ,Defensive rebound by Team,
0:46.0, , ,26-29, ,Turnover by J. Ivey (bad pass; steal by A. Drummond),
0:37.0,T. Craig misses 3-pt jump shot from 24 ft, ,26-29, , ,
0:34.0,Offensive rebound by A. Dosunmu, ,26-29, , ,
0:33.0,A. Dosunmu misses 2-pt layup from 2 ft, ,26-29, , ,
0:33.0, , ,26-29, ,Defensive rebound by M. Bagley,
0:11.0, , ,26-29, ,J. Ivey misses 3-pt jump shot from 28 ft,
0:09.0,Defensive rebound by T. Craig, ,26-29, , ,
0:00.0,Z. LaVine misses 2-pt layup from 5 ft, ,26-29, , ,
0:00.0, , ,26-29, ,Defensive rebound by Team,
0:00.0,End of 1st quarter,
2nd Q,
Time,Chicago,,Score,,Detroit,
12:00.0,Start of 2nd quarter,
12:00.0,Technical foul by Z. LaVine, ,26-29, , ,
12:00.0, , ,26-29, ,A. Burks misses technical free throw,
12:00.0,Defensive rebound by Team, ,26-29, , ,
11:44.0,A. Drummond makes 2-pt hook shot from 7 ft (assist by D. DeRozan),+2,28-29, , ,
11:22.0, , ,28-29, ,Shooting foul by T. Craig (drawn by J. Duren),
11:22.0, , ,28-30,+1,J. Duren makes free throw 1 of 2,
11:22.0, , ,28-30, ,A. Thompson enters the game for J. Harris,
11:22.0, , ,28-31,+1,J. Duren makes free throw 2 of 2,
11:09.0,D. DeRozan misses 2-pt jump shot from 15 ft, ,28-31, , ,
11:06.0, , ,28-31, ,Defensive rebound by J. Duren,
10:59.0, , ,28-31, ,Personal foul by D. DeRozan (drawn by A. Thompson),
10:50.0, , ,28-31, ,Turnover by C. Cunningham (bad pass; steal by A. Drummond),
10:35.0,J. Carter misses 2-pt jump shot from 14 ft, ,28-31, , ,
10:33.0,Offensive rebound by A. Drummond, ,28-31, , ,
10:32.0,A. Drummond misses 2-pt layup from 2 ft, ,28-31, , ,
