A,B,C,D,E,F,Event
1st Q
Time,Portland,,Score,,Detroit,
12:00.0,Jump ball: D. Ayton vs. M. Bagley (J. Grant gains possession),
11:51.0,D. Ayton makes 2-pt dunk from 1 ft (assist by S. Henderson),+2,2-0, , ,
11:30.0, , ,2-0, ,M. Bagley misses 2-pt jump shot from 17 ft,
11:30.0,Defensive rebound by Team, ,2-0, , ,
11:30.0, , ,2-0, ,Loose ball foul by I. Stewart (drawn by S. Sharpe),
11:18.0,J. Grant misses 2-pt dunk from 5 ft, ,2-0, , ,
11:15.0,Offensive rebound by S. Sharpe, ,2-0, , ,
11:09.0,M. Thybulle misses 3-pt jump shot from 27 ft, ,2-0, , ,
11:06.0,Offensive rebound by S. Sharpe, ,2-0, , ,
11:00.0,J. Grant makes 3-pt jump shot from 27 ft (assist by S. Sharpe),+3,5-0, , ,
10:41.0, , ,5-0, ,A. Thompson misses 2-pt layup from 2 ft (block by S. Sharpe),
10:41.0,Defensive rebound by D. Ayton, ,5-0, , ,
10:29.0,D. Ayton misses 2-pt jump shot from 5 ft, ,5-0, , ,
10:27.0, , ,5-0, ,Defensive rebound by C. Cunningham,
10:23.0, , ,5-0, ,K. Hayes misses 2-pt jump shot from 3 ft,
10:23.0,Defensive rebound by Team, ,5-0, , ,
10:21.0, , ,5-0, ,Loose ball foul by A. Thompson (drawn by S. Henderson),
10:10.0,J. Grant misses 2-pt jump shot from 20 ft, ,5-0, , ,
10:08.0, , ,5-0, ,Defensive rebound by K. Hayes,
10:01.0, , ,5-0, ,Shooting foul by S. Henderson (drawn by M. Bagley),
10:01.0, , ,5-1,+1,M. Bagley makes free throw 1 of 2,
10:01.0, , ,5-2,+1,M. Bagley makes free throw 2 of 2,
9:51.0,S. Henderson misses 2-pt layup from 4 ft, ,5-2, , ,
9:49.0, , ,5-2, ,Defensive rebound by A. Thompson,
9:49.0, , ,5-2, ,Personal foul by M. Thybulle (drawn by A. Thompson),
9:39.0, , ,5-2, ,A. Thompson misses 3-pt jump shot from 28 ft,
9:36.0,Defensive rebound by Team, ,5-2, , ,
9:28.0,S. Henderson makes 2-pt jump shot from 10 ft,+2,7-2, , ,
9:06.0, , ,7-5,+3,C. Cunningham makes 3-pt jump shot from 28 ft (assist by A. Thompson),
8:54.0,D. Ayton makes 2-pt jump shot from 4 ft (assist by S. Henderson),+2,9-5, , ,
