A,B,C,D,E,F,Event
1st Q
Time,LA Lakers,,Score,,Detroit,
12:00.0,Jump ball: A. Davis vs. J. Duren (A. Thompson gains possession),
11:37.0, , ,0-3,+3,I. Stewart makes 3-pt jump shot from 28 ft (assist by C. Cunningham),
11:24.0,Personal foul by J. Ivey (drawn by A. Davis), ,0-3, , ,
11:11.0,L. James misses 3-pt jump shot from 26 ft, ,0-3, , ,
11:08.0, , ,0-3, ,Defensive rebound by A. Thompson,
11:01.0, , ,0-5,+2,A. Thompson makes 2-pt dunk from 3 ft (assist by C. Cunningham),
10:42.0,D. Russell makes 2-pt layup from 3 ft (assist by A. Davis),+2,2-5, , ,
10:24.0, , ,2-5, ,J. Ivey misses 2-pt layup from 4 ft (block by A. Davis),
10:19.0, , ,2-5, ,Offensive rebound by I. Stewart,
10:16.0, , ,2-5, ,A. Thompson misses 3-pt jump shot from 24 ft,
10:15.0, , ,2-5, ,Offensive rebound by J. Duren,
10:09.0, , ,2-5, ,J. Ivey misses 3-pt jump shot from 27 ft,
10:06.0,Defensive rebound by D. Russell, ,2-5, , ,
10:03.0,L. James makes 2-pt layup from 2 ft (assist by D. Russell),+2,4-5, , ,
10:03.0, , ,4-5, ,Violation by Team (def goaltending),
9:44.0, , ,4-5, ,A. Thompson misses 3-pt jump shot from 27 ft,
9:41.0,Defensive rebound by A. Davis, ,4-5, , ,
9:34.0,A. Davis misses 2-pt jump shot from 3 ft, ,4-5, , ,
9:32.0, , ,4-5, ,Defensive rebound by C. Cunningham,
9:32.0, , ,4-5, ,Offensive foul by I. Stewart (drawn by L. James),
9:32.0, , ,4-5, ,Turnover by I. Stewart (offensive foul),
9:14.0,Personal foul by A. Thompson (drawn by D. Russell), ,4-5, , ,
9:03.0,Shooting foul by J. Duren (drawn by A. Davis), ,4-5, , ,
9:03.0,A. Davis makes free throw 1 of 2,+1,5-5, , ,Tie
9:03.0,A. Davis makes free throw 2 of 2,+1,6-5, , ,Lead change
8:52.0, , ,6-7,+2,I. Stewart makes 2-pt layup from 3 ft (assist by C. Cunningham),Lead change
8:52.0, , ,6-7, ,Shooting foul by A. Davis (drawn by I. Stewart),
8:52.0, , ,6-8,+1,I. Stewart makes free throw 1 of 1,
8:41.0,D. Russell makes 2-pt jump shot from 5 ft (assist by A. Davis),+2,8-8, , ,Tie
8:15.0, , ,8-8, ,A. Thompson misses 2-pt jump shot from 14 ft,
8:12.0,Defensive rebound by A. Davis, ,8-8, , ,
8:09.0,T. Prince makes 3-pt jump shot from 24 ft (assist by L. James),+3,11-8, , ,Lead change
7:54.0, , ,11-8, ,I. Stewart misses 3-pt jump shot from 28 ft,
7:53.0, , ,11-8, ,Offensive rebound by A. Thompson,
7:48.0, , ,11-8, ,I. Stewart misses 3-pt jump shot from 28 ft,
7:45.0,Defensive rebound by D. Russell, ,11-8, , ,
7:37.0,A. Davis makes 2-pt hook shot from 3 ft (assist by D. Russell),+2,13-8, , ,
7:26.0, , ,13-8, ,J. Duren misses 2-pt jump shot from 17 ft,
7:23.0,Defensive rebound by D. Russell, ,13-8, , ,
7:18.0,A. Davis makes 2-pt layup from 3 ft (assist by D. Russell),+2,15-8, , ,
7:18.0, , ,15-8, ,Detroit full timeout,
7:01.0, , ,15-10,+2,J. Duren makes 2-pt layup from 2 ft,
