A,B,C,D,E,F,Event
1st Q
Time,Orlando,,Score,,Detroit,
12:00.0,Jump ball: W. Carter vs. J. Duren (K. Knox gains possession),
11:44.0, , ,0-0, ,B. Bogdanović misses 3-pt jump shot from 26 ft,
11:42.0,Defensive rebound by P. Banchero, ,0-0, , ,
11:25.0,J. Suggs makes 2-pt jump shot from 20 ft,+2,2-0, , ,
11:05.0, , ,2-2,+2,C. Cunningham makes 2-pt layup from 4 ft (assist by J. Ivey),Tie
10:48.0,Personal foul by K. Knox (drawn by F. Wagner), ,2-2, , ,
10:42.0,Turnover by W. Carter (bad pass), ,2-2, , ,
10:27.0, , ,2-2, ,K. Knox misses 3-pt jump shot from 25 ft,
10:22.0,Defensive rebound by W. Carter, ,2-2, , ,
10:21.0,Turnover by W. Carter (bad pass; steal by J. Ivey), ,2-2, , ,
10:19.0, , ,2-4,+2,J. Ivey makes 2-pt layup from 1 ft,Lead change
9:54.0,M. Fultz misses 2-pt jump shot from 16 ft, ,2-4, , ,
9:52.0, , ,2-4, ,Defensive rebound by J. Ivey,
9:47.0, , ,2-7,+3,J. Ivey makes 3-pt jump shot from 26 ft (assist by C. Cunningham),
9:27.0,P. Banchero misses 2-pt layup from 4 ft (block by J. Ivey), ,2-7, , ,
9:27.0,Offensive rebound by Team, ,2-7, , ,
9:25.0,W. Carter misses 3-pt jump shot from 24 ft, ,2-7, , ,
9:21.0, , ,2-7, ,Defensive rebound by K. Knox,
9:06.0, , ,2-9,+2,J. Duren makes 2-pt layup from 3 ft (assist by C. Cunningham),
9:06.0, , ,2-9, ,Shooting foul by F. Wagner (drawn by J. Duren),
9:06.0, , ,2-10,+1,J. Duren makes free throw 1 of 1,
8:48.0,J. Suggs misses 2-pt jump shot from 16 ft, ,2-10, , ,
8:45.0, , ,2-10, ,Defensive rebound by J. Duren,
8:42.0, , ,2-10, ,Turnover by K. Knox (step out of bounds),
8:29.0,P. Banchero makes 2-pt layup from 1 ft,+2,4-10, , ,
8:14.0, , ,4-10, ,K. Knox misses 2-pt jump shot from 20 ft,
8:13.0,Defensive rebound by Team, ,4-10, , ,
7:58.0,Turnover by W. Carter (lost ball; steal by C. Cunningham), ,4-10, , ,
7:53.0, , ,4-10, ,B. Bogdanović misses 3-pt jump shot from 23 ft,
7:50.0,Defensive rebound by M. Fultz, ,4-10, , ,
7:44.0,Shooting foul by C. Cunningham (drawn by P. Banchero), ,4-10, , ,
7:44.0,P. Banchero makes free throw 1 of 2,+1,5-10, , ,
7:44.0,P. Banchero makes free throw 2 of 2,+1,6-10, , ,
7:42.0, , ,6-10, ,Turnover by B. Bogdanović (bad pass; steal by J. Suggs),
7:33.0,Personal foul by C. Cunningham (drawn by W. Carter), ,6-10, , ,
7:24.0,F. Wagner makes 2-pt layup from 1 ft,+2,8-10, , ,
7:14.0, , ,8-10, ,C. Cunningham misses 2-pt jump shot from 18 ft,
7:12.0,Defensive rebound by P. Banchero, ,8-10, , ,
7:05.0,P. Banchero makes 2-pt layup from 2 ft,+2,10-10, , ,Tie
6:53.0, , ,10-12,+2,J. Ivey makes 2-pt jump shot from 14 ft (assist by J. Duren),
6:44.0,Shooting foul by J. Duren (drawn by W. Carter), ,10-12, , ,
6:44.0, , ,10-12, ,Detroit full timeout,
6:44.0, , ,10-12, ,A. Thompson enters the game for K. Knox,
6:44.0,W. Carter misses free throw 1 of 2, ,10-12, , ,
6:44.0,Offensive rebound by Team, ,10-12, , ,
6:44.0,W. Carter misses free throw 2 of 2, ,10-12, , ,
6:41.0,Offensive rebound by J. Suggs, ,10-12, , ,
6:37.0,W. Carter makes 2-pt layup from 3 ft (assist by M. Fultz),+2,12-12, , ,Tie
6:13.0, , ,12-12, ,Shooting foul by J. Suggs (drawn by B. Bogdanović),
6:13.0, , ,12-13,+1,B. Bogdanović makes free throw 1 of 2,
6:13.0, , ,12-14,+1,B. Bogdanović makes free throw 2 of 2,
6:00.0,P. Banchero misses 2-pt jump shot from 15 ft, ,12-14, , ,
5:56.0, , ,12-14, ,Defensive rebound by C. Cunningham,
5:52.0, , ,12-16,+2,C. Cunningham makes 2-pt dunk from 2 ft,
5:28.0,F. Wagner misses 2-pt layup from 5 ft, ,12-16, , ,
5:26.0, , ,12-16, ,Defensive rebound by B. Bogdanović,
5:22.0, , ,12-19,+3,J. Ivey makes 3-pt jump shot from 23 ft (assist by B. Bogdanović),
4:57.0,F. Wagner misses 2-pt layup from 4 ft (block by A. Thompson), ,12-19, , ,
4:54.0, , ,12-19, ,Defensive rebound by J. Ivey,
4:49.0, , ,12-21,+2,J. Duren makes 2-pt dunk from 1 ft (assist by C. Cunningham),
4:49.0,Orlando full timeout, ,12-21, , ,
4:49.0,G. Harris enters the game for W. Carter, ,12-21, , ,
4:49.0,J. Ingles enters the game for M. Fultz, ,12-21, , ,
4:49.0,M. Wagner enters the game for F. Wagner, ,12-21, , ,
4:49.0, , ,12-21, ,M. Morris enters the game for C. Cunningham,
4:28.0,J. Suggs makes 2-pt jump shot from 17 ft (assist by M. Wagner),+2,14-21, , ,
4:12.0, , ,14-23,+2,J. Duren makes 2-pt dunk from 1 ft (assist by J. Ivey),
4:03.0,J. Suggs makes 3-pt jump shot from 26 ft,+3,17-23, , ,
3:48.0, , ,17-25,+2,A. Thompson makes 2-pt layup from 2 ft,
3:33.0,M. Wagner makes 2-pt hook shot from 5 ft (assist by P. Banchero),+2,19-25, , ,
3:19.0, , ,19-25, ,J. Ivey misses 2-pt jump shot from 10 ft,
3:17.0, , ,19-25, ,Offensive rebound by J. Duren,
3:14.0, , ,19-27,+2,J. Duren makes 2-pt jump shot from 7 ft,
2:59.0,G. Harris misses 3-pt jump shot from 23 ft, ,19-27, , ,
2:55.0, , ,19-27, ,Defensive rebound by M. Morris,
2:43.0, , ,19-27, ,B. Bogdanović misses 2-pt jump shot from 11 ft (block by J. Suggs),
2:40.0,Defensive rebound by J. Suggs, ,19-27, , ,
2:38.0,J. Suggs makes 2-pt layup from 3 ft,+2,21-27, , ,
2:29.0, , ,21-27, ,Detroit full timeout,
2:29.0,C. Anthony enters the game for P. Banchero, ,21-27, , ,
2:29.0,J. Isaac enters the game for J. Suggs, ,21-27, , ,
2:29.0, , ,21-27, ,A. Burks enters the game for B. Bogdanović,
2:29.0, , ,21-27, ,D. Gallinari enters the game for J. Duren,
2:29.0, , ,21-27, ,M. Muscala enters the game for J. Ivey,
2:21.0, , ,21-27, ,Turnover by A. Thompson (lost ball; steal by C. Anthony),
2:14.0,J. Ingles misses 3-pt jump shot from 25 ft, ,21-27, , ,
2:07.0,Offensive rebound by J. Isaac, ,21-27, , ,
2:03.0,J. Ingles misses 3-pt jump shot from 23 ft, ,21-27, , ,
1:59.0, , ,21-27, ,Defensive rebound by D. Gallinari,
1:43.0, , ,21-27, ,A. Burks misses 2-pt jump shot from 19 ft,
1:38.0,Defensive rebound by M. Wagner, ,21-27, , ,
1:27.0,Shooting foul by M. Muscala (drawn by C. Anthony), ,21-27, , ,
1:27.0,C. Anthony misses free throw 1 of 2, ,21-27, , ,
1:27.0,Offensive rebound by Team, ,21-27, , ,
1:27.0,C. Anthony makes free throw 2 of 2,+1,22-27, , ,
1:10.0, , ,22-27, ,D. Gallinari misses 3-pt jump shot from 24 ft,
1:07.0,Defensive rebound by J. Isaac, ,22-27, , ,
0:50.0,M. Wagner makes 2-pt layup from 2 ft (assist by J. Ingles),+2,24-27, , ,
0:43.0, , ,24-27, ,Turnover by A. Burks (bad pass),
0:33.0,Turnover by G. Harris (out of bounds lost ball), ,24-27, , ,
0:10.0, , ,24-29,+2,A. Thompson makes 2-pt layup from 5 ft,
0:01.0,C. Anthony misses 2-pt jump shot from 7 ft, ,24-29, , ,
0:01.0, , ,24-29, ,Defensive rebound by M. Morris,
0:00.0, , ,24-29, ,M. Morris misses 3-pt jump shot from 57 ft,
0:00.0, , ,24-29, ,Offensive rebound by Team,
0:00.0,End of 1st quarter,
2nd Q,
Time,Orlando,,Score,,Detroit,
12:00.0,Start of 2nd quarter,
11:41.0,Shooting foul by D. Gallinari (drawn by J. Isaac), ,24-29, , ,
11:41.0,J. Isaac misses free throw 1 of 2, ,24-29, , ,
11:41.0,Offensive rebound by Team, ,24-29, , ,
11:41.0,J. Isaac makes free throw 2 of 2,+1,25-29, , ,
11:28.0, , ,25-29, ,M. Sasser misses 2-pt jump shot from 6 ft,
11:25.0,Defensive rebound by J. Isaac, ,25-29, , ,
11:19.0,Turnover by C. Anthony (bad pass; steal by A. Burks), ,25-29, , ,
11:07.0, , ,25-29, ,Personal foul by G. Harris (drawn by D. Gallinari),
11:07.0, , ,25-29, ,J. Ivey enters the game for A. Thompson,
10:59.0, , ,25-29, ,D. Gallinari misses 2-pt jump shot from 18 ft,
10:56.0, , ,25-29, ,Offensive rebound by M. Muscala,
10:47.0, , ,25-29, ,A. Burks misses 3-pt jump shot from 26 ft,
10:44.0,Defensive rebound by J. Ingles, ,25-29, , ,
