A,B,C,D,E,F,Event
1st Q
Time,Milwaukee,,Score,,Detroit,
12:00.0,Jump ball: B. Lopez vs. J. Duren (G. Antetokounmpo gains possession),
11:51.0,M. Beasley misses 3-pt jump shot from 23 ft, ,0-0, , ,
11:44.0, , ,0-0, ,Defensive rebound by K. Knox,
11:33.0, , ,0-2,+2,B. Bogdanović makes 2-pt jump shot from 11 ft (assist by K. Hayes),
11:18.0,Shooting foul by J. Duren (drawn by G. Antetokounmpo), ,0-2, , ,
11:18.0,G. Antetokounmpo makes free throw 1 of 2,+1,1-2, , ,
11:18.0,G. Antetokounmpo misses free throw 2 of 2, ,1-2, , ,
11:15.0, , ,1-2, ,Defensive rebound by J. Ivey,
10:57.0, , ,1-2, ,J. Ivey misses 2-pt layup from 6 ft,
10:54.0,Defensive rebound by K. Middleton, ,1-2, , ,
10:49.0,K. Middleton misses 2-pt layup from 6 ft, ,1-2, , ,
10:46.0, , ,1-2, ,Defensive rebound by K. Hayes,
10:37.0, , ,1-2, ,B. Bogdanović misses 2-pt jump shot from 14 ft,
10:33.0,Defensive rebound by B. Lopez, ,1-2, , ,
10:21.0,M. Beasley misses 2-pt jump shot from 17 ft, ,1-2, , ,
10:18.0, , ,1-2, ,Defensive rebound by J. Duren,
10:00.0, , ,1-2, ,J. Duren misses 2-pt jump shot from 15 ft,
9:57.0,Defensive rebound by K. Middleton, ,1-2, , ,
9:51.0,Shooting foul by K. Hayes (drawn by K. Middleton), ,1-2, , ,
9:51.0,K. Middleton misses free throw 1 of 2, ,1-2, , ,
9:51.0,Offensive rebound by Team, ,1-2, , ,
9:51.0,K. Middleton makes free throw 2 of 2,+1,2-2, , ,Tie
9:40.0, , ,2-4,+2,J. Duren makes 2-pt dunk from 1 ft (assist by K. Hayes),
9:28.0,K. Middleton makes 3-pt jump shot from 22 ft (assist by G. Antetokounmpo),+3,5-4, , ,Lead change
9:16.0, , ,5-4, ,K. Hayes misses 2-pt jump shot from 4 ft,
9:13.0,Defensive rebound by B. Lopez, ,5-4, , ,
9:10.0,M. Beasley makes 2-pt layup from 4 ft (assist by B. Lopez),+2,7-4, , ,
8:59.0, , ,7-4, ,B. Bogdanović misses 2-pt layup from 2 ft (block by B. Lopez),
8:55.0,Defensive rebound by K. Middleton, ,7-4, , ,
8:45.0,K. Middleton misses 2-pt jump shot from 18 ft, ,7-4, , ,
8:40.0, , ,7-4, ,Defensive rebound by J. Duren,
8:36.0, , ,7-4, ,Shooting foul by G. Antetokounmpo (drawn by B. Bogdanović),
8:36.0, , ,7-5,+1,B. Bogdanović makes free throw 1 of 2,
8:36.0, , ,7-6,+1,B. Bogdanović makes free throw 2 of 2,
8:24.0,D. Lillard misses 2-pt jump shot from 18 ft, ,7-6, , ,
8:20.0, , ,7-6, ,Defensive rebound by J. Duren,
8:14.0, , ,7-8,+2,K. Hayes makes 2-pt jump shot from 7 ft,Lead change
8:00.0,G. Antetokounmpo misses 2-pt layup from 7 ft, ,7-8, , ,
7:58.0, , ,7-8, ,Defensive rebound by J. Duren,
7:58.0, , ,7-8, ,Turnover by J. Duren (bad pass),
7:53.0,Personal foul by K. Hayes (drawn by D. Lillard), ,7-8, , ,
7:46.0,B. Lopez makes 2-pt layup from 2 ft (assist by G. Antetokounmpo),+2,9-8, , ,Lead change
7:26.0, , ,9-8, ,B. Bogdanović misses 2-pt layup from 10 ft (block by K. Middleton),
7:26.0,Defensive rebound by Team, ,9-8, , ,
7:26.0, , ,9-8, ,A. Thompson enters the game for K. Hayes,
7:18.0,D. Lillard makes 2-pt layup from 5 ft,+2,11-8, , ,
7:08.0, , ,11-8, ,J. Ivey misses 2-pt layup from 7 ft,
7:08.0, , ,11-8, ,Offensive rebound by A. Thompson,
7:07.0, , ,11-10,+2,A. Thompson makes 2-pt dunk at rim,
6:55.0,Personal foul by A. Thompson (drawn by B. Lopez), ,11-10, , ,
6:55.0, , ,11-10, ,Detroit full timeout,
6:55.0,B. Portis enters the game for G. Antetokounmpo, ,11-10, , ,
6:40.0,D. Lillard misses 2-pt jump shot from 20 ft, ,11-10, , ,
6:37.0, , ,11-10, ,Defensive rebound by A. Thompson,
6:33.0, , ,11-10, ,A. Thompson misses 2-pt layup from 5 ft,
6:31.0, , ,11-10, ,Offensive rebound by J. Duren,
6:30.0, , ,11-12,+2,J. Duren makes 2-pt layup at rim,Lead change
6:18.0,B. Lopez makes 2-pt layup from 5 ft (assist by D. Lillard),+2,13-12, , ,Lead change
6:03.0, , ,13-12, ,K. Knox misses 3-pt jump shot from 26 ft,
5:59.0,Defensive rebound by K. Middleton, ,13-12, , ,
5:47.0,D. Lillard misses 2-pt layup from 7 ft, ,13-12, , ,
5:44.0, , ,13-12, ,Defensive rebound by A. Thompson,
5:40.0, , ,13-12, ,J. Ivey misses 3-pt jump shot from 23 ft,
5:37.0,Defensive rebound by B. Portis, ,13-12, , ,
5:27.0,B. Portis makes 2-pt hook shot from 7 ft (assist by K. Middleton),+2,15-12, , ,
5:04.0, , ,15-12, ,K. Knox misses 2-pt layup from 4 ft (block by B. Lopez),
5:01.0,Defensive rebound by B. Lopez, ,15-12, , ,
4:58.0,Personal foul by J. Duren (drawn by D. Lillard), ,15-12, , ,
4:58.0,D. Lillard makes free throw 1 of 2,+1,16-12, , ,
4:58.0,J. Crowder enters the game for K. Middleton, ,16-12, , ,
4:58.0, , ,16-12, ,D. Gallinari enters the game for J. Duren,
4:58.0, , ,16-12, ,M. Muscala enters the game for K. Knox,
4:58.0,D. Lillard makes free throw 2 of 2,+1,17-12, , ,
4:41.0, , ,17-15,+3,M. Muscala makes 3-pt jump shot from 22 ft (assist by A. Thompson),
4:28.0,B. Lopez makes 3-pt jump shot from 28 ft (assist by D. Lillard),+3,20-15, , ,
4:28.0, , ,20-15, ,Detroit full timeout,
