A,B,C,D,E,F,Event
1st Q
Time,Houston,,Score,,Detroit,
12:00.0,Jump ball: A. Sengun vs. J. Duren (J. Smith gains possession),
11:38.0,J. Green misses 3-pt jump shot from 26 ft, ,0-0, , ,
11:34.0, , ,0-0, ,Defensive rebound by I. Stewart,
11:26.0, , ,0-2,+2,J. Ivey makes 2-pt jump shot from 15 ft (assist by K. Hayes),
11:14.0,F. VanVleet misses 2-pt jump shot from 20 ft, ,0-2, , ,
11:12.0, , ,0-2, ,Defensive rebound by K. Hayes,
11:05.0, , ,0-2, ,K. Hayes misses 2-pt jump shot from 7 ft,
11:02.0,Defensive rebound by J. Tate, ,0-2, , ,
11:00.0,J. Smith makes 2-pt dunk from 2 ft (assist by J. Tate),+2,2-2, , ,Tie
10:45.0, , ,2-4,+2,J. Duren makes 2-pt hook shot from 3 ft (assist by J. Ivey),
10:34.0,A. Sengun misses 3-pt jump shot from 25 ft, ,2-4, , ,
10:31.0, , ,2-4, ,Defensive rebound by I. Stewart,
10:26.0, , ,2-4, ,I. Stewart misses 3-pt jump shot from 26 ft,
10:22.0,Defensive rebound by J. Tate, ,2-4, , ,
10:16.0,J. Tate makes 2-pt layup from 5 ft,+2,4-4, , ,Tie
9:57.0, , ,4-7,+3,I. Stewart makes 3-pt jump shot from 23 ft (assist by K. Hayes),
9:42.0,J. Green misses 2-pt jump shot from 21 ft, ,4-7, , ,
9:39.0, , ,4-7, ,Defensive rebound by K. Knox,
9:24.0, , ,4-7, ,Turnover by J. Duren (lost ball; steal by F. VanVleet),
9:19.0,J. Smith makes 2-pt layup from 3 ft (assist by F. VanVleet),+2,6-7, , ,
8:55.0, , ,6-9,+2,I. Stewart makes 2-pt layup from 4 ft,
8:33.0,A. Sengun misses 2-pt jump shot from 15 ft, ,6-9, , ,
8:31.0,Offensive rebound by J. Smith, ,6-9, , ,
8:29.0,J. Smith makes 2-pt dunk from 3 ft,+2,8-9, , ,
8:06.0, , ,8-9, ,J. Ivey misses 3-pt jump shot from 26 ft,
8:03.0,Defensive rebound by A. Sengun, ,8-9, , ,
7:54.0,A. Sengun makes 2-pt layup from 1 ft,+2,10-9, , ,Lead change
7:33.0, , ,10-9, ,J. Ivey misses 3-pt jump shot from 25 ft,
7:32.0,Defensive rebound by Team, ,10-9, , ,
7:32.0, , ,10-9, ,Loose ball foul by J. Ivey (drawn by F. VanVleet),
7:22.0,A. Sengun makes 2-pt jump shot from 8 ft (assist by J. Green),+2,12-9, , ,
7:22.0,Shooting foul by J. Duren (drawn by A. Sengun), ,12-9, , ,
7:22.0,A. Sengun makes free throw 1 of 1,+1,13-9, , ,
7:20.0, , ,13-9, ,Turnover by I. Stewart (inbound),
7:17.0,A. Sengun makes 2-pt layup at rim (assist by J. Green),+2,15-9, , ,
7:00.0, , ,15-11,+2,K. Knox makes 2-pt jump shot from 14 ft (assist by K. Hayes),
6:48.0,Turnover by J. Green (bad pass; steal by K. Knox), ,15-11, , ,
6:44.0, , ,15-11, ,J. Ivey misses 2-pt jump shot from 12 ft (block by F. VanVleet),
6:38.0,Defensive rebound by J. Smith, ,15-11, , ,
6:26.0,J. Smith misses 3-pt jump shot from 26 ft, ,15-11, , ,
6:22.0, , ,15-11, ,Defensive rebound by K. Hayes,
6:14.0, , ,15-11, ,I. Stewart misses 3-pt jump shot from 28 ft,
6:12.0,Defensive rebound by A. Sengun, ,15-11, , ,
5:59.0,J. Smith misses 2-pt layup from 4 ft (block by K. Hayes), ,15-11, , ,
5:58.0, , ,15-11, ,Defensive rebound by I. Stewart,
5:53.0, , ,15-11, ,J. Ivey misses 2-pt layup from 6 ft,
5:51.0, , ,15-11, ,Offensive rebound by J. Ivey,
5:50.0, , ,15-13,+2,J. Ivey makes 2-pt layup at rim,
5:23.0,J. Tate misses 2-pt hook shot from 7 ft (block by J. Ivey), ,15-13, , ,
5:19.0, , ,15-13, ,Defensive rebound by I. Stewart,
5:15.0, , ,15-13, ,J. Ivey misses 3-pt jump shot from 30 ft,
5:10.0,Defensive rebound by J. Tate, ,15-13, , ,
5:02.0,Turnover by A. Sengun (lost ball; steal by K. Hayes), ,15-13, , ,
4:58.0, , ,15-15,+2,K. Knox makes 2-pt layup from 3 ft (assist by K. Hayes),Tie
4:45.0,J. Green makes 2-pt layup from 3 ft,+2,17-15, , ,
4:44.0, , ,17-15, ,Detroit full timeout,
4:44.0,A. Thompson enters the game for J. Smith, ,17-15, , ,
4:44.0,C. Whitmore enters the game for J. Tate, ,17-15, , ,
4:44.0, , ,17-15, ,A. Burks enters the game for J. Ivey,
4:44.0, , ,17-15, ,I. Livers enters the game for I. Stewart,
4:32.0, , ,17-15, ,Personal foul by F. VanVleet (drawn by J. Duren),
4:32.0, , ,17-15, ,A. Thompson enters the game for K. Knox,
4:25.0, , ,17-15, ,Turnover by A. Burks (lost ball; steal by J. Green),
4:22.0,C. Whitmore misses 2-pt layup from 6 ft (block by I. Livers), ,17-15, , ,
4:21.0, , ,17-15, ,Defensive rebound by A. Thompson,
4:04.0, , ,17-15, ,K. Hayes misses 3-pt jump shot from 23 ft,
4:01.0,Defensive rebound by J. Green, ,17-15, , ,
3:57.0,Shooting foul by I. Livers (drawn by J. Green), ,17-15, , ,
3:57.0,J. Green makes free throw 1 of 2,+1,18-15, , ,
3:57.0, , ,18-15, ,M. Bagley enters the game for J. Duren,
3:57.0, , ,18-15, ,M. Sasser enters the game for K. Hayes,
3:57.0,J. Green makes free throw 2 of 2,+1,19-15, , ,
3:42.0, , ,19-17,+2,M. Bagley makes 2-pt layup from 2 ft (assist by M. Sasser),
3:28.0,Turnover by A. Sengun (bad pass; steal by M. Bagley), ,19-17, , ,
3:20.0, , ,19-17, ,Turnover by A. Burks (lost ball; steal by A. Sengun),
