A,B,C,D,E,F,Event
1st Q
Time,Miami,,Score,,Detroit,
12:00.0,Jump ball: B. Adebayo vs. J. Duren (N. Jović gains possession),
11:45.0,J. Butler makes 2-pt layup from 1 ft (assist by D. Robinson),+2,2-0, , ,
11:31.0, , ,2-2,+2,J. Duren makes 2-pt dunk from 3 ft (assist by C. Cunningham),Tie
11:12.0,T. Rozier misses 3-pt jump shot from 25 ft, ,2-2, , ,
11:09.0, , ,2-2, ,Defensive rebound by I. Stewart,
11:00.0, , ,2-2, ,C. Cunningham misses 3-pt jump shot from 26 ft,
10:56.0,Defensive rebound by B. Adebayo, ,2-2, , ,
10:41.0,D. Robinson makes 2-pt layup from 1 ft,+2,4-2, , ,
10:29.0, , ,4-2, ,Turnover by J. Duren (bad pass; steal by T. Rozier),
10:25.0,T. Rozier makes 2-pt layup from 2 ft,+2,6-2, , ,
10:12.0, , ,6-2, ,Turnover by J. Duren (lost ball; steal by N. Jović),
10:06.0,N. Jović makes 3-pt jump shot from 25 ft (assist by D. Robinson),+3,9-2, , ,
9:50.0, , ,9-2, ,C. Cunningham misses 3-pt jump shot from 28 ft,
9:48.0,Defensive rebound by Team, ,9-2, , ,
9:35.0,D. Robinson misses 3-pt jump shot from 30 ft, ,9-2, , ,
9:31.0, , ,9-2, ,Defensive rebound by J. Duren,
9:29.0, , ,9-2, ,Shooting foul by T. Rozier (drawn by J. Ivey),
9:29.0, , ,9-3,+1,J. Ivey makes free throw 1 of 2,
9:29.0, , ,9-4,+1,J. Ivey makes free throw 2 of 2,
9:12.0,J. Butler makes 2-pt jump shot from 17 ft,+2,11-4, , ,
8:54.0, , ,11-4, ,Turnover by C. Cunningham (bad pass; steal by J. Butler),
8:50.0,J. Butler misses 2-pt layup from 6 ft, ,11-4, , ,
8:47.0, , ,11-4, ,Defensive rebound by J. Ivey,
8:44.0, , ,11-4, ,S. Fontecchio misses 2-pt layup from 5 ft (block by D. Robinson),
8:44.0, , ,11-4, ,Offensive rebound by J. Duren,
8:43.0, , ,11-4, ,Shooting foul by N. Jović (drawn by J. Duren),
8:43.0, , ,11-4, ,J. Duren misses free throw 1 of 2,
8:43.0, , ,11-4, ,Offensive rebound by Team,
8:43.0, , ,11-5,+1,J. Duren makes free throw 2 of 2,
8:32.0,N. Jović misses 3-pt jump shot from 26 ft, ,11-5, , ,
8:28.0, , ,11-5, ,Defensive rebound by I. Stewart,
8:23.0, , ,11-5, ,C. Cunningham misses 2-pt jump shot from 6 ft,
8:20.0,Defensive rebound by N. Jović, ,11-5, , ,
8:16.0,J. Butler misses 3-pt jump shot from 23 ft, ,11-5, , ,
8:13.0, , ,11-5, ,Defensive rebound by J. Ivey,
8:08.0, , ,11-7,+2,J. Duren makes 2-pt dunk from 4 ft (assist by J. Ivey),
7:52.0,B. Adebayo misses 2-pt jump shot from 14 ft, ,11-7, , ,
7:49.0, , ,11-7, ,Defensive rebound by J. Duren,
7:42.0, , ,11-7, ,S. Fontecchio misses 2-pt jump shot from 6 ft (block by B. Adebayo),
7:38.0,Defensive rebound by B. Adebayo, ,11-7, , ,
7:30.0,J. Butler makes 2-pt hook shot from 4 ft,+2,13-7, , ,
7:30.0,Shooting foul by J. Ivey (drawn by J. Butler), ,13-7, , ,
7:30.0,J. Butler makes free throw 1 of 1,+1,14-7, , ,
