A,B,C,D,E,F,Event
1st Q
Time,Detroit,,Score,,New York,
12:00.0,Jump ball: J. Wiseman vs. I. Hartenstein (M. Sasser gains possession),
11:49.0,Offensive foul by M. Sasser (drawn by I. Hartenstein), ,0-0, , ,
11:49.0,Turnover by M. Sasser (offensive foul), ,0-0, , ,
11:29.0, , ,0-2,+2,I. Hartenstein makes 2-pt jump shot from 10 ft (assist by J. Hart),
11:09.0,J. Ivey misses 2-pt jump shot from 14 ft, ,0-2, , ,
11:07.0, , ,0-2, ,Defensive rebound by J. Hart,
11:00.0, , ,0-4,+2,J. Hart makes 2-pt layup from 1 ft (assist by I. Hartenstein),
10:33.0,M. Sasser makes 3-pt jump shot from 25 ft,+3,3-4, , ,
10:13.0, , ,3-6,+2,D. DiVincenzo makes 2-pt layup from 1 ft (assist by I. Hartenstein),
10:01.0,J. Wiseman misses 2-pt layup from 2 ft (block by I. Hartenstein), ,3-6, , ,
10:01.0, , ,3-6, ,Defensive rebound by I. Hartenstein,
9:47.0, , ,3-9,+3,D. DiVincenzo makes 3-pt jump shot from 25 ft (assist by J. Brunson),
9:46.0,Detroit full timeout, ,3-9, , ,
9:32.0,T. Evbuomwan makes 3-pt jump shot from 23 ft (assist by M. Sasser),+3,6-9, , ,
9:06.0, , ,6-9, ,D. DiVincenzo misses 3-pt jump shot from 24 ft,
9:03.0,Defensive rebound by T. Brown, ,6-9, , ,
8:56.0,T. Brown misses 3-pt jump shot from 25 ft, ,6-9, , ,
8:51.0,Offensive rebound by J. Ivey, ,6-9, , ,
8:48.0,J. Ivey misses 3-pt jump shot from 25 ft, ,6-9, , ,
8:45.0,Offensive rebound by T. Brown, ,6-9, , ,
8:45.0,Shooting foul by J. Brunson (drawn by T. Brown), ,6-9, , ,
8:45.0,T. Brown makes free throw 1 of 2,+1,7-9, , ,
8:45.0,T. Brown makes free throw 2 of 2,+1,8-9, , ,
8:35.0, , ,8-12,+3,M. McBride makes 3-pt jump shot from 24 ft (assist by J. Brunson),
8:22.0,Turnover by J. Ivey (lost ball; steal by D. DiVincenzo), ,8-12, , ,
8:19.0, , ,8-14,+2,D. DiVincenzo makes 2-pt layup from 1 ft (assist by I. Hartenstein),
8:19.0, , ,8-14, ,Shooting foul by T. Evbuomwan (drawn by D. DiVincenzo),
8:19.0, , ,8-14, ,D. DiVincenzo misses free throw 1 of 1,
8:17.0,Defensive rebound by J. Wiseman, ,8-14, , ,
7:54.0,Turnover by T. Brown (lost ball; steal by I. Hartenstein), ,8-14, , ,
7:47.0, , ,8-17,+3,J. Hart makes 3-pt jump shot from 26 ft (assist by M. McBride),
7:31.0,J. Wiseman misses 2-pt jump shot from 22 ft, ,8-17, , ,
7:28.0, , ,8-17, ,Defensive rebound by J. Brunson,
7:17.0, , ,8-20,+3,J. Brunson makes 3-pt jump shot from 23 ft (assist by J. Hart),
6:52.0,M. Sasser misses 2-pt jump shot from 13 ft, ,8-20, , ,
6:50.0, , ,8-20, ,Defensive rebound by I. Hartenstein,
6:45.0, , ,8-20, ,J. Brunson misses 3-pt jump shot from 25 ft,
6:43.0,Defensive rebound by T. Evbuomwan, ,8-20, , ,
6:38.0,J. Ivey misses 3-pt jump shot from 26 ft, ,8-20, , ,
6:34.0, , ,8-20, ,Defensive rebound by D. DiVincenzo,
6:24.0, , ,8-20, ,I. Hartenstein misses 2-pt jump shot from 11 ft,
6:22.0, , ,8-20, ,Offensive rebound by I. Hartenstein,
6:21.0, , ,8-22,+2,I. Hartenstein makes 2-pt layup at rim,
6:14.0,Personal foul by J. Brunson (drawn by J. Ivey), ,8-22, , ,
6:14.0,M. Flynn enters the game for T. Brown, ,8-22, , ,
6:04.0,M. Sasser misses 3-pt jump shot from 24 ft, ,8-22, , ,
6:01.0, , ,8-22, ,Defensive rebound by M. McBride,
5:48.0, , ,8-22, ,Personal foul by J. Wiseman (drawn by I. Hartenstein),
5:45.0, , ,8-22, ,M. McBride misses 2-pt layup from 1 ft,
5:43.0,Defensive rebound by J. Wiseman, ,8-22, , ,
5:33.0,J. Ivey misses 3-pt jump shot from 26 ft, ,8-22, , ,
5:31.0, , ,8-22, ,Defensive rebound by J. Hart,
5:30.0, , ,8-22, ,Personal foul by J. Ivey (drawn by D. DiVincenzo),
5:21.0, , ,8-24,+2,I. Hartenstein makes 2-pt layup from 3 ft,
5:14.0,J. Ivey misses 2-pt layup from 2 ft, ,8-24, , ,
5:14.0, , ,8-24, ,Defensive rebound by I. Hartenstein,
5:09.0, , ,8-24, ,J. Hart misses 2-pt layup from 1 ft (block by M. Flynn),
5:08.0,Defensive rebound by Team, ,8-24, , ,
4:48.0,T. Evbuomwan misses 2-pt layup from 2 ft (block by I. Hartenstein), ,8-24, , ,
4:47.0, , ,8-24, ,Defensive rebound by Team,
4:47.0, , ,8-24, ,P. Achiuwa enters the game for I. Hartenstein,
4:36.0, , ,8-24, ,Shooting foul by T. Evbuomwan (drawn by J. Brunson),
4:36.0,E. Fournier enters the game for T. Evbuomwan, ,8-24, , ,
4:36.0,C. Metu enters the game for J. Ivey, ,8-24, , ,
4:36.0,J. Rhoden enters the game for J. Wiseman, ,8-24, , ,
4:36.0, , ,8-25,+1,J. Brunson makes free throw 1 of 2,
4:36.0, , ,8-26,+1,J. Brunson makes free throw 2 of 2,
4:22.0,C. Metu misses 2-pt hook shot from 4 ft, ,8-26, , ,
4:20.0, , ,8-26, ,Defensive rebound by P. Achiuwa,
4:08.0, , ,8-29,+3,D. DiVincenzo makes 3-pt jump shot from 25 ft (assist by P. Achiuwa),
3:49.0,J. Rhoden misses 3-pt jump shot from 25 ft, ,8-29, , ,
3:46.0, , ,8-29, ,Defensive rebound by P. Achiuwa,
3:36.0, , ,8-29, ,J. Brunson misses 2-pt layup from 2 ft,
3:34.0,Defensive rebound by E. Fournier, ,8-29, , ,
3:27.0,M. Flynn misses 2-pt layup from 2 ft (block by P. Achiuwa), ,8-29, , ,
3:26.0,Offensive rebound by Team, ,8-29, , ,
3:26.0, , ,8-29, ,New York full timeout,
3:26.0, , ,8-29, ,Instant Replay (Challenge: Ruling Stands),
3:26.0,T. Brown enters the game for M. Sasser, ,8-29, , ,
3:26.0, , ,8-29, ,B. Bogdanović enters the game for J. Brunson,
3:11.0,C. Metu makes 2-pt jump shot from 9 ft (assist by E. Fournier),+2,10-29, , ,
2:55.0, , ,10-31,+2,M. McBride makes 2-pt dunk from 1 ft,
2:35.0,E. Fournier makes 3-pt jump shot from 25 ft,+3,13-31, , ,
2:19.0, , ,13-34,+3,D. DiVincenzo makes 3-pt jump shot from 26 ft (assist by B. Bogdanović),
2:01.0,E. Fournier misses 2-pt jump shot from 11 ft, ,13-34, , ,
1:57.0, , ,13-34, ,Defensive rebound by D. DiVincenzo,
1:46.0, , ,13-34, ,M. McBride misses 3-pt jump shot from 25 ft,
1:46.0,Defensive rebound by J. Rhoden, ,13-34, , ,
1:26.0,Personal foul by B. Bogdanović (drawn by C. Metu), ,13-34, , ,
1:20.0,M. Flynn makes 2-pt jump shot from 17 ft,+2,15-34, , ,
0:57.0, , ,15-34, ,Turnover by D. DiVincenzo (lost ball; steal by M. Flynn),
0:54.0,M. Flynn makes 2-pt layup from 2 ft (assist by J. Rhoden),+2,17-34, , ,
0:54.0, , ,17-34, ,Violation by Team (def goaltending),
0:37.0, , ,17-34, ,Turnover by B. Bogdanović (lost ball; steal by E. Fournier),
0:37.0,Turnover by E. Fournier (out of bounds lost ball), ,17-34, , ,
0:36.0, , ,17-36,+2,M. McBride makes 2-pt layup from 1 ft,
0:29.0,M. Flynn misses 2-pt jump shot from 9 ft, ,17-36, , ,
0:27.0, , ,17-36, ,Defensive rebound by P. Achiuwa,
