A,B,C,D,E,F,Event
1st Q
Time,Dallas,,Score,,Detroit,
12:00.0,Jump ball: D. Gafford vs. J. Duren (L. Dončić gains possession),
11:45.0,K. Irving makes 2-pt jump shot from 8 ft (assist by P. Washington),+2,2-0, , ,
11:27.0, , ,2-0, ,J. Ivey misses 3-pt jump shot from 26 ft,
11:23.0,Defensive rebound by P. Washington, ,2-0, , ,
11:14.0,K. Irving misses 2-pt jump shot from 9 ft, ,2-0, , ,
11:13.0, , ,2-0, ,Defensive rebound by J. Duren,
11:12.0, , ,2-0, ,Turnover by J. Duren (lost ball; steal by D. Jones),
11:11.0,D. Jones makes 2-pt layup from 4 ft,+2,4-0, , ,
11:11.0,Shooting foul by J. Duren (drawn by D. Jones), ,4-0, , ,
11:11.0,D. Jones makes free throw 1 of 1,+1,5-0, , ,
10:59.0, , ,5-0, ,A. Thompson misses 3-pt jump shot from 26 ft,
10:56.0,Defensive rebound by L. Dončić, ,5-0, , ,
10:51.0,L. Dončić misses 3-pt jump shot from 25 ft, ,5-0, , ,
10:47.0, , ,5-0, ,Defensive rebound by C. Cunningham,
10:37.0, , ,5-2,+2,C. Cunningham makes 2-pt jump shot from 6 ft,
10:19.0,D. Jones misses 3-pt jump shot from 26 ft, ,5-2, , ,
10:14.0, , ,5-2, ,Defensive rebound by J. Ivey,
10:09.0, , ,5-2, ,J. Ivey misses 2-pt jump shot from 7 ft,
10:06.0,Defensive rebound by L. Dončić, ,5-2, , ,
9:56.0,D. Gafford makes 2-pt layup from 4 ft (assist by L. Dončić),+2,7-2, , ,
9:37.0, , ,7-2, ,C. Cunningham misses 2-pt dunk from 4 ft (block by D. Gafford),
9:35.0, , ,7-2, ,Offensive rebound by C. Cunningham,
9:34.0, , ,7-2, ,Shooting foul by D. Gafford (drawn by J. Duren),
9:34.0, , ,7-3,+1,J. Duren makes free throw 1 of 2,
9:34.0, , ,7-4,+1,J. Duren makes free throw 2 of 2,
9:18.0,Turnover by L. Dončić (out of bounds lost ball), ,7-4, , ,
9:16.0, , ,7-4, ,Personal foul by L. Dončić (drawn by J. Ivey),
9:04.0, , ,7-4, ,A. Thompson misses 3-pt jump shot from 22 ft,
9:03.0,Defensive rebound by Team, ,7-4, , ,
8:54.0,K. Irving misses 3-pt jump shot from 27 ft, ,7-4, , ,
8:51.0, , ,7-4, ,Defensive rebound by J. Duren,
8:44.0, , ,7-6,+2,C. Cunningham makes 2-pt jump shot from 19 ft (assist by J. Duren),
8:22.0,K. Irving misses 3-pt jump shot from 22 ft, ,7-6, , ,
8:19.0, , ,7-6, ,Defensive rebound by I. Stewart,
8:16.0, , ,7-6, ,Turnover by C. Cunningham (bad pass; steal by L. Dončić),
8:10.0,D. Jones makes 2-pt layup from 3 ft (assist by L. Dončić),+2,9-6, , ,
8:10.0,Shooting foul by J. Duren (drawn by D. Jones), ,9-6, , ,
8:10.0, , ,9-6, ,J. Wiseman enters the game for J. Duren,
8:10.0,D. Jones makes free throw 1 of 1,+1,10-6, , ,
7:59.0, , ,10-6, ,Turnover by C. Cunningham (bad pass; steal by D. Jones),
7:45.0,L. Dončić misses 3-pt jump shot from 25 ft, ,10-6, , ,
7:44.0,Offensive rebound by Team, ,10-6, , ,
7:44.0,D. Exum enters the game for D. Jones, ,10-6, , ,
7:38.0,L. Dončić makes 3-pt jump shot from 27 ft (assist by K. Irving),+3,13-6, , ,
7:26.0, , ,13-8,+2,J. Wiseman makes 2-pt layup from 5 ft (assist by C. Cunningham),
7:12.0,K. Irving misses 2-pt jump shot from 15 ft, ,13-8, , ,
7:10.0, , ,13-8, ,Defensive rebound by A. Thompson,
7:04.0, , ,13-8, ,Shooting foul by D. Gafford (drawn by A. Thompson),
7:04.0, , ,13-8, ,A. Thompson misses free throw 1 of 2,
7:04.0, , ,13-8, ,Offensive rebound by Team,
7:04.0,J. Green enters the game for D. Gafford, ,13-8, , ,
7:04.0,D. Powell enters the game for K. Irving, ,13-8, , ,
7:04.0, , ,13-9,+1,A. Thompson makes free throw 2 of 2,
6:53.0,L. Dončić misses 2-pt layup from 5 ft (block by J. Wiseman), ,13-9, , ,
6:46.0,Offensive rebound by D. Powell, ,13-9, , ,
6:45.0,D. Powell misses 2-pt layup from 5 ft, ,13-9, , ,
6:45.0, , ,13-9, ,Defensive rebound by J. Wiseman,
