A,B,C,D,E,F,Event
1st Q
Time,Brooklyn,,Score,,Detroit,
12:00.0,Jump ball: N. Claxton vs. J. Duren (I. Stewart gains possession),
11:41.0, , ,0-0, ,Turnover by I. Stewart (3 sec),
11:20.0,D. Smith misses 3-pt jump shot from 28 ft, ,0-0, , ,
11:17.0, , ,0-0, ,Defensive rebound by I. Stewart,
10:56.0, , ,0-2,+2,J. Ivey makes 2-pt dunk from 3 ft (assist by J. Duren),
10:34.0,Turnover by D. Schröder (bad pass; steal by J. Duren), ,0-2, , ,
10:31.0, , ,0-2, ,Turnover by C. Cunningham (bad pass),
10:12.0,M. Bridges misses 3-pt jump shot from 27 ft, ,0-2, , ,
10:09.0, , ,0-2, ,Defensive rebound by C. Cunningham,
9:55.0, , ,0-2, ,J. Ivey misses 2-pt layup from 3 ft,
9:52.0, , ,0-2, ,Offensive rebound by J. Duren,
9:52.0, , ,0-4,+2,J. Duren makes 2-pt dunk from 2 ft,
9:41.0,Personal foul by J. Ivey (drawn by N. Claxton), ,0-4, , ,
9:27.0,D. Smith misses 2-pt layup from 3 ft, ,0-4, , ,
9:24.0, , ,0-4, ,Defensive rebound by J. Duren,
9:10.0, , ,0-4, ,J. Ivey misses 3-pt jump shot from 27 ft,
9:07.0,Defensive rebound by N. Claxton, ,0-4, , ,
9:02.0,D. Finney-Smith misses 3-pt jump shot from 27 ft, ,0-4, , ,
8:57.0, , ,0-4, ,Defensive rebound by I. Stewart,
8:48.0, , ,0-6,+2,J. Duren makes 2-pt layup from 4 ft (assist by C. Cunningham),
8:23.0,N. Claxton misses 2-pt hook shot from 8 ft, ,0-6, , ,
8:20.0, , ,0-6, ,Defensive rebound by A. Thompson,
8:20.0, , ,0-6, ,Personal foul by D. Smith (drawn by A. Thompson),
8:20.0,L. Walker enters the game for D. Smith, ,0-6, , ,
8:13.0, , ,0-8,+2,C. Cunningham makes 2-pt layup from 3 ft,
8:12.0,Brooklyn full timeout, ,0-8, , ,
8:04.0,D. Schröder misses 2-pt layup from 4 ft (block by A. Thompson), ,0-8, , ,
8:04.0,Offensive rebound by Team, ,0-8, , ,
7:55.0,Turnover by D. Finney-Smith (lost ball; steal by J. Duren), ,0-8, , ,
7:47.0, , ,0-11,+3,J. Ivey makes 3-pt jump shot from 23 ft (assist by C. Cunningham),
7:33.0,L. Walker makes 3-pt jump shot from 27 ft (assist by M. Bridges),+3,3-11, , ,
7:10.0, , ,3-13,+2,J. Duren makes 2-pt dunk from 3 ft (assist by C. Cunningham),
7:03.0,L. Walker misses 3-pt jump shot from 26 ft, ,3-13, , ,
6:59.0, , ,3-13, ,Defensive rebound by J. Duren,
6:45.0, , ,3-13, ,Turnover by J. Duren (traveling),
6:45.0,K. Bates-Diop enters the game for N. Claxton, ,3-13, , ,
6:33.0,D. Schröder makes 3-pt jump shot from 28 ft (assist by K. Bates-Diop),+3,6-13, , ,
6:20.0, , ,6-13, ,Offensive foul by J. Duren (drawn by L. Walker),
6:20.0, , ,6-13, ,Turnover by J. Duren (offensive foul),
6:06.0,Turnover by M. Bridges (bad pass), ,6-13, , ,
5:50.0, , ,6-13, ,Personal foul by D. Finney-Smith (drawn by I. Stewart),
5:50.0,J. Wilson enters the game for D. Finney-Smith, ,6-13, , ,
5:42.0, , ,6-15,+2,J. Ivey makes 2-pt layup from 2 ft,
5:24.0,K. Bates-Diop misses 2-pt hook shot from 4 ft, ,6-15, , ,
5:22.0, , ,6-15, ,Defensive rebound by A. Thompson,
5:14.0, , ,6-17,+2,A. Thompson makes 2-pt dunk from 1 ft,
5:07.0,Personal foul by J. Duren (drawn by D. Schröder), ,6-17, , ,
5:07.0,D. Smith enters the game for D. Schröder, ,6-17, , ,
5:07.0,T. Watford enters the game for L. Walker, ,6-17, , ,
5:07.0, , ,6-17, ,S. Fontecchio enters the game for J. Duren,
4:51.0,M. Bridges misses 3-pt jump shot from 25 ft, ,6-17, , ,
4:49.0, , ,6-17, ,Defensive rebound by C. Cunningham,
4:45.0, , ,6-17, ,Turnover by C. Cunningham (bad pass; steal by K. Bates-Diop),
4:39.0,T. Watford misses 2-pt layup from 3 ft, ,6-17, , ,
4:35.0,Offensive rebound by K. Bates-Diop, ,6-17, , ,
4:35.0,K. Bates-Diop makes 2-pt layup at rim,+2,8-17, , ,
4:19.0, , ,8-20,+3,C. Cunningham makes 3-pt jump shot from 26 ft,
4:00.0,Turnover by J. Wilson (traveling), ,8-20, , ,
3:50.0, , ,8-20, ,Shooting foul by D. Smith (drawn by C. Cunningham),
3:50.0, , ,8-21,+1,C. Cunningham makes free throw 1 of 2,
3:50.0, , ,8-21, ,E. Fournier enters the game for A. Thompson,
3:50.0, , ,8-22,+1,C. Cunningham makes free throw 2 of 2,
3:34.0,J. Wilson misses 3-pt jump shot from 24 ft, ,8-22, , ,
3:29.0, , ,8-22, ,Defensive rebound by J. Ivey,
3:23.0, , ,8-22, ,I. Stewart misses 3-pt jump shot from 26 ft,
3:21.0,Defensive rebound by K. Bates-Diop, ,8-22, , ,
3:10.0,K. Bates-Diop misses 2-pt layup from 3 ft, ,8-22, , ,
3:07.0, , ,8-22, ,Defensive rebound by S. Fontecchio,
2:58.0, , ,8-24,+2,I. Stewart makes 2-pt layup from 3 ft (assist by C. Cunningham),
2:43.0,J. Wilson misses 3-pt jump shot from 25 ft, ,8-24, , ,
2:40.0, , ,8-24, ,Defensive rebound by I. Stewart,
2:38.0, , ,8-24, ,Detroit full timeout,
2:38.0,N. Claxton enters the game for K. Bates-Diop, ,8-24, , ,
2:38.0,D. Schröder enters the game for J. Wilson, ,8-24, , ,
2:38.0, , ,8-24, ,M. Sasser enters the game for C. Cunningham,
2:38.0, , ,8-24, ,J. Wiseman enters the game for I. Stewart,
2:20.0, , ,8-24, ,J. Ivey misses 3-pt jump shot from 26 ft,
2:16.0,Defensive rebound by D. Smith, ,8-24, , ,
2:14.0,Turnover by T. Watford (traveling), ,8-24, , ,
2:14.0, , ,8-24, ,A. Thompson enters the game for J. Ivey,
1:55.0, , ,8-24, ,J. Wiseman misses 2-pt jump shot from 5 ft,
1:53.0,Defensive rebound by N. Claxton, ,8-24, , ,
1:44.0,Turnover by T. Watford (traveling), ,8-24, , ,
1:34.0, , ,8-26,+2,E. Fournier makes 2-pt jump shot from 5 ft (assist by M. Sasser),
1:20.0,M. Bridges makes 3-pt jump shot from 28 ft,+3,11-26, , ,
1:06.0, , ,11-26, ,E. Fournier misses 3-pt jump shot from 26 ft,
1:02.0,Defensive rebound by N. Claxton, ,11-26, , ,
0:50.0,D. Smith makes 3-pt jump shot from 24 ft (assist by M. Bridges),+3,14-26, , ,
0:50.0,D. Finney-Smith enters the game for M. Bridges, ,14-26, , ,
0:50.0,Shooting foul by A. Thompson (drawn by N. Claxton), ,14-26, , ,
0:50.0,N. Claxton makes free throw 1 of 1,+1,15-26, , ,
0:35.0, , ,15-26, ,S. Fontecchio misses 3-pt jump shot from 23 ft,
0:32.0,Defensive rebound by N. Claxton, ,15-26, , ,
0:23.0,Shooting foul by M. Sasser (drawn by D. Schröder), ,15-26, , ,
0:23.0,D. Schröder makes free throw 1 of 2,+1,16-26, , ,
0:23.0, , ,16-26, ,C. Cunningham enters the game for A. Thompson,
0:23.0,D. Schröder misses free throw 2 of 2, ,16-26, , ,
0:20.0, , ,16-26, ,Defensive rebound by J. Wiseman,
0:20.0,L. Walker enters the game for T. Watford, ,16-26, , ,
0:00.0, , ,16-26, ,M. Sasser misses 2-pt jump shot from 5 ft,
0:00.0,Defensive rebound by L. Walker, ,16-26, , ,
0:00.0,L. Walker misses 3-pt jump shot from 54 ft, ,16-26, , ,
0:00.0,Offensive rebound by Team, ,16-26, , ,
0:00.0,End of 1st quarter,
2nd Q,
Time,Brooklyn,,Score,,Detroit,
12:00.0,Start of 2nd quarter,
11:46.0,Turnover by N. Claxton (traveling), ,16-26, , ,
11:33.0, , ,16-26, ,Turnover by A. Thompson (lost ball; steal by N. Claxton),
11:25.0,D. Schröder makes 2-pt layup from 3 ft,+2,18-26, , ,
11:10.0, , ,18-26, ,M. Sasser misses 3-pt jump shot from 26 ft,
11:07.0, , ,18-26, ,Offensive rebound by J. Wiseman,
11:06.0, , ,18-28,+2,J. Wiseman makes 2-pt jump shot from 5 ft,
10:55.0,N. Claxton makes 2-pt layup from 4 ft (assist by D. Schröder),+2,20-28, , ,
10:38.0, , ,20-30,+2,J. Wiseman makes 2-pt hook shot from 4 ft (assist by A. Thompson),
10:24.0,N. Claxton makes 2-pt hook shot from 5 ft (assist by D. Schröder),+2,22-30, , ,
10:12.0, , ,22-32,+2,A. Thompson makes 2-pt dunk from 1 ft (assist by M. Sasser),
9:59.0,D. Smith misses 3-pt jump shot from 23 ft, ,22-32, , ,
9:56.0, , ,22-32, ,Defensive rebound by E. Fournier,
9:54.0, , ,22-32, ,Turnover by E. Fournier (lost ball; steal by D. Smith),
9:51.0,D. Finney-Smith makes 3-pt jump shot from 27 ft (assist by D. Smith),+3,25-32, , ,
9:39.0, , ,25-34,+2,M. Sasser makes 2-pt jump shot from 5 ft,
9:34.0,Personal foul by M. Sasser (drawn by D. Schröder), ,25-34, , ,
9:34.0,M. Bridges enters the game for D. Smith, ,25-34, , ,
9:21.0,D. Finney-Smith makes 2-pt jump shot from 4 ft (assist by M. Bridges),+2,27-34, , ,
8:59.0, , ,27-34, ,M. Sasser misses 3-pt jump shot from 25 ft,
8:56.0,Defensive rebound by L. Walker, ,27-34, , ,
8:48.0,L. Walker makes 2-pt layup from 4 ft,+2,29-34, , ,
8:48.0, , ,29-34, ,Detroit full timeout,
8:48.0, , ,29-34, ,C. Cunningham enters the game for E. Fournier,
8:48.0, , ,29-34, ,J. Duren enters the game for M. Sasser,
8:48.0, , ,29-34, ,J. Ivey enters the game for J. Wiseman,
8:23.0, , ,29-34, ,C. Cunningham misses 2-pt jump shot from 6 ft,
8:21.0,Defensive rebound by D. Schröder, ,29-34, , ,
8:00.0,N. Claxton misses 2-pt jump shot from 8 ft, ,29-34, , ,
7:57.0, , ,29-34, ,Defensive rebound by J. Duren,
7:50.0, , ,29-37,+3,C. Cunningham makes 3-pt jump shot from 27 ft,
7:36.0,N. Claxton misses 2-pt jump shot from 6 ft, ,29-37, , ,
7:34.0, , ,29-37, ,Defensive rebound by J. Duren,
7:21.0, , ,29-37, ,J. Duren misses 2-pt hook shot from 5 ft (block by N. Claxton),
7:18.0, , ,29-37, ,Offensive rebound by J. Ivey,
7:17.0, , ,29-37, ,J. Ivey misses 2-pt jump shot from 6 ft,
7:17.0, , ,29-37, ,Offensive rebound by J. Ivey,
7:17.0, , ,29-37, ,Personal foul by D. Finney-Smith (drawn by J. Ivey),
7:17.0,N. Clowney enters the game for N. Claxton, ,29-37, , ,
7:17.0, , ,29-37, ,I. Stewart enters the game for S. Fontecchio,
7:11.0, , ,29-40,+3,C. Cunningham makes 3-pt jump shot from 27 ft (assist by J. Duren),
6:57.0,D. Schröder makes 3-pt jump shot from 26 ft (assist by N. Clowney),+3,32-40, , ,
6:44.0, , ,32-40, ,Turnover by C. Cunningham (bad pass; steal by N. Clowney),
6:40.0,L. Walker makes 3-pt jump shot from 24 ft (assist by D. Schröder),+3,35-40, , ,
6:24.0, , ,35-40, ,C. Cunningham misses 2-pt layup from 4 ft,
6:23.0, , ,35-40, ,Offensive rebound by J. Duren,
6:22.0, , ,35-42,+2,J. Duren makes 2-pt layup from 2 ft,
6:05.0,D. Schröder makes 3-pt jump shot from 26 ft (assist by M. Bridges),+3,38-42, , ,
5:51.0, , ,38-42, ,C. Cunningham misses 2-pt layup from 4 ft,
5:50.0, , ,38-42, ,Offensive rebound by J. Duren,
5:48.0, , ,38-45,+3,J. Ivey makes 3-pt jump shot from 26 ft (assist by A. Thompson),
5:24.0,L. Walker makes 2-pt jump shot from 18 ft,+2,40-45, , ,
5:03.0, , ,40-45, ,Personal foul by L. Walker (drawn by J. Ivey),
5:03.0,D. Smith enters the game for D. Schröder, ,40-45, , ,
4:52.0, , ,40-45, ,Turnover by J. Duren (lost ball; steal by N. Clowney),
4:34.0,L. Walker makes 3-pt jump shot from 27 ft (assist by N. Clowney),+3,43-45, , ,
4:18.0, , ,43-45, ,C. Cunningham misses 2-pt layup from 4 ft (block by D. Finney-Smith),
4:18.0, , ,43-45, ,Offensive rebound by I. Stewart,
4:18.0, , ,43-45, ,Shooting foul by D. Smith (drawn by I. Stewart),
4:18.0, , ,43-46,+1,I. Stewart makes free throw 1 of 2,
4:18.0, , ,43-47,+1,I. Stewart makes free throw 2 of 2,
3:55.0,L. Walker misses 3-pt jump shot from 24 ft, ,43-47, , ,
3:52.0, , ,43-47, ,Defensive rebound by A. Thompson,
3:43.0, , ,43-47, ,C. Cunningham misses 2-pt jump shot from 14 ft,
3:41.0,Defensive rebound by N. Clowney, ,43-47, , ,
3:32.0,D. Finney-Smith misses 3-pt jump shot from 27 ft, ,43-47, , ,
3:29.0, , ,43-47, ,Defensive rebound by J. Duren,
3:21.0, , ,43-49,+2,I. Stewart makes 2-pt layup from 3 ft (assist by J. Duren),
3:04.0,M. Bridges makes 3-pt jump shot from 28 ft (assist by D. Smith),+3,46-49, , ,
2:55.0,Brooklyn full timeout, ,46-49, , ,
2:55.0,N. Claxton enters the game for N. Clowney, ,46-49, , ,
2:55.0,T. Watford enters the game for L. Walker, ,46-49, , ,
2:55.0, , ,46-49, ,Turnover by J. Ivey (bad pass; steal by D. Smith),
2:55.0,Jump ball: D. Smith vs. I. Stewart (T. Watford gains possession),
2:47.0,T. Watford makes 2-pt layup from 3 ft,+2,48-49, , ,
2:33.0, , ,48-49, ,Turnover by I. Stewart (3 sec),
2:23.0,D. Smith makes 2-pt layup from 3 ft,+2,50-49, , ,Lead change
2:03.0, , ,50-49, ,A. Thompson misses 3-pt jump shot from 26 ft,
2:00.0,Defensive rebound by N. Claxton, ,50-49, , ,
1:47.0,N. Claxton makes 2-pt dunk from 4 ft (assist by D. Smith),+2,52-49, , ,
1:32.0, , ,52-51,+2,J. Ivey makes 2-pt jump shot from 18 ft (assist by C. Cunningham),
1:04.0,D. Smith makes 2-pt jump shot from 19 ft (assist by N. Claxton),+2,54-51, , ,
0:55.0, , ,54-54,+3,A. Thompson makes 3-pt jump shot from 24 ft (assist by C. Cunningham),Tie
0:39.0,Shooting foul by A. Thompson (drawn by N. Claxton), ,54-54, , ,
0:39.0,N. Claxton misses free throw 1 of 2, ,54-54, , ,
0:39.0,Offensive rebound by Team, ,54-54, , ,
0:39.0, , ,54-54, ,S. Fontecchio enters the game for A. Thompson,
0:39.0,N. Claxton makes free throw 2 of 2,+1,55-54, , ,
0:31.0, , ,55-54, ,Turnover by C. Cunningham (bad pass; steal by D. Smith),
0:27.0,Turnover by D. Smith (bad pass), ,55-54, , ,
0:06.0, , ,55-54, ,J. Ivey misses 2-pt jump shot from 4 ft,
0:04.0,Defensive rebound by T. Watford, ,55-54, , ,
0:02.0,T. Watford makes 2-pt layup from 3 ft,+2,57-54, , ,
0:00.0, , ,57-54, ,C. Cunningham misses 3-pt jump shot from 58 ft,
0:00.0, , ,57-54, ,Offensive rebound by Team,
0:00.0,End of 2nd quarter,
3rd Q,
Time,Brooklyn,,Score,,Detroit,
12:00.0,Start of 3rd quarter,
11:42.0,D. Schröder makes 3-pt jump shot from 27 ft (assist by M. Bridges),+3,60-54, , ,
11:17.0, , ,60-54, ,Turnover by Team (shot clock),
11:01.0,D. Finney-Smith misses 3-pt jump shot from 26 ft, ,60-54, , ,
11:00.0, , ,60-54, ,Defensive rebound by Team,
10:43.0, , ,60-56,+2,J. Duren makes 2-pt dunk from 1 ft (assist by A. Thompson),
10:30.0,D. Schröder makes 2-pt layup from 3 ft,+2,62-56, , ,
10:23.0, , ,62-58,+2,C. Cunningham makes 2-pt dunk from 4 ft,
10:02.0,N. Claxton makes 2-pt layup from 3 ft (assist by D. Schröder),+2,64-58, , ,
9:46.0, , ,64-58, ,A. Thompson misses 2-pt jump shot from 14 ft,
9:43.0,Defensive rebound by N. Claxton, ,64-58, , ,
9:37.0,L. Walker misses 3-pt jump shot from 24 ft, ,64-58, , ,
9:34.0, , ,64-58, ,Defensive rebound by I. Stewart,
9:26.0, , ,64-58, ,Personal foul by L. Walker (drawn by J. Duren),
9:26.0,Technical foul by N. Claxton, ,64-58, , ,
9:26.0, , ,64-59,+1,C. Cunningham makes technical free throw,
9:15.0, , ,64-59, ,C. Cunningham misses 2-pt layup from 4 ft (block by N. Claxton),
9:13.0, , ,64-59, ,Offensive rebound by I. Stewart,
9:09.0, , ,64-59, ,A. Thompson misses 3-pt jump shot from 26 ft,
9:06.0, , ,64-59, ,Offensive rebound by C. Cunningham,
8:59.0, , ,64-61,+2,J. Ivey makes 2-pt jump shot from 17 ft,
8:38.0,M. Bridges misses 2-pt jump shot from 11 ft, ,64-61, , ,
