A,B,C,D,E,F,Event
1st Q
Time,Oklahoma City,,Score,,Detroit,
11:53.0,Jump ball: J. Duren vs. C. Holmgren (I. Stewart gains possession),
11:40.0, , ,0-0, ,I. Stewart misses 2-pt layup from 5 ft (block by C. Holmgren),
11:37.0,Defensive rebound by C. Holmgren, ,0-0, , ,
11:26.0,S. Gilgeous-Alexander misses 2-pt jump shot from 7 ft, ,0-0, , ,
11:24.0, , ,0-0, ,Defensive rebound by J. Duren,
11:18.0, , ,0-0, ,K. Hayes misses 2-pt jump shot from 7 ft,
11:15.0,Defensive rebound by C. Holmgren, ,0-0, , ,
11:11.0,S. Gilgeous-Alexander misses 2-pt layup from 3 ft, ,0-0, , ,
11:09.0, , ,0-0, ,Defensive rebound by J. Duren,
11:04.0, , ,0-0, ,J. Ivey misses 3-pt jump shot from 27 ft,
11:01.0,Defensive rebound by C. Holmgren, ,0-0, , ,
10:53.0,C. Holmgren makes 3-pt jump shot from 24 ft,+3,3-0, , ,
10:36.0, , ,3-0, ,B. Bogdanović misses 2-pt layup from 6 ft,
10:33.0,Defensive rebound by J. Giddey, ,3-0, , ,
10:27.0,L. Dort makes 3-pt jump shot from 28 ft (assist by J. Giddey),+3,6-0, , ,
10:04.0, , ,6-3,+3,I. Stewart makes 3-pt jump shot from 26 ft (assist by J. Ivey),
9:49.0,J. Giddey makes 2-pt layup from 3 ft (assist by J. Williams),+2,8-3, , ,
9:34.0, , ,8-3, ,Personal foul by J. Williams (drawn by J. Ivey),
9:22.0, , ,8-3, ,J. Ivey misses 2-pt jump shot from 12 ft,
9:19.0, , ,8-3, ,Offensive rebound by J. Duren,
9:18.0, , ,8-5,+2,J. Duren makes 2-pt dunk from 3 ft,
9:10.0,C. Holmgren makes 2-pt jump shot from 8 ft,+2,10-5, , ,
8:55.0, , ,10-5, ,I. Stewart misses 3-pt jump shot from 23 ft,
8:52.0,Defensive rebound by C. Holmgren, ,10-5, , ,
8:43.0,C. Holmgren makes 2-pt layup from 4 ft (assist by J. Williams),+2,12-5, , ,
8:43.0,Shooting foul by J. Duren (drawn by C. Holmgren), ,12-5, , ,
8:43.0,C. Holmgren misses free throw 1 of 1, ,12-5, , ,
8:40.0,Offensive rebound by S. Gilgeous-Alexander, ,12-5, , ,
8:35.0,S. Gilgeous-Alexander makes 3-pt jump shot from 23 ft,+3,15-5, , ,
8:33.0, , ,15-5, ,Detroit full timeout,
8:10.0, , ,15-7,+2,I. Stewart makes 2-pt layup from 3 ft,
7:49.0,J. Williams misses 2-pt jump shot from 13 ft, ,15-7, , ,
7:46.0, , ,15-7, ,Defensive rebound by J. Duren,
7:33.0, , ,15-9,+2,J. Duren makes 2-pt dunk from 4 ft (assist by J. Ivey),
7:21.0,S. Gilgeous-Alexander makes 2-pt layup from 6 ft,+2,17-9, , ,
7:11.0, , ,17-11,+2,J. Ivey makes 2-pt layup from 5 ft (assist by K. Hayes),
7:07.0,Personal foul by J. Ivey (drawn by S. Gilgeous-Alexander), ,17-11, , ,
7:02.0,J. Williams makes 2-pt jump shot from 18 ft,+2,19-11, , ,
6:48.0, , ,19-13,+2,B. Bogdanović makes 2-pt jump shot from 21 ft (assist by J. Duren),
6:30.0,J. Giddey makes 2-pt jump shot from 10 ft,+2,21-13, , ,
6:17.0, , ,21-13, ,Shooting foul by S. Gilgeous-Alexander (drawn by J. Ivey),
6:17.0, , ,21-14,+1,J. Ivey makes free throw 1 of 2,
6:17.0, , ,21-14, ,J. Ivey misses free throw 2 of 2,
6:10.0,Defensive rebound by C. Holmgren, ,21-14, , ,
6:08.0,J. Giddey makes 2-pt layup from 2 ft (assist by C. Holmgren),+2,23-14, , ,
5:59.0, , ,23-16,+2,B. Bogdanović makes 2-pt jump shot from 15 ft (assist by J. Duren),
5:49.0,C. Holmgren misses 3-pt jump shot from 25 ft, ,23-16, , ,
5:45.0, , ,23-16, ,Defensive rebound by K. Hayes,
5:45.0,K. Williams enters the game for J. Williams, ,23-16, , ,
5:45.0, , ,23-16, ,A. Thompson enters the game for I. Stewart,
5:33.0, , ,23-16, ,J. Ivey misses 2-pt jump shot from 13 ft,
5:33.0, , ,23-16, ,Offensive rebound by J. Ivey,
5:24.0, , ,23-16, ,J. Ivey misses 3-pt jump shot from 24 ft,
5:20.0,Defensive rebound by C. Holmgren, ,23-16, , ,
5:15.0,L. Dort misses 3-pt jump shot from 26 ft, ,23-16, , ,
5:12.0, , ,23-16, ,Defensive rebound by J. Ivey,
5:04.0, , ,23-16, ,J. Duren misses 2-pt jump shot from 13 ft,
5:01.0,Defensive rebound by L. Dort, ,23-16, , ,
4:54.0,Turnover by S. Gilgeous-Alexander (discontinued dribble), ,23-16, , ,
4:54.0,I. Joe enters the game for J. Giddey, ,23-16, , ,
4:54.0, , ,23-16, ,A. Burks enters the game for K. Hayes,
4:46.0, , ,23-19,+3,B. Bogdanović makes 3-pt jump shot from 26 ft (assist by J. Ivey),
4:30.0,I. Joe makes 2-pt layup from 2 ft (assist by S. Gilgeous-Alexander),+2,25-19, , ,
