A,B,C,D,E,F,Event
1st Q
Time,Chicago,,Score,,Detroit,
12:00.0,Jump ball: N. Vučević vs. J. Duren (A. Caruso gains possession),
11:33.0,J. Green misses 3-pt jump shot from 24 ft, ,0-0, , ,
11:30.0, , ,0-0, ,Defensive rebound by J. Duren,
11:11.0, , ,0-0, ,T. Brown misses 3-pt jump shot from 29 ft,
11:08.0,Defensive rebound by C. White, ,0-0, , ,
11:02.0,N. Vučević makes 2-pt jump shot from 6 ft (assist by C. White),+2,2-0, , ,
10:43.0, , ,2-3,+3,C. Metu makes 3-pt jump shot from 28 ft (assist by J. Ivey),Lead change
10:31.0,C. White misses 3-pt jump shot from 24 ft, ,2-3, , ,
10:27.0, , ,2-3, ,Defensive rebound by J. Duren,
10:17.0, , ,2-3, ,J. Ivey misses 2-pt jump shot from 16 ft,
10:13.0,Defensive rebound by N. Vučević, ,2-3, , ,
9:59.0,N. Vučević makes 2-pt hook shot from 6 ft (assist by D. DeRozan),+2,4-3, , ,Lead change
9:44.0, , ,4-6,+3,C. Metu makes 3-pt jump shot from 28 ft (assist by M. Sasser),Lead change
9:30.0,D. DeRozan makes 2-pt layup from 3 ft,+2,6-6, , ,Tie
9:12.0, , ,6-8,+2,J. Duren makes 2-pt dunk at rim (assist by J. Ivey),
9:02.0,A. Caruso makes 2-pt layup from 5 ft,+2,8-8, , ,Tie
8:45.0, , ,8-8, ,M. Sasser misses 3-pt jump shot from 27 ft,
8:42.0,Defensive rebound by C. White, ,8-8, , ,
8:30.0,J. Green makes 2-pt dunk from 3 ft (assist by A. Caruso),+2,10-8, , ,Lead change
8:16.0, , ,10-11,+3,M. Sasser makes 3-pt jump shot from 27 ft (assist by J. Ivey),Lead change
8:01.0,Turnover by D. DeRozan (bad pass; steal by J. Ivey), ,10-11, , ,
7:56.0, , ,10-14,+3,J. Ivey makes 3-pt jump shot from 27 ft (assist by M. Sasser),
7:38.0,C. White misses 2-pt jump shot from 8 ft, ,10-14, , ,
7:35.0, , ,10-14, ,Defensive rebound by C. Metu,
7:32.0, , ,10-14, ,Offensive foul by C. Metu (drawn by C. White),
7:32.0, , ,10-14, ,Turnover by C. Metu (offensive foul),
7:26.0,A. Caruso misses 2-pt layup from 8 ft (block by M. Sasser), ,10-14, , ,
7:25.0,Offensive rebound by Team, ,10-14, , ,
7:18.0,D. DeRozan makes 2-pt jump shot from 14 ft,+2,12-14, , ,
6:56.0, , ,12-14, ,Shooting foul by J. Green (drawn by J. Ivey),
6:56.0, , ,12-14, ,Detroit full timeout,
6:56.0, , ,12-14, ,J. Ivey misses free throw 1 of 2,
6:56.0, , ,12-14, ,Offensive rebound by Team,
6:56.0, , ,12-15,+1,J. Ivey makes free throw 2 of 2,
6:41.0,A. Caruso misses 3-pt jump shot from 25 ft, ,12-15, , ,
6:39.0,Offensive rebound by N. Vučević, ,12-15, , ,
6:31.0,D. DeRozan makes 3-pt jump shot from 27 ft (assist by C. White),+3,15-15, , ,Tie
6:10.0, , ,15-15, ,M. Sasser misses 3-pt jump shot from 26 ft,
6:07.0, , ,15-15, ,Offensive rebound by J. Duren,
6:07.0, , ,15-15, ,Turnover by J. Duren (lost ball; steal by J. Green),
6:00.0,N. Vučević misses 3-pt jump shot from 27 ft, ,15-15, , ,
5:56.0, , ,15-15, ,Defensive rebound by C. Metu,
5:49.0, , ,15-15, ,Shooting foul by N. Vučević (drawn by J. Duren),
5:49.0, , ,15-16,+1,J. Duren makes free throw 1 of 2,
5:49.0,T. Craig enters the game for J. Green, ,15-16, , ,
5:49.0,D. Terry enters the game for C. White, ,15-16, , ,
5:49.0, , ,15-16, ,E. Fournier enters the game for T. Brown,
5:49.0, , ,15-17,+1,J. Duren makes free throw 2 of 2,
5:33.0,D. Terry misses 3-pt jump shot from 24 ft, ,15-17, , ,
5:29.0, , ,15-17, ,Defensive rebound by C. Metu,
5:26.0, , ,15-17, ,Turnover by J. Ivey (bad pass; steal by D. DeRozan),
5:18.0,D. Terry makes 3-pt jump shot from 24 ft (assist by N. Vučević),+3,18-17, , ,Lead change
5:07.0, , ,18-17, ,E. Fournier misses 3-pt jump shot from 26 ft,
5:05.0,Defensive rebound by A. Caruso, ,18-17, , ,
4:59.0,N. Vučević makes 2-pt jump shot from 5 ft (assist by A. Caruso),+2,20-17, , ,
4:45.0, , ,20-17, ,Turnover by J. Ivey (bad pass; steal by T. Craig),
4:30.0,N. Vučević misses 2-pt hook shot from 9 ft, ,20-17, , ,
4:27.0,Offensive rebound by T. Craig, ,20-17, , ,
4:25.0,D. DeRozan misses 3-pt jump shot from 27 ft, ,20-17, , ,
4:25.0, , ,20-17, ,Defensive rebound by J. Duren,
4:14.0, , ,20-19,+2,E. Fournier makes 2-pt jump shot from 12 ft (assist by J. Duren),
4:07.0,Personal foul by J. Ivey (drawn by A. Caruso), ,20-19, , ,
4:07.0,C. White enters the game for A. Caruso, ,20-19, , ,
4:07.0, , ,20-19, ,M. Flynn enters the game for C. Metu,
4:07.0, , ,20-19, ,J. Rhoden enters the game for M. Sasser,
3:55.0,T. Craig misses 2-pt jump shot from 9 ft, ,20-19, , ,
3:52.0, , ,20-19, ,Defensive rebound by J. Rhoden,
3:47.0, , ,20-19, ,J. Ivey misses 2-pt layup from 5 ft,
3:44.0,Defensive rebound by N. Vučević, ,20-19, , ,
3:41.0,Shooting foul by E. Fournier (drawn by D. DeRozan), ,20-19, , ,
3:41.0,D. DeRozan makes free throw 1 of 2,+1,21-19, , ,
3:41.0,D. DeRozan misses free throw 2 of 2, ,21-19, , ,
3:39.0, , ,21-19, ,Defensive rebound by J. Duren,
3:18.0, , ,21-21,+2,J. Duren makes 2-pt layup from 3 ft,Tie
2:57.0,N. Vučević makes 3-pt jump shot from 27 ft (assist by D. DeRozan),+3,24-21, , ,
2:41.0, , ,24-21, ,Turnover by J. Duren (dbl dribble),
2:41.0,Chicago full timeout, ,24-21, , ,
2:41.0,A. Sanogo enters the game for N. Vučević, ,24-21, , ,
2:41.0, , ,24-21, ,J. Wiseman enters the game for J. Duren,
2:25.0,D. Terry makes 3-pt jump shot from 24 ft (assist by C. White),+3,27-21, , ,
2:05.0, , ,27-24,+3,J. Rhoden makes 3-pt jump shot from 24 ft (assist by J. Ivey),
1:51.0,D. DeRozan misses 2-pt jump shot from 14 ft, ,27-24, , ,
1:47.0, , ,27-24, ,Defensive rebound by M. Flynn,
1:41.0, , ,27-24, ,Turnover by M. Flynn (bad pass; steal by D. Terry),
1:30.0,D. Terry misses 2-pt layup from 3 ft, ,27-24, , ,
1:26.0,Offensive rebound by A. Sanogo, ,27-24, , ,
1:25.0,A. Sanogo makes 2-pt layup from 3 ft,+2,29-24, , ,
1:06.0, , ,29-24, ,Shooting foul by D. Terry (drawn by M. Flynn),
1:06.0, , ,29-24, ,M. Flynn misses free throw 1 of 3,
1:06.0, , ,29-24, ,Offensive rebound by Team,
1:06.0, , ,29-24, ,M. Flynn misses free throw 2 of 3,
1:06.0, , ,29-24, ,Offensive rebound by Team,
1:06.0, , ,29-24, ,T. Brown enters the game for J. Ivey,
1:06.0, , ,29-25,+1,M. Flynn makes free throw 3 of 3,
0:43.0,C. White misses 2-pt jump shot from 10 ft, ,29-25, , ,
0:41.0,Offensive rebound by T. Craig, ,29-25, , ,
0:35.0,Turnover by A. Sanogo (bad pass), ,29-25, , ,
0:35.0,Loose ball foul by D. Terry (drawn by M. Flynn), ,29-25, , ,
0:35.0, , ,29-26,+1,M. Flynn makes free throw 1 of 2,
0:35.0, , ,29-27,+1,M. Flynn makes free throw 2 of 2,
0:28.0,D. DeRozan makes 2-pt jump shot from 19 ft,+2,31-27, , ,
0:07.0, , ,31-27, ,E. Fournier misses 3-pt jump shot from 25 ft,
0:05.0, , ,31-27, ,Offensive rebound by J. Wiseman,
0:03.0, , ,31-30,+3,J. Rhoden makes 3-pt jump shot from 27 ft (assist by J. Wiseman),
0:01.0,D. Terry misses 2-pt jump shot from 9 ft (block by J. Rhoden), ,31-30, , ,
0:01.0,Offensive rebound by Team, ,31-30, , ,
0:00.0,End of 1st quarter,
2nd Q,
Time,Chicago,,Score,,Detroit,
12:00.0,Start of 2nd quarter,
11:47.0, , ,31-30, ,Turnover by M. Flynn (bad pass),
11:32.0,J. Carter makes 3-pt jump shot from 24 ft (assist by T. Craig),+3,34-30, , ,
11:16.0, , ,34-32,+2,E. Fournier makes 2-pt jump shot from 7 ft (assist by J. Wiseman),
10:59.0,N. Vučević misses 2-pt jump shot from 20 ft, ,34-32, , ,
10:59.0, , ,34-32, ,Defensive rebound by J. Rhoden,
