A,B,C,D,E,F,Event
1st Q
Time,Philadelphia,,Score,,Detroit,
12:00.0,Jump ball: J. Embiid vs. I. Stewart (K. Hayes gains possession),
11:35.0, , ,0-2,+2,B. Bogdanović makes 2-pt jump shot from 8 ft (assist by C. Cunningham),
11:17.0,Shooting foul by I. Stewart (drawn by J. Embiid), ,0-2, , ,
11:17.0,J. Embiid makes free throw 1 of 2,+1,1-2, , ,
11:17.0,J. Embiid makes free throw 2 of 2,+1,2-2, , ,Tie
10:55.0, , ,2-4,+2,K. Hayes makes 2-pt jump shot from 9 ft,
10:33.0,D. Melton misses 2-pt jump shot from 15 ft, ,2-4, , ,
10:31.0,Offensive rebound by D. Melton, ,2-4, , ,
10:27.0,T. Harris misses 3-pt jump shot from 26 ft, ,2-4, , ,
10:24.0,Offensive rebound by J. Embiid, ,2-4, , ,
10:21.0,D. Melton makes 3-pt jump shot from 27 ft (assist by T. Maxey),+3,5-4, , ,Lead change
10:14.0, , ,5-4, ,B. Bogdanović misses 2-pt layup from 8 ft (block by D. Melton),
10:14.0,Defensive rebound by D. Melton, ,5-4, , ,
10:08.0,T. Harris makes 2-pt layup from 3 ft,+2,7-4, , ,
9:56.0, , ,7-4, ,C. Cunningham misses 2-pt layup from 5 ft (block by T. Harris),
9:52.0,Defensive rebound by D. Melton, ,7-4, , ,
9:45.0,Turnover by T. Maxey (lost ball; steal by K. Hayes), ,7-4, , ,
9:40.0, , ,7-6,+2,A. Thompson makes 2-pt dunk from 4 ft (assist by C. Cunningham),
9:21.0,T. Harris makes 3-pt jump shot from 24 ft (assist by T. Maxey),+3,10-6, , ,
9:12.0, , ,10-6, ,C. Cunningham misses 3-pt jump shot from 27 ft,
9:10.0,Defensive rebound by T. Harris, ,10-6, , ,
8:53.0,J. Embiid makes 2-pt layup from 3 ft,+2,12-6, , ,
8:39.0, , ,12-6, ,I. Stewart misses 3-pt jump shot from 28 ft,
8:36.0,Defensive rebound by T. Harris, ,12-6, , ,
8:35.0,Shooting foul by I. Stewart (drawn by J. Embiid), ,12-6, , ,
8:35.0,J. Embiid makes free throw 1 of 2,+1,13-6, , ,
8:35.0, , ,13-6, ,J. Wiseman enters the game for I. Stewart,
8:35.0,J. Embiid makes free throw 2 of 2,+1,14-6, , ,
8:11.0, , ,14-6, ,B. Bogdanović misses 2-pt jump shot from 10 ft,
8:08.0,Defensive rebound by J. Embiid, ,14-6, , ,
8:00.0,Shooting foul by C. Cunningham (drawn by T. Harris), ,14-6, , ,
8:00.0,T. Harris makes free throw 1 of 2,+1,15-6, , ,
8:00.0,T. Harris makes free throw 2 of 2,+1,16-6, , ,
7:49.0, , ,16-8,+2,J. Wiseman makes 2-pt dunk from 6 ft (assist by C. Cunningham),
7:32.0,J. Embiid misses 2-pt jump shot from 13 ft, ,16-8, , ,
7:29.0, , ,16-8, ,Defensive rebound by A. Thompson,
7:22.0, , ,16-10,+2,B. Bogdanović makes 2-pt layup from 3 ft (assist by A. Thompson),
7:10.0,T. Maxey misses 2-pt jump shot from 10 ft, ,16-10, , ,
7:07.0, , ,16-10, ,Defensive rebound by C. Cunningham,
7:03.0, , ,16-12,+2,J. Wiseman makes 2-pt dunk from 3 ft (assist by C. Cunningham),
6:48.0,D. Melton misses 2-pt jump shot from 18 ft, ,16-12, , ,
6:45.0, , ,16-12, ,Defensive rebound by K. Hayes,
6:38.0, , ,16-14,+2,B. Bogdanović makes 2-pt layup from 3 ft (assist by K. Hayes),
6:38.0, , ,16-14, ,Shooting foul by D. Melton (drawn by B. Bogdanović),
6:38.0, , ,16-14, ,Detroit full timeout,
6:38.0, , ,16-15,+1,B. Bogdanović makes free throw 1 of 1,
6:23.0,J. Embiid makes 2-pt layup from 4 ft (assist by T. Maxey),+2,18-15, , ,
6:23.0,Shooting foul by J. Wiseman (drawn by J. Embiid), ,18-15, , ,
6:23.0,P. Beverley enters the game for N. Batum, ,18-15, , ,
6:23.0,K. Oubre enters the game for T. Maxey, ,18-15, , ,
6:23.0,J. Embiid makes free throw 1 of 1,+1,19-15, , ,
6:10.0, , ,19-17,+2,J. Wiseman makes 2-pt layup from 3 ft (assist by B. Bogdanović),
