A,B,C,D,E,F,Event
1st Q
Time,LA Clippers,,Score,,Detroit,
12:00.0,Jump ball: M. Plumlee vs. J. Duren (J. Harden gains possession),
11:42.0,P. George makes 2-pt jump shot from 16 ft,+2,2-0, , ,
11:20.0, , ,2-2,+2,B. Bogdanović makes 2-pt jump shot from 14 ft,Tie
10:58.0,P. George misses 2-pt jump shot from 15 ft, ,2-2, , ,
10:55.0, , ,2-2, ,Defensive rebound by J. Duren,
10:47.0, , ,2-4,+2,C. Cunningham makes 2-pt jump shot from 15 ft,Lead change
10:29.0,Shooting foul by K. Knox (drawn by K. Leonard), ,2-4, , ,
10:29.0,K. Leonard makes free throw 1 of 2,+1,3-4, , ,
10:29.0,K. Leonard makes free throw 2 of 2,+1,4-4, , ,Tie
10:17.0, , ,4-4, ,C. Cunningham misses 2-pt jump shot from 17 ft,
10:15.0, , ,4-4, ,Offensive rebound by J. Duren,
10:14.0, , ,4-6,+2,J. Duren makes 2-pt layup at rim,
10:14.0, , ,4-6, ,Shooting foul by K. Leonard (drawn by J. Duren),
10:14.0, , ,4-7,+1,J. Duren makes free throw 1 of 1,
10:02.0,P. George misses 3-pt jump shot from 23 ft, ,4-7, , ,
9:58.0, , ,4-7, ,Defensive rebound by J. Duren,
9:50.0, , ,4-7, ,Turnover by B. Bogdanović (bad pass; steal by P. George),
9:39.0,T. Mann makes 2-pt layup from 2 ft (assist by P. George),+2,6-7, , ,
9:24.0, , ,6-10,+3,B. Bogdanović makes 3-pt jump shot from 25 ft (assist by C. Cunningham),
9:04.0,K. Leonard misses 2-pt jump shot from 8 ft, ,6-10, , ,
9:00.0, , ,6-10, ,Defensive rebound by J. Duren,
8:57.0, , ,6-10, ,C. Cunningham misses 3-pt jump shot from 25 ft,
8:55.0, , ,6-10, ,Offensive rebound by J. Ivey,
8:54.0, , ,6-10, ,J. Ivey misses 2-pt layup at rim,
8:53.0,Defensive rebound by K. Leonard, ,6-10, , ,
8:37.0,Turnover by J. Harden (bad pass; steal by C. Cunningham), ,6-10, , ,
8:32.0, , ,6-12,+2,J. Ivey makes 2-pt layup from 1 ft (assist by C. Cunningham),
8:14.0,K. Leonard misses 2-pt jump shot from 16 ft, ,6-12, , ,
