A,B,C,D,E,F,Event
1st Q
Time,Detroit,,Score,,Chicago,
12:00.0,Jump ball: J. Duren vs. N. Vučević (C. Cunningham gains possession),
11:42.0,C. Cunningham makes 2-pt jump shot from 14 ft (assist by J. Duren),+2,2-0, , ,
11:23.0, , ,2-0, ,N. Vučević misses 3-pt jump shot from 26 ft,
11:21.0,Defensive rebound by A. Thompson, ,2-0, , ,
11:14.0,I. Stewart makes 2-pt layup at rim (assist by J. Duren),+2,4-0, , ,
10:59.0, , ,4-0, ,Personal foul by I. Stewart (drawn by D. DeRozan),
10:52.0, , ,4-0, ,Turnover by A. Dosunmu (discontinued dribble),
10:52.0,Turnover by J. Ivey (bad pass; steal by A. Caruso), ,4-0, , ,
10:50.0, , ,4-2,+2,A. Caruso makes 2-pt dunk at rim,
10:22.0,I. Stewart misses 3-pt jump shot from 25 ft, ,4-2, , ,
10:19.0, , ,4-2, ,Defensive rebound by A. Dosunmu,
10:10.0, , ,4-2, ,A. Caruso misses 3-pt jump shot from 24 ft,
10:07.0,Defensive rebound by I. Stewart, ,4-2, , ,
9:58.0,C. Cunningham makes 2-pt jump shot from 20 ft,+2,6-2, , ,
9:35.0, , ,6-4,+2,N. Vučević makes 2-pt hook shot from 7 ft,
9:27.0,Offensive foul by J. Duren (drawn by A. Caruso), ,6-4, , ,
9:27.0,Turnover by J. Duren (offensive foul), ,6-4, , ,
9:19.0, , ,6-6,+2,N. Vučević makes 2-pt jump shot from 16 ft (assist by C. White),Tie
8:56.0,Personal foul by A. Caruso (drawn by I. Stewart), ,6-6, , ,
8:48.0,J. Duren makes 2-pt layup from 1 ft (assist by C. Cunningham),+2,8-6, , ,
8:28.0, , ,8-6, ,C. White misses 2-pt layup from 6 ft (block by I. Stewart),
8:26.0, , ,8-6, ,Offensive rebound by A. Caruso,
8:23.0, , ,8-6, ,Turnover by A. Caruso (bad pass; steal by J. Duren),
8:12.0,I. Stewart misses 3-pt jump shot from 23 ft, ,8-6, , ,
8:08.0, , ,8-6, ,Defensive rebound by A. Caruso,
7:53.0, , ,8-6, ,Personal foul by J. Duren (drawn by N. Vučević),
7:53.0,J. Wiseman enters the game for J. Duren, ,8-6, , ,
7:53.0, , ,8-6, ,T. Taylor enters the game for A. Caruso,
7:46.0, , ,8-8,+2,N. Vučević makes 2-pt jump shot from 6 ft (assist by A. Dosunmu),Tie
7:30.0,Turnover by A. Thompson (bad pass; steal by A. Dosunmu), ,8-8, , ,
7:20.0, , ,8-8, ,A. Dosunmu misses 2-pt jump shot from 10 ft,
7:18.0,Defensive rebound by J. Wiseman, ,8-8, , ,
7:13.0,A. Thompson makes 2-pt dunk from 1 ft (assist by J. Ivey),+2,10-8, , ,
6:57.0, , ,10-8, ,A. Dosunmu misses 3-pt jump shot from 24 ft,
6:54.0,Defensive rebound by J. Wiseman, ,10-8, , ,
6:44.0,J. Ivey misses 3-pt jump shot from 25 ft, ,10-8, , ,
6:43.0, , ,10-8, ,Defensive rebound by N. Vučević,
6:26.0, , ,10-8, ,Turnover by A. Dosunmu (step out of bounds),
6:26.0, , ,10-8, ,Chicago full timeout,
6:19.0,A. Thompson makes 2-pt layup from 1 ft (assist by J. Ivey),+2,12-8, , ,
6:04.0, , ,12-8, ,N. Vučević misses 2-pt jump shot from 15 ft,
6:02.0,Defensive rebound by A. Thompson, ,12-8, , ,
5:53.0,Personal foul by T. Taylor (drawn by I. Stewart), ,12-8, , ,
5:53.0, , ,12-8, ,A. Drummond enters the game for D. DeRozan,
5:53.0, , ,12-8, ,D. Terry enters the game for T. Taylor,
5:48.0,I. Stewart misses 3-pt jump shot from 26 ft, ,12-8, , ,
5:45.0, , ,12-8, ,Defensive rebound by Team,
5:45.0,Jump ball: A. Drummond vs. J. Wiseman (C. White gains possession),
5:30.0, , ,12-8, ,A. Drummond misses 2-pt hook shot from 5 ft,
5:28.0,Defensive rebound by I. Stewart, ,12-8, , ,
5:15.0,J. Wiseman makes 2-pt layup from 2 ft (assist by J. Ivey),+2,14-8, , ,
5:06.0, , ,14-8, ,Personal foul by A. Thompson (drawn by C. White),
4:58.0, , ,14-10,+2,A. Dosunmu makes 2-pt layup from 1 ft,
4:38.0,C. Cunningham misses 2-pt jump shot from 5 ft, ,14-10, , ,
4:35.0, , ,14-10, ,Defensive rebound by N. Vučević,
4:23.0, , ,14-10, ,C. White misses 3-pt jump shot from 26 ft,
4:22.0, , ,14-10, ,Offensive rebound by A. Drummond,
4:21.0, , ,14-10, ,Shooting foul by I. Stewart (drawn by A. Drummond),
4:21.0, , ,14-11,+1,A. Drummond makes free throw 1 of 2,
4:21.0,S. Fontecchio enters the game for J. Ivey, ,14-11, , ,
4:21.0,Q. Grimes enters the game for I. Stewart, ,14-11, , ,
4:21.0, , ,14-12,+1,A. Drummond makes free throw 2 of 2,
3:57.0,Q. Grimes misses 3-pt jump shot from 24 ft, ,14-12, , ,
3:54.0,Offensive rebound by C. Cunningham, ,14-12, , ,
3:49.0,Q. Grimes misses 3-pt jump shot from 25 ft, ,14-12, , ,
3:49.0, , ,14-12, ,Defensive rebound by Team,
3:49.0, , ,14-12, ,D. DeRozan enters the game for C. White,
3:26.0, , ,14-14,+2,N. Vučević makes 2-pt layup from 2 ft (assist by D. Terry),Tie
3:16.0,S. Fontecchio makes 3-pt jump shot from 22 ft (assist by Q. Grimes),+3,17-14, , ,
3:05.0, , ,17-14, ,D. Terry misses 3-pt jump shot from 25 ft,
2:59.0, , ,17-14, ,Offensive rebound by A. Drummond,
2:59.0, , ,17-16,+2,A. Drummond makes 2-pt layup at rim,
2:44.0,A. Thompson misses 2-pt jump shot from 17 ft, ,17-16, , ,
2:43.0,Offensive rebound by Team, ,17-16, , ,
2:43.0,Detroit full timeout, ,17-16, , ,
2:43.0,M. Flynn enters the game for C. Cunningham, ,17-16, , ,
2:43.0, , ,17-16, ,A. Caruso enters the game for N. Vučević,
2:43.0, , ,17-16, ,Violation by Team (kicked ball),
2:27.0,S. Fontecchio misses 2-pt hook shot from 2 ft, ,17-16, , ,
2:25.0, , ,17-16, ,Defensive rebound by A. Drummond,
2:16.0, , ,17-18,+2,D. DeRozan makes 2-pt jump shot from 22 ft,Lead change
2:06.0,Turnover by Q. Grimes (lost ball; steal by D. Terry), ,17-18, , ,
1:56.0, , ,17-20,+2,D. DeRozan makes 2-pt jump shot from 14 ft,
1:56.0, , ,17-20, ,Shooting foul by Q. Grimes (drawn by D. DeRozan),
1:56.0,E. Fournier enters the game for A. Thompson, ,17-20, , ,
1:56.0, , ,17-20, ,C. White enters the game for A. Dosunmu,
1:56.0, , ,17-21,+1,D. DeRozan makes free throw 1 of 1,
1:51.0,Q. Grimes misses 3-pt jump shot from 26 ft, ,17-21, , ,
1:46.0, , ,17-21, ,Defensive rebound by A. Drummond,
1:41.0, , ,17-23,+2,D. DeRozan makes 2-pt jump shot from 15 ft,
1:28.0,M. Flynn misses 2-pt jump shot from 9 ft, ,17-23, , ,
1:28.0,Offensive rebound by Team, ,17-23, , ,
1:13.0,E. Fournier misses 2-pt jump shot from 7 ft (block by A. Drummond), ,17-23, , ,
1:11.0, , ,17-23, ,Defensive rebound by D. DeRozan,
1:02.0, , ,17-25,+2,A. Drummond makes 2-pt dunk from 1 ft (assist by D. Terry),
0:47.0,M. Flynn makes 2-pt jump shot from 20 ft,+2,19-25, , ,
0:32.0, , ,19-27,+2,D. DeRozan makes 2-pt layup from 2 ft,
0:19.0,M. Flynn makes 3-pt jump shot from 27 ft,+3,22-27, , ,
0:01.0, , ,22-29,+2,A. Drummond makes 2-pt dunk from 1 ft (assist by A. Caruso),
0:00.0,End of 1st quarter,
2nd Q,
Time,Detroit,,Score,,Chicago,
12:00.0,Start of 2nd quarter,
11:37.0, , ,22-31,+2,A. Drummond makes 2-pt hook shot from 6 ft (assist by C. White),
11:19.0,J. Wiseman misses 2-pt jump shot from 11 ft, ,22-31, , ,
11:17.0, , ,22-31, ,Defensive rebound by C. White,
11:13.0, , ,22-31, ,C. White misses 3-pt jump shot from 29 ft,
11:11.0,Defensive rebound by M. Flynn, ,22-31, , ,
11:03.0,E. Fournier misses 3-pt jump shot from 26 ft, ,22-31, , ,
11:01.0, , ,22-31, ,Defensive rebound by Team,
11:01.0,Loose ball foul by J. Wiseman (drawn by A. Drummond), ,22-31, , ,
10:48.0, , ,22-33,+2,D. DeRozan makes 2-pt jump shot from 18 ft (assist by J. Carter),
10:33.0,Turnover by M. Flynn (bad pass; steal by D. DeRozan), ,22-33, , ,
10:17.0, , ,22-33, ,A. Caruso misses 3-pt jump shot from 24 ft,
