A,B,C,D,E,F,Event
1st Q
Time,Cleveland,,Score,,Detroit,
12:00.0,Jump ball: J. Allen vs. J. Duren (C. Cunningham gains possession),
11:37.0, , ,0-0, ,Turnover by K. Hayes (bad pass; steal by D. Mitchell),
11:27.0,E. Mobley makes 2-pt layup from 2 ft (assist by M. Strus),+2,2-0, , ,
11:27.0,Shooting foul by J. Duren (drawn by E. Mobley), ,2-0, , ,
11:27.0,E. Mobley makes free throw 1 of 1,+1,3-0, , ,
11:08.0, , ,3-2,+2,J. Duren makes 2-pt layup from 1 ft (assist by I. Stewart),
10:53.0,Turnover by E. Mobley (bad pass; steal by I. Stewart), ,3-2, , ,
10:50.0, , ,3-4,+2,J. Ivey makes 2-pt dunk from 3 ft (assist by I. Stewart),Lead change
10:32.0,M. Strus misses 3-pt jump shot from 26 ft, ,3-4, , ,
10:27.0, , ,3-4, ,Defensive rebound by J. Duren,
10:19.0, , ,3-6,+2,K. Hayes makes 2-pt jump shot from 10 ft (assist by I. Stewart),
10:05.0,J. Allen makes 2-pt dunk from 2 ft (assist by M. Strus),+2,5-6, , ,
9:55.0, , ,5-8,+2,J. Duren makes 2-pt dunk from 3 ft (assist by C. Cunningham),
9:41.0,D. Mitchell makes 2-pt jump shot from 3 ft,+2,7-8, , ,
9:26.0, , ,7-8, ,C. Cunningham misses 3-pt jump shot from 28 ft,
9:23.0,Defensive rebound by E. Mobley, ,7-8, , ,
9:20.0,D. Garland misses 3-pt jump shot from 23 ft, ,7-8, , ,
9:16.0, , ,7-8, ,Defensive rebound by K. Hayes,
9:13.0, , ,7-8, ,Turnover by J. Ivey (lost ball; steal by M. Strus),
9:04.0,D. Mitchell makes 3-pt jump shot from 24 ft (assist by D. Garland),+3,10-8, , ,Lead change
8:44.0, , ,10-10,+2,J. Duren makes 2-pt dunk from 4 ft (assist by C. Cunningham),Tie
8:31.0,D. Mitchell misses 2-pt jump shot from 16 ft, ,10-10, , ,
8:28.0, , ,10-10, ,Defensive rebound by J. Ivey,
8:17.0, , ,10-10, ,Turnover by K. Hayes (bad pass; steal by D. Mitchell),
