A,B,C,D,E,F,Event
1st Q
Time,Golden State,,Score,,Detroit,
12:00.0,Jump ball: K. Looney vs. M. Bagley (K. Hayes gains possession),
11:44.0, , ,0-2,+2,A. Thompson makes 2-pt layup from 7 ft (assist by M. Bagley),
11:26.0,S. Curry makes 3-pt jump shot from 27 ft (assist by D. Green),+3,3-2, , ,Lead change
11:09.0, , ,3-5,+3,I. Stewart makes 3-pt jump shot from 25 ft (assist by K. Hayes),Lead change
10:53.0,K. Thompson misses 3-pt jump shot from 26 ft, ,3-5, , ,
10:49.0, , ,3-5, ,Defensive rebound by K. Hayes,
10:42.0, , ,3-7,+2,I. Stewart makes 2-pt jump shot from 17 ft (assist by K. Hayes),
10:19.0,A. Wiggins misses 3-pt jump shot from 25 ft, ,3-7, , ,
10:16.0, , ,3-7, ,Defensive rebound by I. Stewart,
10:01.0, , ,3-9,+2,K. Hayes makes 2-pt jump shot from 12 ft,
9:48.0,Personal foul by K. Hayes (drawn by S. Curry), ,3-9, , ,
9:41.0,S. Curry makes 3-pt jump shot from 27 ft (assist by D. Green),+3,6-9, , ,
9:22.0, , ,6-9, ,A. Thompson misses 2-pt jump shot from 11 ft,
9:19.0,Defensive rebound by D. Green, ,6-9, , ,
9:15.0,Turnover by A. Wiggins (out of bounds lost ball), ,6-9, , ,
8:51.0, , ,6-11,+2,M. Bagley makes 2-pt jump shot from 13 ft,
8:36.0,K. Thompson makes 2-pt jump shot from 18 ft (assist by K. Looney),+2,8-11, , ,
8:19.0, , ,8-11, ,Turnover by C. Cunningham (lost ball; steal by A. Wiggins),
8:15.0,S. Curry makes 2-pt layup from 2 ft (assist by A. Wiggins),+2,10-11, , ,
8:01.0, , ,10-14,+3,K. Hayes makes 3-pt jump shot from 25 ft (assist by I. Stewart),
7:36.0,Turnover by K. Looney (lost ball; steal by A. Thompson), ,10-14, , ,
7:27.0, , ,10-14, ,M. Bagley misses 2-pt jump shot from 4 ft (block by A. Wiggins),
7:22.0,Defensive rebound by A. Wiggins, ,10-14, , ,
7:17.0,K. Thompson misses 3-pt jump shot from 27 ft, ,10-14, , ,
7:12.0, , ,10-14, ,Defensive rebound by C. Cunningham,
7:09.0, , ,10-16,+2,C. Cunningham makes 2-pt layup from 3 ft,
6:51.0,S. Curry misses 3-pt jump shot from 27 ft, ,10-16, , ,
6:47.0,Offensive rebound by D. Green, ,10-16, , ,
6:45.0,K. Thompson makes 2-pt layup from 4 ft (assist by D. Green),+2,12-16, , ,
6:31.0, , ,12-19,+3,I. Stewart makes 3-pt jump shot from 25 ft (assist by K. Hayes),
6:16.0,S. Curry misses 2-pt jump shot from 16 ft, ,12-19, , ,
6:12.0,Offensive rebound by A. Wiggins, ,12-19, , ,
6:09.0,K. Thompson makes 2-pt jump shot from 16 ft,+2,14-19, , ,
5:52.0, , ,14-19, ,Turnover by M. Bagley (traveling),
5:52.0, , ,14-19, ,Detroit full timeout,
5:52.0,G. Payton enters the game for K. Looney, ,14-19, , ,
5:52.0,D. Šarić enters the game for K. Thompson, ,14-19, , ,
5:52.0, , ,14-19, ,M. Sasser enters the game for K. Hayes,
5:39.0,Turnover by A. Wiggins (out of bounds lost ball), ,14-19, , ,
5:27.0, , ,14-19, ,Turnover by M. Sasser (bad pass; steal by G. Payton),
5:23.0,S. Curry makes 2-pt layup from 2 ft (assist by D. Green),+2,16-19, , ,
5:23.0,Shooting foul by M. Bagley (drawn by S. Curry), ,16-19, , ,
5:23.0,M. Moody enters the game for D. Green, ,16-19, , ,
5:23.0,C. Paul enters the game for A. Wiggins, ,16-19, , ,
5:23.0,S. Curry misses free throw 1 of 1, ,16-19, , ,
5:20.0, , ,16-19, ,Defensive rebound by I. Stewart,
5:05.0, , ,16-19, ,M. Sasser misses 3-pt jump shot from 26 ft,
5:04.0,Defensive rebound by Team, ,16-19, , ,
5:04.0, , ,16-19, ,J. Rhoden enters the game for M. Bagley,
5:04.0, , ,16-19, ,S. Umude enters the game for I. Stewart,
5:04.0, , ,16-19, ,J. Wiseman enters the game for A. Thompson,
