A,B,C,D,E,F,Event
1st Q
Time,Indiana,,Score,,Detroit,
12:00.0,Jump ball: M. Turner vs. J. Duren (P. Siakam gains possession),
11:41.0,M. Turner misses 3-pt jump shot from 27 ft, ,0-0, , ,
11:38.0, , ,0-0, ,Defensive rebound by C. Cunningham,
11:24.0, , ,0-2,+2,C. Cunningham makes 2-pt jump shot from 10 ft,
11:08.0,A. Nesmith misses 3-pt jump shot from 26 ft, ,0-2, , ,
11:05.0, , ,0-2, ,Defensive rebound by J. Ivey,
10:58.0, , ,0-4,+2,C. Cunningham makes 2-pt layup from 3 ft (assist by J. Ivey),
10:49.0,A. Nembhard makes 2-pt layup from 2 ft,+2,2-4, , ,
10:31.0, , ,2-4, ,T. Evbuomwan misses 3-pt jump shot from 26 ft,
10:29.0,Defensive rebound by M. Turner, ,2-4, , ,
10:22.0,A. Nembhard misses 2-pt jump shot from 15 ft, ,2-4, , ,
10:19.0, , ,2-4, ,Defensive rebound by J. Duren,
10:10.0, , ,2-6,+2,J. Duren makes 2-pt dunk from 4 ft (assist by C. Cunningham),
9:56.0,Turnover by T. Haliburton (bad pass; steal by J. Duren), ,2-6, , ,
9:44.0, , ,2-6, ,C. Cunningham misses 2-pt jump shot from 7 ft,
9:41.0,Defensive rebound by M. Turner, ,2-6, , ,
9:37.0,M. Turner misses 3-pt jump shot from 27 ft, ,2-6, , ,
9:34.0, , ,2-6, ,Defensive rebound by C. Cunningham,
9:27.0, , ,2-8,+2,T. Evbuomwan makes 2-pt layup from 3 ft (assist by C. Cunningham),
9:10.0,T. Haliburton misses 2-pt jump shot from 19 ft, ,2-8, , ,
9:07.0, , ,2-8, ,Defensive rebound by C. Cunningham,
8:56.0, , ,2-10,+2,J. Ivey makes 2-pt jump shot from 11 ft (assist by C. Cunningham),
8:56.0,Indiana full timeout, ,2-10, , ,
8:41.0,P. Siakam makes 2-pt jump shot from 6 ft (assist by T. Haliburton),+2,4-10, , ,
8:41.0,Shooting foul by T. Evbuomwan (drawn by P. Siakam), ,4-10, , ,
8:41.0,P. Siakam makes free throw 1 of 1,+1,5-10, , ,
8:27.0, , ,5-10, ,Shooting foul by T. Haliburton (drawn by S. Umude),
8:27.0, , ,5-10, ,S. Umude misses free throw 1 of 3,
