A,B,C,D,E,F,Event
1st Q
Time,New Orleans,,Score,,Detroit,
12:00.0,Jump ball: J. Valančiūnas vs. J. Wiseman (M. Sasser gains possession),
11:34.0, , ,0-0, ,J. Wiseman misses 2-pt jump shot from 9 ft (block by J. Valančiūnas),
11:34.0, , ,0-0, ,Offensive rebound by Team,
11:34.0, , ,0-0, ,Turnover by Team (shot clock),
11:25.0,Turnover by Z. Williamson (out of bounds lost ball), ,0-0, , ,
11:14.0, , ,0-0, ,T. Brown misses 2-pt jump shot from 21 ft (block by T. Murphy),
11:11.0,Defensive rebound by Z. Williamson, ,0-0, , ,
11:00.0,T. Murphy misses 3-pt jump shot from 30 ft, ,0-0, , ,
10:56.0, , ,0-0, ,Defensive rebound by T. Brown,
10:50.0, , ,0-0, ,Offensive foul by J. Wiseman (drawn by C. McCollum),
10:50.0, , ,0-0, ,Turnover by J. Wiseman (offensive foul),
10:31.0,J. Valančiūnas makes 2-pt jump shot from 4 ft (assist by Z. Williamson),+2,2-0, , ,
10:12.0, , ,2-0, ,Turnover by T. Brown (bad pass; steal by C. McCollum),
10:07.0,C. McCollum makes 3-pt jump shot from 27 ft,+3,5-0, , ,
9:41.0, , ,5-0, ,T. Brown misses 3-pt jump shot from 27 ft,
9:26.0, , ,5-0, ,Offensive rebound by J. Ivey,
9:26.0, , ,5-0, ,J. Ivey misses 2-pt jump shot from 4 ft,
9:26.0,Defensive rebound by J. Valančiūnas, ,5-0, , ,
9:19.0,T. Murphy makes 2-pt dunk from 4 ft (assist by C. McCollum),+2,7-0, , ,
9:02.0, , ,7-2,+2,C. Metu makes 2-pt dunk from 4 ft (assist by J. Ivey),
8:42.0,J. Valančiūnas misses 2-pt jump shot from 16 ft, ,7-2, , ,
8:39.0, , ,7-2, ,Defensive rebound by T. Brown,
8:22.0, , ,7-2, ,T. Brown misses 3-pt jump shot from 24 ft,
8:22.0, , ,7-2, ,Offensive rebound by C. Metu,
8:22.0, , ,7-2, ,Shooting foul by J. Valančiūnas (drawn by C. Metu),
8:22.0, , ,7-3,+1,C. Metu makes free throw 1 of 2,
8:22.0, , ,7-4,+1,C. Metu makes free throw 2 of 2,
7:59.0,C. McCollum makes 2-pt jump shot from 9 ft (assist by Z. Williamson),+2,9-4, , ,
7:42.0, , ,9-6,+2,J. Ivey makes 2-pt layup from 3 ft,
7:30.0,J. Valančiūnas misses 3-pt jump shot from 28 ft, ,9-6, , ,
7:27.0, , ,9-6, ,Defensive rebound by T. Brown,
7:05.0, , ,9-6, ,J. Ivey misses 3-pt jump shot from 28 ft,
7:02.0,Defensive rebound by T. Murphy, ,9-6, , ,
6:56.0,J. Valančiūnas makes 2-pt hook shot from 4 ft (assist by T. Murphy),+2,11-6, , ,
6:44.0, , ,11-6, ,Turnover by J. Wiseman (lost ball; steal by H. Jones),
6:25.0,C. McCollum misses 2-pt jump shot from 6 ft, ,11-6, , ,
6:23.0, , ,11-6, ,Defensive rebound by C. Metu,
6:18.0, , ,11-6, ,Turnover by J. Ivey (bad pass; steal by H. Jones),
6:12.0,Z. Williamson makes 2-pt hook shot from 3 ft (assist by T. Murphy),+2,13-6, , ,
6:12.0,Shooting foul by T. Brown (drawn by Z. Williamson), ,13-6, , ,
6:12.0, , ,13-6, ,Detroit full timeout,
6:12.0,N. Marshall enters the game for H. Jones, ,13-6, , ,
6:12.0,L. Nance enters the game for J. Valančiūnas, ,13-6, , ,
6:12.0, , ,13-6, ,T. Evbuomwan enters the game for C. Metu,
6:12.0,Z. Williamson makes free throw 1 of 1,+1,14-6, , ,
5:59.0, , ,14-6, ,Offensive foul by T. Evbuomwan (drawn by L. Nance),
5:59.0, , ,14-6, ,Turnover by T. Evbuomwan (offensive foul),
5:42.0,Turnover by T. Murphy (bad pass; steal by M. Sasser), ,14-6, , ,
5:42.0,J. Alvarado enters the game for C. McCollum, ,14-6, , ,
5:23.0, , ,14-6, ,Turnover by J. Ivey (bad pass),
5:04.0,N. Marshall makes 3-pt jump shot from 27 ft (assist by L. Nance),+3,17-6, , ,
4:49.0, , ,17-6, ,T. Evbuomwan misses 3-pt jump shot from 23 ft (block by T. Murphy),
4:47.0,Defensive rebound by Z. Williamson, ,17-6, , ,
4:34.0,T. Murphy misses 3-pt jump shot from 24 ft, ,17-6, , ,
4:34.0, , ,17-6, ,Defensive rebound by J. Ivey,
4:32.0, , ,17-6, ,T. Evbuomwan misses 3-pt jump shot from 28 ft,
4:32.0, , ,17-6, ,Offensive rebound by J. Wiseman,
4:32.0, , ,17-8,+2,J. Wiseman makes 2-pt layup from 3 ft,
4:32.0, , ,17-8, ,Shooting foul by N. Marshall (drawn by J. Wiseman),
4:32.0, , ,17-8, ,E. Fournier enters the game for T. Brown,
4:32.0, , ,17-8, ,J. Rhoden enters the game for J. Ivey,
4:32.0, , ,17-8, ,J. Wiseman misses free throw 1 of 1,
4:29.0,Defensive rebound by T. Murphy, ,17-8, , ,
