A,B,C,D,E,F,Event
1st Q
Time,Philadelphia,,Score,,Detroit,
12:00.0,Jump ball: J. Embiid vs. J. Duren (I. Stewart gains possession),
11:42.0, , ,0-2,+2,C. Cunningham makes 2-pt jump shot from 16 ft,
11:21.0,K. Oubre misses 2-pt layup from 4 ft, ,0-2, , ,
11:18.0, , ,0-2, ,Defensive rebound by I. Stewart,
11:12.0, , ,0-4,+2,K. Hayes makes 2-pt jump shot from 13 ft (assist by J. Duren),
10:53.0,J. Embiid misses 2-pt hook shot from 10 ft, ,0-4, , ,
10:51.0, , ,0-4, ,Defensive rebound by C. Cunningham,
10:46.0, , ,0-4, ,C. Cunningham misses 2-pt layup from 7 ft (block by D. Melton),
10:46.0, , ,0-4, ,Offensive rebound by Team,
10:41.0, , ,0-4, ,K. Hayes misses 2-pt jump shot from 7 ft (block by T. Maxey),
10:38.0,Defensive rebound by T. Maxey, ,0-4, , ,
10:36.0,D. Melton misses 3-pt jump shot from 23 ft, ,0-4, , ,
10:32.0, , ,0-4, ,Defensive rebound by I. Stewart,
10:25.0, , ,0-6,+2,C. Cunningham makes 2-pt jump shot from 13 ft,
10:15.0,T. Harris makes 2-pt layup from 5 ft (assist by T. Maxey),+2,2-6, , ,
10:15.0,Shooting foul by I. Stewart (drawn by T. Harris), ,2-6, , ,
10:15.0,T. Harris makes free throw 1 of 1,+1,3-6, , ,
9:51.0, , ,3-9,+3,K. Hayes makes 3-pt jump shot from 25 ft (assist by I. Stewart),
9:31.0,J. Embiid misses 3-pt jump shot from 24 ft, ,3-9, , ,
9:28.0, , ,3-9, ,Defensive rebound by A. Thompson,
9:26.0, , ,3-11,+2,J. Duren makes 2-pt dunk from 2 ft (assist by A. Thompson),
9:09.0,T. Maxey misses 3-pt jump shot from 24 ft (block by A. Thompson), ,3-11, , ,
9:09.0,Offensive rebound by Team, ,3-11, , ,
9:02.0,Shooting foul by A. Thompson (drawn by T. Maxey), ,3-11, , ,
9:02.0,T. Maxey makes free throw 1 of 2,+1,4-11, , ,
9:02.0,T. Maxey makes free throw 2 of 2,+1,5-11, , ,
8:49.0, , ,5-11, ,Turnover by I. Stewart (lost ball; steal by T. Maxey),
8:35.0,K. Oubre misses 3-pt jump shot from 27 ft, ,5-11, , ,
8:32.0, , ,5-11, ,Defensive rebound by A. Thompson,
8:31.0, , ,5-11, ,I. Stewart misses 3-pt jump shot from 28 ft,
8:28.0,Defensive rebound by T. Harris, ,5-11, , ,
8:25.0,Turnover by T. Harris (lost ball; steal by A. Thompson), ,5-11, , ,
8:21.0, , ,5-13,+2,A. Thompson makes 2-pt layup from 3 ft (assist by K. Hayes),
8:12.0,Personal foul by K. Hayes (drawn by T. Maxey), ,5-13, , ,
8:02.0,J. Embiid makes 2-pt layup from 3 ft (assist by T. Maxey),+2,7-13, , ,
7:52.0, , ,7-15,+2,C. Cunningham makes 2-pt jump shot from 18 ft,
7:37.0,Personal foul by I. Stewart (drawn by J. Embiid), ,7-15, , ,
7:37.0,Turnover by  (5 sec), ,7-15, , ,
7:37.0, , ,7-15, ,S. Umude enters the game for I. Stewart,
7:23.0, , ,7-15, ,J. Duren misses 2-pt hook shot from 7 ft,
7:16.0,Defensive rebound by K. Oubre, ,7-15, , ,
7:13.0,D. Melton misses 3-pt jump shot from 24 ft, ,7-15, , ,
7:09.0, , ,7-15, ,Defensive rebound by S. Umude,
7:07.0, , ,7-15, ,Personal foul by D. Melton (drawn by C. Cunningham),
7:02.0, , ,7-17,+2,C. Cunningham makes 2-pt jump shot from 18 ft,
7:00.0,Philadelphia full timeout, ,7-17, , ,
6:41.0,J. Embiid misses 2-pt layup from 4 ft (block by J. Duren), ,7-17, , ,
6:41.0,Offensive rebound by J. Embiid, ,7-17, , ,
6:41.0,Turnover by J. Embiid (bad pass; steal by K. Hayes), ,7-17, , ,
6:35.0, , ,7-17, ,C. Cunningham misses 3-pt jump shot from 23 ft,
6:30.0, , ,7-17, ,Offensive rebound by A. Thompson,
6:30.0, , ,7-17, ,A. Thompson misses 2-pt layup from 4 ft (block by J. Embiid),
6:25.0,Defensive rebound by T. Harris, ,7-17, , ,
