A,B,C,D,E,F,Event
1st Q
Time,Charlotte,,Score,,Detroit,
12:00.0,Jump ball: N. Richards vs. J. Duren (G. Williams gains possession),
11:37.0,M. Bridges misses 3-pt jump shot from 28 ft, ,0-0, , ,
11:33.0, , ,0-0, ,Defensive rebound by S. Fontecchio,
11:20.0, , ,0-2,+2,S. Fontecchio makes 2-pt jump shot from 4 ft (assist by C. Cunningham),
11:00.0,M. Bridges misses 2-pt jump shot from 7 ft, ,0-2, , ,
10:57.0,Offensive rebound by M. Bridges, ,0-2, , ,
10:55.0,M. Bridges makes 2-pt jump shot from 14 ft,+2,2-2, , ,Tie
10:45.0, , ,2-2, ,Turnover by J. Duren (lost ball; steal by V. Micić),
10:40.0,Turnover by G. Williams (step out of bounds), ,2-2, , ,
10:28.0, , ,2-2, ,Shooting foul by G. Williams (drawn by J. Duren),
10:28.0, , ,2-3,+1,J. Duren makes free throw 1 of 2,
10:28.0, , ,2-4,+1,J. Duren makes free throw 2 of 2,
10:15.0,G. Williams makes 2-pt layup from 3 ft (assist by B. Miller),+2,4-4, , ,Tie
10:02.0, , ,4-4, ,I. Stewart misses 3-pt jump shot from 24 ft,
9:59.0, , ,4-4, ,Offensive rebound by J. Duren,
9:55.0, , ,4-4, ,Turnover by J. Duren (bad pass; steal by G. Williams),
9:52.0,V. Micić misses 2-pt jump shot from 12 ft, ,4-4, , ,
9:49.0, , ,4-4, ,Defensive rebound by C. Cunningham,
9:47.0, , ,4-4, ,Shooting foul by B. Miller (drawn by J. Ivey),
9:47.0, , ,4-5,+1,J. Ivey makes free throw 1 of 2,
9:47.0, , ,4-6,+1,J. Ivey makes free throw 2 of 2,
9:31.0,G. Williams misses 2-pt layup from 5 ft, ,4-6, , ,
9:28.0,Offensive rebound by N. Richards, ,4-6, , ,
9:26.0,N. Richards makes 2-pt layup from 3 ft,+2,6-6, , ,Tie
9:18.0, , ,6-6, ,C. Cunningham misses 2-pt layup from 3 ft,
9:14.0, , ,6-6, ,Offensive rebound by J. Duren,
9:14.0, , ,6-8,+2,J. Duren makes 2-pt dunk at rim,
9:01.0,Turnover by V. Micić (lost ball; steal by C. Cunningham), ,6-8, , ,
8:57.0, , ,6-10,+2,C. Cunningham makes 2-pt layup from 3 ft,
8:41.0,B. Miller makes 3-pt jump shot from 22 ft (assist by M. Bridges),+3,9-10, , ,
